
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (2, 10, 1.0, 10.0, 1)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 171, 0.6236406111319779, 0.6764420229077278, 11.618)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 339, 0.6237123009805156, 0.6720744615477424, 19.181)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 501, 0.6238002946724959, 0.6716802389130416, 26.764)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 679, 0.6239789560176177, 0.6704327183413047, 34.406)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 839, 0.6240648063487108, 0.6704327183413047, 41.926)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 1013, 0.62409702613652, 0.6704327183413047, 49.574)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1175, 0.6241379481266741, 0.6704327183413047, 57.091)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1337, 0.6241707308107259, 0.6704327183413047, 64.673)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1505, 0.6241967754572039, 0.6704327183413047, 72.296)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1671, 0.6242223974948097, 0.6704327183413047, 79.894)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 1837, 0.624252658797961, 0.6704327183413047, 87.482)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 2007, 0.6242789850177906, 0.6704327183413047, 95.208)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2177, 0.6243055359548264, 0.6704327183413047, 102.905)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2345, 0.6243432459462094, 0.6700827578177372, 110.639)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2513, 0.6243822915583328, 0.6700827578177372, 118.402)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2683, 0.6244170128136959, 0.6700827578177372, 126.102)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 2837, 0.624461684377114, 0.6700827578177372, 133.69)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 2991, 0.6244929843412264, 0.6700827578177372, 141.219)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 3145, 0.6245230172911198, 0.6700165817100145, 148.729)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 3307, 0.6245448215379872, 0.6700165817100145, 156.361)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 3465, 0.6245649701442527, 0.6700165817100145, 163.962)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 3629, 0.6245828540808696, 0.6700165817100145, 171.605)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 3791, 0.6246019136963625, 0.6700165817100145, 179.259)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 3951, 0.6246219491558499, 0.6700165817100145, 186.979)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 4117, 0.6246346600761159, 0.6700165817100145, 194.617)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2600, 4283, 0.6246530335186746, 0.6700165817100145, 202.301)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2700, 4453, 0.6246684569915852, 0.6700165817100145, 209.947)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2800, 4617, 0.6246815748828363, 0.6700165817100145, 217.563)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2900, 4789, 0.6247005641914901, 0.6700165817100145, 225.243)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3000, 4961, 0.6247176516147479, 0.6700165817100145, 232.941)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3100, 5127, 0.6247361349024488, 0.6700165817100145, 240.658)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3200, 5295, 0.6247542202891315, 0.6700165817100145, 248.285)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3300, 5465, 0.6247745086727462, 0.6697233981896733, 255.953)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3400, 5637, 0.6247960369211438, 0.6697233981896733, 263.638)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3500, 5799, 0.6248159221464603, 0.6697233981896733, 271.305)
