
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (6, 10, 1.0, 10.0, 1)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 175, 0.6210586292089668, 0.6751854977304801, 9.66)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 351, 0.621272321310079, 0.6747455063625639, 16.172)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 507, 0.6214843556050492, 0.6635543044989455, 22.48)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 661, 0.6215997623713785, 0.6635543044989455, 28.744)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 827, 0.6216942817778109, 0.6635543044989455, 35.144)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 983, 0.6217395712422121, 0.6635543044989455, 41.375)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1127, 0.6218704052329262, 0.6574300953571132, 47.478)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1291, 0.6219182585327266, 0.6574300953571132, 53.633)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1435, 0.6219632145851479, 0.6574300953571132, 59.604)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1585, 0.6220350331937996, 0.6574300953571132, 65.57)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 1739, 0.6220971033766026, 0.6574300953571132, 71.665)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 1879, 0.622142501654565, 0.6574300953571132, 77.56)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2033, 0.6221723030121343, 0.6574300953571132, 83.592)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2183, 0.6222001710271533, 0.6574300953571132, 89.607)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2327, 0.6222415157689646, 0.6574300953571132, 95.58)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2469, 0.622272535220204, 0.6574300953571132, 101.525)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 2623, 0.6222996718022563, 0.6574300953571132, 107.559)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 2767, 0.6223260675387736, 0.6574300953571132, 113.518)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 2907, 0.6223627325546878, 0.6574300953571132, 119.479)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 3071, 0.6223758296073936, 0.6574300953571132, 125.551)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 3223, 0.6224095833693073, 0.6574300953571132, 131.613)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 3377, 0.6224317897464722, 0.6568103072052995, 137.673)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 3533, 0.6224585416512332, 0.6567723125641585, 143.761)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 3683, 0.6224818797474855, 0.6567723125641585, 149.801)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 3835, 0.6225115707146153, 0.6567723125641585, 155.924)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2600, 3975, 0.6225337007430708, 0.6567723125641585, 161.876)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2700, 4137, 0.6225574415071213, 0.6567723125641585, 167.969)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2800, 4293, 0.6225821592015346, 0.6567723125641585, 174.082)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2900, 4441, 0.6226041196198255, 0.6567723125641585, 180.071)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3000, 4581, 0.6226389714208955, 0.6567723125641585, 186.015)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3100, 4747, 0.6226578972146363, 0.6567723125641585, 192.159)
