seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
5,20,1,100,20.0,0.1,13.933,0.44859595343947756,0.004433033337941983,0.009980647049349802,OPTIMAL,1929
