seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
7,5,5,25,5.0,1.0,239.718,0.27290913148978924,0.002690607830145242,0.009957155392996742,OPTIMAL,101063
