seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
10,15,1,75,15.0,1.0,1801.878,0.6350895484526649,0.03194102916218089,0.052957154234175755,Time limit reached,212302
