seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,90,90,45.0,10.0,-4960.367717823679,2.8365320758894086e-8,5.718390726754253e-12,69,OPTIMAL,18.875
2,90,90,45.0,0.1,-1422.1784338966613,0.0,0.0,3,OPTIMAL,8.142
2,90,90,45.0,1.0,-3908.0273575413075,100.15997523107308,0.02562929224069906,21324,Time limit reached,1807.622
2,90,90,45.0,5.0,-2624.04463900133,2.341221261303872e-8,8.922185341309223e-12,109,OPTIMAL,19.159
2,90,90,45.0,10.0,-2837.903487358292,6.463096724473871e-8,2.277419494096379e-11,118,OPTIMAL,19.74
3,90,90,45.0,0.1,-9.987898048073215e6,0.0,0.0,3,OPTIMAL,8.083
3,90,90,45.0,1.0,-3.1279828524668496e7,0.6619244888424873,2.116138483049764e-8,8,OPTIMAL,16.929
3,90,90,45.0,5.0,-3.1274573770633936e7,8.26296878233552,2.6420723885593753e-7,16,OPTIMAL,17.063
3,90,90,45.0,10.0,-3.127213555774467e7,24.80006841942668,7.930404488568687e-7,24,OPTIMAL,17.373
4,90,90,45.0,0.1,-124957.99929575899,0.0,0.0,3,OPTIMAL,8.14
4,90,90,45.0,1.0,-327878.74489842326,0.0016660174005664885,5.08119976207247e-9,15,OPTIMAL,17.874
4,90,90,45.0,5.0,-328696.11386047024,8.61295647220686,2.620340219739566e-5,22,OPTIMAL,17.238
4,90,90,45.0,10.0,-328095.2845264466,14.126432420162018,4.305588372155753e-5,29,OPTIMAL,17.5
5,90,90,45.0,0.1,-5626.043353524537,0.0,0.0,3,OPTIMAL,8.095
5,90,90,45.0,1.0,-19041.22396638639,4.566023562802002e-6,2.397967468300586e-10,33,OPTIMAL,17.216
5,90,90,45.0,5.0,-10673.961785022511,2.230990503448993e-8,2.0901241248394518e-12,66,OPTIMAL,17.359
5,90,90,45.0,10.0,-14295.453872131493,8.356437319889665e-9,5.84552081706217e-13,47,OPTIMAL,12.953
6,90,90,45.0,0.1,-11021.60605149012,0.0,0.0,3,OPTIMAL,8.141
6,90,90,45.0,1.0,-4140.820608083946,23105.994350311805,5.5800520083393526,26,OPTIMAL,15.076
6,90,90,45.0,5.0,-13283.498822795715,3.361492417752743e-8,2.5305775704094696e-12,61,OPTIMAL,17.397
6,90,90,45.0,10.0,-19196.800484146464,5.687616067007184e-8,2.9627937591497395e-12,42,OPTIMAL,13.341
7,90,90,45.0,0.1,-7057.30241579965,0.0,0.0,3,OPTIMAL,4.551
7,90,90,45.0,1.0,-12554.48200054199,0.09814288644884073,7.81735848955009e-6,26,OPTIMAL,9.171
7,90,90,45.0,5.0,-12565.263113646068,3.6080410836402734,0.00028714409328379966,28,OPTIMAL,9.07
7,90,90,45.0,10.0,-7993.887014297387,4.2093233787454665e-8,5.265677850108367e-12,48,OPTIMAL,9.41
8,90,90,45.0,0.1,-8317.266976063689,2.681012119865045e-6,3.2234291956489377e-10,3,OPTIMAL,4.515
8,90,90,45.0,1.0,-17366.74578792087,9.266295819543302e-8,5.335654665935347e-12,28,OPTIMAL,8.509
8,90,90,45.0,5.0,-10703.504064165822,7.92351784184575e-9,7.402732595181456e-13,57,OPTIMAL,9.527
8,90,90,45.0,10.0,-12396.190259000172,3.350032784510404e-8,2.702469641491776e-12,42,OPTIMAL,7.093
9,90,90,45.0,0.1,-1.9232580930941754e6,0.0,0.0,3,OPTIMAL,4.459
9,90,90,45.0,1.0,-5.0053969038868835e6,0.3871752731502056,7.735156284001156e-8,13,OPTIMAL,9.026
9,90,90,45.0,5.0,-2.224705035985826e6,4.7031790018081665e-8,2.1140685734655437e-14,16,OPTIMAL,7.012
9,90,90,45.0,10.0,-3.2295949880732493e6,3.632158041000366e-8,1.124648153843985e-14,19,OPTIMAL,7.001
10,90,90,45.0,0.1,-3430.9563018679364,0.0,0.0,3,OPTIMAL,4.501
10,90,90,45.0,1.0,-7914.6341600516225,0.0008317021538459812,1.0508409321607311e-7,81,OPTIMAL,14.867
10,90,90,45.0,5.0,-4493.757806728789,7.417747838189825e-8,1.6506781533892995e-11,56,OPTIMAL,9.598
10,90,90,45.0,10.0,-5369.648653660383,6.423761078622192e-9,1.1963093850178152e-12,65,OPTIMAL,9.595
