seed,n0,m0,M,solution,dual_gap,rel_dual_gap,ncalls,termination,time
2,2,17,20.0,3.2896187047479777,6.360616300327138e-8,1.9335421500771258e-8,16,OPTIMAL,10.318
3,2,17,20.0,3.926725808077887,5.569447614206524e-8,1.418343924534589e-8,55,OPTIMAL,10.557
4,2,17,20.0,0.9491274334055991,6.59933336866203e-8,6.953053504983939e-8,42,OPTIMAL,10.516
5,2,17,20.0,1.5152772581707274,4.4808190935441417e-8,2.9570952786921416e-8,41,OPTIMAL,10.773
6,2,17,20.0,1.2136511779515227,4.169408818199827e-8,3.435426123405721e-8,20,OPTIMAL,10.333
7,2,17,20.0,3.1425850260150794,6.164796673147066e-8,1.9616961014731382e-8,64,OPTIMAL,10.572
8,2,17,20.0,0.2881683582857577,7.516255806638839e-8,2.608286979114019e-7,39,OPTIMAL,10.575
9,2,17,20.0,0.6231478446384664,6.94190745997858e-8,1.1140066186603235e-7,16,OPTIMAL,10.299
10,2,17,20.0,1.3680759300316858,8.851736654769127e-8,6.470209023624863e-8,61,OPTIMAL,10.45
1,2,18,20.0,3.0532239454771366,1.3289834566165837e-8,4.352721864277122e-9,54,OPTIMAL,9.99
2,2,18,20.0,3.2249689175887406,8.787761007766903e-8,2.7249134710409115e-8,16,OPTIMAL,10.299
3,2,18,20.0,3.3413215906953506,3.938317894025545e-8,1.1786707246056359e-8,46,OPTIMAL,10.395
4,2,18,20.0,1.4352713939575417,9.017705226987971e-8,6.282927278790729e-8,38,OPTIMAL,10.084
5,2,18,20.0,0.9996270147139674,8.404314444376837e-8,8.407451006483914e-8,39,OPTIMAL,10.548
6,2,18,20.0,0.09959889598338262,5.489344445663846e-8,5.511454135000372e-7,37,OPTIMAL,10.612
7,2,18,20.0,4.155671012596181,4.337326586778545e-8,1.0437127046152064e-8,59,OPTIMAL,10.615
8,2,18,20.0,1.7918318160727862,8.244643789900863e-8,4.601237736322022e-8,41,OPTIMAL,10.53
9,2,18,20.0,0.3516914944738503,2.6011075737741862e-8,7.395992814791597e-8,67,OPTIMAL,10.579
10,2,18,20.0,1.5948028072372764,2.390136732977055e-8,1.4987036378112634e-8,60,OPTIMAL,10.587
1,2,19,20.0,3.0758039096430787,8.391365113880056e-8,2.728186057799067e-8,64,OPTIMAL,10.498
2,2,19,20.0,2.8257415463844584,7.264414758623161e-8,2.5707994967450336e-8,16,OPTIMAL,10.36
3,2,19,20.0,4.25751543319662,5.411205794558782e-8,1.2709773923875486e-8,66,OPTIMAL,10.472
4,2,19,20.0,1.4206946445757869,2.5707687756337805e-8,1.8095153888046488e-8,16,OPTIMAL,10.355
5,2,19,20.0,1.9826704151691423,6.39870096907913e-8,3.227314598850997e-8,40,OPTIMAL,10.15
6,2,19,20.0,0.40531192181988007,4.223499638911221e-8,1.0420369724264896e-7,19,OPTIMAL,10.323
7,2,19,20.0,4.461341255540128,3.219172128865466e-8,7.215704801995295e-9,79,OPTIMAL,10.178
8,2,19,20.0,2.5479034351512273,5.8699334726242114e-8,2.3038289155212958e-8,41,OPTIMAL,10.205
9,2,19,20.0,0.8896981060266755,7.479437669211109e-8,8.406714870270673e-8,39,OPTIMAL,10.574
10,2,19,20.0,2.7405462084815904,6.248952066911784e-8,2.2801849463657477e-8,62,OPTIMAL,10.617
1,2,20,20.0,3.3882214078246813,2.9710979898567302e-8,8.768901610292085e-9,62,OPTIMAL,10.254
2,2,20,20.0,3.2672790660024797,8.614259172645689e-8,2.6365239166124398e-8,16,OPTIMAL,10.453
3,2,20,20.0,3.1647135439810348,4.104309736518985e-8,1.2968977231931992e-8,58,OPTIMAL,10.236
4,2,20,20.0,2.7126330459355787,3.2106680425414424e-8,1.1835983806779542e-8,37,OPTIMAL,10.602
5,2,20,20.0,1.9437670310453399,1.7731493162642664e-8,9.12223174958247e-9,40,OPTIMAL,10.621
6,2,20,20.0,0.8511158152098118,5.887649834335207e-8,6.917566489075181e-8,42,OPTIMAL,10.553
7,2,20,20.0,4.367876856557003,4.4887715766606107e-8,1.0276781535294996e-8,82,OPTIMAL,10.572
8,2,20,20.0,0.7424441245381963,8.624593905715017e-8,1.1616490214606604e-7,39,OPTIMAL,10.18
9,2,20,20.0,1.1139874445287137,9.51310950014772e-8,8.539692578458698e-8,40,OPTIMAL,10.158
10,2,20,20.0,1.4400681162035134,1.403996652271644e-8,9.749515666393074e-9,55,OPTIMAL,10.545
1,2,21,20.0,3.8774773891148406,7.806814394939465e-8,2.013374616712347e-8,61,OPTIMAL,10.57
2,2,21,20.0,4.217212338020205,5.058116858691619e-8,1.1993982076162533e-8,15,OPTIMAL,10.386
3,2,21,20.0,4.311855546219654,5.1229505970695755e-8,1.1881081365138098e-8,55,OPTIMAL,10.688
4,2,21,20.0,2.184584876887847,8.531782969001256e-8,3.905448303917576e-8,39,OPTIMAL,10.63
5,2,21,20.0,2.067139151750795,3.8385731926382505e-8,1.8569496207681436e-8,38,OPTIMAL,15.061
6,2,21,20.0,0.96232259598199,5.144690429226273e-8,5.3461185736968885e-8,22,OPTIMAL,14.425
7,2,21,20.0,4.456969779803133,1.3436083357021289e-8,3.014622952664376e-9,61,OPTIMAL,14.682
8,2,21,20.0,1.0971610544385277,6.399179741656269e-8,5.832489304099956e-8,39,OPTIMAL,14.884
9,2,21,20.0,0.597629811250127,5.644673040094972e-8,9.44510040660862e-8,42,OPTIMAL,15.176
10,2,21,20.0,2.9169270157864946,5.064322738945748e-9,1.736184251553118e-9,56,OPTIMAL,14.862
1,2,22,20.0,3.7142270359803407,5.539853420444274e-8,1.4915225831396273e-8,61,OPTIMAL,14.619
2,2,22,20.0,3.9688828950092234,8.994715727794755e-8,2.2663092284616086e-8,15,OPTIMAL,14.312
3,2,22,20.0,3.9125915664228144,4.9624607978415725e-8,1.2683309199378181e-8,55,OPTIMAL,15.261
4,2,22,20.0,2.7452959277722,4.454728053104873e-8,1.6226768416203905e-8,43,OPTIMAL,15.192
5,2,22,20.0,2.190876144662475,3.1958498070139285e-8,1.4587085908155774e-8,35,OPTIMAL,15.288
6,2,22,20.0,0.6513958580723107,7.921391320664384e-8,1.2160642696437186e-7,39,OPTIMAL,15.307
7,2,22,20.0,4.524304927622753,7.977460469987818e-8,1.7632455677212074e-8,60,OPTIMAL,15.299
8,2,22,20.0,1.2815295867275722,3.765836065205974e-8,2.938547978032298e-8,39,OPTIMAL,15.345
9,2,22,20.0,1.0517412371714123,5.974237127226445e-8,5.680330156731469e-8,37,OPTIMAL,14.789
10,2,22,20.0,2.5276615987871174,4.415999343976296e-8,1.74706907888534e-8,58,OPTIMAL,15.297
1,2,23,20.0,4.16853722618299,3.2415302442245775e-8,7.776181652093537e-9,64,OPTIMAL,15.758
2,2,23,20.0,3.903034787427203,2.1342800415879992e-8,5.468257828841091e-9,16,OPTIMAL,15.689
3,2,23,20.0,4.7985761081539176,4.116901042294785e-8,8.579422280329841e-9,65,OPTIMAL,15.863
4,2,23,20.0,2.1164218359908626,3.0194258204829794e-8,1.4266654275689109e-8,38,OPTIMAL,15.822
5,2,23,20.0,2.438422543240401,4.856212498793866e-8,1.991538590786578e-8,43,OPTIMAL,15.832
6,2,23,20.0,1.6707479174665025,5.084609555616737e-8,3.0433135107943594e-8,46,OPTIMAL,15.417
7,2,23,20.0,4.939014399234411,3.956619032408071e-8,8.010948631203934e-9,64,OPTIMAL,15.769
8,2,23,20.0,1.9385387538858083,7.682365410488501e-8,3.962967312125589e-8,41,OPTIMAL,14.927
9,2,23,20.0,0.9733858225458035,5.968347638329874e-8,6.131533731066107e-8,61,OPTIMAL,15.274
10,2,23,20.0,3.5932974485273177,3.718489738346875e-8,1.0348405135097582e-8,59,OPTIMAL,15.343
1,2,24,20.0,3.451755968648658,2.8455482414813105e-8,8.243770100739106e-9,65,OPTIMAL,14.9
2,2,24,20.0,3.7215360828757538,4.9472432372965613e-8,1.32935518906486e-8,17,OPTIMAL,14.598
3,2,24,20.0,4.5948218554351445,8.807950191425107e-8,1.9169296737475313e-8,61,OPTIMAL,15.374
4,2,24,20.0,2.3596923338462767,4.633764438821686e-8,1.9637155502652524e-8,18,OPTIMAL,15.081
5,2,24,20.0,1.908738745476035,7.422316716798605e-8,3.888597652777007e-8,42,OPTIMAL,13.609
6,2,24,20.0,0.45465059065083857,3.3378667829708775e-8,7.34160935158099e-8,38,OPTIMAL,13.696
7,2,24,20.0,5.085363468798053,3.7311624012659195e-8,7.337061453984061e-9,56,OPTIMAL,13.583
8,2,24,20.0,1.387735470569267,4.8413444586614673e-8,3.488665333007443e-8,40,OPTIMAL,13.328
9,2,24,20.0,1.2592919470381723,5.283911463926927e-8,4.195938597133297e-8,41,OPTIMAL,13.449
10,2,24,20.0,2.4796362214129806,1.3473129722996191e-8,5.433510641542871e-9,40,OPTIMAL,13.421
1,2,25,20.0,3.2110174730164687,4.582464629976357e-8,1.4271067454105742e-8,62,OPTIMAL,13.457
2,2,25,20.0,3.665499737781815,8.755701275120487e-8,2.3886787916030784e-8,17,OPTIMAL,12.509
3,2,25,20.0,4.5260116750278385,9.762792352319138e-8,2.1570409587700677e-8,58,OPTIMAL,13.855
4,2,25,20.0,1.2083682555308264,6.262819773894535e-8,5.1828737388813394e-8,41,OPTIMAL,13.534
5,2,25,20.0,2.665073778163115,2.8528988949005907e-8,1.0704765281982347e-8,42,OPTIMAL,13.626
6,2,25,20.0,1.7363731205668058,4.593305646949375e-8,2.6453448939354432e-8,32,OPTIMAL,14.241
7,2,25,20.0,4.261687815864774,6.78894425121257e-8,1.5930177555682963e-8,62,OPTIMAL,13.741
8,2,25,20.0,1.2417842215013055,5.826811544373811e-8,4.6922901071654396e-8,40,OPTIMAL,13.464
9,2,25,20.0,2.694721937624888,9.660865485372483e-8,3.5851067588219714e-8,61,OPTIMAL,13.24
10,2,25,20.0,3.233885135863616,2.8012002495358956e-8,8.6620277347974e-9,63,OPTIMAL,13.529
1,3,26,20.0,3.352452770160834,5.140052650176585e-8,1.5332215191023807e-8,109,OPTIMAL,13.84
2,3,26,20.0,3.707298696663103,0.01390305611306264,0.0037643018691038803,21,OPTIMAL,13.483
3,3,26,20.0,3.7959953365216172,7.014790304182839e-8,1.8479449556542823e-8,107,OPTIMAL,13.853
4,3,26,20.0,0.5622672722197346,6.144484876458023e-8,1.0928051216057986e-7,75,OPTIMAL,14.316
5,3,26,20.0,1.1653012423841398,6.20818569885273e-8,5.327537467388738e-8,53,OPTIMAL,13.385
6,3,26,20.0,0.13376590350839082,4.23451202991032e-8,3.165614898364691e-7,55,OPTIMAL,13.904
7,3,26,20.0,5.159338267215356,4.3860232779024955e-8,8.501135393775871e-9,93,OPTIMAL,14.69
8,3,26,20.0,0.8255661158804138,3.7167515065661405e-8,4.502064222843013e-8,124,OPTIMAL,14.196
9,3,26,20.0,1.918254234178397,9.000731360231384e-8,4.692147486078172e-8,102,OPTIMAL,14.091
10,3,26,20.0,2.6076704768437207,5.193435237416111e-8,1.9915995471692375e-8,96,OPTIMAL,13.413
1,3,27,20.0,3.6436218122750543,8.49949559622587e-8,2.3327052675609656e-8,114,OPTIMAL,13.885
2,3,27,20.0,3.294197974121157,2.2091655171863067e-8,6.706231833534095e-9,20,OPTIMAL,13.286
3,3,27,20.0,3.3974823906248117,4.323634161806922e-8,1.2725994485682474e-8,94,OPTIMAL,13.829
4,3,27,20.0,0.8664493447295628,8.694857234203823e-8,1.0035044933239003e-7,108,OPTIMAL,13.805
5,3,27,20.0,1.502105943055584,5.356794785527086e-8,3.566189855865802e-8,74,OPTIMAL,13.868
6,3,27,20.0,-0.5204368475555325,8.721984290360751e-8,1.675896764675196e-7,47,OPTIMAL,13.519
7,3,27,20.0,4.69101707442986,1.9373611159778648e-8,4.129938333713081e-9,68,OPTIMAL,13.573
8,3,27,20.0,0.9076318062146531,5.851744888651922e-8,6.447267742119712e-8,105,OPTIMAL,13.749
9,3,27,20.0,1.0910343120805823,8.238258564219336e-8,7.550870852603519e-8,96,OPTIMAL,14.08
10,3,27,20.0,2.079116257483275,4.615712390076965e-8,2.2200357848842234e-8,95,OPTIMAL,13.783
1,3,28,20.0,2.1402548558956194,6.086547310601986e-8,2.843842389576917e-8,106,OPTIMAL,14.016
2,3,28,20.0,3.857949865641383,0.008910409432772326,0.0023149696266167342,21,OPTIMAL,13.412
3,3,28,20.0,3.5124846272613426,3.730012165803487e-8,1.0619298306571837e-8,73,OPTIMAL,13.416
4,3,28,20.0,1.0011534798147328,6.369266314365518e-8,6.361928363623463e-8,79,OPTIMAL,13.805
5,3,28,20.0,1.0012176678740634,4.52565145359074e-8,4.520147619614438e-8,103,OPTIMAL,13.831
6,3,28,20.0,-0.3706234321366113,5.148829274048694e-8,1.389234686098002e-7,56,OPTIMAL,13.719
7,3,28,20.0,5.227827813831572,9.507870313285594e-8,1.8187038335597172e-8,125,OPTIMAL,13.744
8,3,28,20.0,2.653307207160749,8.505328885632935e-8,3.2055576283522544e-8,110,OPTIMAL,14.329
9,3,28,20.0,1.3490393487245942,5.590806306798868e-8,4.1442872246710874e-8,100,OPTIMAL,14.228
10,3,28,20.0,2.2960748012558363,4.013210697095815e-8,1.7478571538897524e-8,139,OPTIMAL,13.782
1,3,29,20.0,3.638683934425851,6.940380226083676e-8,1.9073875289909585e-8,103,OPTIMAL,14.274
2,3,29,20.0,3.6801873601379227,0.007483431144760022,0.0020375808367464935,20,OPTIMAL,13.732
3,3,29,20.0,5.135610922355204,3.827635719488853e-8,7.453126426215603e-9,104,OPTIMAL,13.958
4,3,29,20.0,0.8581538004403119,8.150322461375481e-8,9.49750875807018e-8,80,OPTIMAL,13.876
5,3,29,20.0,0.9038410578993221,7.06384724047382e-8,7.815365025524323e-8,102,OPTIMAL,14.053
6,3,29,20.0,0.555141317020947,4.474849690794258e-8,8.060740417437579e-8,107,OPTIMAL,14.009
7,3,29,20.0,5.360563582330041,6.619705494870232e-8,1.2348898534543561e-8,130,OPTIMAL,14.071
8,3,29,20.0,1.8212113656982034,4.50036647947627e-8,2.4710841780623276e-8,107,OPTIMAL,13.94
9,3,29,20.0,1.759598501091958,9.481013707457464e-8,5.388169069493329e-8,91,OPTIMAL,13.826
10,3,29,20.0,2.523534280468299,9.136515233265641e-8,3.620523657938916e-8,99,OPTIMAL,14.09
1,3,30,20.0,4.021995084160344,9.924751775969298e-8,2.467619132594321e-8,109,OPTIMAL,13.831
2,3,30,20.0,4.2870023359774985,0.007411845992029598,0.0017319054263191347,22,OPTIMAL,13.84
3,3,30,20.0,4.28336699828857,6.213056913395576e-8,1.450507744491399e-8,127,OPTIMAL,14.683
4,3,30,20.0,0.6466215639147731,7.02201297109184e-8,1.0859541539471116e-7,125,OPTIMAL,13.761
5,3,30,20.0,1.7053798648507585,3.1009676160209665e-8,1.8183442506392e-8,77,OPTIMAL,13.537
6,3,30,20.0,1.0695752476657039,4.854609336746307e-8,4.538820029430597e-8,75,OPTIMAL,13.345
7,3,30,20.0,4.614836276832873,6.221504467163186e-8,1.348152822294347e-8,111,OPTIMAL,13.512
8,3,30,20.0,1.8412128194590383,7.454890571523265e-8,4.048902329256432e-8,140,OPTIMAL,14.089
9,3,30,20.0,1.2378727652842547,6.951216380279845e-8,5.6154533531771654e-8,109,OPTIMAL,13.892
10,3,30,20.0,3.741039670677676,2.6853926637926406e-8,7.1781988951281936e-9,65,OPTIMAL,13.683
