seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-10.52163726099156,0.09838672816134064,0.009350895276166237,15,145,Optimal (tolerance reached),5.324
1,5,-6.753903222760302,0.06670942083875175,0.009877165638670167,292,3017,Optimal (tolerance reached),24.525
1,6,-6.609683524031659,0.06607228758190153,0.00999628610684221,2027,28967,Optimal (tolerance reached),162.803
1,7,-11.690896291367242,0.11445848506138923,0.00979039435547019,341,3846,Optimal (tolerance reached),29.352
1,8,-1.0950438989627638,0.009928355665435928,0.00906662799075011,850,15283,Optimal (tolerance reached),98.748
2,4,-12.460514291879214,0.108539191501416,0.008710651018004396,7,58,Optimal (tolerance reached),5.286
2,5,-14.615935365134433,0.14577141931586723,0.009973458124588967,225,2161,Optimal (tolerance reached),19.072
2,6,-9.3975879978104,0.09288675083918285,0.009884105459914298,124,1738,Optimal (tolerance reached),16.291
2,7,-4.4232888423304235,0.04418259454187279,0.009988629754188752,838,14126,Optimal (tolerance reached),92.66
2,8,-10.365833529843716,0.10347714918315987,0.00998252083493762,1142,18321,Optimal (tolerance reached),116.776
3,4,-9.927340542531098,0.08803016586907653,0.00886744697554539,50,398,Optimal (tolerance reached),6.696
3,5,-10.77493717608612,0.10771175502768493,0.009996508867517136,243,2656,Optimal (tolerance reached),21.926
3,6,-3.432676370603183,0.03214593573468827,0.009364685820655924,238,4183,Optimal (tolerance reached),31.859
3,7,-5.729822203312294,0.05701155649088463,0.009949969557157884,1020,16192,Optimal (tolerance reached),103.343
3,8,-0.9868809399417389,0.34113988231078296,0.3456748109158156,7921,124653,Time limit reached,601.564
