seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.018727161611234777,0.008455537653988559,199,OPTIMAL,4.087
1,16,80,4.0,2.250303004538984,0.02222647650736942,0.009975634242242707,5642,OPTIMAL,46.997
1,17,85,4.0,1.6411353000709363,0.016149889104934756,0.009938482521719482,984,OPTIMAL,8.284
1,18,90,4.0,2.1566595398692447,0.021348261893006093,0.009997728253109359,950,OPTIMAL,8.773
1,19,95,4.0,1.7514415693513994,0.017310239320069254,0.009982080953324634,1551,OPTIMAL,12.982
1,20,100,4.0,2.274969426057991,0.022441250455952577,0.00996269467304428,2839,OPTIMAL,22.413
1,21,105,5.0,1.7617980865673228,0.01735204442440219,0.00994702272538422,5058,OPTIMAL,36.026
1,22,110,5.0,1.930455938957835,0.01907840959441609,0.009981497271640586,1317,OPTIMAL,9.439
1,23,115,5.0,1.8673957031119208,0.018257871804991943,0.009873721415394813,3146,OPTIMAL,24.816
1,24,120,5.0,2.0309586934341795,0.01974823598351083,0.009819079803584017,4254,OPTIMAL,34.467
1,25,125,5.0,1.918574585754522,0.018886175493301627,0.009941722753735517,9594,OPTIMAL,72.867
1,26,130,6.0,1.8799611663850802,0.01860019334808327,0.00999279216525916,87825,OPTIMAL,668.841
1,27,135,6.0,1.6866090143451444,0.016486317201186207,0.009871320969039647,15758,OPTIMAL,120.245
1,28,140,6.0,2.2624511834585985,0.022362084575572982,0.009982676397435877,59548,OPTIMAL,421.162
1,29,145,6.0,2.0679363845164094,0.02044099547364775,0.009983414655309313,56053,OPTIMAL,437.84
1,30,150,6.0,2.0182484063091604,0.01991855414364374,0.009967600755230042,22669,OPTIMAL,258.107
2,15,75,3.0,1.5912331179212327,0.01475912613231678,0.00936211203558693,1572,OPTIMAL,8.962
2,16,80,4.0,1.5377875218140915,0.015212091222216007,0.009991026333784042,10862,OPTIMAL,78.238
2,17,85,4.0,1.9730825424630343,0.01943469394767594,0.009947900263829537,29081,OPTIMAL,184.777
2,18,90,4.0,1.90861923118277,0.018874134707838497,0.00998766169206931,18294,OPTIMAL,116.106
2,19,95,4.0,2.098437741911695,0.02077078459212034,0.009997167505092828,29407,OPTIMAL,204.977
2,20,100,4.0,1.71163202105179,0.01692421712518133,0.00998651040962236,10105,OPTIMAL,73.515
2,21,105,5.0,2.0334201404908634,0.020131594417236,0.009999358738963278,289687,OPTIMAL,1649.431
2,22,110,5.0,2.069726093911254,0.050578235673512495,0.025049297636704937,290990,Time limit reached,1800.009
2,23,115,5.0,2.1495101011524356,0.02127871373448098,0.00999830838896567,195846,OPTIMAL,1373.172
2,24,120,5.0,1.6462745937644043,0.01629804820380798,0.0099989464561299,154668,OPTIMAL,1191.202
2,25,125,5.0,1.8317063443422459,0.01812604251266836,0.00999461810121252,183933,OPTIMAL,1344.32
2,26,130,6.0,1.7310674846805134,0.07247470984007776,0.043696506423676035,228760,Time limit reached,1800.024
2,27,135,6.0,1.9958763527147214,0.15259952305750923,0.0827870890591554,229972,Time limit reached,1800.031
2,28,140,6.0,1.9495269184815265,0.4332726752495031,0.28575199521021355,234159,Time limit reached,1800.019
2,29,145,6.0,2.0424302797832268,0.10313546954954234,0.05318194480039605,210714,Time limit reached,1800.025
2,30,150,6.0,2.443866841233342,0.5234114273703403,0.2725454720750307,144174,Time limit reached,1800.027
3,15,75,3.0,3.3580743194150378,0.032253636140006314,0.009697948028949422,5244,OPTIMAL,34.11
3,16,80,4.0,3.048834351864469,0.0301766894543678,0.009996724646899735,19640,OPTIMAL,70.54
3,17,85,4.0,3.5278768501750717,0.034792301196024056,0.009960337549285226,43833,OPTIMAL,218.393
3,18,90,4.0,3.2649714704686863,0.03210050409988341,0.009929410865395304,16233,OPTIMAL,64.823
3,19,95,4.0,3.6329584651591533,0.03594658415398211,0.00999345716476671,39563,OPTIMAL,208.942
3,20,100,4.0,3.4232738207320144,0.0338414687000097,0.009984405996396814,31523,OPTIMAL,166.935
3,21,105,5.0,3.718586133585336,0.036286539812161234,0.009854314916016701,19223,OPTIMAL,121.373
3,22,110,5.0,3.5657132968055762,0.03508110048286772,0.009936209305349353,37610,OPTIMAL,239.007
3,23,115,5.0,4.014525717592983,0.03974634015363998,0.009999634288946525,122319,OPTIMAL,719.603
3,24,120,5.0,4.032490510191596,0.0633408721893387,0.01595829786382639,301821,Time limit reached,1800.019
3,25,125,5.0,4.453860581740739,0.04406139914024987,0.009991701960964708,94374,OPTIMAL,675.385
3,26,130,6.0,4.057720933359512,0.12225738405293862,0.03106556127917391,302892,Time limit reached,1800.011
3,27,135,6.0,4.457530395820922,0.04410301523655047,0.009992917393536199,178756,OPTIMAL,1098.194
3,28,140,6.0,4.363373393383866,0.043164829682746486,0.009991376352850707,232668,OPTIMAL,1495.889
3,29,145,6.0,4.6434855914450495,0.1438720006265326,0.03197430128669362,180468,Time limit reached,1800.031
3,30,150,6.0,4.319300767044491,0.13475640654497223,0.032203364317754786,177521,Time limit reached,1800.02
