seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.02117848866228389,0.009572936522586355,286,OPTIMAL,3.849
1,16,80,4.0,2.250303004538984,0.022244077599373302,0.009983612789777982,8598,OPTIMAL,56.097
1,17,85,4.0,1.6411353000709363,0.016067731011522035,0.009887423340078102,1396,OPTIMAL,8.495
1,18,90,4.0,2.1566595398692447,0.021107614217117376,0.00988391523688744,1394,OPTIMAL,9.885
1,19,95,4.0,1.7514415693513994,0.017313134169343325,0.009983766956410999,2266,OPTIMAL,15.133
1,20,100,4.0,2.274969426057991,0.022512228127883116,0.009994519828643444,4226,OPTIMAL,31.235
1,21,105,5.0,1.7617940515993769,0.01744006618956062,0.009998008624071377,7246,OPTIMAL,48.799
1,22,110,5.0,1.930455938957835,0.01839303081227306,0.009619469492304397,1900,OPTIMAL,15.173
1,23,115,5.0,1.8673957031119208,0.018449323516548155,0.009978290187401564,4561,OPTIMAL,34.489
1,24,120,5.0,2.0309586934341795,0.019220633857868652,0.009554242793376728,6434,OPTIMAL,45.723
1,25,125,5.0,1.918574585754522,0.018922185145112902,0.009960867124450061,14278,OPTIMAL,100.438
1,26,130,6.0,1.8799554877706286,0.018608098227294922,0.009997111947953071,128893,OPTIMAL,959.659
1,27,135,6.0,1.6865971812455682,0.012461821231521508,0.007443735751102556,23598,OPTIMAL,175.088
1,28,140,6.0,2.2624477875609434,0.022355659142375472,0.00997979451771827,85189,OPTIMAL,578.524
1,29,145,6.0,2.0679355073696786,0.0204524249730329,0.009989056881042783,84320,OPTIMAL,648.695
1,30,150,6.0,2.0182483059201237,0.019867778218351173,0.009941939456946176,32808,OPTIMAL,348.862
2,15,75,3.0,1.5912331179212327,0.01480887572794587,0.009393965996959174,2380,OPTIMAL,14.037
2,16,80,4.0,1.537781555945143,0.014966241825160598,0.009828008482965262,16491,OPTIMAL,110.731
2,17,85,4.0,1.9730825424630343,0.01934506504152056,0.009901568283908653,46702,OPTIMAL,214.974
2,18,90,4.0,1.9086114232898057,0.018895474776561283,0.009999108485816354,27605,OPTIMAL,152.777
2,19,95,4.0,2.098437741911695,0.020719168596234017,0.009972076518126316,48079,OPTIMAL,279.802
2,20,100,4.0,1.7116317566480577,0.016791657217138045,0.009907517070652398,15853,OPTIMAL,107.368
2,21,105,5.0,2.03341841041983,0.028832537508269862,0.014383288786921387,401851,Time limit reached,1800.003
2,22,110,5.0,2.0697246173651505,0.0724628698794203,0.036281108357800775,337023,Time limit reached,1800.017
2,23,115,5.0,2.149508807402606,0.031107151972420866,0.014684255883525505,278402,Time limit reached,1800.008
2,24,120,5.0,1.6462737216816552,0.01626295137205136,0.009977204855500665,234946,OPTIMAL,1763.603
2,25,125,5.0,1.831704795243759,0.02669891088120524,0.01479159215629598,252984,Time limit reached,1800.013
2,26,130,6.0,1.7310607406757734,0.10076896412704217,0.06181038607724958,213824,Time limit reached,1800.011
2,27,135,6.0,2.2484432009967756,0.431993711599588,0.23782313470381755,239766,Time limit reached,1800.019
2,28,140,6.0,1.9495269184815265,0.46487439803602815,0.31312000056183764,228692,Time limit reached,1800.017
2,29,145,6.0,2.0424263803613276,0.13405089754187083,0.07024346034032172,206012,Time limit reached,1800.019
2,30,150,6.0,2.4282740733939105,0.5393520103301443,0.2855342848054483,141432,Time limit reached,1800.019
3,15,75,3.0,3.3580743194150378,0.032942756600789824,0.00990720396425713,7966,OPTIMAL,45.298
3,16,80,4.0,3.048834351864469,0.030123708347059353,0.009978998289136825,34247,OPTIMAL,175.971
3,17,85,4.0,3.5278768501750717,0.03487014189512827,0.009982844239168188,66852,OPTIMAL,321.821
3,18,90,4.0,3.2649714704686863,0.03213642379735138,0.009940632087133678,23066,OPTIMAL,137.782
3,19,95,4.0,3.632956866489521,0.035934894857160504,0.009990179415238025,58514,OPTIMAL,288.789
3,20,100,4.0,3.4232738207320144,0.033677027758614475,0.009935408196168527,42819,OPTIMAL,190.815
3,21,105,5.0,3.718586133585336,0.03680134257150591,0.009995517027863042,27017,OPTIMAL,163.79
3,22,110,5.0,3.5657132968055762,0.035298660159142514,0.009998446016152076,51402,OPTIMAL,319.377
3,23,115,5.0,4.014525717592983,0.0397267294217265,0.009994651186123039,183505,OPTIMAL,1113.638
3,24,120,5.0,4.032486027944788,0.12832088549627363,0.03286768894611784,284378,Time limit reached,1800.008
3,25,125,5.0,4.453860581740739,0.04409110499859459,0.00999850564324017,150705,OPTIMAL,1034.518
3,26,130,6.0,4.057720933359512,0.19805082526168638,0.05131288937004319,246777,Time limit reached,1800.015
3,27,135,6.0,4.457530395820922,0.05464594072931739,0.012411395594568345,246382,Time limit reached,1800.008
3,28,140,6.0,4.363373393383866,0.07448415548551335,0.01736677059116877,260615,Time limit reached,1800.015
3,29,145,6.0,4.6434855914450495,0.16761172079133146,0.03744782038883753,235735,Time limit reached,1800.011
3,30,150,6.0,4.319300767044491,0.20648152060792935,0.050204375207305675,151076,Time limit reached,1800.013
