seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,50,50,25.0,0.1,0.8399762136523655,0.003699440318787217,0.0044237032962669235,13589,Time limit reached,1802.524
1,50,50,25.0,1.0,0.541836246327628,0.05459110531146255,0.11204032778574466,16799,Time limit reached,1804.633
1,50,50,25.0,5.0,0.5402034281019135,0.05317110892110788,0.10917367662692765,15937,Time limit reached,1804.98
1,50,50,25.0,10.0,0.8662129150638478,0.005983028203234042,0.0069551503552950774,24,OPTIMAL,10.322
2,50,50,25.0,0.1,0.8108838922071157,0.0018179403115340387,0.002246961829594657,25163,Time limit reached,1802.932
2,50,50,25.0,1.0,0.29674654871157585,0.03206981850438223,0.12116599173367984,9095,Time limit reached,1806.431
2,50,50,25.0,5.0,0.2971152116194541,0.0320631994447968,0.12096946249051148,14033,Time limit reached,1802.855
2,50,50,25.0,10.0,0.3673877243209399,0.0035051570602061544,0.009632660027086692,169,OPTIMAL,13.127
3,50,50,25.0,0.1,0.8416469039802633,0.005520775011606083,0.006602801683061663,20663,Time limit reached,1802.534
3,50,50,25.0,1.0,0.5253916022685887,0.04211313606421052,0.08714051837435045,14969,Time limit reached,1801.514
3,50,50,25.0,5.0,0.5019733395716335,0.018575921931982653,0.03842784684842916,26069,Time limit reached,1803.435
3,50,50,25.0,10.0,0.8569825689120638,0.004110106645874079,0.004819133959317911,33,OPTIMAL,10.444
4,50,50,25.0,0.1,0.47880180423135565,0.004640754951042603,0.009787296864823445,24641,Time limit reached,1803.559
4,50,50,25.0,1.0,-0.9389063067900195,0.06713225249862032,0.07150048094589487,21439,Time limit reached,1803.525
4,50,50,25.0,5.0,-1.0263332718932525,0.061783767551870206,0.06019854295271863,18926,Time limit reached,1803.639
4,50,50,25.0,10.0,0.33334466304480603,0.003163697036621671,0.009581706283284818,654,OPTIMAL,21.354
5,50,50,25.0,0.1,0.8281524838722623,0.011216632553228356,0.013730126466010587,16555,Time limit reached,1803.48
5,50,50,25.0,1.0,0.511199222015892,0.06366231506416553,0.14225042465834548,13206,Time limit reached,1801.743
5,50,50,25.0,5.0,0.46628207366076513,0.01858411751975597,0.04151039169341802,23090,Time limit reached,1803.72
5,50,50,25.0,10.0,0.941719928409245,0.003863304259868916,0.004119290902671699,30,OPTIMAL,10.384
6,50,50,25.0,0.1,0.909050701593275,0.026562815705975185,0.030099921064941908,10688,Time limit reached,1804.112
6,50,50,25.0,1.0,0.6408045808419952,0.026262381337960217,0.04273487054128295,7807,Time limit reached,1807.275
6,50,50,25.0,5.0,0.6408230565849934,0.025839866700083758,0.04201719189254512,13723,Time limit reached,1805.408
6,50,50,25.0,10.0,0.8747496515098362,0.007753459545137065,0.008942899192633082,87,OPTIMAL,11.5
7,50,50,25.0,0.1,0.7742116418497522,0.0060143841721735924,0.007829218487913295,20485,Time limit reached,1803.133
7,50,50,25.0,1.0,0.22576723137184143,0.06335480484826853,0.39008594480344805,12416,Time limit reached,1802.281
7,50,50,25.0,5.0,0.22559359007699387,0.06304600384441394,0.3878618274540544,20897,Time limit reached,1801.599
7,50,50,25.0,10.0,0.6930363224575776,0.005778062638723491,0.008407410978583886,73,OPTIMAL,11.394
8,50,50,25.0,0.1,0.7113507860839675,0.010054473527997265,0.014336983309312382,22604,Time limit reached,1802.858
8,50,50,25.0,1.0,-0.1420765082387414,0.08713570506285392,0.6133012849417268,12734,Time limit reached,1802.166
8,50,50,25.0,5.0,-0.19944046223846784,0.03184487221401949,0.15967107103844894,28985,Time limit reached,1803.137
8,50,50,25.0,10.0,0.26320428356742726,0.002574361178661777,0.009877458256008541,1858,OPTIMAL,44.132
9,50,50,25.0,0.1,0.7865761192842172,0.008966483887534071,0.011530829196785847,22477,Time limit reached,1806.257
9,50,50,25.0,1.0,0.17022850709710385,0.05086906489954918,0.42618383567304685,10003,Time limit reached,1801.597
9,50,50,25.0,5.0,0.17219055341236017,0.05238752040290054,0.4372804184244987,30474,Time limit reached,1806.28
9,50,50,25.0,10.0,0.6407601766805252,0.004350702398998263,0.006836325628102848,79,OPTIMAL,11.45
10,50,50,25.0,0.1,0.8328507229982246,0.004534610983345733,0.00547449327324479,20971,Time limit reached,1803.017
10,50,50,25.0,1.0,0.5397472033020508,0.07033883242606209,0.14984571386061765,9501,Time limit reached,1802.237
10,50,50,25.0,5.0,0.49242756479151717,0.02226508110837322,0.04735614150655691,26817,Time limit reached,1803.438
10,50,50,25.0,10.0,0.8661406604567691,0.004954768906420104,0.005753425543816431,28,OPTIMAL,11.497
1,70,70,35.0,0.1,0.44031746021692914,0.023962790713454862,0.05755379360109447,3979,Time limit reached,1805.053
