seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,3.81829370949049,0.0076065236024188505,3,17,Time limit reached,2116.692
1,5,-496.4583624786399,14.263128831521783,0.028729758444013424,3,6,Time limit reached,1896.836
1,6,-485.5407587930873,5.990949184968372,0.012338715291091368,3,30,Time limit reached,1949.366
1,7,-475.91426983362254,7.792725041836945,0.01637422018163323,3,23,Time limit reached,2057.439
1,8,-470.9310220831441,12.201539110419844,0.025909397636296787,3,20,Time limit reached,2139.063
2,4,-505.8780881861788,5.226265234123048,0.010331076510670334,3,25,Time limit reached,1957.866
2,5,-543.7924584375728,4.572983147815421,0.0084094273042229,3,18,Time limit reached,2360.489
2,6,-476.5735179166229,6.734909609622662,0.01413194262044779,3,28,Time limit reached,1985.505
2,7,-466.26739774702844,10.481348567183659,0.022479265369675865,3,11,Time limit reached,2080.056
2,8,-448.3903978779525,11.100388665006903,0.024756080231736633,3,29,Time limit reached,2058.368
3,4,-482.39674582137786,3.1083107517107464,0.006443473714604396,3,29,Time limit reached,1971.651
3,5,-492.7137659643789,3.9035818317739768,0.007922615728289168,3,18,Time limit reached,2549.677
3,6,-508.8601833257553,5.436609558449163,0.010683896552717365,3,24,Time limit reached,2041.511
3,7,-457.58825120820745,11.191544623474556,0.024457674763118612,3,22,Time limit reached,1955.59
3,8,-433.40142236741144,9.20117306932923,0.021230140452859505,3,27,Time limit reached,1936.653
