seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.019208228727146004,0.008674629410874756,231,OPTIMAL,6.791
1,16,80,4.0,2.250303004538984,0.02223390128968017,0.009978999869104313,7270,OPTIMAL,47.474
1,17,85,4.0,1.6411353000709363,0.016039479521847033,0.009869866945093488,1202,OPTIMAL,14.116
1,18,90,4.0,2.1566595398692447,0.020550206023396633,0.009620390537968425,1083,OPTIMAL,13.15
1,19,95,4.0,1.7514415693514003,0.01700529114468252,0.009804506143209117,1870,OPTIMAL,20.06
1,20,100,4.0,2.274969426057991,0.022175439520174756,0.00984352748306775,3410,OPTIMAL,30.623
1,21,105,5.0,1.7617942799593105,0.016853158797662582,0.009658296542661017,6026,OPTIMAL,56.107
1,22,110,5.0,1.930455938957835,0.018848049337256034,0.009859788421880308,1457,OPTIMAL,17.819
1,23,115,5.0,1.8673957031119208,0.018288470103101417,0.009890432407937149,3624,OPTIMAL,34.587
1,24,120,5.0,2.0309586934341795,0.020086888360370203,0.009989144166071249,5014,OPTIMAL,47.349
1,25,125,5.0,1.918574585754522,0.01895695120615115,0.009979351034324398,11688,OPTIMAL,117.399
1,26,130,6.0,1.8799588900749675,0.018612332403986853,0.009999391208091646,115967,OPTIMAL,968.162
1,27,135,6.0,1.6865983005901797,0.015580872795022627,0.009324183300458444,19994,OPTIMAL,186.628
1,28,140,6.0,2.262450368745628,0.022381330253363974,0.009991357350498581,76593,OPTIMAL,628.1
1,29,145,6.0,2.067935788464429,0.020473367496328887,0.009999386209319767,69790,OPTIMAL,641.103
1,30,150,6.0,2.0182485579414875,0.019883643357717196,0.00994995619299024,27676,OPTIMAL,260.965
2,15,75,3.0,1.5912331179212327,0.014844560778259464,0.009416815867506397,1789,OPTIMAL,19.069
2,16,80,4.0,1.5377830876141554,0.015221238629338885,0.009997123361187462,12800,OPTIMAL,77.307
2,17,85,4.0,1.973082542463034,0.019511657466845245,0.009987688502474437,36278,OPTIMAL,214.034
2,18,90,4.0,1.908612111621514,0.018881980311430402,0.00999189249225771,21465,OPTIMAL,132.541
2,19,95,4.0,2.098437741911695,0.020775858664599856,0.009999634123397447,37194,OPTIMAL,239.633
2,20,100,4.0,1.7116323676712453,0.016827079731419392,0.009928621211628434,12531,OPTIMAL,86.745
2,21,105,5.0,2.0334254748682294,0.045761320686390716,0.02302266234973029,268219,Time limit reached,1800.009
2,22,110,5.0,2.0697251826033822,0.07955760090019348,0.039975327520965824,251181,Time limit reached,1800.013
2,23,115,5.0,2.149509393293187,0.02127536610702796,0.009996723027287158,258655,OPTIMAL,1779.29
2,24,120,5.0,1.6462779454878742,0.0162823614458385,0.009989205863651344,193580,OPTIMAL,1400.073
2,25,125,5.0,1.831708501396998,0.022516543541114764,0.01244563543594327,221299,Time limit reached,1800.01
2,26,130,6.0,1.7310613963210044,0.08996023566521383,0.05481699594269092,201072,Time limit reached,1800.021
2,27,135,6.0,2.2731762458532465,0.452104800021653,0.24826307669395092,198313,Time limit reached,1800.03
2,28,140,6.0,1.9495269184815265,0.45156004162456576,0.3014486158545979,218801,Time limit reached,1800.025
2,29,145,6.0,2.0424268340500666,0.12287668327021706,0.06401327061983576,186771,Time limit reached,1800.03
2,30,150,6.0,2.436515331153286,0.5123055597657817,0.26624205291108655,195149,Time limit reached,1800.018
3,15,75,3.0,3.3580743194150378,0.03314935270314834,0.009969955122304806,10215,OPTIMAL,63.97
3,16,80,4.0,3.048834351864469,0.030054537754425237,0.009955856208507712,35564,OPTIMAL,181.3
3,17,85,4.0,3.5278768501750717,0.03491609318988953,0.009996130967135756,67131,OPTIMAL,360.003
3,18,90,4.0,3.2649714704686863,0.03230744732970825,0.009994062822011767,27776,OPTIMAL,159.436
3,19,95,4.0,3.632958060800821,0.03596347909666919,0.009998202187902863,70588,OPTIMAL,409.454
3,20,100,4.0,3.4232738207320144,0.03388293714498758,0.009996762931376307,50877,OPTIMAL,305.677
3,21,105,5.0,3.718586133585336,0.03647299866108922,0.00990545301695071,27009,OPTIMAL,201.197
3,22,110,5.0,3.5657132968055762,0.035224872154103526,0.009977336820635774,59025,OPTIMAL,400.05
3,23,115,5.0,4.014525717592983,0.0397458214301869,0.009999502480264889,198840,OPTIMAL,1283.422
3,24,120,5.0,4.032487680204842,0.1338751436828325,0.03433917641948174,267992,Time limit reached,1800.019
3,25,125,5.0,4.453860581740739,0.04406210520730003,0.009991863673992067,159361,OPTIMAL,1214.922
3,26,130,6.0,4.057720933359512,0.19520592327420605,0.050538553964064675,222399,Time limit reached,1800.016
3,27,135,6.0,4.457530395820922,0.06831968478080341,0.015565369101319263,218723,Time limit reached,1800.002
3,28,140,6.0,4.363373393383866,0.08681722012598403,0.020300731852622114,227701,Time limit reached,1800.013
3,29,145,6.0,4.6434855914450495,0.1687438094494329,0.03771028981569024,209683,Time limit reached,1800.008
3,30,150,6.0,4.319300767044491,0.1660700426630921,0.03998574933200402,209768,Time limit reached,1800.015
4,15,75,3.0,5.039099478655551,0.0486203301047361,0.00974261762397203,969,OPTIMAL,12.463
4,16,80,4.0,4.873912590274357,0.04640580072829881,0.009612788288312786,1484,OPTIMAL,13.19
4,17,85,4.0,4.165906206758644,0.04080524606354441,0.009891938755522854,1086,OPTIMAL,12.266
4,18,90,4.0,4.507734990471111,0.04439276864546571,0.009946082204583383,3468,OPTIMAL,26.778
4,19,95,4.0,4.659490245415256,0.04607152253307589,0.009986416863608088,1705,OPTIMAL,16.999
4,20,100,4.0,5.580436166904931,0.05472488212407889,0.009903681047325884,5576,OPTIMAL,41.761
4,21,105,5.0,5.061115465947954,0.049957037910920654,0.009969159552293338,1989,OPTIMAL,20.745
4,22,110,5.0,5.233157398042667,0.05175720706913367,0.009989038707973068,5424,OPTIMAL,45.12
4,23,115,5.0,5.266123075399722,0.0518463531947706,0.009943153376187988,992,OPTIMAL,11.669
4,24,120,5.0,5.14765880456751,0.050571428283135766,0.00992163260108773,2064,OPTIMAL,20.563
4,25,125,5.0,4.560058701673463,0.04067820986807913,0.009000837601931844,1279,OPTIMAL,14.703
4,26,130,6.0,4.860201559916642,0.04792314124959418,0.00995851384319289,10110,OPTIMAL,94.711
4,27,135,6.0,5.075591656149386,0.04931768024726502,0.009811976124603003,12180,OPTIMAL,115.079
4,28,140,6.0,5.8042455912059845,0.05705124740585088,0.009926799755326825,5616,OPTIMAL,52.978
4,29,145,6.0,5.46811680754889,0.053663269146172254,0.009911114531791347,4965,OPTIMAL,51.11
4,30,150,6.0,5.700370928694118,0.0562828036658134,0.009971992360684684,12315,OPTIMAL,112.225
5,15,75,3.0,3.5392833726599346,0.032782410656627015,0.0093490379759936,124,OPTIMAL,5.104
5,16,80,4.0,3.9792937790149603,0.03333131452936744,0.008446941609139865,288,OPTIMAL,6.056
5,17,85,4.0,4.758950024734796,0.04657504070643803,0.009883559959530962,767,OPTIMAL,9.972
5,18,90,4.0,4.646806399110295,0.045263491133511025,0.009836590039190261,1384,OPTIMAL,14.232
5,19,95,4.0,5.052999834779796,0.04766608983295573,0.009523059252757574,1193,OPTIMAL,12.566
5,20,100,4.0,5.115779849156898,0.048784368216541196,0.009627868901806788,853,OPTIMAL,10.529
5,21,105,5.0,5.48922185529245,0.05368664710457427,0.009876975320425268,5419,OPTIMAL,48.161
5,22,110,5.0,5.183929732888858,0.050683944145743176,0.009873663999664672,1353,OPTIMAL,15.732
5,23,115,5.0,5.519353385927931,0.0542225039922446,0.009921538049796825,2804,OPTIMAL,25.095
5,24,120,5.0,5.482109670783845,0.054208455902169383,0.00998700119183195,6861,OPTIMAL,54.265
5,25,125,5.0,6.062601968069142,0.059801442791123094,0.009962257206331773,14001,OPTIMAL,121.649
5,26,130,6.0,5.876645371520513,0.05773778623797288,0.009922444271843404,9362,OPTIMAL,88.912
5,27,135,6.0,6.2809102698296275,0.06202124296591727,0.00997304224243339,17669,OPTIMAL,153.207
5,28,140,6.0,6.301170919279584,0.06235214763815922,0.009994223252898634,10256,OPTIMAL,89.935
5,29,145,6.0,6.393902999859767,0.0631942309629343,0.009982173129399271,12982,OPTIMAL,122.367
5,30,150,6.0,6.0490185074364735,0.05568519900637359,0.00929119008416367,4376,OPTIMAL,43.693
6,15,75,3.0,3.4208886298393053,0.03147495904351061,0.009286254821802455,45,OPTIMAL,4.583
6,16,80,4.0,4.270684159307565,0.03009906200454271,0.0070978559123092404,14,OPTIMAL,4.365
6,17,85,4.0,3.43243082356611,0.024086452514131107,0.007066906947168859,13,OPTIMAL,4.308
6,18,90,4.0,3.555907125819637,0.021124178190445875,0.005976089197955999,63,OPTIMAL,4.681
6,19,95,4.0,3.882930310924795,0.036852607785653024,0.009581867718266374,106,OPTIMAL,5.075
6,20,100,4.0,4.988954673698697,0.0410881173864599,0.008304208878479505,36,OPTIMAL,4.602
6,21,105,5.0,4.15033550991732,0.02448867307620528,0.005935429511715617,35,OPTIMAL,4.608
6,22,110,5.0,4.080515745132351,0.03074482154354552,0.007591743366140876,16,OPTIMAL,4.412
6,23,115,5.0,4.385927740908787,0.04266806333198225,0.009823972430722276,205,OPTIMAL,5.596
6,24,120,5.0,5.446785231708145,0.052088533039643004,0.009655507241491314,257,OPTIMAL,5.852
6,25,125,5.0,4.505696077124414,0.03874005069220665,0.008672583849711328,37,OPTIMAL,4.175
6,26,130,6.0,4.700437511796861,0.04454966816924699,0.00956845819003585,503,OPTIMAL,8.211
6,27,135,6.0,4.891073030605398,0.04724866464967015,0.009754413265219121,171,OPTIMAL,5.32
6,28,140,6.0,5.7140512733941495,0.05637292462656163,0.009963967753458685,178,OPTIMAL,5.48
6,29,145,6.0,5.185528324382068,0.043912768521468415,0.008540655761673012,47,OPTIMAL,4.401
6,30,150,6.0,5.145675817110071,0.0437900377776419,0.008583108221480359,128,OPTIMAL,4.983
7,15,75,3.0,3.1573096230195286,0.03105398385185909,0.009933283594212682,1995,OPTIMAL,17.378
7,16,80,4.0,3.2775182354340826,0.03232799698527966,0.009961818756342743,7385,OPTIMAL,47.45
7,17,85,4.0,3.1153076201338905,0.030492348966834726,0.009884659626733103,3904,OPTIMAL,32.942
7,18,90,4.0,3.491754799253618,0.034468970570755264,0.009969951076879015,9419,OPTIMAL,69.14
7,19,95,4.0,3.1937334111517086,0.03147105213014667,0.009952068663867648,3396,OPTIMAL,29.601
7,20,100,4.0,3.5343833384124,0.03498491030713602,0.009997406990343329,5888,OPTIMAL,48.147
7,21,105,5.0,3.345795262964071,0.03312472228299512,0.009999401351933047,77491,OPTIMAL,496.826
7,22,110,5.0,3.5792879733352994,0.03540233410121063,0.009989694280558627,65350,OPTIMAL,451.323
7,23,115,5.0,3.351295718306617,0.033102520731607576,0.009976067926303822,47422,OPTIMAL,339.051
7,24,120,5.0,3.6739884198705677,0.03635879656303942,0.009995189265580053,26378,OPTIMAL,195.555
7,25,125,5.0,3.8324391592107374,0.0379417998400724,0.009999163590501278,11536,OPTIMAL,110.653
7,26,130,6.0,4.277812737140191,0.04235135591947703,0.009999230805705242,160163,OPTIMAL,1261.025
7,27,135,6.0,4.246650239433944,0.15684745516480714,0.03835086028306775,226156,Time limit reached,1800.028
7,28,140,6.0,4.096105250978201,0.04048921060105748,0.009983492075668057,107333,OPTIMAL,912.589
7,29,145,6.0,4.048275096032361,0.040077234443892884,0.009998816382784577,140341,OPTIMAL,1175.442
7,30,150,6.0,4.631057207132473,0.15964954347723204,0.03570453769512112,223216,Time limit reached,1800.018
8,15,75,3.0,2.6567380141428663,0.0037281010236607237,0.001405234486771106,11,OPTIMAL,4.394
8,16,80,4.0,2.184609443865386,0.020254817933436975,0.009358363777708312,30,OPTIMAL,4.399
8,17,85,4.0,2.773474195176522,0.025031333871263772,0.009107460163598303,13,OPTIMAL,4.325
8,18,90,4.0,3.3101104022637635,0.008184428706043079,0.0024786832810865887,11,OPTIMAL,4.322
8,19,95,4.0,3.3212935734001694,0.02862657838339322,0.008694039945951889,42,OPTIMAL,4.671
8,20,100,4.0,2.405830473312482,0.02321365167839895,0.00974292276778194,212,OPTIMAL,6.076
8,21,105,5.0,3.18506704313954,0.027107396780276183,0.008583832542485985,16,OPTIMAL,4.434
8,22,110,5.0,3.4205385181369294,0.02620762564403023,0.007720999064054877,81,OPTIMAL,4.565
8,23,115,5.0,3.2451179078474195,0.03034979417615702,0.009440741323484629,227,OPTIMAL,5.679
8,24,120,5.0,3.2150222899024037,0.030941656980021826,0.009717610998947366,121,OPTIMAL,4.879
8,25,125,5.0,3.370075088994695,0.032134346987004125,0.009626997442643661,38,OPTIMAL,4.18
8,26,130,6.0,3.4494130495110458,0.03164864169366677,0.009260041921344114,125,OPTIMAL,4.935
8,27,135,6.0,3.619311681791878,0.03538765272291844,0.009873996333597375,222,OPTIMAL,5.81
8,28,140,6.0,3.274522687579969,0.03182937464971003,0.009815721555532312,642,OPTIMAL,9.754
8,29,145,6.0,3.7775892964014806,0.03696282479891222,0.00988145303454384,295,OPTIMAL,6.974
8,30,150,6.0,3.985746549412991,0.038787066570491024,0.009827074926687001,262,OPTIMAL,6.492
9,15,75,3.0,2.000477244774072,0.004758584677299282,0.002384396544685581,14,OPTIMAL,4.369
9,16,80,4.0,1.6367785124373262,0.014532508433734437,0.008958264281662093,80,OPTIMAL,4.744
9,17,85,4.0,2.3354428480125677,0.022769275801465927,0.009845434338446939,109,OPTIMAL,5.071
9,18,90,4.0,1.835192389005201,0.014373974572135184,0.00789423835907915,88,OPTIMAL,4.837
9,19,95,4.0,2.2541731279153843,0.008778041790987512,0.003909352899733388,29,OPTIMAL,4.557
9,20,100,4.0,2.018599533665041,0.019590837429828367,0.009800276240280657,131,OPTIMAL,5.351
9,21,105,5.0,2.420644260855438,0.023098554151482098,0.009634249760867755,163,OPTIMAL,5.564
