seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-10.52163726099156,0.0962664969862086,0.009149383750674601,21,186,Optimal (tolerance reached),10.133
1,5,-6.753903222760302,0.06624584102140041,0.009808526837955772,443,3997,Optimal (tolerance reached),25.738
1,6,-6.609683524031659,0.06561434168396652,0.009927002018387747,3509,43752,Optimal (tolerance reached),162.876
1,7,-11.690896291367242,0.11472417759280695,0.009813120802168201,513,4917,Optimal (tolerance reached),39.492
1,8,-1.0950438989627638,0.010820886226900583,0.009881691717702123,1409,21521,Optimal (tolerance reached),139.721
2,4,-12.460514291879214,0.10325677234597386,0.008286718343019639,9,85,Optimal (tolerance reached),9.278
2,5,-14.615935365134433,0.14458973623628246,0.009892609171028074,355,3273,Optimal (tolerance reached),25.296
2,6,-9.3975879978104,0.09362367299414665,0.009962521555101222,223,2802,Optimal (tolerance reached),23.576
2,7,-4.4232888423304235,0.04415863651363061,0.009983213416007782,1479,20913,Optimal (tolerance reached),135.261
2,8,-10.365833529843716,0.1035852532730619,0.0099929497203322,1909,27101,Optimal (tolerance reached),167.487
3,4,-9.927340542531098,0.09873842131560018,0.009946110027411793,73,555,Optimal (tolerance reached),12.367
3,5,-10.77493717608612,0.1052915890291839,0.009771898184508018,423,4100,Optimal (tolerance reached),28.076
3,6,-3.432676370603183,0.03199060344252791,0.009319434746744444,467,6561,Optimal (tolerance reached),39.412
3,7,-5.729822203312294,0.05699085513861046,0.009946356643608455,1865,24179,Optimal (tolerance reached),153.671
3,8,-0.9868809399417389,0.20669768228591234,0.2094454091879765,24159,397052,Time limit reached,1801.67
