seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,70,70,35.0,1.0,-36306.594349097875,4.246976459398866e-8,1.1697534664262422e-12,25,OPTIMAL,2.526
1,70,70,35.0,5.0,-19784.494868101778,1.8237187759950757e-8,9.217919325984047e-13,25,OPTIMAL,1.991
1,70,70,35.0,10.0,-25076.69064586853,2.4225300876423717e-8,9.660485595380951e-13,29,OPTIMAL,2.032
2,70,70,35.0,0.1,-957.6709329297554,0.0,0.0,5,OPTIMAL,0.15
2,70,70,35.0,1.0,-2625.5086372641226,1.2244890967849642e-7,4.663816676912277e-11,40,OPTIMAL,3.123
2,70,70,35.0,5.0,-1867.1176371809602,7.495737008866854e-8,4.014603504139236e-11,48,OPTIMAL,2.019
2,70,70,35.0,10.0,-2285.4009080989317,8.460347089567222e-8,3.7019093934835286e-11,50,OPTIMAL,2.505
3,70,70,35.0,0.1,-7485.317786111811,0.0,0.0,5,OPTIMAL,0.105
3,70,70,35.0,1.0,-21509.317644634684,7.556445780210197e-8,3.5131034396598296e-12,24,OPTIMAL,2.584
3,70,70,35.0,5.0,-13073.4919523863,9.327777661383152e-9,7.134878497156649e-13,31,OPTIMAL,2.771
3,70,70,35.0,10.0,-18482.32813137273,5.932452040724456e-8,3.2097969468762144e-12,30,OPTIMAL,2.178
4,70,70,35.0,0.1,-328.13495141799325,5.140539417425316e-5,1.566593072518222e-7,5,OPTIMAL,0.156
4,70,70,35.0,1.0,-193.46503154001775,618.9484313126248,3.1992780627366084,51,OPTIMAL,3.675
4,70,70,35.0,5.0,-497.65893816227657,2.0390245936141582e-8,4.0972329385738336e-11,41,OPTIMAL,2.171
4,70,70,35.0,10.0,-550.9697502267926,7.876610652601812e-8,1.429590399356699e-10,44,OPTIMAL,2.328
5,70,70,35.0,0.1,-5397.011808484763,0.0,0.0,5,OPTIMAL,0.121
5,70,70,35.0,1.0,-15979.851906571737,3.4235199564136565e-8,2.1423977996978365e-12,32,OPTIMAL,2.78
5,70,70,35.0,5.0,-10401.143322523485,2.084743755403906e-8,2.0043409563345137e-12,41,OPTIMAL,2.247
5,70,70,35.0,10.0,-13210.445066072783,2.999695425387472e-8,2.270699745833185e-12,39,OPTIMAL,2.177
6,70,70,35.0,0.1,-2064.4753519199753,0.0,0.0,5,OPTIMAL,0.122
6,70,70,35.0,1.0,-5546.8208574263035,9.104951459448785e-8,1.6414720600285325e-11,34,OPTIMAL,3.534
6,70,70,35.0,5.0,-3351.279194378927,3.9508449845016e-8,1.1789065474247327e-11,40,OPTIMAL,2.826
6,70,70,35.0,10.0,-3715.2149357820736,9.053565008798614e-9,2.4368886229439074e-12,41,OPTIMAL,2.208
7,70,70,35.0,0.1,-131.6705302495301,0.0,0.0,5,OPTIMAL,0.11
7,70,70,35.0,1.0,-81.30796067167276,307.31124377540766,3.7795960104860087,66,OPTIMAL,3.376
7,70,70,35.0,5.0,-251.43412986048463,8.478664881295117e-8,3.372121710763668e-10,50,OPTIMAL,2.944
7,70,70,35.0,10.0,-248.2383559798765,7.727004458502051e-8,3.112735913836153e-10,51,OPTIMAL,2.38
8,70,70,35.0,0.1,-1838.5093965151996,0.0,0.0,5,OPTIMAL,0.114
8,70,70,35.0,1.0,-705.5430752045067,3330.582822131009,4.72059458760277,29,OPTIMAL,3.081
8,70,70,35.0,5.0,-2252.35762981628,3.4779077395796776e-8,1.544118790701707e-11,28,OPTIMAL,2.16
8,70,70,35.0,10.0,-2546.8074728541064,2.5432200345676392e-8,9.985913979267357e-12,31,OPTIMAL,2.485
9,70,70,35.0,0.1,-21529.04103958955,0.0,0.0,5,OPTIMAL,0.149
9,70,70,35.0,1.0,-73999.5686269785,5.181937012821436e-8,7.002658405946739e-13,25,OPTIMAL,2.898
9,70,70,35.0,5.0,-45402.62230434595,3.3076503314077854e-8,7.285152626726533e-13,33,OPTIMAL,2.744
9,70,70,35.0,10.0,-65892.60794937956,2.6135239750146866e-8,3.9663386476104646e-13,37,OPTIMAL,2.208
10,70,70,35.0,0.1,-69.85417711408567,0.0,0.0,5,OPTIMAL,0.119
10,70,70,35.0,1.0,-32.23666016735797,4.799680652922689e-8,1.4888889320435015e-9,70,OPTIMAL,2.513
10,70,70,35.0,5.0,-90.2677072482818,4.2007641809505e-8,4.653673289160072e-10,49,OPTIMAL,2.438
10,70,70,35.0,10.0,-94.39716555917771,2.815943389578024e-8,2.98308044833476e-10,49,OPTIMAL,2.404
1,90,90,45.0,0.1,-3394.9203732773485,0.0,0.0,5,OPTIMAL,0.11
1,90,90,45.0,1.0,-7150.225953983165,0.00025514158096484607,3.5683009544994136e-8,35,OPTIMAL,6.225
1,90,90,45.0,5.0,-4990.138124945231,1.5248588169924915e-8,3.055744708487859e-12,48,OPTIMAL,3.755
1,90,90,45.0,10.0,-4960.367717823679,2.8365320758894086e-8,5.718390726754253e-12,48,OPTIMAL,4.009
2,90,90,45.0,0.1,-1422.1784338966613,0.0,0.0,5,OPTIMAL,0.081
2,90,90,45.0,1.0,-674.5850469268695,3334.5689576332834,4.9431409320799515,58,OPTIMAL,5.242
2,90,90,45.0,5.0,-2624.0446390013294,2.341221261303872e-8,8.922185341309225e-12,74,OPTIMAL,4.432
2,90,90,45.0,10.0,-2837.903487358292,6.463096724473871e-8,2.277419494096379e-11,78,OPTIMAL,4.051
3,90,90,45.0,0.1,-9.987898048073215e6,0.0,0.0,5,OPTIMAL,0.081
3,90,90,45.0,1.0,-3.1279828524668496e7,0.6619244888424873,2.116138483049764e-8,14,OPTIMAL,6.313
3,90,90,45.0,5.0,-1.7500615673582744e7,1.3772510484236497e7,0.7869729123316594,22,OPTIMAL,4.992
3,90,90,45.0,10.0,-2.0721976445755582e7,6.332993507385254e-8,3.056172524837717e-15,30,OPTIMAL,4.213
4,90,90,45.0,0.1,-124957.99929575897,0.0,0.0,5,OPTIMAL,0.132
4,90,90,45.0,1.0,-327878.74489842326,0.0016660174005664885,5.08119976207247e-9,21,OPTIMAL,6.228
4,90,90,45.0,5.0,-133458.47638763575,3.879540599882603e-8,2.9069270869047795e-13,28,OPTIMAL,4.326
4,90,90,45.0,10.0,-250411.9960025354,5.256151780486107e-8,2.0990015911349906e-13,35,OPTIMAL,4.439
5,90,90,45.0,0.1,-5626.043353524537,0.0,0.0,5,OPTIMAL,0.108
5,90,90,45.0,1.0,-19041.22396638639,4.566023562802002e-6,2.397967468300586e-10,39,OPTIMAL,5.944
5,90,90,45.0,5.0,-10673.961785022511,2.230990503448993e-8,2.0901241248394518e-12,50,OPTIMAL,3.822
5,90,90,45.0,10.0,-14295.453872131497,8.356437319889665e-9,5.845520817062168e-13,54,OPTIMAL,3.884
6,90,90,45.0,0.1,-11021.606051490122,0.0,0.0,5,OPTIMAL,0.126
6,90,90,45.0,1.0,-25742.344552101793,1.3451790437102318e-7,5.225549836719909e-12,34,OPTIMAL,7.762
6,90,90,45.0,5.0,-13283.498822795715,3.361492417752743e-8,2.5305775704094696e-12,40,OPTIMAL,3.597
6,90,90,45.0,10.0,-19196.800484146468,5.687616067007184e-8,2.9627937591497387e-12,48,OPTIMAL,4.596
7,90,90,45.0,0.1,-7057.30241579965,0.0,0.0,5,OPTIMAL,0.095
7,90,90,45.0,1.0,-12554.48200054199,0.09814288644884073,7.81735848955009e-6,32,OPTIMAL,6.056
7,90,90,45.0,5.0,-12565.263113646068,3.6080410836402734,0.00028714409328379966,34,OPTIMAL,6.035
7,90,90,45.0,10.0,-7993.887014297387,4.2093233787454665e-8,5.265677850108367e-12,37,OPTIMAL,3.821
8,90,90,45.0,0.1,-8317.266976063689,2.681012119865045e-6,3.2234291956489377e-10,5,OPTIMAL,0.078
8,90,90,45.0,1.0,-17366.74578792087,9.266295819543302e-8,5.335654665935347e-12,34,OPTIMAL,6.143
8,90,90,45.0,5.0,-10225.145561018875,2.2166204871609807e-8,2.167813136676861e-12,45,OPTIMAL,3.77
8,90,90,45.0,10.0,-12396.190259000172,3.350032784510404e-8,2.702469641491776e-12,48,OPTIMAL,4.488
9,90,90,45.0,0.1,-1.9232580930941754e6,0.0,0.0,5,OPTIMAL,0.066
9,90,90,45.0,1.0,-5.0053969038868835e6,0.3871752731502056,7.735156284001156e-8,19,OPTIMAL,4.753
9,90,90,45.0,5.0,-2.224705035985826e6,4.7031790018081665e-8,2.1140685734655437e-14,22,OPTIMAL,3.134
9,90,90,45.0,10.0,-3.2295949880732493e6,3.632158041000366e-8,1.124648153843985e-14,25,OPTIMAL,3.159
10,90,90,45.0,0.1,-3430.9563018679364,0.0,0.0,5,OPTIMAL,0.071
10,90,90,45.0,1.0,-1636.4593021784526,6591.097479851618,4.02765743766286,37,OPTIMAL,3.671
10,90,90,45.0,5.0,-4493.757806728789,7.417747838189825e-8,1.6506781533892995e-11,40,OPTIMAL,2.775
10,90,90,45.0,10.0,-5369.648653660383,6.423761078622192e-9,1.1963093850178152e-12,44,OPTIMAL,2.745
