seed,dimension,solution,termination,time
1,20,-1.5315296315479205,LOCALLY_SOLVED,17.330891847610474
1,25,4.732725723894659,LOCALLY_SOLVED,29.34050703048706
1,30,-30.255986795474044,LOCALLY_SOLVED,24.961533069610596
1,35,7.5542870779353555,LOCALLY_SOLVED,21.320425987243652
1,40,8.098852387127241,LOCALLY_SOLVED,82.06532907485962
1,45,5.539145438148692,LOCALLY_SOLVED,159.01593399047852
1,50,4.585952906710067,LOCALLY_SOLVED,207.14418292045593
1,55,16.533886380781954,LOCALLY_SOLVED,54.79577302932739
1,60,2.86613555120942,LOCALLY_SOLVED,607.405524969101
1,65,14.605036632131924,LOCALLY_SOLVED,189.33772993087769
1,70,-27.34486445158374,LOCALLY_SOLVED,1806.7446401119232
1,75,16.762974827801166,LOCALLY_SOLVED,213.7559621334076
1,80,20.417363511271507,LOCALLY_SOLVED,575.3843059539795
1,85,10.236294863872313,LOCALLY_SOLVED,422.4608631134033
1,90,9.436663323353025,LOCALLY_SOLVED,1803.5458040237427
1,95,30.948564636447877,LOCALLY_SOLVED,871.8197181224823
1,100,5.3676433893234154,LOCALLY_SOLVED,1801.9556879997253
1,105,24.383439443446974,LOCALLY_SOLVED,785.3439719676971
1,110,-46.43940289378851,LOCALLY_SOLVED,1809.6703910827637
1,115,29.724648332400744,LOCALLY_SOLVED,868.09126496315
1,120,34.22481925672192,LOCALLY_SOLVED,1378.740112066269
2,20,-9.114481093391584,LOCALLY_SOLVED,9.341238021850586
2,25,5.401151430831554,LOCALLY_SOLVED,17.05208396911621
2,30,-5.097761657956122,LOCALLY_SOLVED,68.59634017944336
2,35,4.642555494445428,LOCALLY_SOLVED,19.565236806869507
2,40,4.9837457348195215,LOCALLY_SOLVED,107.03626108169556
2,45,5.830242767434988,LOCALLY_SOLVED,115.53254795074463
2,50,8.80701698090926,LOCALLY_SOLVED,51.91899490356445
2,55,1.7526932412468637,LOCALLY_SOLVED,1235.355285167694
2,60,2.6138728690704593,LOCALLY_SOLVED,205.0824749469757
2,65,17.475556187178498,LOCALLY_SOLVED,171.95645809173584
2,70,1.95152914808707,LOCALLY_SOLVED,1801.4739680290222
2,75,12.36962069471928,LOCALLY_SOLVED,219.1708459854126
2,80,11.009298728836544,LOCALLY_SOLVED,363.2551620006561
2,85,12.647034830321303,LOCALLY_SOLVED,1289.776249885559
2,90,17.517643141136713,LOCALLY_SOLVED,785.6877861022949
2,95,2.8471236274886977,LOCALLY_SOLVED,1810.5482950210571
2,100,5.673555409956626,LOCALLY_SOLVED,1803.6223618984222
2,105,33.94358101198295,LOCALLY_SOLVED,619.5121870040894
2,110,4.135696097878222,LOCALLY_SOLVED,1806.281336069107
2,115,23.62845063423777,LOCALLY_SOLVED,1170.5829570293427
2,120,20.99819808604681,LOCALLY_SOLVED,1678.913223028183
3,20,4.20407077799835,LOCALLY_SOLVED,8.064197063446045
3,25,-1.2079100763198598,LOCALLY_SOLVED,18.810431957244873
3,30,-11.640655206591351,LOCALLY_SOLVED,29.54843497276306
3,35,-0.2880865954664351,LOCALLY_SOLVED,53.281136989593506
3,40,10.050698707324818,LOCALLY_SOLVED,27.489716053009033
3,45,4.9990692537816654,LOCALLY_SOLVED,89.25795292854309
3,50,3.4362127268012794,LOCALLY_SOLVED,222.23504781723022
3,55,5.481378312318317,LOCALLY_SOLVED,228.7366499900818
3,60,19.405259896663715,LOCALLY_SOLVED,113.57300114631653
3,65,3.6627533428631693,LOCALLY_SOLVED,839.543135881424
3,70,-9.518703651771808,LOCALLY_SOLVED,1806.0464630126953
3,75,3.3435397905712,LOCALLY_SOLVED,1800.5287408828735
3,80,24.905690740422084,LOCALLY_SOLVED,442.8266589641571
3,85,13.258941132080682,LOCALLY_SOLVED,350.9593150615692
3,90,8.285236923504623,LOCALLY_SOLVED,1166.7179009914398
3,95,9.229624282947771,LOCALLY_SOLVED,870.5867230892181
3,100,29.252835305454894,LOCALLY_SOLVED,727.7865178585052
3,105,6.638772394916881,LOCALLY_SOLVED,1810.4591870307922
3,110,-5.027137339874365,LOCALLY_SOLVED,1800.7097251415253
3,115,6.698316420954534,LOCALLY_SOLVED,1806.631474018097
3,120,37.13028787025724,LOCALLY_SOLVED,1063.5212841033936
4,20,-0.10255377782761776,LOCALLY_SOLVED,26.32552409172058
4,25,3.967379698058389,LOCALLY_SOLVED,11.982546091079712
4,30,4.469739487753778,LOCALLY_SOLVED,12.852286100387573
4,35,9.528010025560823,LOCALLY_SOLVED,38.60590410232544
4,40,7.00877873652416,LOCALLY_SOLVED,39.22407102584839
4,45,-8.907047977525977,LOCALLY_SOLVED,1063.821536064148
4,50,12.196312427923242,LOCALLY_SOLVED,85.74055194854736
4,55,9.11070901180248,LOCALLY_SOLVED,98.8085241317749
4,60,6.211856795992851,LOCALLY_SOLVED,214.1998369693756
