seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5933975521215746,0.006503708684702403,0.0025077947187009293,315,OPTIMAL,2.99
1,25,-0.5942541981194406,0.003265542167243618,0.005495194106457569,294,OPTIMAL,3.438
1,30,-30.32793351507017,0.15253562994826808,0.005029542480118931,288,OPTIMAL,3.456
1,35,-0.32005701395501174,0.0004240937528404154,0.0013250568940820881,391,OPTIMAL,3.63
1,40,-0.1771560141508542,0.0004097796869874104,0.0023131006246193226,838,OPTIMAL,4.727
1,45,-0.449027393477717,0.0016851180422364775,0.003752817905351473,1028,OPTIMAL,5.722
1,50,-0.3978622921322577,0.0024664357496154143,0.006199219675725187,1064,OPTIMAL,6.532
1,55,0.3987037738350435,0.0044429170842046894,0.011268978413985645,1152,OPTIMAL,6.366
1,60,-0.5013765419393617,0.003865200483589626,0.00770917695638241,5424,OPTIMAL,14.9
1,65,-0.17394992624951394,0.0004436280493290701,0.002550320422054848,1093,OPTIMAL,5.522
1,70,-27.875144894275287,0.2582603711315805,0.009264897890615787,14500,OPTIMAL,53.924
1,75,0.11398007094588547,0.00019898511750926495,0.0017488417873723567,1767,OPTIMAL,6.564
1,80,-0.21389664876688513,0.0007191775470345996,0.003362266548731177,1913,OPTIMAL,8.682
1,85,-0.18412519997899546,0.0,0.0,2274,OPTIMAL,11.986
1,90,-0.5161866120510842,0.0036203101200632526,0.007013568417975494,3304,OPTIMAL,17.005
1,95,-0.032575440614084294,0.0006863410042832196,0.021069277693406663,2835,OPTIMAL,11.622
1,100,-0.8231735015894375,0.008215185978512785,0.009979896051865571,11793,OPTIMAL,43.943
1,105,-0.10000891591401173,0.0,0.0,2612,OPTIMAL,11.528
1,110,-47.466699261970604,3.426648474316579,0.07219057839696773,398631,Time limit reached,1800.006
1,115,-0.08414636128327008,0.0,0.0,3714,OPTIMAL,17.354
1,120,-0.11110119738268492,0.0,0.0,5922,OPTIMAL,27.605
2,20,-10.164844207713083,0.10086966028296906,0.009923384778138476,437,OPTIMAL,3.351
2,25,0.15777752298465197,0.0,0.0,418,OPTIMAL,3.578
2,30,-5.956131393249352,0.057526074460232834,0.009658295068075997,1947,OPTIMAL,6.901
2,35,-0.2615895592813327,0.0004332948238931489,0.0016563918876714482,565,OPTIMAL,4.175
2,40,-0.45911494789031926,0.0010271971844897365,0.0022373420626137616,1480,OPTIMAL,6.989
2,45,-0.3471663125602143,0.002973740440870787,0.008565751725565268,844,OPTIMAL,5.369
2,50,0.21453385815839732,0.0,0.0,907,OPTIMAL,5.454
