seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.02120431113839727,0.009584720471955627,251,OPTIMAL,4.472
1,16,80,4.0,2.250303004538984,0.022267874971929835,0.009994400302053078,7764,OPTIMAL,44.877
1,17,85,4.0,1.6411353000709363,0.016095067967747623,0.00990441199533674,1220,OPTIMAL,8.654
1,18,90,4.0,2.1566595398692447,0.02123155338059224,0.00994252839006007,1195,OPTIMAL,10.356
1,19,95,4.0,1.7514415693513994,0.017330862509349343,0.009994092326960016,2019,OPTIMAL,15.561
1,20,100,4.0,2.274969426057991,0.022302378810943768,0.00990043283946431,3807,OPTIMAL,27.929
1,21,105,5.0,1.7617940517895478,0.017282797804347272,0.009906956899742586,6700,OPTIMAL,52.698
1,22,110,5.0,1.930455938957835,0.018503118096050652,0.009677601818496048,1678,OPTIMAL,15.442
1,23,115,5.0,1.8673957031119208,0.018359840296523267,0.0099294127635621,4127,OPTIMAL,31.247
1,24,120,5.0,2.0309586934341795,0.01953187900746345,0.009710459693275143,5770,OPTIMAL,45.16
1,25,125,5.0,1.918574585754522,0.018979711581249337,0.009991452303486312,12885,OPTIMAL,95.659
1,26,130,6.0,1.8799554893689598,0.018609198957428852,0.009997709213643681,121443,OPTIMAL,961.425
1,27,135,6.0,1.68659718589337,0.01289287781911197,0.007703199278937356,21771,OPTIMAL,167.46
1,28,140,6.0,2.2624478023618937,0.02235570549755206,0.0099798153517194,80132,OPTIMAL,595.567
1,29,145,6.0,2.0679355075035324,0.02046604709550559,0.009995776489592692,78122,OPTIMAL,615.584
1,30,150,6.0,2.018248308068778,0.019946607711602837,0.009981779882405943,30244,OPTIMAL,236.748
2,15,75,3.0,1.5912331179212327,0.014808724964935793,0.009393869462502242,2211,OPTIMAL,16.844
2,16,80,4.0,1.5377815883552077,0.014981786358050364,0.009838316460510237,15384,OPTIMAL,87.011
2,17,85,4.0,1.9730825424630343,0.019345645415367985,0.009901868283596222,44106,OPTIMAL,241.869
2,18,90,4.0,1.908611426788278,0.018890561403330786,0.009996482416720666,25713,OPTIMAL,158.877
2,19,95,4.0,2.098437741911695,0.020725183547050996,0.009975000374143993,45262,OPTIMAL,281.195
2,20,100,4.0,1.711631769790658,0.01679162364027098,0.009907496986315205,14829,OPTIMAL,98.197
2,21,105,5.0,2.0334184219450506,0.04775135412968501,0.02404801635866436,308056,Time limit reached,1800.008
2,22,110,5.0,2.069724627119835,0.11151493476266605,0.05694739189470124,201208,Time limit reached,1800.011
2,23,115,5.0,2.149508808294519,0.033403613405771804,0.01578542195655258,260492,Time limit reached,1800.007
2,24,120,5.0,1.6462737331346777,0.016263351647567426,0.009977452801699246,225548,OPTIMAL,1703.014
2,25,125,5.0,1.8317048034126076,0.02423967729810017,0.013410868595959028,251732,Time limit reached,1800.012
2,26,130,6.0,1.7310607455008051,0.09520364127606151,0.058198018048269504,223369,Time limit reached,1800.015
2,27,135,6.0,2.2484432009967756,0.43146971764203124,0.23746616095100792,226210,Time limit reached,1800.014
2,28,140,6.0,1.9495269184815265,0.4597221555317339,0.3085787929832433,233270,Time limit reached,1800.048
2,29,145,6.0,2.0424263826216387,0.12975710745591584,0.06784084898560054,205682,Time limit reached,1800.024
2,30,150,6.0,2.436515331153286,0.5214750325915032,0.2723049916929356,206670,Time limit reached,1800.022
3,15,75,3.0,3.3580743194150378,0.03295697664451991,0.00991152288690656,7355,OPTIMAL,36.976
3,16,80,4.0,3.048834351864469,0.03012824555010374,0.009980516316935627,32417,OPTIMAL,147.142
3,17,85,4.0,3.5278768501750717,0.03486232590374083,0.009980584295169336,63813,OPTIMAL,287.724
3,18,90,4.0,3.2649714704686863,0.032137226717791734,0.009940882920277573,21138,OPTIMAL,95.853
3,19,95,4.0,3.632956873917529,0.0359416141305835,0.009992066069998367,55264,OPTIMAL,233.014
3,20,100,4.0,3.4232738207320144,0.03368095632662893,0.009936578720210802,38893,OPTIMAL,235.624
3,21,105,5.0,3.718586133585336,0.03673902465440548,0.009978422125483943,23642,OPTIMAL,105.123
3,22,110,5.0,3.5657132968055762,0.03529909342890747,0.009998569968120343,50342,OPTIMAL,393.458
3,23,115,5.0,4.014525717592983,0.03972781134004544,0.009994926101160461,175764,OPTIMAL,1113.891
3,24,120,5.0,4.032486036861192,0.12510359369862512,0.03201723801506577,280501,Time limit reached,1800.011
3,25,125,5.0,4.453860581740739,0.04407579443794685,0.009994998977014804,134608,OPTIMAL,965.299
3,26,130,6.0,4.057720933359512,0.18765980047507913,0.04849013853567025,263293,Time limit reached,1800.036
3,27,135,6.0,4.457530395820922,0.044088424597595655,0.009989578402766479,256989,OPTIMAL,1797.289
3,28,140,6.0,4.363373393383866,0.06621259876912244,0.015408452681617339,267616,Time limit reached,1800.007
3,29,145,6.0,4.6434855914450495,0.15804399240431266,0.03523487908929907,240350,Time limit reached,1800.013
3,30,150,6.0,4.319300767044491,0.15446117670156578,0.03708694497135428,231393,Time limit reached,1800.012
