seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.02148520279800792,0.009712921657605353,214,OPTIMAL,4.224
1,16,80,4.0,2.250303004538984,0.02197436414674314,0.009861365935176919,7066,OPTIMAL,42.441
1,17,85,4.0,1.6411353000709363,0.016242384566446777,0.009995972295444413,1077,OPTIMAL,7.693
1,18,90,4.0,2.1566595398692447,0.02046228248095261,0.009578835667062755,1091,OPTIMAL,9.4
1,19,95,4.0,1.7514415693513994,0.017239788884064744,0.009941051311467889,1784,OPTIMAL,14.208
1,20,100,4.0,2.274969426057991,0.022443541178519766,0.00996372176194578,3288,OPTIMAL,25.267
1,21,105,5.0,1.7617942073171755,0.017389241871557104,0.009968580814670475,6023,OPTIMAL,47.458
1,22,110,5.0,1.930455938957835,0.018463156439405548,0.00965649902458645,1528,OPTIMAL,14.383
1,23,115,5.0,1.8673957031119208,0.018369300661514654,0.009934579969853809,3670,OPTIMAL,28.074
1,24,120,5.0,2.0309586934341795,0.01962727572693046,0.009758349894073612,5068,OPTIMAL,40.314
1,25,125,5.0,1.918574585754522,0.01898935719618544,0.009996580785478704,11671,OPTIMAL,88.676
1,26,130,6.0,1.8799555090336488,0.01861135125088298,0.009998876979877181,112767,OPTIMAL,864.83
1,27,135,6.0,1.6865979190172395,0.01346926370822299,0.008050345480297389,19820,OPTIMAL,151.766
1,28,140,6.0,2.2624479274925546,0.02235681933006184,0.009980316982910907,74010,OPTIMAL,545.022
1,29,145,6.0,2.06797255672822,0.02042294683678847,0.009974335536549646,70997,OPTIMAL,562.333
1,30,150,6.0,2.018248307938963,0.019881884020870544,0.00994906829043353,27525,OPTIMAL,216.498
2,15,75,3.0,1.5912331179212327,0.015047891860179963,0.009547032678250146,2006,OPTIMAL,15.934
2,16,80,4.0,1.5377820203768904,0.015103006018437837,0.009918706356376204,14083,OPTIMAL,81.558
2,17,85,4.0,1.9730825424630343,0.019358432469369635,0.009908478054986182,40222,OPTIMAL,219.31
2,18,90,4.0,1.9086115361256275,0.018889093946365954,0.009995697529306322,23708,OPTIMAL,149.231
2,19,95,4.0,2.098437741911695,0.02073053968263583,0.009977603995594355,41645,OPTIMAL,262.702
2,20,100,4.0,1.7116317745284595,0.01679200453671159,0.009907723924128444,13762,OPTIMAL,91.842
2,21,105,5.0,2.0334188186572977,0.0435153076376007,0.021868049077064,303621,Time limit reached,1800.009
2,22,110,5.0,2.069724654596195,0.10537104073248593,0.0536415846865934,201117,Time limit reached,1800.009
2,23,115,5.0,2.1495088318126507,0.027633295986884132,0.013023052257459639,263258,Time limit reached,1800.028
2,24,120,5.0,1.6462738907591277,0.01628231409676939,0.009989201373733332,212161,OPTIMAL,1624.405
2,25,125,5.0,1.8317048754269283,0.02234209099972495,0.01234804384837498,243458,Time limit reached,1800.009
2,26,130,6.0,1.7310607695929314,0.09002180615860755,0.05485659278327691,225949,Time limit reached,1800.016
2,27,135,6.0,2.2484432009967756,0.4269333227412264,0.23438430273576025,226076,Time limit reached,1800.016
2,28,140,6.0,1.9495269184815265,0.45477162758825695,0.3042448689487389,232686,Time limit reached,1800.021
2,29,145,6.0,2.0424264989893803,0.1212348902898519,0.0631040078151897,216869,Time limit reached,1800.023
2,30,150,6.0,2.4379929949236283,0.5170691073187124,0.2691773009098318,207276,Time limit reached,1800.013
3,15,75,3.0,3.3580743194150378,0.03297665780893988,0.009917500526288724,6675,OPTIMAL,32.97
3,16,80,4.0,3.048834351864469,0.03007178715576231,0.009961627160519683,25087,OPTIMAL,115.596
3,17,85,4.0,3.5278768501750717,0.03487702079127475,0.00998483323642974,59348,OPTIMAL,270.316
3,18,90,4.0,3.2649714704686863,0.03213954873510794,0.009941608321497078,23779,OPTIMAL,109.375
3,19,95,4.0,3.632957139136522,0.035962816118354723,0.00999801859241719,51015,OPTIMAL,224.366
3,20,100,4.0,3.4232738207320144,0.033703973488642625,0.009943436780349278,37513,OPTIMAL,225.556
3,21,105,5.0,3.718586133585336,0.03674467143096338,0.009979971111918222,23189,OPTIMAL,102.198
3,22,110,5.0,3.5657132968055762,0.035197663722920325,0.009969553283690638,43975,OPTIMAL,348.625
3,23,115,5.0,4.014525717592983,0.039734544425903184,0.009996636979105253,164156,OPTIMAL,1043.393
3,24,120,5.0,4.032486122240251,0.11660154248264254,0.029776552425827656,281453,Time limit reached,1800.023
3,25,125,5.0,4.453860581740739,0.044092109295839066,0.00999873566409557,130024,OPTIMAL,934.836
3,26,130,6.0,4.057720933359512,0.17724881717464047,0.04567712687210457,270775,Time limit reached,1800.012
3,27,135,6.0,4.457530395820922,0.04411762913630035,0.009996261729546258,239690,OPTIMAL,1672.557
3,28,140,6.0,4.363373393383866,0.05525878316621746,0.012826674349646829,275837,Time limit reached,1800.007
3,29,145,6.0,4.6434855914450495,0.14827380093943798,0.03298483093780115,241462,Time limit reached,1800.011
3,30,150,6.0,4.319300767044491,0.14354470091466265,0.034375739061717425,236014,Time limit reached,1800.008
