seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5934089408729006,0.00527454600864008,0.0020338273403440765,306,OPTIMAL,3.077
1,25,-0.5940218474478942,0.005906056841877172,0.009942490949199025,264,OPTIMAL,3.139
1,30,-30.327575604673264,0.15289354034517544,0.0050414033201393,297,OPTIMAL,2.919
1,35,-0.3199094835438694,0.0025954645588796565,0.00811312165593784,298,OPTIMAL,3.075
1,40,-0.1771535567574709,0.0005352471229250755,0.003021373844939769,1250,OPTIMAL,5.192
1,45,-0.4494578956821638,0.0008720348499159369,0.0019401925259148196,1132,OPTIMAL,7.177
1,50,-0.3978634982246342,0.0025778483389966023,0.00647922805308756,1231,OPTIMAL,5.982
1,55,0.39870377386954825,0.0044448705237826736,0.011273988960204956,1241,OPTIMAL,6.014
1,60,-0.5014177014154331,0.004898471469889976,0.009769243199955377,7518,OPTIMAL,26.435
1,65,-0.17394992588649288,0.00044226582176173923,0.00254248927964666,1322,OPTIMAL,7.054
1,70,-27.875239183421208,0.2587660938709888,0.009283008915844205,5427,OPTIMAL,20.153
1,75,0.11398003069845108,0.00019879120702659403,0.0017471351860389656,2161,OPTIMAL,7.859
1,80,-0.2138040636011863,0.0010763604316924302,0.005034331029835758,2272,OPTIMAL,12.084
1,85,-0.18412520743845295,0.0,0.0,3148,OPTIMAL,16.633
1,90,-0.5162605459148895,0.00349160813269922,0.006763267424419539,8824,OPTIMAL,42.27
1,95,-0.032575440613959394,0.0006851005919629727,0.021031199549435713,3376,OPTIMAL,18.925
1,100,-0.8231325983853285,0.008090193586525074,0.009828542330111748,32394,OPTIMAL,147.406
1,105,-0.10000894115605313,0.0,0.0,3514,OPTIMAL,19.754
1,110,-47.45642164614611,3.1377162394085616,0.06611784307726819,373505,Time limit reached,1800.006
1,115,-0.08430219569611402,0.0003383237467320943,0.004013225799618048,6634,OPTIMAL,30.025
1,120,-0.11077792958937249,0.0,0.0,7214,OPTIMAL,35.249
2,20,-10.164847264260164,0.10004280290260681,0.009842037002794877,398,OPTIMAL,3.207
2,25,0.157828924704302,0.0,0.0,433,OPTIMAL,3.374
2,30,-5.9561736872206,0.051839488623368624,0.008703488404744473,1965,OPTIMAL,6.397
2,35,-0.2615912897903222,0.0008969475723450415,0.00342881283648239,549,OPTIMAL,3.811
