seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.016463452526638722,0.007425855996830569,320,OPTIMAL,9.657
1,16,80,4.0,2.250303004538984,0.022040987668139778,0.009891560104359725,9190,OPTIMAL,66.811
1,17,85,4.0,1.6411353000709363,0.015989170015416887,0.009838604492059217,1719,OPTIMAL,21.648
1,18,90,4.0,2.1566595398692447,0.02100244460469014,0.009834183891814553,1448,OPTIMAL,19.773
1,19,95,4.0,1.7514415693513994,0.017031071280567467,0.009819515794854195,3003,OPTIMAL,32.145
1,20,100,4.0,2.274969426057991,0.022336769658812372,0.0099158509468284,5660,OPTIMAL,53.454
1,21,105,5.0,1.7617940515950548,0.017385071417414855,0.009966167117326159,12219,OPTIMAL,122.464
1,22,110,5.0,1.930455938957835,0.01836109894145599,0.009602608906835765,3226,OPTIMAL,42.025
1,23,115,5.0,1.8673957031119208,0.01833675362868803,0.00991680315752654,6966,OPTIMAL,74.717
1,24,120,5.0,2.0309586934341795,0.020070443285779227,0.009980884459540734,11225,OPTIMAL,124.844
1,25,125,5.0,1.918574585754522,0.018970051124387766,0.009986315982384914,23677,OPTIMAL,227.799
1,26,130,6.0,1.8944643460276342,0.050705698286493295,0.027501266691611063,154748,Time limit reached,1800.007
1,27,135,6.0,1.6865971810625524,0.016561265931681834,0.009916712438117852,29720,OPTIMAL,462.698
1,28,140,6.0,2.2624478728966713,0.022366419021892625,0.009984645416890682,126924,OPTIMAL,1665.589
1,29,145,6.0,2.0679355073668177,0.020459477352273936,0.00999253571341131,153623,OPTIMAL,1717.74
1,30,150,6.0,2.0182483062856726,0.019939126358624604,0.00997799867953993,55408,OPTIMAL,898.767
2,15,75,3.0,1.5912331179212327,0.01573749660440482,0.009988918021397696,2153,OPTIMAL,22.892
2,16,80,4.0,1.5377815575958163,0.015206206579530201,0.009987161928886074,18533,OPTIMAL,110.386
2,17,85,4.0,1.9730825424630343,0.019503346242260022,0.009983391653632222,48056,OPTIMAL,275.696
2,18,90,4.0,1.9086114242067422,0.018897133194906157,0.009999994858898908,33541,OPTIMAL,221.19
2,19,95,4.0,2.098437741911695,0.02072629246416957,0.009975539418469685,45893,OPTIMAL,280.304
2,20,100,4.0,1.7116317565154284,0.016899822189531344,0.009971973648005564,17536,OPTIMAL,127.117
2,21,105,5.0,2.0334184097598906,0.07473292956430644,0.03815463499369179,293039,Time limit reached,1800.016
2,22,110,5.0,2.072178339129685,0.14110605670371523,0.07307134900535486,205811,Time limit reached,1800.011
2,23,115,5.0,2.1495088074195303,0.0457330665471023,0.021738565408182225,298359,Time limit reached,1800.01
2,24,120,5.0,1.6462737226423723,0.05472279150346249,0.034383311543981186,201748,Time limit reached,1800.009
2,25,125,5.0,1.8317047954456491,0.07421211897870039,0.042226132701666495,215176,Time limit reached,1800.012
2,26,130,6.0,2.099373600610698,0.6005867045828834,0.40071520919658327,125386,Time limit reached,1800.062
2,27,135,6.0,2.2704138596617733,0.5731128367346372,0.3376612804641198,102328,Time limit reached,1800.116
2,28,140,6.0,1.955541538850289,0.5917041657924813,0.4338524354013294,101954,Time limit reached,1800.132
2,29,145,6.0,2.3980753635788026,0.6452797193133999,0.36814315543546255,101474,Time limit reached,1800.051
2,30,150,6.0,2.4418858052348646,0.6676176180250992,0.3762777368369561,89333,Time limit reached,1800.322
3,15,75,3.0,3.3580743194150378,0.032915881322992835,0.009899041485036654,7389,OPTIMAL,47.388
3,16,80,4.0,3.048834351864469,0.030146199573428678,0.009986523301702811,36917,OPTIMAL,180.733
3,17,85,4.0,3.5278768501750717,0.03478835859996554,0.009959197622353606,72645,OPTIMAL,326.982
3,18,90,4.0,3.2649714704686863,0.032294656963994584,0.009990066693051967,32531,OPTIMAL,183.827
3,19,95,4.0,3.6329568667834735,0.035937694569748935,0.009990965532616743,73777,OPTIMAL,352.844
3,20,100,4.0,3.4232738207320144,0.033795248765819075,0.009970633549754191,59391,OPTIMAL,334.374
3,21,105,5.0,3.718586133585336,0.03680497831324514,0.009996514393731037,50439,OPTIMAL,412.455
3,22,110,5.0,3.5657132968055762,0.035246521737220426,0.009983530219325742,86251,OPTIMAL,720.659
3,23,115,5.0,4.014525717592983,0.03970946427275868,0.009990264138521814,247153,OPTIMAL,1473.937
3,24,120,5.0,4.032486027842033,0.19701504676836024,0.051366585157478974,249469,Time limit reached,1800.012
3,25,125,5.0,4.453860581740739,0.04408876416527985,0.009997969507075388,234891,OPTIMAL,1750.605
3,26,130,6.0,4.057720933359512,0.28384344440842835,0.07521268118518605,162223,Time limit reached,1800.1
3,27,135,6.0,4.457530395820922,0.17674972364991692,0.04128913326462905,194773,Time limit reached,1800.007
3,28,140,6.0,4.363373393383866,0.253826881157976,0.06176518027058259,121919,Time limit reached,1800.103
3,29,145,6.0,4.6434855914450495,0.3141272425277375,0.07255745937646732,117613,Time limit reached,1800.219
3,30,150,6.0,4.319300767044491,0.30061331677537684,0.07480385585976487,113099,Time limit reached,1800.382
4,15,75,3.0,5.039099478655551,0.04914882390645037,0.009849561109321555,936,OPTIMAL,12.965
4,16,80,4.0,4.873912590274357,0.04730426467715443,0.009800725786321476,1783,OPTIMAL,19.861
4,17,85,4.0,4.165906206758644,0.040940248451672545,0.009924990621856148,396,OPTIMAL,9.811
4,18,90,4.0,4.507734990471111,0.04234784702530092,0.009483577944066528,1478,OPTIMAL,16.658
4,19,95,4.0,4.659490245415256,0.04530549238768966,0.009818742597587313,1217,OPTIMAL,16.342
4,20,100,4.0,5.58043616690493,0.05373327244331083,0.009722482548710488,4334,OPTIMAL,41.072
4,21,105,5.0,5.061115465947954,0.04898479597566663,0.00977324798595833,1621,OPTIMAL,21.44
4,22,110,5.0,5.233157398042667,0.04952833490908315,0.009554760633111836,5606,OPTIMAL,58.793
4,23,115,5.0,5.266123075399722,0.052011139919144966,0.009975071606196957,1028,OPTIMAL,17.666
4,24,120,5.0,5.14765880456751,0.05073343441955114,0.009953733032210043,1431,OPTIMAL,22.681
4,25,125,5.0,4.560058701673463,0.04511715867560717,0.00999285555437115,885,OPTIMAL,19.191
4,26,130,6.0,4.860201559916642,0.04811142062672591,0.009998029802871762,4429,OPTIMAL,54.304
4,27,135,6.0,5.075591656149386,0.05009063387468604,0.009967291550169349,4703,OPTIMAL,58.64
4,28,140,6.0,5.8042455912059845,0.05680732109065101,0.009883937577203602,5918,OPTIMAL,87.401
4,29,145,6.0,5.521068734094021,0.052850059874073985,0.009664949963182144,4374,OPTIMAL,51.247
4,30,150,6.0,5.765377668008542,0.05675361312128668,0.009941732469262695,13595,OPTIMAL,152.313
5,15,75,3.0,3.5263404753296355,0.08818352257667073,0.025648486613172605,88,OPTIMAL,7.81
5,16,80,4.0,3.9792937790149603,0.02982786140180238,0.007552378479525838,185,OPTIMAL,8.474
5,17,85,4.0,4.7972456633480265,0.046248545213313896,0.009734492373565473,704,OPTIMAL,12.498
5,18,90,4.0,4.646806399110294,0.045525773068421316,0.00989415268670184,716,OPTIMAL,11.269
5,19,95,4.0,5.052999834779796,0.04971236041694649,0.009935939254275446,915,OPTIMAL,13.327
5,20,100,4.0,5.1963483368745385,0.05100556289000746,0.009912957237348247,1538,OPTIMAL,20.118
5,21,105,5.0,5.48922185529245,0.051885565655029886,0.009542460295110751,3246,OPTIMAL,35.069
5,22,110,5.0,5.183929732888859,0.04946367476708513,0.009633655029979751,1171,OPTIMAL,18.357
5,23,115,5.0,5.519353385927931,0.05433201176049529,0.009941774796584845,2467,OPTIMAL,32.186
5,24,120,5.0,5.482109670783845,0.0534781789423997,0.009851134493614223,4014,OPTIMAL,48.188
5,25,125,5.0,6.063698098092319,0.05921543365046489,0.009861871031976617,6134,OPTIMAL,71.906
5,26,130,6.0,5.876645371520513,0.05642580759884286,0.009694790201492517,5077,OPTIMAL,62.739
5,27,135,6.0,6.312079250036759,0.06242689253462341,0.009988858413810113,13502,OPTIMAL,167.459
5,28,140,6.0,6.366698088453634,0.06262268589209885,0.009933682878642817,9588,OPTIMAL,124.355
5,29,145,6.0,6.393902999859767,0.06305019063309203,0.009959193892677742,7921,OPTIMAL,87.311
5,30,150,6.0,6.19206643854921,0.06120508932097746,0.00998311425338009,9944,OPTIMAL,118.416
6,15,75,3.0,3.4208886298393053,0.031220157600812204,0.009210386755078386,61,OPTIMAL,7.73
6,16,80,4.0,4.270684159307565,0.030099062004543597,0.007097855912309451,14,OPTIMAL,7.457
6,17,85,4.0,3.43243082356611,0.024086452514132883,0.007066906947169384,13,OPTIMAL,7.596
6,18,90,4.0,3.555907125819637,0.024123824873572897,0.006830494064318955,55,OPTIMAL,7.808
6,19,95,4.0,3.882930310924795,0.037832058957210535,0.009839035696383416,116,OPTIMAL,8.163
6,20,100,4.0,4.988954673698697,0.030067554831711085,0.006063367467533918,69,OPTIMAL,8.265
6,21,105,5.0,4.15033550991732,0.031943940150125805,0.007756411601224101,29,OPTIMAL,8.307
6,22,110,5.0,4.080515745132351,0.030744821543546408,0.007591743366141097,16,OPTIMAL,7.789
6,23,115,5.0,4.385927740908787,0.043014694949786936,0.009904571999158791,230,OPTIMAL,10.332
6,24,120,5.0,5.446785231708145,0.05306621999899441,0.009838521414221557,337,OPTIMAL,10.852
6,25,125,5.0,4.505696077124414,0.03139408052128445,0.007016531415429423,53,OPTIMAL,8.991
6,26,130,6.0,4.700437511796861,0.04590474336778971,0.0098623740881478,370,OPTIMAL,13.113
6,27,135,6.0,4.891073030605398,0.04712511344774484,0.009728658163483528,138,OPTIMAL,10.793
6,28,140,6.0,5.7140512733941495,0.055903342091092156,0.009880148552110718,221,OPTIMAL,10.458
6,29,145,6.0,5.185528324382068,0.04826338208955505,0.009394762121810568,43,OPTIMAL,9.373
6,30,150,6.0,5.145675817110071,0.04770565850739672,0.009357775158196018,240,OPTIMAL,10.447
7,15,75,3.0,3.1573096230195286,0.030782726414401385,0.009845661794186436,1989,OPTIMAL,21.337
7,16,80,4.0,3.2775182354340826,0.03176571022291386,0.009786855275063578,8348,OPTIMAL,58.936
7,17,85,4.0,3.1153076201338905,0.030646196159686667,0.00993502752733324,4948,OPTIMAL,41.714
7,18,90,4.0,3.491754799253618,0.03385626807422604,0.009790995244351086,10922,OPTIMAL,73.892
7,19,95,4.0,3.1937334111517086,0.031073548843040033,0.009825131438686251,5147,OPTIMAL,45.196
7,20,100,4.0,3.5343833384124004,0.03487037822334038,0.009964351788386153,7673,OPTIMAL,67.997
7,21,105,5.0,3.345795262964071,0.033117554883262734,0.009997216089714116,123208,OPTIMAL,772.982
7,22,110,5.0,3.579286700445148,0.035394605259408074,0.00998749519137179,90123,OPTIMAL,699.229
7,23,115,5.0,3.351295718306617,0.033160829763907884,0.009993816067698134,84721,OPTIMAL,665.93
7,24,120,5.0,3.6739884198705677,0.03633472180869868,0.009988504905801701,48327,OPTIMAL,403.949
7,25,125,5.0,3.8324391592107374,0.037900978164622234,0.009988298010529788,18037,OPTIMAL,168.254
7,26,130,6.0,4.277812685032413,0.10383081368350577,0.02487572224408122,184072,Time limit reached,1800.176
7,27,135,6.0,4.204125639392938,0.23636932744791794,0.05957254147295355,136231,Time limit reached,1800.01
7,28,140,6.0,4.096105250978201,0.10105322434467601,0.02529459533217384,133977,Time limit reached,1800.228
7,29,145,6.0,4.048275096032361,0.13469983173925115,0.03441861281376975,121516,Time limit reached,1800.149
7,30,150,6.0,4.615624407950921,0.2614393728212763,0.060043239024519766,148141,Time limit reached,1800.101
8,15,75,3.0,2.6567380141428654,0.0037281010236593914,0.0014052344867706036,11,OPTIMAL,7.4
8,16,80,4.0,2.1846094438653862,0.011075557426665661,0.005095645159143424,36,OPTIMAL,7.572
8,17,85,4.0,2.773474195176522,0.025031333871264216,0.009107460163598466,13,OPTIMAL,7.633
8,18,90,4.0,3.3101104022637635,0.008184428706043079,0.0024786832810865887,11,OPTIMAL,7.56
8,19,95,4.0,3.3212935734001694,0.02963762079458787,0.00900386347216135,55,OPTIMAL,7.891
8,20,100,4.0,2.405830473312482,0.022138654983407502,0.009287549176103773,183,OPTIMAL,9.193
8,21,105,5.0,3.18506704313954,0.02710739678027707,0.008583832542486269,16,OPTIMAL,8.083
8,22,110,5.0,3.4205385181369294,0.029345585320667222,0.008653469708754313,89,OPTIMAL,9.069
8,23,115,5.0,3.2451179078474204,0.03082667345103518,0.00959050415878826,218,OPTIMAL,9.947
8,24,120,5.0,3.2150222899024037,0.02190554150447621,0.006860238203149575,130,OPTIMAL,9.385
8,25,125,5.0,3.370075088994695,0.03315982808722584,0.009937270051684823,86,OPTIMAL,8.597
8,26,130,6.0,3.4494130495110458,0.02776963582821823,0.008115876633190381,88,OPTIMAL,9.568
8,27,135,6.0,3.619311681791878,0.031067289005981547,0.00865807498186071,222,OPTIMAL,13.075
8,28,140,6.0,3.274522687579969,0.03140041667321869,0.009682156283438364,419,OPTIMAL,14.558
8,29,145,6.0,3.7775892964014806,0.03534311339572627,0.009444358192207132,390,OPTIMAL,16.188
8,30,150,6.0,3.985746549412991,0.03641923873102071,0.009221630892054838,193,OPTIMAL,9.988
9,15,75,3.0,2.000477244774072,0.004758584677299504,0.0023843965446856924,14,OPTIMAL,7.577
9,16,80,4.0,1.6362039720756816,0.008932038333060222,0.005488964780777055,69,OPTIMAL,7.786
9,17,85,4.0,2.3354428480125677,0.0214195453410424,0.009256408661189224,117,OPTIMAL,8.311
9,18,90,4.0,1.835192389005201,0.01081188191820992,0.0059263305413591455,90,OPTIMAL,8.113
9,19,95,4.0,2.2541731279153843,0.015744383257958905,0.0070336763211859415,42,OPTIMAL,7.692
9,20,100,4.0,2.018599533665041,0.011224217578626572,0.0055914892888637,126,OPTIMAL,9.279
9,21,105,5.0,2.420644260855438,0.021017427809740585,0.00875862343273786,97,OPTIMAL,8.485
9,22,110,5.0,2.1479211390220434,0.018635132074431127,0.008751821978647706,287,OPTIMAL,10.282
9,23,115,5.0,2.5064690111437673,0.023816095382487745,0.009593002401298125,149,OPTIMAL,9.025
