seed,dimension,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
1,80,10.995,-0.2138040636011863,1,2272,0.0010763604316924302,-0.21488042403287874,0.005034331029835758,15.642,-0.21380406364145832,1,6666,0.0007275967762220559,-0.21453166041768038,0.005034330840528081,29.008,-0.21389698753814845,1,6136,0.0003586765404359482,-0.2142556640785844,0.004597710823556565,16.228,-0.2138040636821208,1,4048,0.1458803984191871,-0.3596844621013079,0.005034330649384934,15.18,-0.21389664633655409,1,2923,0.0007324664372718448,-0.21462911277382593,0.0045993133280675105,8.682,-0.21389664876688513,1,1913,0.0007191775470345996,-0.21461582631391973,0.004599301913634813,12.084,-0.2138040636011863,1,2272,0.0010763604316924302,-0.21488042403287874,0.005034331029835758,10.359,-0.21389664876688513,1,1913,0.0007191775470345996,-0.21461582631391973,0.004599301913634813,8.682
1,85,14.8,-0.18412520743845295,1,3148,0.0,-0.18412520743845295,0.0,1800.0,0.3119240764820006,0,1020254,1.6288947172687829,-1.3169706407867823,Inf,42.254,-0.18412522152687694,1,11000,0.0,-0.18412522152687694,-7.651545477656743e-8,15.525,-0.18412524614821996,1,4009,0.0,-0.18412524614821996,-2.1023610803464097e-7,16.743,-0.18412521932990972,1,3650,0.0,-0.18412521932990972,-6.458353491712414e-8,11.986,-0.18412519997899546,1,2274,0.0,-0.18412519997899546,4.051296344547339e-8,16.633,-0.18412520743845295,1,3148,0.0,-0.18412520743845295,0.0,11.74,-0.1841251999789955,1,2274,0.0,-0.1841251999789955,4.051296314398748e-8,11.74
1,90,47.577,-0.5162605459148895,1,8824,0.003491608132556112,-0.5197521540474456,0.006763267424142339,1800.0,0.3408395167969376,0,938566,1.871518811908401,-1.5306792951114634,Inf,55.62,-0.4980511932699522,1,10237,0.0009461101402888916,-0.49899730341024107,0.04357174738407083,54.23,-0.4868659426938994,1,13044,0.04251194389998891,-0.5293778865938883,0.0675467484367094,38.324,-0.5164034749265003,1,8025,0.004336728839097859,-0.5207402037655982,0.006484617713740002,17.005,-0.5161866120510842,1,3304,0.0036203101200632526,-0.5198069221711474,0.006907467015065717,42.27,-0.5162605459148895,1,8824,0.00349160813269922,-0.5197521540475887,0.006763267424142339,17.808,-0.5161866120510842,1,3304,0.0036203101200632526,-0.5198069221711474,0.006907467015065717,17.005
1,95,23.598,-0.03257544061494938,1,3643,0.0006866569252529375,-0.03326209754020232,0.021078975826279996,114.067,-0.032575440614085294,1,55738,0.0006859700245868128,-0.033261410638672106,0.021078975853364837,46.56,-0.03257544061512052,1,9378,0.001401376221762507,-0.03397681683688303,0.021078975820915575,24.56,-0.03257544061515527,1,5124,0.0014009403082824723,-0.03397638092343774,0.021078975819826335,17.535,-0.032575440614858286,1,3436,0.0006854338597655496,-0.033260874474623836,0.021078975829135337,11.622,-0.032575440614084294,1,2835,0.0006863410042832196,-0.033261781618367514,0.021078975853396156,18.925,-0.032575440613959394,1,3376,0.0006851005919629727,-0.03326054120592237,0.021078975857311156,11.566,-0.032575440614084294,1,2835,0.0006863410042832196,-0.033261781618367514,0.021078975853396156,11.566
1,100,202.449,-0.823819946875998,1,34775,0.008212160916514222,-0.8320321077925122,0.00996839290873631,1800.0,-0.6961972693233427,0,764774,0.5596426851484815,-1.2558399544718242,0.19510969728621883,1505.828,-0.8244463212382991,1,454655,0.002843810992319895,-0.827290132230619,0.00920106786675873,690.816,-0.8249993475704843,1,197632,0.008435737753698658,-0.833435085324183,0.008524564586309657,175.517,-0.8227430360809899,1,39598,0.00784021938071533,-0.8305832554617052,0.011290368078676722,43.943,-0.8231735015894375,1,11793,0.008215185978512785,-0.8313886875679503,0.010761529842700223,147.406,-0.8231325983853285,1,32394,0.008090193586525074,-0.8312227919718536,0.010811756726244586,55.211,-0.8231735015894375,1,11793,0.008215185978512785,-0.8313886875679503,0.010761529842700223,43.943
1,105,25.886,-0.10000894115605313,1,3514,0.0,-0.10000894115605313,0.0,1800.0,0.33721996355145956,0,994197,1.5443391095418875,-1.2071191459904278,Inf,43.235,-0.10000892166334985,1,9730,6.194763777883638e-5,-0.10007086930112868,1.9490964366604677e-7,25.235,-0.10000891530320338,1,5321,0.0,-0.10000891530320338,2.585054509539947e-7,20.482,-0.1000089121491452,1,4158,0.0,-0.1000089121491452,2.900432302264644e-7,11.528,-0.10000891591401173,1,2612,0.0,-0.10000891591401173,2.523979104346357e-7,19.754,-0.10000894115605313,1,3514,0.0,-0.10000894115605313,0.0,14.431,-0.10000891591401173,1,2612,0.0,-0.10000891591401173,2.523979104346357e-7,11.528
1,110,1800.0,-47.4144288969358,0,382585,3.163857790775566,-50.57828668771137,0.06672774225864467,1800.0,-47.35335975118991,0,470164,2.2590956386874836,-49.6124553898774,0.06810344510856843,1800.0,-46.72426624837424,0,521145,4.275281058728176,-50.99954730710242,0.08248434376369103,1800.0,-47.13478652919416,0,460047,3.202828884777162,-50.33761541397132,0.07305644964328817,1800.0,-47.50837279975747,0,387209,2.8368431956832296,-50.3452159954407,0.06461837581542204,1800.0,-47.466699261970604,0,398631,3.426648474316579,-50.89334773628718,0.06555306086416059,1800.0,-47.45642164614611,0,373505,3.1377162394085616,-50.59413788555467,0.06578382720979514,1800.0,-47.466699261970604,0,351382,3.46919543109221,-50.935894693062814,0.06555306086416059,1800.0
1,115,29.316,-0.08430219569611402,1,6634,0.0003383237467320943,-0.08464051944284612,0.004013225799618048,1800.0,1.7906075895054112,0,912390,5.173458414928869,-3.382850825423458,Inf,58.193,-0.08414636659451946,1,11858,0.0013149775104492334,-0.0854613441049687,0.005872539342166217,37.876,-0.08414633865235588,1,8646,0.319262697570252,-0.4034090362226079,0.005872873358541593,31.548,-0.0843021938027737,1,6375,0.001368561475828367,-0.08567075527860207,0.004013248348719492,17.354,-0.08414636128327008,1,3714,0.0,-0.08414636128327008,0.005872602832016808,30.025,-0.08430219569611402,1,6634,0.0003383237467320943,-0.08464051944284612,0.004013225799618048,19.028,-0.08414636128327008,1,3714,0.0,-0.08414636128327008,0.005872602832016808,17.354
1,120,30.393,-0.11009521067198375,1,6606,0.0014375193284030807,-0.11153273000038683,0.013057055975722752,1800.0,2.420743455960597,0,715736,8.429714128900896,-6.008970672940299,Inf,59.49,-0.04891639626495248,1,13256,0.9257504032754855,-0.974666799540438,1.2800684129770528,59.394,-0.09607917200718685,1,9133,0.41562584467729236,-0.5117050166844792,0.16084191474968193,29.331,-0.11137917780899959,1,5790,0.0,-0.11137917780899959,0.0013786436065326513,27.605,-0.11110119738268492,1,5922,0.0,-0.11110119738268492,0.00388414011610964,35.249,-0.11077792958937249,1,7214,0.0,-0.11077792958937249,0.00681363529551599,27.769,-0.11110119738268492,1,5922,0.0,-0.11110119738268492,0.00388414011610964,27.605
2,20,4.245,-10.164847264260167,1,398,0.10004280290266365,-10.264890067162831,0.009842037002800466,1.875,-10.16484042131084,1,626,0.0642489994190445,-10.229089420729885,0.009842716826349213,0.836,-10.164858679526066,1,471,0.06266013678966331,-10.22751881631573,0.009840902937317455,0.595,-10.164772283629109,1,447,0.09999099203890083,-10.26476327566801,0.009849486121294347,3.47,-10.164834922956977,1,399,0.09976174895551893,-10.264596671912496,0.009843263069612881,3.351,-10.164844207713083,1,437,0.10086966028296906,-10.265713867996052,0.009842340660158237,3.207,-10.164847264260164,1,398,0.10004280290260681,-10.26489006716277,0.009842037002800818,3.33,-10.164844207713083,1,437,0.10086966028296906,-10.265713867996052,0.009842340660158237,0.595
2,25,3.495,0.1578289247043021,1,433,0.0,0.1578289247043021,0.0,2.523,0.15775527076400309,1,816,0.0,0.15775527076400309,-0.0004668873498952447,1.505,0.1577056989875668,1,803,0.0,0.1577056989875668,-0.0007813650205817969,1.204,0.15774201725239978,1,687,0.0,0.15774201725239978,-0.0005509467510058494,3.418,0.1578102460244537,1,447,0.0,0.1578102460244537,-0.00011836164202861465,3.578,0.15777752298465197,1,418,0.0,0.15777752298465197,-0.0003257860731856205,3.374,0.157828924704302,1,433,0.0,0.157828924704302,-7.034344475863333e-16,3.049,0.15777752298465197,1,418,0.0,0.15777752298465197,-0.0003257860731856205,1.204
2,30,7.802,-5.956173687220598,1,1965,0.05183948862408361,-6.008013175844682,0.008703488404864516,13.906,-5.956299020347945,1,9120,0.055861653681409607,-6.012160674029355,0.008682263150333897,5.136,-5.956265830730468,1,2597,0.05072514180988641,-6.006990972540354,0.008687883748779575,6.586,-5.956275569716421,1,2489,0.05810207387502153,-6.014377643591443,0.00868623446358172,6.991,-5.956176528417322,1,1866,0.057006659026357376,-6.013183187443679,0.008703007236277203,6.901,-5.956131393249352,1,1947,0.057526074460232834,-6.013657467709585,0.008710651120647247,6.397,-5.9561736872206,1,1965,0.051839488623368624,-6.008013175843969,0.008703488404864216,7.112,-5.956131393249352,1,1947,0.057526074460232834,-6.013657467709585,0.008710651120647247,5.136
2,35,3.965,-0.26159128979032226,1,549,0.000896947572344986,-0.26248823736266724,0.003428812836482177,2.321,-0.2615911969059147,1,1093,0.001285222720191992,-0.2628764196261067,0.003429169128635375,2.325,-0.2615877456344658,1,1062,0.000807580871667879,-0.2623953265061337,0.0034424079232662705,2.931,-0.2615887902233791,1,844,0.0008584512555025459,-0.26244724147888165,0.003438400928877982,3.816,-0.26159151538754866,1,623,0.0008944843422763471,-0.262485999729825,0.0034279474767753447,4.175,-0.2615895592813327,1,565,0.0004332948238931489,-0.26202285410522586,0.003435450878863371,3.811,-0.2615912897903222,1,549,0.0008969475723450415,-0.26248823736266724,0.00342881283648239,4.187,-0.2615895592813327,1,565,0.0004332948238931489,-0.26202285410522586,0.003435450878863371,2.321
2,40,7.281,-0.4593541629905323,1,2398,0.00455419538017654,-0.4639083583707088,0.00991434441461763,9.076,-0.45935422783870916,1,5409,0.004627907442575185,-0.46398213528128435,0.009914201842502092,13.52,-0.4593541501427417,1,5047,0.004487101320080289,-0.463841251462822,0.009914372661163285,14.834,-0.4593540806253155,1,4348,0.004652353060662029,-0.46400643368597755,0.009914525498921424,8.264,-0.4593541568636749,1,2400,0.004656705013355689,-0.4640108618770306,0.009914357884836711,6.989,-0.45911494789031926,1,1480,0.0010271971844897365,-0.460142145074809,0.010440545450362217,10.419,-0.45935415812009006,1,2122,0.004794737685088368,-0.46414889580517843,0.009914355122541725,6.327,-0.45911494789031926,1,1480,0.0010271971844897365,-0.460142145074809,0.010440545450362217,6.327
2,45,4.395,-0.3473399852430454,1,945,0.0007587999520706767,-0.34809878519511606,0.00218460293749284,3.64,-0.34734481638842146,1,1744,0.0007548712224684229,-0.3480996876108899,0.0021706637644232506,5.6,-0.34730397651825007,1,1740,0.0025269827286212854,-0.34983095924687135,0.002288510154228604,4.013,-0.34596652425271984,1,1322,0.003265747362542648,-0.3492322716152625,0.006163200173779387,5.637,-0.3473393719275773,1,978,0.0007365320604819092,-0.3480759039880592,0.0021863725477602883,5.369,-0.3471663125602143,1,844,0.002973740440870787,-0.3501400530010851,0.0026859536803128816,5.221,-0.3473399852430454,1,945,0.0007587999520706767,-0.34809878519511606,0.00218460293749284,4.327,-0.3471663125602143,1,844,0.002973740440870787,-0.3501400530010851,0.0026859536803128816,3.64
2,50,4.397,0.21453433114229115,1,980,0.0,0.21453433114229115,0.0,3.003,0.21453168681538382,1,1329,0.0,0.21453168681538382,-1.2326043516388406e-5,7.109,0.214531145281931,1,2395,0.0,0.214531145281931,-1.4850339590302186e-5,3.522,0.21453295121529703,1,1701,0.0,0.21453295121529703,-6.432237967636554e-6,5.86,0.21453415380417257,1,1046,0.0,0.21453415380417257,-8.266195169122562e-7,5.454,0.21453385815839732,1,907,0.0,0.21453385815839732,-2.2047051122329736e-6,6.623,0.2145343311422911,1,980,0.0,0.2145343311422911,-2.587518320992632e-16,7.63,0.21453385815839732,1,907,0.0,0.21453385815839732,-2.2047051122329736e-6,3.003
2,55,133.158,-0.9085693083465598,1,40963,0.008602256271606157,-0.917171564618166,0.009467914216980086,1800.0,-0.7072590194701966,0,1189956,0.5394356216746914,-1.246694641144888,0.2967972685667742,474.225,-0.9085693083465642,1,138668,0.00790054515858607,-0.9164698535051503,0.009467914216975152,338.095,-0.9085693083464959,1,134974,0.008278938726626883,-0.9168482470731227,0.009467914217051137,134.421,-0.9085693083460242,1,45450,0.005992979708601354,-0.9145622880546256,0.009467914217575134,96.325,-0.9055700433501386,1,26892,0.008628139158694204,-0.9141981825088328,0.012811290913630249,171.084,-0.9085693083465634,1,40963,0.008602256272731923,-0.9171715646192953,0.00946791421697614,125.653,-0.905570043350135,1,26892,0.008628139158702197,-0.9141981825088372,0.012811290913634223,96.325
2,60,6.302,-0.867614294491143,1,1466,0.006231389075643912,-0.8738456835667869,0.0071822111682687635,8.364,-0.867614652580116,1,4278,0.006316265242154562,-0.8739309178222706,0.007181795475838284,9.533,-0.869663540299956,1,3351,0.0012648455620887233,-0.8709283858620447,0.004808921005689751,8.035,-0.8696167438739066,1,2675,0.002968593177741008,-0.8725853370516476,0.004862992487979839,8.246,-0.8676070810921093,1,1660,0.0062934874807981656,-0.8739005685729074,0.007190585013235212,5.93,-0.8673493022839547,1,1221,0.008370896487357449,-0.8757201987713121,0.007489925069087626,7.382,-0.867614294491143,1,1466,0.006231389075643912,-0.8738456835667869,0.0071822111682687635,9.658,-0.8673493022839546,1,1221,0.008370896487356672,-0.8757201987713112,0.007489925069087754,5.93
2,65,5.402,-0.03727998400354943,1,1245,0.0,-0.03727998400354943,0.0,5.623,-0.03727949884059156,1,2289,0.0,-0.03727949884059156,1.3014202791151028e-5,11.618,-0.03615230701123462,1,2835,0.003656116538186205,-0.039808423549420824,0.031192393668386727,4.625,-0.036152296576192344,1,1886,0.0036873389890686448,-0.03983963556526099,0.0311926913129969,7.548,-0.036152309463161614,1,1308,0.0006982499989715008,-0.036850559462133115,0.031192323730711808,5.668,-0.03727942236389309,1,1103,0.0,-0.03727942236389309,1.5065674860936313e-5,7.17,-0.03727998400354943,1,1245,0.0,-0.03727998400354943,0.0,9.715,-0.03727942236389309,1,1103,0.0,-0.03727942236389309,1.5065674860936313e-5,4.625
2,70,417.91,-1.2709137426840265,1,123794,0.01252770539242043,-1.283441448076447,0.009857242841645042,1800.0,-1.2672102313247802,0,1101925,0.33811108083142827,-1.6053213121562084,0.012808621924318045,744.051,-1.272928731523887,1,282963,0.012319881035976366,-1.2852486125598634,0.008258684317679362,606.113,-1.2729287315240239,1,240899,0.012206081389175338,-1.2851348129131992,0.008258684317571022,422.081,-1.270359759777108,1,130543,0.010887922007946749,-1.2812476817850547,0.010297624904014778,206.336,-1.2700526597078543,1,62731,0.011407129510705438,-1.2814597892185597,0.010541915932582167,387.7,-1.2709137426840265,1,123794,0.01252770539242043,-1.283441448076447,0.009857242841645042,283.487,-1.2700526597078543,1,62731,0.01140712951006595,-1.2814597892179203,0.010541915932582167,206.336
2,75,8.968,-0.1534634127090408,1,2034,0.006584746531575453,-0.16004815924061624,0.04290759872556603,15.882,-0.15325499923590863,1,7235,0.00483409321390077,-0.1580890924498094,0.04432586237693142,20.061,-0.15325499920855706,1,5225,0.003479647116802931,-0.15673464632536,0.04432586256331325,12.446,-0.15325499924623304,1,3325,0.0034790141771284533,-0.1567340134233615,0.044325862306577785,10.561,-0.15325499925193709,1,2261,0.006794581355664492,-0.16004958060760158,0.044325862267708675,7.789,-0.1534634010780972,1,1748,0.006587153943783147,-0.16005055502188034,0.04290767776720966,9.093,-0.1534634127090408,1,2034,0.006584746531575453,-0.16004815924061624,0.04290759872556603,8.765,-0.1534634010780972,1,1748,0.006587153943783147,-0.16005055502188034,0.04290767776720966,7.789
