seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
8,26,130,6.0,3.4494130495110458,0.03164521284835642,0.009259029390146252,141,OPTIMAL,1.497
8,27,135,6.0,3.619311681791878,0.034023065595976565,0.009489630888370727,400,OPTIMAL,2.936
8,28,140,6.0,3.274522687579969,0.030900798365632642,0.009526633936089688,767,OPTIMAL,4.903
8,29,145,6.0,3.7775892964014806,0.03652687460047899,0.009763770416558413,516,OPTIMAL,5.37
8,30,150,6.0,3.985746549412991,0.03786240189870815,0.009590555468186057,407,OPTIMAL,3.205
9,15,75,3.0,2.000477244774072,0.00947776419227675,0.004760304703599031,15,OPTIMAL,0.65
9,16,80,4.0,1.6362039720756816,0.014010728943038897,0.008636905006448281,72,OPTIMAL,0.997
9,17,85,4.0,2.3354428480125677,0.022409076156109986,0.009688175083636716,183,OPTIMAL,1.667
9,18,90,4.0,1.835192389005201,0.014067615006532863,0.007724684880127357,105,OPTIMAL,1.128
9,19,95,4.0,2.2541731279153843,0.012172386936111224,0.00542925196839788,35,OPTIMAL,0.786
9,20,100,4.0,2.018599533665041,0.014385087225743831,0.007177419188500755,192,OPTIMAL,1.638
9,21,105,5.0,2.420644260855438,0.018518736139406577,0.007709312418881932,172,OPTIMAL,1.501
9,22,110,5.0,2.1479211390220434,0.018889612563599112,0.008872396828722024,451,OPTIMAL,2.982
9,23,115,5.0,2.5064690111437673,0.022807198842022203,0.009182892263776252,309,OPTIMAL,2.187
9,24,120,5.0,2.2825016876582915,0.020536568682752776,0.009079082833980191,100,OPTIMAL,1.307
9,25,125,5.0,3.0525710516982505,0.02538760165177667,0.00838654216723698,38,OPTIMAL,0.859
9,26,130,6.0,2.6980738735276644,0.019492543040292354,0.007277189166679384,198,OPTIMAL,1.829
9,27,135,6.0,3.3356267696550654,0.03222152415327528,0.009754033113906014,387,OPTIMAL,2.972
9,28,140,6.0,2.6332114394326687,0.026043858763344918,0.009989330550305025,2276,OPTIMAL,13.882
9,29,145,6.0,3.3511659321044376,0.02732705156286519,0.008221533156388326,129,OPTIMAL,1.645
9,30,150,6.0,2.6758642589822386,0.024728803739636707,0.009327627409884196,636,OPTIMAL,5.54
10,15,75,3.0,3.146177773204278,0.023748824637992882,0.0076058815201856065,15,OPTIMAL,0.665
10,16,80,4.0,1.9633169211714592,0.016417868548077585,0.008432829902482645,29,OPTIMAL,0.731
10,17,85,4.0,3.263724871380578,0.028346655909848195,0.008761465900432265,40,OPTIMAL,0.92
10,18,90,4.0,3.0832607412508426,0.02912959728610298,0.009537768980112691,44,OPTIMAL,0.845
10,19,95,4.0,2.9921497701767152,0.028119314122169392,0.009486850603957465,32,OPTIMAL,0.833
10,20,100,4.0,2.3902751479788935,0.02305095282228642,0.009737545294378614,113,OPTIMAL,1.214
10,21,105,5.0,3.082173404888214,0.027708435757394678,0.009071453114513671,561,OPTIMAL,3.714
10,22,110,5.0,3.009951121912594,0.02518844241172724,0.008439010104461448,107,OPTIMAL,1.258
10,23,115,5.0,3.034468529743283,0.025759270394261957,0.008561568491279,114,OPTIMAL,1.334
10,24,120,5.0,2.5919150187022093,0.025353102451562304,0.009878235273045466,513,OPTIMAL,3.692
10,25,125,5.0,3.491963376762896,0.03413610106868292,0.009872124414262296,204,OPTIMAL,1.692
10,26,130,6.0,3.02700127548009,0.025802322669214117,0.008597338288768915,385,OPTIMAL,2.901
10,27,135,6.0,3.2617850351808966,0.03114947656658984,0.009641903582572638,334,OPTIMAL,3.098
10,28,140,6.0,2.982443494398932,0.02940591524061187,0.009957853380583526,1970,OPTIMAL,11.723
10,29,145,6.0,3.0958485141887326,0.025001950039204246,0.008141712559360172,91,OPTIMAL,1.367
10,30,150,6.0,3.198611710346478,0.031593622155436485,0.009975826242748849,368,OPTIMAL,3.828
