seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-271.01171330788446,3.7110462710708703,0.013693305819792794,125,2952,Time limit reached,1803.366
1,5,-296.2328406095605,8.850880169144148,0.029878119356826292,113,2732,Time limit reached,1806.994
1,6,-220.4497816902557,14.378911435987902,0.0652253376063265,75,2353,Time limit reached,1805.466
1,7,-192.13083878378455,23.048925184156673,0.11996473512560314,79,2039,Time limit reached,1806.572
1,8,-105.9148864611476,25.77666805752014,0.24337153084685323,63,2286,Time limit reached,1808.799
2,4,-373.6550302426593,5.994260544796134,0.016042231629809285,155,3121,Time limit reached,1804.742
2,5,-206.5806487926882,20.221297180361375,0.09788572791565894,31,928,Time limit reached,1807.744
2,6,-227.86464758902537,15.351731523997614,0.06737215134699552,213,6298,Time limit reached,1805.042
2,7,-160.5123476237869,30.01694937709894,0.18700710457150288,63,1874,Time limit reached,1806.18
2,8,-160.53970956157926,40.28825961411579,0.25095510465379384,37,1164,Time limit reached,1807.05
3,4,-350.8591606370959,7.404363884483132,0.02110352162684926,147,2501,Time limit reached,1804.287
3,5,-303.58076278784307,14.298682538481103,0.0471000942456743,73,1832,Time limit reached,1804.414
3,6,-197.47775222227224,23.07877250624793,0.11686770912943896,35,917,Time limit reached,1807.024
3,7,-154.15950880984462,28.719395117369146,0.18629661795818545,61,1941,Time limit reached,1806.125
3,8,-156.9874463178072,29.117669527270806,0.18547769398277017,27,780,Time limit reached,1806.77
