seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
8,15,1,1.0,0.216,3.0532239454771366,1,54,1.3289834566165837e-8,3.053223932187302,4.352721864277122e-9,0.771,3.0532239454771357,1,76,1.328985321791265e-8,3.0532239321872825,4.35272157337857e-9,0.355,3.053223945477136,1,64,1.3289819467132702e-8,3.0532239321873167,4.352721718827846e-9,0.263,3.0532239454771366,1,69,1.3289834566165837e-8,3.053223932187302,4.352721864277122e-9,4.317,3.0532239454771357,1,50,1.328985321791265e-8,3.0532239321872825,4.35272157337857e-9,4.235,3.0532239454771357,1,54,1.328985321791265e-8,3.0532239321872825,4.35272157337857e-9,4.303,3.0532239454771357,1,54,1.328985321791265e-8,3.0532239321872825,4.35272157337857e-9,4.946,3.0532239454771366,1,54,1.3289834566165837e-8,3.053223932187302,4.352721864277122e-9,0.216
8,20,5,1.0,0.05,3.2249689175887406,1,16,8.787761007766903e-8,3.2249688297111305,2.7249134710409115e-8,0.808,3.2249689175887406,1,19,0.009390831780234699,3.215578085808506,2.7249134710409115e-8,0.064,3.2249689175887406,1,16,8.78773245283071e-8,3.224968829711416,2.7249134710409115e-8,0.04,3.2249689175887406,1,17,8.787761007766903e-8,3.2249688297111305,2.7249134710409115e-8,4.219,3.2249689175887406,1,15,8.787726812897745e-8,3.2249688297114725,2.7249134710409115e-8,4.087,3.2249689175887406,1,16,8.787726812897745e-8,3.2249688297114725,2.7249134710409115e-8,4.199,3.2249689175887406,1,16,8.787726812897745e-8,3.2249688297114725,2.7249134710409115e-8,4.807,3.2249689175887406,1,16,8.787761007766903e-8,3.2249688297111305,2.7249134710409115e-8,0.04
9,5,1,0.1,0.255,3.3413215906953506,1,61,3.938317894025545e-8,3.3413215513121717,1.1786707246056359e-8,0.802,3.341321590695351,1,94,3.93831678380252e-8,3.3413215513121832,1.1786707378964611e-8,0.374,3.341321590695351,1,66,3.9383161176687054e-8,3.34132155131219,1.1786707378964611e-8,0.255,3.3413215906953506,1,70,3.938317894025545e-8,3.3413215513121717,1.1786707246056359e-8,4.303,3.341321590695351,1,38,3.93831678380252e-8,3.3413215513121832,1.1786707378964611e-8,4.249,3.341321590695351,1,61,3.93831678380252e-8,3.3413215513121832,1.1786707378964611e-8,4.33,3.341321590695351,1,61,3.93831678380252e-8,3.3413215513121832,1.1786707378964611e-8,4.983,3.3413215906953506,1,61,3.938317894025545e-8,3.3413215513121717,1.1786707246056359e-8,0.255
9,10,5,0.1,0.254,1.4352713939575417,1,38,9.017705226987971e-8,1.4352713037804894,6.282927278790729e-8,0.66,1.4352713939575419,1,24,9.017706714686824e-8,1.4352713037804747,6.282927294261295e-8,0.407,1.4352713939575423,1,72,9.017731605887036e-8,1.4352713037802263,6.282927325202429e-8,0.235,1.4352713939575419,1,71,9.017705693281641e-8,1.435271303780485,6.282927294261295e-8,4.322,1.4352713939575419,1,38,9.017705693281641e-8,1.435271303780485,6.282927294261295e-8,4.274,1.4352713939575419,1,38,9.017705693281641e-8,1.435271303780485,6.282927294261295e-8,4.349,1.4352713939575419,1,38,9.017705693281641e-8,1.435271303780485,6.282927294261295e-8,4.961,1.4352713939575417,1,38,9.017705226987971e-8,1.4352713037804894,6.282927278790729e-8,0.235
9,15,1,1.0,0.301,0.9996270147139672,1,63,8.404317664023608e-8,0.9996269306707906,8.407454227332558e-8,0.798,0.9996270147139671,1,69,8.404304763232062e-8,0.9996269306709195,8.407454216226185e-8,0.436,0.9996270147139674,1,50,8.404308138310057e-8,0.999626930670886,8.407454249545306e-8,0.296,0.9996270147139676,1,50,8.404290041674756e-8,0.9996269306710672,8.407454271758053e-8,4.392,0.9996270147139671,1,65,8.404304763232062e-8,0.9996269306709195,8.407454216226185e-8,4.291,0.9996270147139673,1,63,8.4043010328827e-8,0.999626930670957,8.407454238438932e-8,4.345,0.9996270147139673,1,63,8.4043010328827e-8,0.999626930670957,8.407454238438932e-8,5.067,0.9996270147139672,1,63,8.404317664023608e-8,0.9996269306707906,8.407454227332558e-8,0.296
9,20,5,1.0,0.242,0.09959889598338262,1,37,5.489344445663846e-8,0.09959884108993816,5.511454135000372e-7,0.685,0.0995988959833829,1,26,5.489334209407559e-8,0.0995988410900408,5.51145416286774e-7,0.448,0.09959889598338229,1,52,5.489344889753056e-8,0.09959884108993339,5.51145410155953e-7,0.3,0.0995988959833829,1,52,5.489334209407559e-8,0.0995988410900408,5.51145416286774e-7,4.336,0.0995988959833829,1,37,5.489334209407559e-8,0.0995988410900408,5.51145416286774e-7,4.241,0.0995988959833829,1,37,5.489334209407559e-8,0.0995988410900408,5.51145416286774e-7,4.309,0.0995988959833829,1,37,5.489334209407559e-8,0.0995988410900408,5.51145416286774e-7,5.016,0.09959889598338262,1,37,5.489344445663846e-8,0.09959884108993816,5.511454135000372e-7,0.242
10,5,1,0.1,0.256,4.155671012596181,1,59,4.337326586778545e-8,4.155670969222915,1.0437127046152064e-8,0.865,4.155671012596181,1,52,4.337326497960703e-8,4.155670969222916,1.0437127046152064e-8,0.364,4.155671012596182,1,66,4.337332093484747e-8,4.155670969222861,1.0437127259878903e-8,0.239,4.155671012596181,1,69,4.337326497960703e-8,4.155670969222916,1.0437127046152064e-8,4.314,4.155671012596181,1,58,4.337326497960703e-8,4.155670969222916,1.0437127046152064e-8,4.234,4.155671012596181,1,59,4.337326497960703e-8,4.155670969222916,1.0437127046152064e-8,4.336,4.155671012596181,1,59,4.337326497960703e-8,4.155670969222916,1.0437127046152064e-8,5.034,4.155671012596181,1,59,4.337326586778545e-8,4.155670969222915,1.0437127046152064e-8,0.239
10,10,5,0.1,0.239,1.7918318160727862,1,41,8.244643789900863e-8,1.7918317336263483,4.601237736322022e-8,0.728,1.7918318160727857,1,51,8.244646765298569e-8,1.791831733626318,4.601237711537931e-8,0.41,1.7918318160727862,1,47,8.244643701083021e-8,1.7918317336263492,4.601237736322022e-8,0.198,1.7918318160727857,1,46,8.244646765298569e-8,1.791831733626318,4.601237711537931e-8,4.32,1.7918318160727857,1,42,8.244646765298569e-8,1.791831733626318,4.601237711537931e-8,4.211,1.7918318160727857,1,41,8.244646765298569e-8,1.791831733626318,4.601237711537931e-8,4.272,1.7918318160727857,1,41,8.244646765298569e-8,1.791831733626318,4.601237711537931e-8,4.938,1.7918318160727862,1,41,8.244643789900863e-8,1.7918317336263483,4.601237736322022e-8,0.198
10,15,1,1.0,0.292,0.3516914944738503,1,67,2.6011075737741862e-8,0.35169146846277455,7.395992814791597e-8,0.804,0.3516914944738504,1,54,2.601112303324271e-8,0.35169146846272736,7.395992846359693e-8,0.386,0.3516914944738503,1,46,2.6011049203411574e-8,0.3516914684628011,7.395992814791597e-8,0.218,0.3516914944738504,1,49,2.601112303324271e-8,0.35169146846272736,7.395992846359693e-8,4.374,0.3516914944738504,1,64,2.601112303324271e-8,0.35169146846272736,7.395992846359693e-8,4.287,0.3516914944738504,1,67,2.601112303324271e-8,0.35169146846272736,7.395992846359693e-8,4.369,0.3516914944738504,1,67,2.601112303324271e-8,0.35169146846272736,7.395992846359693e-8,4.956,0.3516914944738503,1,67,2.6011075737741862e-8,0.35169146846277455,7.395992814791597e-8,0.218
10,20,5,1.0,0.261,1.5948028072372764,1,84,2.390136732977055e-8,1.594802783335909,1.4987036378112634e-8,0.792,1.594802807237277,1,84,2.3901405299397993e-8,1.5948027833358718,1.4987036795803037e-8,0.413,1.5948028072372769,1,93,2.3901389756275648e-8,1.594802783335887,1.4987036656572903e-8,0.319,1.594802807237277,1,97,2.3901405299397993e-8,1.5948027833358718,1.4987036795803037e-8,4.341,1.594802807237277,1,77,2.3901405077353388e-8,1.594802783335872,1.4987036795803037e-8,4.237,1.594802807237277,1,84,2.3901405077353388e-8,1.594802783335872,1.4987036795803037e-8,4.336,1.594802807237277,1,84,2.3901405077353388e-8,1.594802783335872,1.4987036795803037e-8,5.026,1.5948028072372764,1,84,2.390136732977055e-8,1.594802783335909,1.4987036378112634e-8,0.261
1,5,1,0.1,0.242,3.0758039096430787,1,64,8.391365113880056e-8,3.0758038257294276,2.728186057799067e-8,0.879,3.0758039096430787,1,123,8.391367289917184e-8,3.075803825729406,2.728186057799067e-8,0.323,3.075803909643078,1,67,8.391380967864848e-8,3.075803825729268,2.7281860289227646e-8,0.203,3.0758039096430787,1,72,8.391367289917184e-8,3.075803825729406,2.728186057799067e-8,4.318,3.0758039096430787,1,62,8.391367289917184e-8,3.075803825729406,2.728186057799067e-8,4.207,3.0758039096430787,1,64,8.391367289917184e-8,3.075803825729406,2.728186057799067e-8,4.312,3.0758039096430787,1,64,8.391367289917184e-8,3.075803825729406,2.728186057799067e-8,4.954,3.0758039096430787,1,64,8.391365113880056e-8,3.0758038257294276,2.728186057799067e-8,0.203
1,10,5,0.1,0.053,2.8257415463844584,1,16,7.264414758623161e-8,2.825741473740311,2.5707994967450336e-8,0.776,2.825741546384459,1,19,0.008470566022591886,2.817270980361867,2.570799512460881e-8,0.068,2.8257415463844584,1,16,7.264453705246865e-8,2.8257414737399214,2.5707994967450336e-8,0.045,2.8257415463844584,1,17,7.264427148712116e-8,2.825741473740187,2.5707994967450336e-8,4.183,2.8257415463844584,1,15,7.264427148712116e-8,2.825741473740187,2.5707994967450336e-8,4.124,2.8257415463844584,1,16,7.264427148712116e-8,2.825741473740187,2.5707994967450336e-8,4.161,2.8257415463844584,1,16,7.264427148712116e-8,2.825741473740187,2.5707994967450336e-8,4.804,2.8257415463844584,1,16,7.264414758623161e-8,2.825741473740311,2.5707994967450336e-8,0.045
1,15,1,1.0,0.254,4.25751543319662,1,66,5.411205794558782e-8,4.257515379084562,1.2709773923875486e-8,0.807,4.25751543319662,1,54,5.411209169636777e-8,4.257515379084528,1.2709773923875486e-8,0.361,4.25751543319662,1,65,5.4111928271538545e-8,4.257515379084691,1.2709773923875486e-8,0.22,4.25751543319662,1,69,5.4112044622911526e-8,4.257515379084575,1.2709773923875486e-8,4.382,4.25751543319662,1,64,5.4112044622911526e-8,4.257515379084575,1.2709773923875486e-8,4.282,4.25751543319662,1,66,5.4112044622911526e-8,4.257515379084575,1.2709773923875486e-8,4.344,4.25751543319662,1,66,5.4112044622911526e-8,4.257515379084575,1.2709773923875486e-8,4.992,4.25751543319662,1,66,5.411205794558782e-8,4.257515379084562,1.2709773923875486e-8,0.22
1,20,5,1.0,0.1,1.4206946445757869,1,16,2.5707687756337805e-8,1.4206946188680991,1.8095153888046488e-8,0.669,1.420694644575787,1,21,2.570762358544698e-8,1.4206946188681635,1.8095154044339472e-8,0.217,1.420694644575787,1,16,2.5707607598235427e-8,1.4206946188681795,1.8095154044339472e-8,0.085,1.420694644575787,1,17,2.570762358544698e-8,1.4206946188681635,1.8095154044339472e-8,4.256,1.420694644575787,1,15,2.570762358544698e-8,1.4206946188681635,1.8095154044339472e-8,4.143,1.420694644575787,1,16,2.570762358544698e-8,1.4206946188681635,1.8095154044339472e-8,4.262,1.420694644575787,1,16,2.570762358544698e-8,1.4206946188681635,1.8095154044339472e-8,4.931,1.4206946445757869,1,16,2.5707687756337805e-8,1.4206946188680991,1.8095153888046488e-8,0.085
2,5,1,0.1,0.284,1.9826704151691423,1,41,6.39870096907913e-8,1.9826703511821326,3.227314598850997e-8,0.842,1.9826704151691419,1,84,6.398687135700243e-8,1.9826703511822705,3.227314576452457e-8,0.474,1.9826704151691414,1,78,6.398708096710948e-8,1.9826703511820605,3.2273145540539174e-8,0.295,1.9826704151691419,1,76,6.398687135700243e-8,1.9826703511822705,3.227314576452457e-8,4.425,1.9826704151691419,1,67,6.398687135700243e-8,1.9826703511822705,3.227314576452457e-8,4.215,1.9826704151691419,1,41,6.398687135700243e-8,1.9826703511822705,3.227314576452457e-8,4.374,1.9826704151691419,1,41,6.398687135700243e-8,1.9826703511822705,3.227314576452457e-8,4.95,1.9826704151691423,1,41,6.39870096907913e-8,1.9826703511821326,3.227314598850997e-8,0.284
2,10,5,0.1,0.183,0.40531192181988007,1,19,4.223499638911221e-8,0.4053118795848837,1.0420369724264896e-7,0.727,0.40531192181987985,1,26,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,0.149,0.40531192181987985,1,20,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,0.104,0.40531192181987985,1,20,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,4.342,0.40531192181987985,1,19,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,4.181,0.40531192181987985,1,19,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,4.309,0.40531192181987985,1,19,4.223502569900006e-8,0.40531187958485415,1.0420369669481256e-7,4.931,0.40531192181988007,1,19,4.223499638911221e-8,0.4053118795848837,1.0420369724264896e-7,0.104
2,15,1,1.0,0.257,4.461341255540128,1,79,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,0.876,4.461341255540128,1,105,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,0.323,4.461341255540128,1,90,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,0.261,4.461341255540128,1,93,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,4.362,4.461341255540128,1,78,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,4.233,4.461341255540128,1,79,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,4.393,4.461341255540128,1,79,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,5.01,4.461341255540128,1,79,3.219172128865466e-8,4.461341223348406,7.215704801995295e-9,0.257
2,20,5,1.0,0.219,2.5479034351512273,1,41,5.8699334726242114e-8,2.5479033764518926,2.3038289155212958e-8,0.66,2.5479034351512273,1,25,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,0.275,2.5479034351512273,1,49,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,0.271,2.5479034351512273,1,50,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,4.306,2.5479034351512273,1,38,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,4.223,2.5479034351512273,1,41,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,4.289,2.5479034351512273,1,41,5.8699334282152904e-8,2.547903376451893,2.3038289155212958e-8,5.183,2.5479034351512273,1,41,5.8699334726242114e-8,2.5479033764518926,2.3038289155212958e-8,0.219
3,5,1,0.1,0.246,0.8896981060266755,1,41,7.479437669211109e-8,0.8896980312322988,8.406714870270673e-8,0.645,0.8896981060266753,1,25,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,0.292,0.8896981060266753,1,72,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,0.231,0.8896981060266753,1,73,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,4.333,0.8896981060266753,1,39,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,4.198,0.8896981060266753,1,41,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,4.257,0.8896981060266753,1,41,7.47943504908477e-8,0.8896980312323248,8.406714845313374e-8,4.937,0.8896981060266755,1,41,7.479437669211109e-8,0.8896980312322988,8.406714870270673e-8,0.231
3,10,5,0.1,0.297,2.7405462084815904,1,62,0.018082465876733345,2.722463742604857,0.006641949199820019,0.873,2.740546208481592,1,97,9.871730366484144e-8,2.7405461097642885,0.006641949199820672,0.308,2.740546208481591,1,65,0.009763184392267199,2.7307830240893236,0.006641949199820182,0.281,2.740546208481591,1,68,0.009763184392267199,2.7307830240893236,0.006641949199820182,4.349,2.740546208481591,1,81,7.854316841360287e-8,2.7405461299384224,0.006641949199820182,4.24,2.740546208481591,1,62,0.018082465876870124,2.7224637426047207,0.006641949199820182,4.339,2.740546208481591,1,62,0.018082465876870124,2.7224637426047207,0.006641949199820182,5.046,2.7405462084815904,1,62,0.018082465876733345,2.722463742604857,0.006641949199820019,0.281
3,15,1,1.0,0.271,3.3882214078246813,1,62,2.9710979898567302e-8,3.3882213781137014,8.768901610292085e-9,0.781,3.388221407824682,1,86,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,0.293,3.388221407824682,1,70,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,0.214,3.388221407824682,1,74,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,4.396,3.388221407824682,1,61,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,4.184,3.388221407824682,1,62,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,4.361,3.388221407824682,1,62,2.9710965243623377e-8,3.388221378113717,8.768901872429153e-9,5.024,3.3882214078246813,1,62,2.9710979898567302e-8,3.3882213781137014,8.768901610292085e-9,0.214
3,20,5,1.0,0.035,3.2672790660024797,1,16,8.614259172645689e-8,3.267278979859888,2.6365239166124398e-8,0.728,3.26727906600248,1,19,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,0.036,3.26727906600248,1,16,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,0.046,3.26727906600248,1,17,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,4.22,3.26727906600248,1,15,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,4.057,3.26727906600248,1,16,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,4.156,3.26727906600248,1,16,8.614195134981628e-8,3.267278979860529,2.6365239302044595e-8,4.888,3.2672790660024797,1,16,8.614259172645689e-8,3.267278979859888,2.6365239166124398e-8,0.035
4,5,1,0.1,0.224,3.1647135439810334,1,58,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,0.81,3.1647135439810334,1,50,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,0.25,3.1647135439810334,1,69,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,0.212,3.1647135439810334,1,72,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,4.347,3.1647135439810334,1,62,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,4.268,3.1647135439810334,1,58,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,4.316,3.1647135439810334,1,58,4.104312356645323e-8,3.16471350293791,1.2968985511121788e-8,4.926,3.1647135439810348,1,58,4.104309736518985e-8,3.1647135029379374,1.2968985932097535e-8,0.212
4,10,5,0.1,0.244,2.7126330459355774,1,37,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,0.735,2.7126330459355774,1,44,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,0.293,2.7126330459355774,1,47,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,0.228,2.7126330459355774,1,46,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,4.401,2.7126330459355774,1,37,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,4.406,2.7126330459355774,1,37,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,4.283,2.7126330459355774,1,37,3.2106715508462e-8,2.712633013828862,1.1835996739987916e-8,4.928,2.7126330459355787,1,37,3.2106680425414424e-8,2.7126330138288983,1.1835997231122404e-8,0.228
4,15,1,1.0,0.238,1.9437670310453399,1,39,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,0.641,1.9437670310453399,1,24,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,0.274,1.9437670310453399,1,49,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,0.213,1.9437670310453399,1,48,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,4.377,1.9437670310453399,1,39,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,4.353,1.9437670310453399,1,39,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,4.312,1.9437670310453399,1,39,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,4.973,1.9437670310453399,1,39,1.7731493162642664e-8,1.9437670133138467,9.12223174958247e-9,0.213
4,20,5,1.0,0.22,0.8511158152098122,1,42,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,0.781,0.8511158152098122,1,51,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,0.332,0.8511158152098122,1,69,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,0.303,0.8511158152098122,1,72,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,4.34,0.8511158152098122,1,45,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,4.325,0.8511158152098122,1,42,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,4.292,0.8511158152098122,1,42,5.8876476582980786e-8,0.8511157563333356,6.917563932387369e-8,4.907,0.8511158152098118,1,42,5.887649834335207e-8,0.8511157563333135,6.917563893254395e-8,0.22
5,5,1,0.1,0.206,4.367876856557001,1,62,0.004466837249614386,4.363410019307387,0.0010237033031159919,0.823,4.367876856557003,1,106,4.4887715766606107e-8,4.367876811669287,0.001023703303116399,0.274,4.367876856557001,1,65,0.0044668425874627715,4.363410013969538,0.0010237033031159919,0.24,4.367876856557003,1,93,4.4887715766606107e-8,4.367876811669287,0.001023703303116399,4.327,4.367876856557003,1,76,4.4887715766606107e-8,4.367876811669287,0.001023703303116399,4.316,4.367876856557001,1,62,0.004466837249614386,4.363410019307387,0.0010237033031159919,4.243,4.367876856557001,1,62,0.004466837249614386,4.363410019307387,0.0010237033031159919,4.949,4.367876856557001,1,62,0.0044668372501348586,4.363410019306866,0.0010237033031159919,0.206
5,10,5,0.1,0.216,0.7424441245381959,1,38,8.624588088146368e-8,0.742444038292315,1.1616482378905837e-7,0.817,0.7424441245381959,1,56,8.624588088146368e-8,0.742444038292315,1.1616482378905837e-7,0.284,0.7424441245381959,1,66,8.624588088146368e-8,0.742444038292315,1.1616482378905837e-7,0.286,0.7424441245381959,1,68,8.624588088146368e-8,0.742444038292315,1.1616482378905837e-7,4.347,0.7424441245381959,1,37,8.624588099248598e-8,0.7424440382923149,1.1616482378905837e-7,4.346,0.7424441245381959,1,38,8.624588099248598e-8,0.7424440382923149,1.1616482378905837e-7,4.341,0.7424441245381959,1,38,8.624588099248598e-8,0.7424440382923149,1.1616482378905837e-7,4.982,0.7424441245381963,1,38,8.624593905715017e-8,0.7424440382922572,1.161648243872034e-7,0.216
5,15,1,1.0,0.213,1.1139874445287137,1,40,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,0.674,1.1139874445287137,1,26,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,0.33,1.1139874445287137,1,71,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,0.274,1.1139874445287137,1,70,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,4.306,1.1139874445287137,1,39,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,4.273,1.1139874445287137,1,40,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,4.308,1.1139874445287137,1,40,9.513102172675758e-8,1.113987349397692,8.539686000760493e-8,4.99,1.1139874445287137,1,40,9.51310950014772e-8,1.1139873493976187,8.539686000760493e-8,0.213
5,20,5,1.0,0.224,1.4400681162035136,1,62,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,0.833,1.4400681162035136,1,74,0.003467331011556274,1.4366007851919573,9.749538178184415e-9,0.309,1.4400681162035136,1,69,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,0.224,1.4400681162035136,1,71,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,4.29,1.4400681162035136,1,62,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,4.306,1.4400681162035136,1,62,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,4.283,1.4400681162035136,1,62,1.403999894122876e-8,1.4400681021635147,9.749538178184415e-9,4.996,1.4400681162035134,1,62,1.403996652271644e-8,1.4400681021635469,9.749538023994064e-9,0.224
6,5,1,0.1,0.224,3.8774773891148415,1,61,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,0.815,3.8774773891148415,1,103,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,0.243,3.8774773891148415,1,71,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,0.223,3.8774773891148415,1,75,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,4.354,3.8774773891148415,1,60,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,4.368,3.8774773891148415,1,61,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,4.353,3.8774773891148415,1,61,7.80679836331899e-8,3.877477311046858,2.013370482163125e-8,5.054,3.8774773891148406,1,61,7.806814394939465e-8,3.8774773110466967,2.0133704592570355e-8,0.223
6,10,5,0.1,0.041,4.217212338020206,1,15,5.058105312372163e-8,4.217212287439152,1.1993954697129159e-8,0.716,4.217212338020206,1,21,3.7265689201149144e-8,4.217212300754516,1.1993954697129159e-8,0.046,4.217212338020206,1,15,5.058105312372163e-8,4.217212287439152,1.1993954697129159e-8,0.042,4.217212338020206,1,16,3.7265689201149144e-8,4.217212300754516,1.1993954697129159e-8,4.174,4.217212338020206,1,14,3.7265689201149144e-8,4.217212300754516,1.1993954697129159e-8,4.108,4.217212338020206,1,15,5.058105312372163e-8,4.217212287439152,1.1993954697129159e-8,4.163,4.217212338020206,1,15,5.058105312372163e-8,4.217212287439152,1.1993954697129159e-8,5.055,4.217212338020205,1,15,5.058116858691619e-8,4.217212287439036,1.1993954486521213e-8,0.041
6,15,1,1.0,0.229,4.311855546219652,1,55,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,0.812,4.311855546219652,1,83,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,0.258,4.311855546219652,1,65,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,0.243,4.311855546219652,1,69,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,4.384,4.311855546219652,1,54,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,4.338,4.311855546219652,1,55,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,4.32,4.311855546219652,1,55,5.1229712916267545e-8,4.311855494989939,1.1881129359690445e-8,5.26,4.311855546219654,1,55,5.1229505970695755e-8,4.311855494990148,1.1881129771660847e-8,0.229
