seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021302396268024548,0.00962948360525911,217,OPTIMAL,3.01
1,16,80,4.0,2.250303004538984,0.022264490559918748,0.009992866110809046,7661,OPTIMAL,40.835
1,17,85,4.0,1.6411353000709363,0.016095147778186103,0.009904461594673612,1138,OPTIMAL,7.961
1,18,90,4.0,2.1566595398692447,0.021231146988845317,0.009942336188668644,1152,OPTIMAL,10.033
1,19,95,4.0,1.7514415693513994,0.017020849343863054,0.009813564348902092,1912,OPTIMAL,14.786
1,20,100,4.0,2.274969426057991,0.02252211030462048,0.009998950984159895,3637,OPTIMAL,26.963
1,21,105,5.0,1.7617940965688497,0.017297392083702734,0.009915405422796548,6482,OPTIMAL,51.867
1,22,110,5.0,1.930455938957835,0.018809742750424796,0.009839552312421713,1566,OPTIMAL,14.369
1,23,115,5.0,1.8673957031119208,0.018363808827870143,0.009931580350040771,3946,OPTIMAL,39.477
1,24,120,5.0,2.0309586934341795,0.019539187193415408,0.009714128322208184,5517,OPTIMAL,43.924
1,25,125,5.0,1.918574585754522,0.018979872226985606,0.009991537716874402,12708,OPTIMAL,94.464
1,26,130,6.0,1.8799554964663772,0.01860806500805534,0.009997093875954346,122614,OPTIMAL,943.57
1,27,135,6.0,1.6865972626741126,0.013096501733336652,0.007825811639293379,21390,OPTIMAL,163.931
1,28,140,6.0,2.262447835360992,0.022364096765880692,0.009983598550608888,80555,OPTIMAL,602.811
1,29,145,6.0,2.0679355144499487,0.020450676434930593,0.009988194322726697,78459,OPTIMAL,605.829
1,30,150,6.0,2.0182483134050053,0.019963523391136606,0.009990329451988699,29903,OPTIMAL,240.606
2,15,75,3.0,1.5912331179212327,0.014808196348059521,0.00939353098610105,2156,OPTIMAL,9.244
2,16,80,4.0,1.5377822371894174,0.014993182241489489,0.009845869454323196,15351,OPTIMAL,86.233
2,17,85,4.0,1.9730825424630343,0.019345792366306958,0.009901944243690543,44803,OPTIMAL,245.86
2,18,90,4.0,1.908611519909298,0.018889778273478486,0.009996063365988864,26097,OPTIMAL,158.045
2,19,95,4.0,2.098437741911695,0.02071990029407411,0.009972432194133973,45770,OPTIMAL,284.668
2,20,100,4.0,1.7116318376627793,0.016791973737821486,0.009907705202858611,14980,OPTIMAL,99.681
2,21,105,5.0,2.0334185554847273,0.0550940484752378,0.02784884293756238,287830,Time limit reached,1800.009
2,22,110,5.0,2.069724619642246,0.11247619544855114,0.05746648920914915,202328,Time limit reached,1800.012
2,23,115,5.0,2.1495088073784956,0.031622314587170575,0.014931071469034727,269982,Time limit reached,1800.011
2,24,120,5.0,1.64627381427007,0.016262492424935937,0.009976919918891842,229090,OPTIMAL,1754.908
2,25,125,5.0,1.8317048541856802,0.027652922513975442,0.015328229763514162,243827,Time limit reached,1800.047
2,26,130,6.0,1.7310607610402746,0.09523743679955343,0.05821987948714361,226140,Time limit reached,1800.019
2,27,135,6.0,2.2484432009967756,0.4317870756305293,0.2376823382264924,229550,Time limit reached,1800.025
2,28,140,6.0,1.9495269184815265,0.46138547835770605,0.31004141536392976,230337,Time limit reached,1800.022
2,29,145,6.0,2.0424263883528235,0.13000636887782369,0.06798002925817165,207362,Time limit reached,1800.022
2,30,150,6.0,2.4379929949236283,0.5239556585640797,0.2737436979994498,206717,Time limit reached,1800.023
3,15,75,3.0,3.3580743194150378,0.03295021644761542,0.009909469670082341,7366,OPTIMAL,35.983
3,16,80,4.0,3.048834351864469,0.030067184794602575,0.009960087390173573,27435,OPTIMAL,125.605
3,17,85,4.0,3.5278768501750717,0.03485368516815024,0.009978085893421544,64612,OPTIMAL,288.816
3,18,90,4.0,3.2649714704686863,0.03223665736568915,0.009971946116652305,24365,OPTIMAL,109.352
3,19,95,4.0,3.6329569680428944,0.03593578641436457,0.009990429469223992,56035,OPTIMAL,291.486
3,20,100,4.0,3.4232738207320144,0.03367879366039794,0.009935934349506693,40971,OPTIMAL,194.931
3,21,105,5.0,3.718586133585336,0.03680019463956263,0.009995202124678613,24963,OPTIMAL,182.743
3,22,110,5.0,3.5657132968055762,0.035298112923007885,0.009998289460161692,50928,OPTIMAL,398.859
3,23,115,5.0,4.014525717592983,0.03972675884240351,0.009994658661904007,178879,OPTIMAL,1114.72
3,24,120,5.0,4.032486056533648,0.1287017532438819,0.0329684591270638,277704,Time limit reached,1800.009
3,25,125,5.0,4.453860581740739,0.04409386562144757,0.009999137927244214,150684,OPTIMAL,980.972
3,26,130,6.0,4.057720933359512,0.1855003146504548,0.0479054095611675,274722,Time limit reached,1800.013
3,27,135,6.0,4.457530395820922,0.04602978787597056,0.010434043189991315,256706,Time limit reached,1800.05
3,28,140,6.0,4.363373393383866,0.06745681090113731,0.015702542078261713,268228,Time limit reached,1800.036
3,29,145,6.0,4.6434855914450495,0.16404418938467202,0.03662157279459393,235087,Time limit reached,1800.008
3,30,150,6.0,4.319300767044491,0.15619955545849873,0.037519999519539014,230660,Time limit reached,1800.01
