seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-271.01171330788446,3.7110462710708703,0.013693305819792794,125,2972,Time limit reached,1803.657
1,5,-296.2328406095605,8.850880169144148,0.029878119356826292,113,2753,Time limit reached,1805.435
1,6,-220.4497816902557,14.378911435987902,0.0652253376063265,73,2314,Time limit reached,1805.517
1,7,-192.13083878378455,23.048925184156673,0.11996473512560314,79,2021,Time limit reached,1805.593
1,8,-105.9148864611476,25.77666805752014,0.24337153084685323,61,2215,Time limit reached,1808.799
2,4,-373.6550302426593,5.9397284829070145,0.015896289363613363,157,3176,Time limit reached,1804.058
2,5,-206.5806487926882,20.228552305315958,0.09792084797650193,31,906,Time limit reached,1807.503
2,6,-227.86464758902537,15.351864868588564,0.0673727365390925,207,6142,Time limit reached,1803.808
2,7,-160.5123476237869,30.01694937709894,0.18700710457150288,61,1805,Time limit reached,1806.978
2,8,-160.53970956157926,40.28825961411579,0.25095510465379384,35,1120,Time limit reached,1807.628
3,4,-350.8591606370959,7.404363884483132,0.02110352162684926,149,2532,Time limit reached,1804.716
3,5,-303.58076278784307,14.295359161799468,0.047089146988505845,71,1802,Time limit reached,1806.241
3,6,-197.47775222227224,23.07877250624793,0.11686770912943896,35,898,Time limit reached,1806.258
3,7,-154.15950880984462,28.719395117369146,0.18629661795818545,59,1869,Time limit reached,1806.446
3,8,-156.9874463178072,29.117669527270806,0.18547769398277017,25,748,Time limit reached,1808.941
