seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-1.5315296315467162,0.013711995119176201,0.008953137331941948,3332,OPTIMAL,9.697
1,25,4.732725723895142,0.045241601544964816,0.009651574355046967,8416,OPTIMAL,27.061
1,30,-30.148229091749364,0.30097878694709834,0.00998329905319271,682,OPTIMAL,89.847
1,35,7.5542870779353555,0.05001042968054925,0.006664257199550295,4929,OPTIMAL,22.802
1,40,8.098852387127241,0.07735453567815398,0.009643402904381487,23461,OPTIMAL,125.054
1,45,5.539145438148693,0.05271527585132674,0.009608301626362625,34078,OPTIMAL,219.575
1,50,4.585952906710067,0.044955183396673704,0.009899847156027998,26225,OPTIMAL,140.396
1,55,16.533886380781954,0.12201561965980545,0.007434595448365737,6852,OPTIMAL,41.269
1,60,2.86613555120942,0.02817327252828239,0.00992728928778261,178772,OPTIMAL,1277.111
1,65,14.605036632131924,0.13797972033131956,0.009537511407643053,21243,OPTIMAL,119.304
1,70,-27.282184367248433,0.6791424471130547,0.024893257738128474,52060,Time limit reached,1800.882
1,75,16.762974827801166,0.16382085629858878,0.009869229273963985,23764,OPTIMAL,227.376
1,80,20.417363511271507,0.18830624493174142,0.009308700966756097,71077,OPTIMAL,568.912
1,85,10.236294863872313,0.09770268998689247,0.009636711716105037,39150,OPTIMAL,277.387
1,90,9.436663323353024,2.711128545915539,0.40310973560209795,243523,Time limit reached,1800.003
1,95,30.948564636447877,0.29291394562423534,0.009554974010449408,90178,OPTIMAL,668.857
1,100,5.124362714402975,4.499672108831519,7.203041103387976,210385,Time limit reached,1800.043
1,105,24.383439443446974,0.2162676387604101,0.008948818691249213,62091,OPTIMAL,478.048
1,110,-46.44495740365527,3.8867277369684743,0.08368460117615663,99671,Time limit reached,1800.062
1,115,29.724648332400744,3.0302574706498824,0.11351663674752721,197964,Time limit reached,1800.017
1,120,34.22481925672192,13.330887166452474,0.6380267299069488,199477,Time limit reached,1800.009
2,20,-9.114481093385423,0.08742785902941286,0.009592192702320833,3660,OPTIMAL,66.858
2,25,5.401151430831927,0.045629273132369086,0.008520041891110193,3392,OPTIMAL,14.328
2,30,-5.097761657956127,0.050733788087477194,0.009952169499391261,20889,OPTIMAL,102.741
2,35,4.642555494445428,0.04277285206623649,0.009298885489100558,5872,OPTIMAL,27.968
2,40,4.9837457348195215,0.04366833454690067,0.008839605335837613,49273,OPTIMAL,272.85
2,45,5.830242767434988,0.05435771557116542,0.009411149128327046,35767,OPTIMAL,206.041
2,50,8.80701698090926,0.08177606912066793,0.009372356585613703,9040,OPTIMAL,39.79
2,55,1.7526932412468637,1.3504791232874838,3.3576124332459916,331923,Time limit reached,1800.009
2,60,2.6138728690704593,0.019112008626732457,0.007365614657631353,69244,OPTIMAL,530.852
2,65,17.475556187178498,0.10661968296890834,0.006138526843198929,27073,OPTIMAL,158.068
2,70,1.9116687935507768,2.3547462039377915,Inf,266510,Time limit reached,1800.039
2,75,12.36962069471928,0.11276090724966181,0.009199820280634936,20868,OPTIMAL,197.164
2,80,11.009298728836544,0.09315417028819795,0.008533614573219411,41440,OPTIMAL,349.021
2,85,12.647034830321303,0.12214629951837175,0.009752286355121863,145002,OPTIMAL,988.777
2,90,17.517643141136713,0.1631263754484138,0.009399649535095771,82807,OPTIMAL,690.434
2,95,2.847123627488698,2.7580550171457903,30.965510818317153,216006,Time limit reached,1800.013
2,100,5.673555409956627,1.5115384591412901,0.36317450817810354,233814,Time limit reached,1800.016
2,105,33.94358101198295,0.30870835616975256,0.009178222832260307,65646,OPTIMAL,495.547
2,110,4.389016442838338,7.251491463889597,Inf,185381,Time limit reached,1800.012
2,115,23.62845063423777,17.009054943605122,2.5695782120526904,161617,Time limit reached,1800.006
2,120,20.99819808604681,10.661918892565371,1.0315045378504575,195322,Time limit reached,1800.022
3,20,4.20407077799835,0.0,0.0,1773,OPTIMAL,6.916
3,25,-1.2079100763198598,0.004829061228961873,0.003997864844107085,2949,OPTIMAL,12.235
3,30,-11.64065520659113,0.11592692373397995,0.009958797136121703,21463,OPTIMAL,625.006
3,35,-0.2880865954664342,2.886617467279251e-5,0.00010019964527004795,13858,OPTIMAL,64.446
3,40,10.050698707324818,0.06515939120366276,0.006525375259247758,5024,OPTIMAL,51.994
3,45,4.9990692537816654,0.049431486621016596,0.009986889737463128,22675,OPTIMAL,133.239
3,50,3.4362127268012794,0.033226459198447245,0.009763912218738685,114578,OPTIMAL,595.493
3,55,5.481378312318317,0.048398675787081125,0.008908311649403117,86467,OPTIMAL,515.431
3,60,19.405259896663715,0.18487899077644698,0.009618903583737922,17293,OPTIMAL,140.048
3,65,3.6627533428631693,0.03599059849694752,0.009923615365481232,167886,OPTIMAL,867.848
3,70,-9.295478062212897,2.169441079074799,0.23338671390058,251890,Time limit reached,1800.013
3,75,3.3435397905712,2.0977474754505097,1.6838661227792882,195438,Time limit reached,1800.021
3,80,24.905690740422084,0.2442959274986407,0.009906006101918493,29234,OPTIMAL,231.698
3,85,13.258941132080682,0.12278055887614592,0.00934676142179601,39807,OPTIMAL,284.105
3,90,8.285236923504623,0.08047478049497414,0.00980830145862761,114259,OPTIMAL,842.074
3,95,9.229624282947771,0.08545286135902863,0.009345063365422094,45573,OPTIMAL,358.955
3,100,29.25283530545489,0.2620834637584686,0.009040243771171286,52894,OPTIMAL,479.989
3,105,6.638772394916881,3.2332770315856596,0.9494292860886179,216523,Time limit reached,1800.054
