seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021342367540996943,0.009647726442778776,211,OPTIMAL,2.834
1,16,80,4.0,2.250303004538984,0.022224668391118918,0.00997481463310812,7013,OPTIMAL,41.617
1,17,85,4.0,1.6411353000709363,0.016122595899381365,0.009921519910578668,1067,OPTIMAL,7.872
1,18,90,4.0,2.1566595398692447,0.017940409889293463,0.008388389872148214,1036,OPTIMAL,9.418
1,19,95,4.0,1.7514415693513994,0.017234325430128816,0.009937869588850142,1787,OPTIMAL,14.332
1,20,100,4.0,2.274969426057991,0.022139502414785017,0.00982741847595033,3287,OPTIMAL,25.053
1,21,105,5.0,1.7617940841058382,0.017366944801759265,0.009955672214941364,5886,OPTIMAL,48.249
1,22,110,5.0,1.930455938957835,0.01857393061904733,0.009714998382764219,1480,OPTIMAL,13.983
1,23,115,5.0,1.8673957031119208,0.018408141976323122,0.009955795465177355,3578,OPTIMAL,27.762
1,24,120,5.0,2.0309586934341795,0.019783903265863767,0.009836988491789938,4975,OPTIMAL,39.918
1,25,125,5.0,1.918574585754522,0.01895585011632428,0.009978765612645874,11685,OPTIMAL,86.702
1,26,130,6.0,1.8799555165973465,0.018605186056391387,0.00999553160472712,113782,OPTIMAL,875.857
1,27,135,6.0,1.686598511805759,0.01408304912946634,0.008420280376320831,19839,OPTIMAL,153.212
1,28,140,6.0,2.2624481489284136,0.022371238618578815,0.009986817200613238,74856,OPTIMAL,531.949
1,29,145,6.0,2.0679355565145663,0.0203904949193654,0.00995850850944378,71655,OPTIMAL,565.736
1,30,150,6.0,2.0182483885292073,0.019879472174779256,0.009947848974274908,27596,OPTIMAL,224.541
2,15,75,3.0,1.5912331179212327,0.014809111096984573,0.009394116705199103,1995,OPTIMAL,12.029
2,16,80,4.0,1.537783161960991,0.015100759004967212,0.009917208589034528,14261,OPTIMAL,83.078
2,17,85,4.0,1.9730825424630343,0.019355035921335695,0.009906722332837565,41256,OPTIMAL,230.153
2,18,90,4.0,1.9086115805628192,0.01885916567921697,0.009979701854424452,23973,OPTIMAL,147.337
2,19,95,4.0,2.098437741911695,0.02074408198084443,0.009984186976599252,42185,OPTIMAL,263.138
2,20,100,4.0,1.7116319319617501,0.01679168857803237,0.009907534732894983,13957,OPTIMAL,94.678
2,21,105,5.0,2.0334210513740816,0.051884632326494984,0.026184041750508435,280275,Time limit reached,1800.011
2,22,110,5.0,2.069724675997454,0.10585042439303805,0.05389877906213292,204152,Time limit reached,1800.029
2,23,115,5.0,2.1495088219054392,0.02930682017413533,0.013822654704695172,262362,Time limit reached,1800.008
2,24,120,5.0,1.6462752401562706,0.016266132585493587,0.00997916668682619,215743,OPTIMAL,1644.049
2,25,125,5.0,1.8317057551191183,0.023789906001730587,0.013158746306330939,242885,Time limit reached,1800.012
2,26,130,6.0,1.7310610038893905,0.08982958029891486,0.05473303704019828,229574,Time limit reached,1800.013
2,27,135,6.0,2.2484432009967756,0.4266368191278418,0.23418340355695128,232579,Time limit reached,1800.017
2,28,140,6.0,1.955541538850289,0.4619492045931888,0.3092873430037777,232538,Time limit reached,1800.019
2,29,145,6.0,2.042426677780626,0.1239517704894122,0.06460953438501085,208346,Time limit reached,1800.02
2,30,150,6.0,2.4379929949236283,0.5178306193715905,0.2696806405357862,207427,Time limit reached,1800.023
3,15,75,3.0,3.3580743194150378,0.03296216821799636,0.009913099684812125,6658,OPTIMAL,33.508
3,16,80,4.0,3.048834351864469,0.030140317006416506,0.009984555128268834,30351,OPTIMAL,139.187
3,17,85,4.0,3.5278768501750717,0.03487663414942954,0.009984721440731086,60111,OPTIMAL,275.869
3,18,90,4.0,3.2649714704686863,0.032137766615571106,0.009941051584950716,21288,OPTIMAL,95.245
3,19,95,4.0,3.6329586180184785,0.03594643902260408,0.00999341598911092,51899,OPTIMAL,274.002
3,20,100,4.0,3.4232738207320144,0.03383738783530443,0.00998318998016612,43646,OPTIMAL,249.741
3,21,105,5.0,3.718586133585336,0.0367383258381091,0.00997823043114533,23548,OPTIMAL,173.892
3,22,110,5.0,3.5657132968055762,0.035303635582003334,0.00999986941168968,45629,OPTIMAL,358.401
3,23,115,5.0,4.014525717592983,0.03973100954573283,0.009995738764896366,167451,OPTIMAL,1060.032
3,24,120,5.0,4.0324862352970205,0.12200469169471617,0.03119940353492282,275664,Time limit reached,1800.019
3,25,125,5.0,4.453860581740739,0.04408803854856114,0.009997803314509817,137900,OPTIMAL,998.086
3,26,130,6.0,4.063474839873491,0.1878304046246999,0.04846430258575628,267486,Time limit reached,1800.012
3,27,135,6.0,4.457530395820922,0.04412842020031693,0.009998731238187673,245400,OPTIMAL,1707.552
3,28,140,6.0,4.363373393383866,0.05729503448123818,0.013305618176404806,274410,Time limit reached,1800.006
3,29,145,6.0,4.6434855914450495,0.15228260294056906,0.03390686266693936,238272,Time limit reached,1800.012
3,30,150,6.0,4.319300767044491,0.1432351555682434,0.03429906732658098,241190,Time limit reached,1800.012
