seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,50,50,25.0,0.1,0.8399762136523655,0.003994171610677166,0.004777819869099517,5494,Time limit reached,1808.564
1,50,50,25.0,1.0,0.541836246327628,0.05494329422669386,0.11284471050487498,7057,Time limit reached,1807.615
1,50,50,25.0,5.0,0.5402034281019135,0.05331709396628398,0.1095062445343387,11531,Time limit reached,1801.702
1,50,50,25.0,10.0,0.8662129150638478,0.005983028203234042,0.0069551503552950774,24,OPTIMAL,10.1
2,50,50,25.0,0.1,0.8108838922071157,0.002071722938206344,0.002561438881513106,6618,Time limit reached,1803.986
2,50,50,25.0,1.0,0.29674654871157585,0.03210013023948166,0.12129440641898005,8039,Time limit reached,1801.831
2,50,50,25.0,5.0,0.2971152116194541,0.03221739855115452,0.12162198765622799,9890,Time limit reached,1803.988
2,50,50,25.0,10.0,0.3673877243209399,0.0035051570602061544,0.009632660027086692,169,OPTIMAL,12.555
3,50,50,25.0,0.1,0.8416469039802632,0.005832145957499257,0.006977797294816868,5599,Time limit reached,1804.39
3,50,50,25.0,1.0,0.5253916022685887,0.04242607725216013,0.08784493934782812,6779,Time limit reached,1802.636
3,50,50,25.0,5.0,0.5232232499060389,0.04009058462916382,0.08298048861214671,10448,Time limit reached,1805.634
3,50,50,25.0,10.0,0.8569825689120638,0.004110106645874079,0.004819133959317911,33,OPTIMAL,10.301
4,50,50,25.0,0.1,0.4799528044676502,0.008023001368784644,0.017000412595480623,9868,Time limit reached,1805.358
4,50,50,25.0,1.0,-0.7686286127230954,0.23775434037204735,0.3093227814272122,7021,Time limit reached,1807.515
4,50,50,25.0,5.0,-1.0058679908798724,0.08236191107554558,0.08188143158179272,13007,Time limit reached,1806.235
4,50,50,25.0,10.0,0.33334466304480603,0.003163697036621671,0.009581706283284818,654,OPTIMAL,19.093
5,50,50,25.0,0.1,0.8281524838722624,0.01148768980592374,0.01406659120044127,5702,Time limit reached,1804.837
5,50,50,25.0,1.0,0.511199222015892,0.06378012313823422,0.14255118589757443,9591,Time limit reached,1802.203
5,50,50,25.0,5.0,0.5109458822980257,0.06343503150816904,0.14175082323971855,11508,Time limit reached,1803.603
5,50,50,25.0,10.0,0.941719928409245,0.003863304259868916,0.004119290902671699,30,OPTIMAL,10.174
6,50,50,25.0,0.1,0.909050701593275,0.026866576349838578,0.030454613250294905,5506,Time limit reached,1801.956
6,50,50,25.0,1.0,0.6408045808419952,0.026318285311163092,0.042829735182991664,6738,Time limit reached,1807.595
6,50,50,25.0,5.0,0.6408230565849934,0.02606625839617782,0.04240092744476144,8958,Time limit reached,1807.502
6,50,50,25.0,10.0,0.8747496515098362,0.007753459545137065,0.008942899192633082,87,OPTIMAL,11.317
7,50,50,25.0,0.1,0.7742116418497522,0.006752284443201972,0.00879823065291658,7220,Time limit reached,1807.142
7,50,50,25.0,1.0,0.22576723137184143,0.06371503261034575,0.3931759834010023,6931,Time limit reached,1807.712
7,50,50,25.0,5.0,0.22559359007699387,0.06339227765163094,0.39082469003326314,9135,Time limit reached,1804.598
7,50,50,25.0,10.0,0.6930363224575776,0.005778062638723491,0.008407410978583886,73,OPTIMAL,11.182
8,50,50,25.0,0.1,0.7126680211486925,0.013013837015434349,0.01860038474801102,7974,Time limit reached,1804.494
8,50,50,25.0,1.0,-0.1420765082387414,0.08743277390877591,0.6153921925069858,7064,Time limit reached,1807.506
8,50,50,25.0,5.0,-0.14847834037571292,0.08296209284626369,0.5587487887885502,10242,Time limit reached,1805.711
8,50,50,25.0,10.0,0.26320428356742726,0.002574361178661777,0.009877458256008541,1858,OPTIMAL,32.575
9,50,50,25.0,0.1,0.7862998526099123,0.009232119719245313,0.011880714291020842,6957,Time limit reached,1807.127
9,50,50,25.0,1.0,0.17022850709710385,0.051068917494902,0.4285758088408047,7028,Time limit reached,1803.221
9,50,50,25.0,5.0,0.17219055341236017,0.052745327010085205,0.44158589337380677,9393,Time limit reached,1805.988
9,50,50,25.0,10.0,0.6407601766805252,0.004350702398998263,0.006836325628102848,79,OPTIMAL,11.303
10,50,50,25.0,0.1,0.8328507229982246,0.004897058344138894,0.005914652658956292,6034,Time limit reached,1805.307
10,50,50,25.0,1.0,0.5397472033020508,0.07051745580925872,0.1502834297826396,6844,Time limit reached,1804.346
10,50,50,25.0,5.0,0.5398655492765562,0.06998854408957922,0.148950775026177,9384,Time limit reached,1806.416
10,50,50,25.0,10.0,0.8661406604567691,0.004954768906420104,0.005753425543816431,28,OPTIMAL,10.174
1,70,70,35.0,0.1,0.44031746021692914,0.024285875426343195,0.05837507611006928,2760,Time limit reached,1814.384
1,70,70,35.0,1.0,-1.2120706695776509,0.22562483159132696,0.18614824799773969,2794,Time limit reached,1814.859
1,70,70,35.0,5.0,-1.4664790125244545,0.18070682016168016,0.1232249617064784,3765,Time limit reached,1809.545
1,70,70,35.0,10.0,0.22215502535700155,0.0021362065084852555,0.009709199056995398,2713,OPTIMAL,69.895
2,70,70,35.0,0.1,0.8635729374480843,0.047362792753497196,0.05802769429093484,1866,Time limit reached,1811.675
2,70,70,35.0,1.0,0.2843021667961945,0.03755010352039148,0.1521774651927448,2740,Time limit reached,1807.23
2,70,70,35.0,5.0,0.2854263208909557,0.03823838882124528,0.1546935908281377,3675,Time limit reached,1815.176
2,70,70,35.0,10.0,0.8199684635575483,0.0043973834539913215,0.005391784433348182,35,OPTIMAL,10.665
3,70,70,35.0,0.1,0.6322465991864024,0.007988357169191662,0.012796558589884705,2572,Time limit reached,1811.796
