seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.0212521250012343,0.009606540799745926,277,OPTIMAL,3.565
1,16,80,4.0,2.250303004538984,0.022170186167264738,0.009950118765122057,7569,OPTIMAL,55.47
1,17,85,4.0,1.6411353000709363,0.016073861392855715,0.009891233039121972,1286,OPTIMAL,9.371
1,18,90,4.0,2.1566595398692447,0.02109866921958581,0.009879685243140545,1276,OPTIMAL,10.481
1,19,95,4.0,1.7514415693513994,0.016922543319238814,0.009756331908304501,2087,OPTIMAL,15.89
1,20,100,4.0,2.274969426057991,0.0223467144577576,0.009920309487549643,3850,OPTIMAL,27.993
1,21,105,5.0,1.7617940515410417,0.01732564124826741,0.009931759810634601,6702,OPTIMAL,45.562
1,22,110,5.0,1.930455938957835,0.018423781374965253,0.009635706858746566,1805,OPTIMAL,11.725
1,23,115,5.0,1.8673957031119208,0.01838509272434341,0.009943205637143234,4155,OPTIMAL,31.094
1,24,120,5.0,2.0309586934341795,0.01956543199407257,0.00972730314312787,5826,OPTIMAL,45.473
1,25,125,5.0,1.918574585754522,0.018984292995233965,0.009993888191362543,12644,OPTIMAL,92.153
1,26,130,6.0,1.879955605320641,0.01860327716480059,0.009994495337286325,111796,OPTIMAL,845.529
1,27,135,6.0,1.6865971823881551,0.01250561562953334,0.007470090572014964,21018,OPTIMAL,158.444
1,28,140,6.0,2.262447788126966,0.02238620508632705,0.009993566808971484,75351,OPTIMAL,553.175
1,29,145,6.0,2.0679355075854096,0.02045817054662491,0.009991891083010985,73525,OPTIMAL,564.485
1,30,150,6.0,2.0182483062074157,0.01995330586919719,0.009985165286316596,29044,OPTIMAL,331.59
2,15,75,3.0,1.5912331179212327,0.014872983570455744,0.009435016305192959,2082,OPTIMAL,10.995
2,16,80,4.0,1.5377815590292685,0.015048377682747915,0.009882478340322862,14231,OPTIMAL,99.282
2,17,85,4.0,1.9730825424630343,0.019371972613300814,0.009915477201308677,38948,OPTIMAL,234.219
2,18,90,4.0,1.908611425663489,0.018873850231054146,0.009987550904646208,23653,OPTIMAL,140.701
2,19,95,4.0,2.098437741911695,0.020737101276881997,0.009980793609682894,39640,OPTIMAL,248.018
2,20,100,4.0,1.7116317566024613,0.016845109357216614,0.009939368701421588,13308,OPTIMAL,93.903
2,21,105,5.0,2.0334184126664314,0.032666080809266695,0.0163268987815923,320773,Time limit reached,1800.009
2,22,110,5.0,2.06972462159116,0.06847373796277134,0.03421546919625805,299109,Time limit reached,1800.009
2,23,115,5.0,2.14950880740553,0.021280368151321838,0.009999099607361268,259283,OPTIMAL,1723.497
2,24,120,5.0,1.646273725119689,0.016295935367024894,0.009997642587202166,198534,OPTIMAL,1481.071
2,25,125,5.0,1.8317047955003933,0.018128651095731918,0.009996079377016161,240047,OPTIMAL,1684.441
2,26,130,6.0,1.731060741964359,0.09210680682016426,0.05619853300639637,217058,Time limit reached,1800.01
2,27,135,6.0,2.2484432009967756,0.4254429794554091,0.23337516607413927,226653,Time limit reached,1800.022
2,28,140,6.0,1.9495269184815265,0.45425950102526125,0.3037981672857175,230616,Time limit reached,1800.017
2,29,145,6.0,2.042426380890373,0.12211877144813221,0.06359333830042052,214509,Time limit reached,1800.024
2,30,150,6.0,2.436515331153286,0.5389549916711573,0.28402521936047936,138989,Time limit reached,1800.02
3,15,75,3.0,3.3580743194150378,0.03298313316359858,0.009919467261522624,6870,OPTIMAL,43.547
3,16,80,4.0,3.048834351864469,0.030130592654650457,0.009981301597655775,25241,OPTIMAL,98.087
3,17,85,4.0,3.5278768501750717,0.034920535512609874,0.009997415474686343,56409,OPTIMAL,262.831
3,18,90,4.0,3.2649714704686863,0.0323109313258545,0.009995151341941403,24922,OPTIMAL,95.4
3,19,95,4.0,3.63295686877653,0.03596445405837345,0.009998479260399403,50182,OPTIMAL,255.63
3,20,100,4.0,3.4232738207320144,0.033730658671415004,0.009951387859273986,37247,OPTIMAL,192.462
3,21,105,5.0,3.718586133585336,0.036783202856448316,0.009990540924787177,24121,OPTIMAL,148.568
3,22,110,5.0,3.5657132968055762,0.03523000220462791,0.009978804391598166,44169,OPTIMAL,278.364
3,23,115,5.0,4.014525717592983,0.03974513058155482,0.009999326934279542,156369,OPTIMAL,883.916
3,24,120,5.0,4.032486030097225,0.09925242351566288,0.025234306792655724,296359,Time limit reached,1800.009
3,25,125,5.0,4.453860581740739,0.04408038350380039,0.009996050034744144,122377,OPTIMAL,865.407
3,26,130,6.0,4.057720933359512,0.16262715184048915,0.04175179365695971,287184,Time limit reached,1800.012
3,27,135,6.0,4.457530395820922,0.044111776970300554,0.009994922480702386,229212,OPTIMAL,1369.936
3,28,140,6.0,4.363373393383866,0.05417407153933862,0.012571725625388275,267910,Time limit reached,1800.013
3,29,145,6.0,4.6434855914450495,0.18588282255205257,0.04170017657230925,169287,Time limit reached,1800.022
3,30,150,6.0,4.319300767044491,0.17985305319139488,0.04344856261609435,163446,Time limit reached,1800.02
