seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
2,30,150,6.0,2.436515331153286,0.5182189226853395,0.27014538545647215,265564,Time limit reached,1800.013
3,15,75,3.0,3.3580743194150378,0.03300462608169141,0.009925995279998066,13793,OPTIMAL,67.4
3,16,80,4.0,3.048834351864469,0.030120876500495886,0.00997805083069838,47583,OPTIMAL,261.045
3,17,85,4.0,3.5278768501750717,0.03480067544367582,0.009962758812825448,103034,OPTIMAL,513.54
3,18,90,4.0,3.2649714704686863,0.0323064035397147,0.009993736706662825,32933,OPTIMAL,178.72
3,19,95,4.0,3.6329605967574676,0.03592645944611883,0.009987800525288465,91835,OPTIMAL,424.055
3,20,100,4.0,3.4232738207320144,0.033876896818969104,0.009994962991781547,63992,OPTIMAL,364.861
3,21,105,5.0,3.718586133585336,0.036786236742536005,0.00999137317975395,37734,OPTIMAL,214.875
3,22,110,5.0,3.5657132968055762,0.03499332076080508,0.009911100568220579,73578,OPTIMAL,400.943
3,23,115,5.0,4.014525717592983,0.03972788380012826,0.009994944513245568,282121,OPTIMAL,1436.988
3,24,120,5.0,4.0324874173422804,0.13615565630448767,0.034944574706395753,374117,Time limit reached,1800.008
3,25,125,5.0,4.453860581740739,0.04406668148432402,0.009992911796118565,204627,OPTIMAL,1063.577
3,26,130,6.0,4.057720933359512,0.19378146876509073,0.0501512693303623,299112,Time limit reached,1800.009
3,27,135,6.0,4.457530395820922,0.05365655357811061,0.01218394429545791,346268,Time limit reached,1800.008
3,28,140,6.0,4.363373393383866,0.07129908138648222,0.016611800309976943,355643,Time limit reached,1800.008
3,29,145,6.0,4.6434855914450495,0.15078420694447559,0.033562036298398976,327288,Time limit reached,1800.01
3,30,150,6.0,4.319300767044491,0.14551993175967493,0.03486525467016879,327936,Time limit reached,1800.007
4,15,75,3.0,5.039099478655551,0.04933694032760361,0.00988763291812605,1165,OPTIMAL,6.188
4,16,80,4.0,4.873912590274357,0.048020941473537526,0.009950687866245441,1452,OPTIMAL,8.285
4,17,85,4.0,4.165906206758644,0.040032126598488205,0.009702701977985296,880,OPTIMAL,4.65
4,18,90,4.0,4.507734990471111,0.03537897062019901,0.00791058906383271,1921,OPTIMAL,8.645
4,19,95,4.0,4.659490245415256,0.04497361428334745,0.009746115981017872,1353,OPTIMAL,6.678
4,20,100,4.0,5.58043616690493,0.0531224103961776,0.009610891065053561,5799,OPTIMAL,28.386
4,21,105,5.0,5.061115465947954,0.048179179077770584,0.00961096976316273,1777,OPTIMAL,9.623
4,22,110,5.0,5.233157398042667,0.05096030161865528,0.009833725091973165,4150,OPTIMAL,22.556
4,23,115,5.0,5.266123075399722,0.04943233500857147,0.009475803237832918,945,OPTIMAL,5.585
4,24,120,5.0,5.14765880456751,0.0458701155536021,0.008990986955688288,1531,OPTIMAL,10.1
4,25,125,5.0,4.560058701673463,0.04471952249836608,0.009903912136792313,896,OPTIMAL,7.045
4,26,130,6.0,4.860201559916642,0.04810677123445917,0.009997053954050115,5782,OPTIMAL,31.828
4,27,135,6.0,5.075591656149386,0.05019225241113734,0.009987714085730338,6658,OPTIMAL,41.76
4,28,140,6.0,5.8042455912059845,0.05718777917611639,0.009950792396138712,4563,OPTIMAL,27.471
4,29,145,6.0,5.521068734094021,0.054449561678011626,0.009960372208248646,4826,OPTIMAL,29.128
4,30,150,6.0,5.765377668008542,0.05698982025597843,0.00998352280467694,15158,OPTIMAL,93.723
5,15,75,3.0,3.5392833726599346,0.02064300436080435,0.005866755962554633,112,OPTIMAL,0.513
5,16,80,4.0,3.9792937790149603,0.03645338211167681,0.009245462266316281,231,OPTIMAL,1.195
5,17,85,4.0,4.7972456633480265,0.04537681425423479,0.00954925644946796,1152,OPTIMAL,4.955
5,18,90,4.0,4.646806399110294,0.043930226982629605,0.009544081860955865,1217,OPTIMAL,5.603
5,19,95,4.0,5.052999834779796,0.04739753889887677,0.009468898265825058,1209,OPTIMAL,6.533
5,20,100,4.0,5.145367439469846,0.050027426155923926,0.009818270424584864,1218,OPTIMAL,7.699
5,21,105,5.0,5.48922185529245,0.05430146703933847,0.009991216643523275,4377,OPTIMAL,21.793
5,22,110,5.0,5.183929732888859,0.050552039007891736,0.009847714706079435,1219,OPTIMAL,7.661
5,23,115,5.0,5.519353385927931,0.053646215677481734,0.009815054851360352,2575,OPTIMAL,14.771
5,24,120,5.0,5.482109670783845,0.05395313595291373,0.009939495223970028,5252,OPTIMAL,30.961
5,25,125,5.0,6.063698098092319,0.05996704569492284,0.009988296472903618,8845,OPTIMAL,52.238
5,26,130,6.0,5.876645371520513,0.05782125285615436,0.009936930843241664,5954,OPTIMAL,35.346
5,27,135,6.0,6.1852975906476075,0.06016714796802258,0.009822998633430086,6399,OPTIMAL,39.176
5,28,140,6.0,6.337236537925623,0.06271896257848564,0.00999582228041105,11055,OPTIMAL,58.077
5,29,145,6.0,6.393902999859767,0.06316662207681834,0.009977768510231279,9357,OPTIMAL,58.9
5,30,150,6.0,6.19206643854921,0.061129646434261,0.009970686129545547,13300,OPTIMAL,78.372
6,15,75,3.0,3.4208886298393053,0.030986467883677093,0.009140814809180527,57,OPTIMAL,0.265
6,16,80,4.0,4.270684159307565,0.030099062004543597,0.007097855912309451,15,OPTIMAL,0.121
6,17,85,4.0,3.43243082356611,0.024086452514132883,0.007066906947169384,14,OPTIMAL,0.114
6,18,90,4.0,3.555907125819637,0.035100865793545655,0.009969553335571932,60,OPTIMAL,0.272
6,19,95,4.0,3.882930310924795,0.03802149094975693,0.00988878871515184,148,OPTIMAL,0.741
6,20,100,4.0,4.988954673698697,0.04094337142662674,0.008274712591668093,39,OPTIMAL,0.219
6,21,105,5.0,4.15033550991732,0.025050074327084282,0.006072325107729225,43,OPTIMAL,0.215
6,22,110,5.0,4.080515745132351,0.030744821543546408,0.007591743366141097,17,OPTIMAL,0.106
6,23,115,5.0,4.385927740908787,0.042456868337631626,0.009774871199377679,220,OPTIMAL,1.428
6,24,120,5.0,5.446785231708145,0.05100253363057572,0.009452295706561182,357,OPTIMAL,2.122
6,25,125,5.0,4.505696077124414,0.03374224935674697,0.007545303609181179,46,OPTIMAL,0.362
6,26,130,6.0,4.700437511796861,0.045985273819019845,0.009879846535711464,444,OPTIMAL,2.666
6,27,135,6.0,4.891073030605399,0.04458525874831576,0.00919949886332459,209,OPTIMAL,1.596
6,28,140,6.0,5.7140512733941495,0.056246718419875386,0.00994143892270438,225,OPTIMAL,1.304
6,29,145,6.0,5.185528324382068,0.042754128682608084,0.008313436883610475,64,OPTIMAL,0.434
6,30,150,6.0,5.145675817110071,0.042849798172848175,0.008397268104737891,160,OPTIMAL,1.111
7,15,75,3.0,3.1573096230195286,0.0295631447090412,0.009451899287249875,3394,OPTIMAL,16.379
7,16,80,4.0,3.2775182354340826,0.03205779601539227,0.00987773433501913,11168,OPTIMAL,69.885
7,17,85,4.0,3.1153076201338905,0.03055383496965014,0.009904788873781501,5523,OPTIMAL,36.843
7,18,90,4.0,3.491754799253618,0.03436673364449794,0.009940085692533688,13676,OPTIMAL,73.103
7,19,95,4.0,3.1937334111517086,0.030879898000334638,0.009763303255093473,4636,OPTIMAL,24.874
7,20,100,4.0,3.5343833384124004,0.03489143924072957,0.00997043006414399,8344,OPTIMAL,44.855
7,21,105,5.0,3.345795262964071,0.03309173107076413,0.009989342768578883,103704,OPTIMAL,545.127
7,22,110,5.0,3.5792896235751943,0.03542012996390387,0.009994761383780497,90410,OPTIMAL,469.775
7,23,115,5.0,3.351295718306617,0.03312663307572272,0.009983407181740291,64574,OPTIMAL,359.713
7,24,120,5.0,3.6739884198705677,0.03635777046510125,0.009994904367501839,41028,OPTIMAL,262.157
7,25,125,5.0,3.8324391592107374,0.03745106907812801,0.009868560371903392,16004,OPTIMAL,94.523
7,26,130,6.0,4.277813389297595,0.04233201407411613,0.009994616980669061,230886,OPTIMAL,1312.038
7,27,135,6.0,4.246650531653063,0.15708771517361964,0.038411860197039537,335428,Time limit reached,1800.012
7,28,140,6.0,4.096105250978201,0.040534684542891775,0.009994816728961568,163267,OPTIMAL,874.28
7,29,145,6.0,4.048275096032361,0.040051706464445225,0.009992383799936553,195756,OPTIMAL,1064.195
7,30,150,6.0,4.603735167703079,0.12931717693033118,0.02890145203175299,337956,Time limit reached,1800.008
8,15,75,3.0,2.6567380141428654,0.0037281010236593914,0.0014052344867706036,12,OPTIMAL,0.093
8,16,80,4.0,2.1846094438653862,0.017000104507908897,0.007842789841894697,34,OPTIMAL,0.214
8,17,85,4.0,2.773474195176522,0.025031333871264216,0.009107460163598466,14,OPTIMAL,0.107
8,18,90,4.0,3.3101104022637635,0.008184428706043079,0.0024786832810865887,12,OPTIMAL,0.143
8,19,95,4.0,3.3212935734001694,0.028043534346755994,0.008515458593850533,66,OPTIMAL,0.34
8,20,100,4.0,2.405830473312482,0.02259755009667641,0.009481889024168272,220,OPTIMAL,1.189
8,21,105,5.0,3.18506704313954,0.02710739678027707,0.008583832542486269,17,OPTIMAL,0.106
8,22,110,5.0,3.4205385181369294,0.03326141072774336,0.00981951274520433,93,OPTIMAL,0.584
8,23,115,5.0,3.2451179078474204,0.029168593400429543,0.00906997920315337,321,OPTIMAL,1.725
8,24,120,5.0,3.2150222899024037,0.03160354128091214,0.00992754763871305,143,OPTIMAL,0.82
8,25,125,5.0,3.370075088994695,0.029624453099029502,0.008868400203461286,84,OPTIMAL,0.535
8,26,130,6.0,3.4494130495110458,0.02892901439684792,0.008457579132037107,134,OPTIMAL,0.817
8,27,135,6.0,3.619311681791878,0.031721132442582345,0.008841904338368773,323,OPTIMAL,2.064
8,28,140,6.0,3.274522687579969,0.03145349851353085,0.009698682538001964,675,OPTIMAL,3.608
8,29,145,6.0,3.7775892964014806,0.03632143563823664,0.009708322683644155,403,OPTIMAL,3.319
8,30,150,6.0,3.985746549412991,0.03913270709804495,0.009915514580745268,298,OPTIMAL,2.012
9,15,75,3.0,2.000477244774072,0.004758584677299504,0.0023843965446856924,15,OPTIMAL,0.082
9,16,80,4.0,1.6362039720756816,0.01462679581315185,0.00902010464088069,87,OPTIMAL,0.449
9,17,85,4.0,2.3354428480125677,0.019987129287426963,0.008632049892291445,181,OPTIMAL,0.912
9,18,90,4.0,1.835192389005201,0.012385110471138328,0.006794525464644115,114,OPTIMAL,0.581
9,19,95,4.0,2.2541731279153843,0.01038050070835217,0.004626319109209897,43,OPTIMAL,0.23
9,20,100,4.0,2.018599533665041,0.018226699025071902,0.009111650942986525,199,OPTIMAL,1.373
9,21,105,5.0,2.420644260855438,0.02013111186094685,0.008386170210889792,165,OPTIMAL,0.824
9,22,110,5.0,2.1479211390220434,0.020681305427573182,0.009722131515668015,368,OPTIMAL,1.896
9,23,115,5.0,2.5064690111437673,0.024265216322576055,0.009775674492643353,244,OPTIMAL,1.351
9,24,120,5.0,2.2825016876582915,0.02136906365939506,0.009450601628843461,89,OPTIMAL,0.712
9,25,125,5.0,3.0525710516982505,0.026100083032346788,0.00862393305687381,42,OPTIMAL,0.258
9,26,130,6.0,2.6980738735276644,0.01995242756016591,0.007450157867265012,156,OPTIMAL,0.908
9,27,135,6.0,3.3356267696550654,0.028689482853417214,0.008675544881942608,393,OPTIMAL,2.367
9,28,140,6.0,2.6332114394326687,0.026019948813312155,0.009980068171797743,1918,OPTIMAL,11.092
9,29,145,6.0,3.3511659321044376,0.030120885848095913,0.009069701081606759,109,OPTIMAL,0.815
9,30,150,6.0,2.6758642589822386,0.022921970183706453,0.008640206867857417,532,OPTIMAL,3.113
10,15,75,3.0,3.146177773204278,0.02090453417297855,0.006688866084380532,15,OPTIMAL,0.104
10,16,80,4.0,1.9633169211714592,0.018545491188445506,0.009536077557765999,40,OPTIMAL,0.213
10,17,85,4.0,3.263724871380578,0.02938623831476761,0.009085702410484016,45,OPTIMAL,0.236
10,18,90,4.0,3.0832607412508426,0.029401599102627962,0.009627686718368295,50,OPTIMAL,0.279
10,19,95,4.0,2.9921497701767152,0.026245793879583257,0.00884917181720447,40,OPTIMAL,0.209
10,20,100,4.0,2.3902751479788935,0.020486176245041232,0.008644725960578909,143,OPTIMAL,0.706
10,21,105,5.0,3.082173404888214,0.02817196574848646,0.00922460788244492,625,OPTIMAL,3.442
10,22,110,5.0,3.009951121912594,0.02447740711295765,0.008198835244007633,141,OPTIMAL,0.762
10,23,115,5.0,3.034468529743283,0.027845650433148794,0.009261437683045218,155,OPTIMAL,0.895
10,24,120,5.0,2.5919150187022093,0.020550062662727964,0.007991888749382347,545,OPTIMAL,3.107
10,25,125,5.0,3.491963376762896,0.032207640696664264,0.009309223874077477,270,OPTIMAL,1.487
10,26,130,6.0,3.02700127548009,0.029473472389171196,0.009832593498809068,498,OPTIMAL,2.896
10,27,135,6.0,3.2617850351808966,0.03210847416138396,0.009941699595840727,375,OPTIMAL,2.362
10,28,140,6.0,2.982443494398932,0.029485215035630397,0.009984975149052161,1522,OPTIMAL,8.059
10,29,145,6.0,3.0958485141887326,0.017278984083580085,0.0056126665045599594,139,OPTIMAL,1.069
10,30,150,6.0,3.198611710346478,0.031625960819449794,0.009986139288493153,310,OPTIMAL,1.963
