seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021172772236938364,0.009570327899530998,288,OPTIMAL,3.028
1,16,80,4.0,2.250303004538984,0.022238685101651612,0.009981168365582773,9382,OPTIMAL,51.931
1,17,85,4.0,1.6411353000709363,0.0160626705203466,0.009884278541315841,1482,OPTIMAL,10.214
1,18,90,4.0,2.1566595398692447,0.02109022464929966,0.009875691928607594,1461,OPTIMAL,11.577
1,19,95,4.0,1.7514415693513994,0.017300924118619276,0.009976655680253034,2389,OPTIMAL,17.468
1,20,100,4.0,2.274969426057991,0.022506410032814284,0.009991911020377312,4565,OPTIMAL,32.119
1,21,105,5.0,1.761794051514129,0.01742874179614695,0.009991451732644648,7882,OPTIMAL,61.358
1,22,110,5.0,1.930455938957835,0.018377143999941614,0.00961108090754508,2002,OPTIMAL,16.72
1,23,115,5.0,1.8673957031119208,0.018444136117719667,0.009975456603064991,4916,OPTIMAL,36.974
1,24,120,5.0,2.0309586934341795,0.019213170722055306,0.009550497567979259,6963,OPTIMAL,53.304
1,25,125,5.0,1.918574585754522,0.018914645220481363,0.009956858497086586,15403,OPTIMAL,110.744
1,26,130,6.0,1.8799554878243574,0.01860836913758801,0.009997258947979953,135587,OPTIMAL,1044.126
1,27,135,6.0,1.6865971810300766,0.012461280721929091,0.007443410489934194,24897,OPTIMAL,188.621
1,28,140,6.0,2.262447787199401,0.02235554562248865,0.009979743337154486,90227,OPTIMAL,671.597
1,29,145,6.0,2.067935507362301,0.020447189243724573,0.009986474190247572,90599,OPTIMAL,697.864
1,30,150,6.0,2.018248305911254,0.01986357428674035,0.009939814877685232,35028,OPTIMAL,282.985
2,15,75,3.0,1.5912331179212327,0.014808342537109276,0.009393624591760786,2501,OPTIMAL,14.212
2,16,80,4.0,1.5377815559386936,0.014958950656823955,0.009823173496991201,17353,OPTIMAL,93.191
2,17,85,4.0,1.9730825424630343,0.019345297168126052,0.009901688271907804,49161,OPTIMAL,264.768
2,18,90,4.0,1.9086114229060982,0.018893521979781003,0.009998064774916734,29262,OPTIMAL,175.3
2,19,95,4.0,2.098437741911695,0.020719022358340666,0.009972005432378556,50591,OPTIMAL,304.449
2,20,100,4.0,1.7116317565353274,0.016791828914936247,0.009907619381207584,16453,OPTIMAL,108.303
2,21,105,5.0,2.0334184092329686,0.06104033420384303,0.030947583009886002,283377,Time limit reached,1800.011
2,22,110,5.0,2.069724617322055,0.1184296664904152,0.06069285755079753,202646,Time limit reached,1800.012
2,23,115,5.0,2.1495088073693838,0.03871131891773416,0.018339665045807113,260738,Time limit reached,1800.01
2,24,120,5.0,1.6462737215693464,0.017850455672987042,0.010961803387868773,236323,Time limit reached,1800.012
2,25,125,5.0,1.831704795219654,0.03135333387241168,0.017415118406352334,243521,Time limit reached,1800.022
2,26,130,6.0,1.7310607406501974,0.10285243533547073,0.0631690889917121,218669,Time limit reached,1800.011
2,27,135,6.0,2.2484432009967756,0.437698198352684,0.2417227150777978,227834,Time limit reached,1800.016
2,28,140,6.0,1.9495269184815265,0.4689369319579346,0.3167230200300038,224314,Time limit reached,1800.014
2,29,145,6.0,2.0424263803133065,0.13897488543217418,0.07301204459683537,203083,Time limit reached,1800.021
2,30,150,6.0,2.4282740733939105,0.5217493028472746,0.2736651056978816,203012,Time limit reached,1800.022
3,15,75,3.0,3.3580743194150378,0.032940390315399526,0.009906485277818252,8482,OPTIMAL,40.01
3,16,80,4.0,3.048834351864469,0.030121864734724557,0.009978381466651387,35779,OPTIMAL,157.976
3,17,85,4.0,3.5278768501750717,0.034870007771186984,0.009982805458001757,69360,OPTIMAL,310.198
3,18,90,4.0,3.2649714704686863,0.03231651944211844,0.009996897266086487,27644,OPTIMAL,119.434
3,19,95,4.0,3.6329568662602516,0.03593386191325898,0.009989889380699819,61370,OPTIMAL,307.411
3,20,100,4.0,3.4232738207320144,0.033755104967259975,0.009958671952529414,50402,OPTIMAL,286.702
3,21,105,5.0,3.718586133585336,0.03679684191746002,0.009994282399792304,28597,OPTIMAL,200.388
3,22,110,5.0,3.5657132968055762,0.03529805284433074,0.009998272272562796,53722,OPTIMAL,415.104
3,23,115,5.0,4.014525717592983,0.039726389979313215,0.009994564933964488,190035,OPTIMAL,1185.295
3,24,120,5.0,4.03248602777861,0.1298950820559841,0.03328431902358447,288459,Time limit reached,1800.009
3,25,125,5.0,4.453860581740739,0.04404178547957205,0.009987209795765886,132886,OPTIMAL,966.315
3,26,130,6.0,4.057720933359512,0.197579551777606,0.05118453762349939,257401,Time limit reached,1800.016
3,27,135,6.0,4.457530395820922,0.055213165520641816,0.01254184163299739,253880,Time limit reached,1800.01
3,28,140,6.0,4.363373393383866,0.07737783442993962,0.018053643165422472,263420,Time limit reached,1800.008
3,29,145,6.0,4.6434855914450495,0.1756251400262867,0.039308555389306575,231395,Time limit reached,1800.01
3,30,150,6.0,4.319300767044491,0.16727602051534607,0.04028781876966876,225375,Time limit reached,1800.01
