seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5934089408729033,0.005274546008638303,0.0020338273403433895,306,OPTIMAL,4.097
1,25,-0.5940218474478942,0.005906056841878393,0.00994249094920108,264,OPTIMAL,3.236
1,30,-30.327575604673267,0.15289354034515057,0.00504140332013848,297,OPTIMAL,3.982
1,35,-0.31990948354386933,0.0025954645588799896,0.008113121655938882,298,OPTIMAL,3.414
1,40,-0.1771535567574709,0.0005352471229250755,0.003021373844939769,1250,OPTIMAL,4.938
1,45,-0.4494578956821638,0.0008720348499147712,0.001940192525912226,1132,OPTIMAL,4.709
1,50,-0.3978634982246342,0.0025778483389966023,0.00647922805308756,1231,OPTIMAL,5.341
1,55,0.39870377386954825,0.0044448705237826736,0.011273988960204956,1241,OPTIMAL,5.24
1,60,-0.5014177014154331,0.004898471469889976,0.009769243199955377,7518,OPTIMAL,20.13
1,65,-0.17394992588649288,0.00044226582176173923,0.00254248927964666,1322,OPTIMAL,5.321
1,70,-27.87687200279897,0.25655499578467555,0.009203148608599854,8110,OPTIMAL,32.011
1,75,0.11398003069845108,0.00019879120702659403,0.0017471351860389656,2161,OPTIMAL,8.942
1,80,-0.2138040636011863,0.0010763604316924302,0.005034331029835758,2272,OPTIMAL,10.995
1,85,-0.18412520743845295,0.0,0.0,3148,OPTIMAL,14.8
1,90,-0.5162605459148895,0.003491608132556112,0.006763267424142339,8824,OPTIMAL,47.577
1,95,-0.03257544061494938,0.0006866569252529375,0.021078975826279996,3643,OPTIMAL,23.598
1,100,-0.823819946875998,0.008212160916514222,0.00996839290873631,34775,OPTIMAL,202.449
1,105,-0.10000894115605313,0.0,0.0,3514,OPTIMAL,25.886
1,110,-47.4144288969358,3.163857790775566,0.06672774225864467,382585,Time limit reached,1800.007
1,115,-0.08430219569611402,0.0003383237467320943,0.004013225799618048,6634,OPTIMAL,29.316
1,120,-0.11009521067198375,0.0014375193284030807,0.013057055975722752,6606,OPTIMAL,30.393
2,20,-10.164847264260167,0.10004280290266365,0.009842037002800466,398,OPTIMAL,4.245
2,25,0.1578289247043021,0.0,0.0,433,OPTIMAL,3.495
2,30,-5.956173687220598,0.05183948862408361,0.008703488404864516,1965,OPTIMAL,7.802
2,35,-0.26159128979032226,0.000896947572344986,0.003428812836482177,549,OPTIMAL,3.965
2,40,-0.4593541629905323,0.00455419538017654,0.00991434441461763,2398,OPTIMAL,7.281
2,45,-0.3473399852430454,0.0007587999520706767,0.00218460293749284,945,OPTIMAL,4.395
2,50,0.21453433114229115,0.0,0.0,980,OPTIMAL,4.397
2,55,-0.9085693083465598,0.008602256271606157,0.009467914216980086,40963,OPTIMAL,133.158
2,60,-0.867614294491143,0.006231389075643912,0.0071822111682687635,1466,OPTIMAL,6.302
2,65,-0.03727998400354943,0.0,0.0,1245,OPTIMAL,5.402
2,70,-1.2709137426840265,0.01252770539242043,0.009857242841645042,123794,OPTIMAL,417.91
2,75,-0.1534634127090408,0.006584746531575453,0.04290759872556603,2034,OPTIMAL,8.968
2,80,-0.27646013125828023,0.0008021589478992563,0.0029015357268634408,2624,OPTIMAL,13.064
2,85,-0.26961540332417455,0.002122997315707864,0.007874169240825082,2653,OPTIMAL,13.223
2,90,-0.12366169241247121,0.0,0.0,3153,OPTIMAL,18.715
2,95,-1.1113340618356786,0.009141776631685472,0.008225948385479407,38695,OPTIMAL,249.607
2,100,-1.156822737682662,0.008933237290368101,0.007722217933114878,7622,OPTIMAL,49.231
2,105,-0.036471053625001804,2.5008455381947403e-5,0.0006857069619947446,3297,OPTIMAL,21.662
2,110,-0.09670226144998795,2.3075680456534537,23.862606841380558,443110,Time limit reached,1800.017
2,115,-0.12080813761279208,14.44889236973606,119.601979264401,382468,Time limit reached,1800.311
2,120,-0.33031327645906133,0.0033850691731842075,0.010248056661457715,16688,OPTIMAL,79.26
3,20,0.22284207270504414,0.0015411354356639761,0.0069639806079448184,284,OPTIMAL,4.302
3,25,-1.7242319082044224,0.0170728398848361,0.009901707423229038,865,OPTIMAL,5.616
3,30,-12.154197341792061,0.104511835183974,0.008598826581876478,724,OPTIMAL,5.186
3,35,-1.9649639660131064,0.0027237543207243586,0.0013861599336352365,1078,OPTIMAL,4.933
3,40,0.16671585697566482,0.0,0.0,747,OPTIMAL,3.597
3,45,-0.5459590439234671,0.0026359004277736187,0.0048280186162519565,1348,OPTIMAL,5.099
3,50,-0.584550248632568,0.004480880571983037,0.007665518203892842,3729,OPTIMAL,11.767
3,55,-1.1735977735443628,0.0002225563729281177,0.00018963598768254218,1257,OPTIMAL,6.295
3,60,0.014667061878079757,0.003353816857092018,0.29645047471969294,1213,OPTIMAL,4.854
3,65,-0.8244579432773408,0.007892543554343767,0.009573009295016012,3702,OPTIMAL,12.472
