seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021173885078893395,0.009570835730730507,287,OPTIMAL,2.984
1,16,80,4.0,2.250303004538984,0.022240920595306246,0.00998218171548422,8843,OPTIMAL,50.19
1,17,85,4.0,1.6411353000709363,0.016063102334094914,0.009884546887495344,1418,OPTIMAL,9.737
1,18,90,4.0,2.1566595398692447,0.02110193961288731,0.00988123177307612,1425,OPTIMAL,11.448
1,19,95,4.0,1.7514415693513994,0.017306104858222815,0.00997967299127969,2273,OPTIMAL,17.065
1,20,100,4.0,2.274969426057991,0.02250706884248066,0.009992206427060496,4356,OPTIMAL,31.124
1,21,105,5.0,1.7617940515742876,0.01743187914254518,0.00999326826621339,7541,OPTIMAL,56.594
1,22,110,5.0,1.930455938957835,0.018389894146618735,0.009617813253116171,1950,OPTIMAL,20.796
1,23,115,5.0,1.8673957031119208,0.018445508497048957,0.009976206255188542,4679,OPTIMAL,35.228
1,24,120,5.0,2.0309586934341795,0.01922032385528949,0.009554087224231256,6636,OPTIMAL,51.161
1,25,125,5.0,1.918574585754522,0.01891950200780035,0.00995944062144434,14695,OPTIMAL,107.203
1,26,130,6.0,1.8799554877718112,0.01860798323545887,0.009997049551525833,131824,OPTIMAL,1005.906
1,27,135,6.0,1.6865971811372624,0.012461787405865676,0.007443715396333758,24084,OPTIMAL,183.218
1,28,140,6.0,2.262447788959745,0.022355636047195926,0.009979784098671706,87593,OPTIMAL,649.364
1,29,145,6.0,2.0679355075189654,0.020451615158835423,0.00998865741271395,86842,OPTIMAL,657.049
1,30,150,6.0,2.0182483059103227,0.019867147133223906,0.00994162051917139,33604,OPTIMAL,263.789
2,15,75,3.0,1.5912331179212327,0.014808854858795018,0.009393952634315982,2434,OPTIMAL,15.599
2,16,80,4.0,1.5377815559429602,0.014963687324160535,0.009826314513719651,16863,OPTIMAL,89.069
2,17,85,4.0,1.9730825424630343,0.01934517719319473,0.009901626255954253,48043,OPTIMAL,259.098
2,18,90,4.0,1.9086114229137554,0.018893599724220334,0.009998106326970565,28548,OPTIMAL,136.606
2,19,95,4.0,2.098437741911695,0.020719006216616265,0.009971997585941268,49333,OPTIMAL,298.234
2,20,100,4.0,1.7116317565474681,0.01679153893735097,0.009907446591648978,16114,OPTIMAL,105.876
2,21,105,5.0,2.0334184093805847,0.053366495265982916,0.026952068723837593,305839,Time limit reached,1800.007
2,22,110,5.0,2.0697246173353303,0.11801214370852398,0.06046594736837732,200342,Time limit reached,1800.012
2,23,115,5.0,2.1495088073567548,0.03641622944190459,0.017233617600341613,264937,Time limit reached,1800.007
2,24,120,5.0,1.6462737216205414,0.016262708292624106,0.009977054240523992,239133,OPTIMAL,1756.958
2,25,125,5.0,1.831704795273763,0.030712946200231794,0.017053351027674662,242975,Time limit reached,1800.016
2,26,130,6.0,1.7310607406688363,0.10160449399031823,0.06235484640807554,217155,Time limit reached,1800.013
2,27,135,6.0,2.2484432009967756,0.437725653429452,0.24174154274780787,222508,Time limit reached,1800.017
2,28,140,6.0,1.9495269184815265,0.46560914280053756,0.3137701767787393,231676,Time limit reached,1800.016
2,29,145,6.0,2.0424263803281524,0.13628178153887394,0.07149603530888252,205811,Time limit reached,1800.024
2,30,150,6.0,2.43230540371428,0.5238599394116965,0.2744956296684822,203646,Time limit reached,1800.034
3,15,75,3.0,3.3580743194150378,0.032940686635891225,0.009906575276001585,8225,OPTIMAL,39.352
3,16,80,4.0,3.048834351864469,0.030121705713110902,0.009978328262384933,35108,OPTIMAL,154.456
3,17,85,4.0,3.5278768501750717,0.03486982594016652,0.009982752882612446,68095,OPTIMAL,302.677
3,18,90,4.0,3.2649714704686863,0.032317321564807155,0.009997147877933443,26729,OPTIMAL,148.193
3,19,95,4.0,3.6329568666481213,0.03593419581237978,0.00998998313347598,59973,OPTIMAL,250.131
3,20,100,4.0,3.4232738207320144,0.03364210478591989,0.009925002951693795,50460,OPTIMAL,283.033
3,21,105,5.0,3.718586133585336,0.036798377277071914,0.009994703582253671,27654,OPTIMAL,122.09
3,22,110,5.0,3.5657132968055762,0.035298054756424335,0.009998272819583782,52113,OPTIMAL,395.23
3,23,115,5.0,4.014525717592983,0.03972662985372155,0.009994625885937995,186874,OPTIMAL,1142.067
3,24,120,5.0,4.032486027880634,0.13629454309673905,0.03498147963954567,274116,Time limit reached,1800.013
3,25,125,5.0,4.453860581740739,0.04404170913862604,0.009987192311288341,130198,OPTIMAL,930.921
3,26,130,6.0,4.057720933359512,0.19585361365172638,0.05071474430316419,258884,Time limit reached,1800.009
3,27,135,6.0,4.457530395820922,0.05140980949124607,0.011667817183839434,256146,Time limit reached,1800.004
3,28,140,6.0,4.363373393383866,0.07526074965818541,0.017551019740189456,264197,Time limit reached,1800.007
3,29,145,6.0,4.6434855914450495,0.17152944418125493,0.03835669191125828,234092,Time limit reached,1800.014
3,30,150,6.0,4.319300767044491,0.16354581020717074,0.039354055257299146,228159,Time limit reached,1800.02
