seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5933665703651334,0.005578178168621939,0.0021509408783026607,365,OPTIMAL,11.117
1,25,-0.5940237934749636,0.0057509346826453145,0.009681320421532408,301,OPTIMAL,8.339
1,30,-30.30906219040646,0.2070134728532267,0.006830085060129355,39,OPTIMAL,7.86
1,35,-0.32005635936669435,0.0017777571263787317,0.005554512742369613,344,OPTIMAL,8.68
1,40,-0.1771522893866181,0.0006664969852497871,0.00376228265272497,1010,OPTIMAL,10.605
1,45,-0.44946429622591155,0.00043311815117708097,0.0009636319387633526,966,OPTIMAL,11.359
1,50,-0.39785971174730883,0.0025007097672972156,0.006285405869105647,1047,OPTIMAL,11.716
1,55,0.398703774940248,0.004491402192922156,0.011393356737184307,1274,OPTIMAL,11.5
1,60,-0.5013624634596638,0.0043833108310193936,0.008742798175938923,8271,OPTIMAL,32.506
1,65,-0.17394992567457018,0.000457285582526501,0.002628834595664054,1214,OPTIMAL,10.097
1,70,-27.866313565946818,0.17605481923730082,0.006317836724999868,31427,OPTIMAL,118.54
1,75,0.11398012757405163,0.00019984534215744532,0.001756414540703485,2017,OPTIMAL,14.914
1,80,-0.21389664698842215,0.0007308714129430904,0.003416937213525611,2331,OPTIMAL,16.739
1,85,-0.18412523266617092,0.0,0.0,2768,OPTIMAL,18.687
1,90,-0.5162664142952078,0.0028497766679838055,0.005519973000518035,7749,OPTIMAL,34.209
1,95,-0.03257544061459283,0.0006850628740500131,0.021030041685548995,4007,OPTIMAL,23.356
1,100,-0.8231601283612754,0.008230430272706646,0.009998577420278557,39131,OPTIMAL,144.252
1,105,-0.1000089061792726,0.0,0.0,3563,OPTIMAL,20.419
1,110,-47.37378180234724,2.2652203048343864,0.04781590615428028,401519,Time limit reached,1800.007
1,115,-0.08430219481600942,0.00033885368447061914,0.004019512009268222,6870,OPTIMAL,33.683
1,120,-0.11077793145282971,0.0,0.0,7282,OPTIMAL,39.07
2,20,-10.139436507769817,0.0903699731977401,0.008912721444479669,468,OPTIMAL,8.373
2,25,0.15777498250039668,0.0,0.0,389,OPTIMAL,9.408
2,30,-5.956319857739221,0.058274540164894084,0.009783648554262288,2166,OPTIMAL,12.893
2,35,-0.26158995536286883,0.0008707509951416115,0.003328686661281527,537,OPTIMAL,8.85
2,40,-0.4593542186473159,0.004481539648356292,0.009756173920756216,1550,OPTIMAL,16.324
2,45,-0.3455469870553013,0.0033387655159806684,0.009662261981888827,936,OPTIMAL,10.102
2,50,0.2145345558087136,0.0,0.0,990,OPTIMAL,10.397
2,55,-0.906508372364546,0.005699689183719769,0.0062875196274830205,43142,OPTIMAL,126.85
2,60,-0.8692093777494719,0.001981723966057558,0.0022799155379438865,1627,OPTIMAL,13.419
2,65,-0.03615230731605129,0.0024402010633171045,0.067497795977013,1247,OPTIMAL,12.634
2,70,-1.2729096947689538,0.012588739042713293,0.00988973459346484,122695,OPTIMAL,362.313
