seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,4.833676927736633,0.009629295291221156,3,10,Time limit reached,829.224
1,5,-496.4583624786399,9.101790965360124e-8,1.833344274818561e-10,1,2,Optimal (tree empty),1367.683
1,6,-485.5407587930873,7.05552844638305,0.01453127944175281,3,13,Time limit reached,728.169
1,7,-475.91426983362254,8.66588201819826,0.01820891401560162,3,13,Time limit reached,672.801
1,8,-470.5508423130816,16.1061402188393,0.03422826774608781,3,9,Time limit reached,826.584
2,4,-506.0168111748489,6.043630760656981,0.011943537501501442,3,11,Time limit reached,709.753
2,5,-543.7924584375728,6.2211331566117,0.011440271118298128,3,8,Time limit reached,1093.765
2,6,-476.5735179166229,7.5186094514865545,0.015776389515629662,3,13,Time limit reached,716.058
2,7,-466.26739774702844,14.087600438782658,0.03021356523499812,3,7,Time limit reached,791.479
2,8,-448.3903978779525,14.869484817007333,0.03316191623946118,3,11,Time limit reached,666.122
3,4,-482.5884753539862,3.0439135580678,0.006307472543423342,3,17,Time limit reached,725.985
3,5,-492.7137659643789,4.451574984646868,0.009034809441408418,3,11,Time limit reached,790.684
3,6,-508.8601833257553,7.162405821950074,0.014075390562371708,3,10,Time limit reached,698.008
3,7,-457.87069945835185,13.393090418606334,0.029250813459891587,3,11,Time limit reached,785.607
3,8,-433.40142236741144,15.132249095581358,0.034915088679042576,3,7,Time limit reached,729.238
