seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5934310434887555,0.0052456835124781165,0.0020226809290527646,400,OPTIMAL,0.657
1,25,-0.5948542895730954,0.005643904687972379,0.009487877597760618,474,OPTIMAL,1.218
1,30,-30.32789353236581,0.15517912928531175,0.005116713072066979,332,OPTIMAL,0.988
1,35,-0.31990780307549116,0.0031435543155462486,0.009826438384200461,609,OPTIMAL,1.732
1,40,-0.1771470680501313,0.0005221478904688936,0.002947538992410135,1671,OPTIMAL,3.866
1,45,-0.4490281334439748,0.001434622346687231,0.003194949803443059,1948,OPTIMAL,5.46
1,50,-0.39786010038942926,0.0025448479144514202,0.0063963385922853255,2276,OPTIMAL,6.887
1,55,0.3987037738982767,0.004471701684173879,0.011342815563076132,3287,OPTIMAL,10.037
1,60,-0.5013603713733249,0.002901908225024563,0.005788068604376657,12918,OPTIMAL,32.774
1,65,-0.17394992697977169,0.00041978327815325733,0.002413242048684925,3631,OPTIMAL,12.801
1,70,-27.814665867995053,0.2628573622753123,0.009450315294916743,34243,OPTIMAL,153.396
1,75,0.11591840195633918,0.0033259517539957484,0.029539740435691523,5439,OPTIMAL,18.889
1,80,-0.21389698753814845,0.0003586765404359482,0.0016768657874247919,6136,OPTIMAL,29.008
1,85,-0.18412522152687694,0.0,0.0,11000,OPTIMAL,42.254
1,90,-0.4980511932699522,0.0009461101402888916,0.0018996242817474467,10237,OPTIMAL,55.62
1,95,-0.03257544061512052,0.001401376221762507,0.0430194095705349,9378,OPTIMAL,46.56
1,100,-0.8244463212382991,0.002843810992319895,0.0034493585804938245,454655,OPTIMAL,1505.828
1,105,-0.10000892166334985,6.194763777883638e-5,0.0006194211151217548,9730,OPTIMAL,43.235
1,110,-46.72426624837424,4.275281058728176,0.09150022893889603,521145,Time limit reached,1800.011
1,115,-0.08414636659451946,0.0013149775104492334,0.01562726429752796,11858,OPTIMAL,58.193
1,120,-0.04891639626495248,0.9257504032754855,18.92515544810821,13256,OPTIMAL,59.49
2,20,-10.164858679526066,0.06266013678966331,0.006164388386025729,471,OPTIMAL,0.836
2,25,0.1577056989875668,0.0,0.0,803,OPTIMAL,1.505
2,30,-5.956265830730468,0.05072514180988641,0.008516265601877201,2597,OPTIMAL,5.136
2,35,-0.2615877456344658,0.000807580871667879,0.003087227460556834,1062,OPTIMAL,2.325
2,40,-0.4593541501427417,0.004487101320080289,0.009768282965737759,5047,OPTIMAL,13.52
2,45,-0.34730397651825007,0.0025269827286212854,0.0072759971076475655,1740,OPTIMAL,5.6
2,50,0.214531145281931,0.0,0.0,2395,OPTIMAL,7.109
2,55,-0.9085693083465642,0.00790054515858607,0.008695588862630268,138668,OPTIMAL,474.225
2,60,-0.869663540299956,0.0012648455620887233,0.0014544079445396377,3351,OPTIMAL,9.533
2,65,-0.03615230701123462,0.003656116538186205,0.10113093300104022,2835,OPTIMAL,11.618
2,70,-1.272928731523887,0.012319881035976366,0.009678374547511089,282963,OPTIMAL,744.051
2,75,-0.15325499920855706,0.003479647116802931,0.02270495014696162,5225,OPTIMAL,20.061
2,80,-0.27660430004494185,0.014481134185101885,0.052353250411324166,5813,OPTIMAL,24.879
2,85,-0.2696423559534827,0.0005244112315541671,0.0019448399703369892,8040,OPTIMAL,35.552
2,90,-0.12366172807130199,0.0025343718520466907,0.0204943913656568,6773,OPTIMAL,35.511
2,95,-1.1117001287291723,0.007237027750524483,0.006509873988048747,148965,OPTIMAL,714.471
2,100,-1.1568202072904776,0.03700564374281634,0.03198910557543902,16822,OPTIMAL,71.368
2,105,-0.037141640102159756,8.151245075194158e-5,0.002194637892342339,9098,OPTIMAL,38.314
2,110,1.9878232427565892,9.929061669920264,Inf,433393,Time limit reached,1800.013
2,115,-0.1443662020403642,0.941639762070706,6.522577644644467,29751,OPTIMAL,99.796
2,120,-0.1961145349404394,0.38213923905565284,1.9485513359410598,18552,OPTIMAL,89.153
3,20,0.22284195445495636,0.0009953253642890902,0.004486547162644997,545,OPTIMAL,0.709
3,25,-1.724244683176495,0.01611012080424068,0.009343291564954552,1212,OPTIMAL,2.219
3,30,-12.154037157881119,0.10539801810540261,0.008671852548768844,762,OPTIMAL,2.006
3,35,-1.9656040180639809,0.024929258522899067,0.012682747030326642,1667,OPTIMAL,3.877
3,40,0.16672515273436905,0.0,0.0,1748,OPTIMAL,4.5
3,45,-0.5459274483005178,0.0027023838803748035,0.00495007878572029,2302,OPTIMAL,6.926
3,50,-0.5869676577579341,0.002051057541547663,0.003494328033987727,6512,OPTIMAL,22.968
3,55,-1.1735333091445654,0.0069242567413727585,0.005900349557542701,2203,OPTIMAL,9.957
3,60,0.014667060805877319,0.003316886132121888,0.2922321662407007,3078,OPTIMAL,9.954
3,65,-0.8244580119741846,0.008135926000615523,0.009868211458257108,6667,OPTIMAL,20.313
3,70,-11.505885271415087,0.27681794050632647,0.024058812857629088,724195,Time limit reached,1800.031
3,75,-0.9808820969273233,0.005586788018312028,0.005695677427300389,143742,OPTIMAL,418.362
3,80,-0.1346664483886782,0.002794434874136442,0.020750787650321508,5879,OPTIMAL,23.863
3,85,-0.27913571101202295,0.0008693780688862618,0.003114535455654457,6466,OPTIMAL,20.762
3,90,-0.5421820048876983,0.04109229278857762,0.07579058769589565,8266,OPTIMAL,45.198
3,95,-0.5100359081458306,0.052085927971210255,0.10212208030717268,7060,OPTIMAL,36.614
3,100,-0.048115295780468914,0.0,0.0,8454,OPTIMAL,38.622
3,105,-0.6692715269587771,0.0293595679319002,0.04386794708765276,45117,OPTIMAL,186.851
3,110,-11.379781895006776,5.5809167889680715,0.4904238798651201,342047,Time limit reached,1800.017
3,115,-0.424009461794703,1.1805300305959434,2.784206808968647,470358,Time limit reached,1800.014
3,120,-0.0813684426348682,0.009399010521073448,0.11551174161278295,13303,OPTIMAL,58.883
4,20,-1.3786927446091326,0.019244136670232947,0.013958249033716915,1788,OPTIMAL,2.685
4,25,-0.3393709260489139,0.006382061497535729,0.01880556349313163,439,OPTIMAL,0.835
4,30,-0.19418575225145884,0.005302638117469782,0.027307040068538013,1073,OPTIMAL,2.865
4,35,0.1346595120288836,0.0008860575551848937,0.006623567872048203,1410,OPTIMAL,2.816
4,40,-0.09731294888323017,0.0013855788289796056,0.014238380861751698,1639,OPTIMAL,3.576
4,45,-11.147033843393125,0.11143916456266467,0.009997203393144352,27451,OPTIMAL,93.499
4,50,-0.34592962223114565,0.0024495461454187017,0.007081053451334523,2012,OPTIMAL,6.23
4,55,-0.4270167430623631,0.004208631711221877,0.00985589389549354,2184,OPTIMAL,7.02
4,60,-0.41726295339481,0.0040108796868724705,0.009612355121010267,2484,OPTIMAL,7.702
4,65,-0.13708271506362013,0.0068741141091618885,0.05014573942434398,4034,OPTIMAL,13.705
4,70,-0.38107276762882836,0.003257890359772808,0.008549260499627334,3604,OPTIMAL,14.281
4,75,0.0710914741318488,0.002934838876503698,0.04306020779207314,5684,OPTIMAL,15.508
4,80,-0.2674400678842355,0.00025791811357434025,0.0009643959321980991,4767,OPTIMAL,21.693
4,85,-4.991529546716519,3.4131401283242475,0.6837864218532869,1030835,Time limit reached,1800.007
4,90,-0.09025676295075291,0.0003055340585744193,0.0033851652617004316,13350,OPTIMAL,66.27
4,95,-0.14333426373316072,0.0011005403509528056,0.007678138654980881,8346,OPTIMAL,39.411
4,100,-0.49944818234512933,0.17228546296551572,0.3449516267264395,12693,OPTIMAL,54.377
4,105,-0.22911607766376518,0.43673442181091626,1.9061709953495158,10652,OPTIMAL,50.611
4,110,-0.24028858956054472,0.0,0.0,24000,OPTIMAL,126.335
4,115,-0.1521317689367332,0.0008984764652951727,0.005905909538650147,10870,OPTIMAL,61.548
4,120,-0.1734555838435733,0.03153352217090688,0.18179594725151438,187382,OPTIMAL,337.001
5,20,-10.268690231338617,0.06266650999867984,0.0061026780034156985,270,OPTIMAL,0.462
5,25,-0.3023613117914439,0.007926829392647161,0.02621641421543625,518,OPTIMAL,1.495
5,30,-0.3576425937896629,0.002235746421051399,0.006251342708822563,912,OPTIMAL,2.749
5,35,-0.3694551782658645,0.010998694657229524,0.02977003789432538,1371,OPTIMAL,3.676
5,40,-0.27319801537558597,0.0009096381168086642,0.0033295926969239362,1462,OPTIMAL,5.311
5,45,-0.21299346492808385,0.0023877362488617937,0.011210373283837607,1596,OPTIMAL,4.216
5,50,-2.0876780412654883,0.012381627115624738,0.005930812544313282,7006,OPTIMAL,23.994
5,55,-0.5609821715132631,0.004825985691870205,0.008602743432740456,2001,OPTIMAL,7.691
5,60,-2.4181623064572584,0.021976734609513215,0.009088196665223166,76737,OPTIMAL,202.298
5,65,-0.41502396297373045,0.0038544271229410954,0.009287239935071091,3299,OPTIMAL,15.916
5,70,-0.2649770129893812,0.00030550820809788215,0.0011529611744477066,4015,OPTIMAL,16.929
5,75,-0.26231420085604473,0.004101997962164483,0.01563772738486094,4749,OPTIMAL,20.638
5,80,-0.07204246169446915,0.0019306258750177996,0.026798443995508524,6097,OPTIMAL,19.37
5,85,-0.20231661537922602,0.0007141179539797149,0.0035297049263164023,6168,OPTIMAL,27.732
