seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.0214572125567134,0.009700145228495648,237,OPTIMAL,4.252
1,16,80,4.0,2.250303004538984,0.022255301300204255,0.00998870054166841,6942,OPTIMAL,52.536
1,17,85,4.0,1.6411353000709363,0.016173929496898998,0.009953423995048793,1133,OPTIMAL,7.733
1,18,90,4.0,2.1566595398692447,0.02128501247805925,0.00996781229944867,1091,OPTIMAL,9.344
1,19,95,4.0,1.7514415693513994,0.01712067409107365,0.009871687608597829,1840,OPTIMAL,13.164
1,20,100,4.0,2.274969426057991,0.021876600548101255,0.00970958688448641,3460,OPTIMAL,26.123
1,21,105,5.0,1.7617940552891995,0.017429119258591363,0.009991670262675778,6009,OPTIMAL,42.118
1,22,110,5.0,1.930455938957835,0.01871381527917171,0.009788880543763775,1599,OPTIMAL,10.939
1,23,115,5.0,1.8673957031119208,0.018379102194459485,0.0099399335762264,3705,OPTIMAL,28.685
1,24,120,5.0,2.0309586934341795,0.01973230254220626,0.009811079762858044,5216,OPTIMAL,41.343
1,25,125,5.0,1.918574585754522,0.01896003503407151,0.00998099063143136,11627,OPTIMAL,85.35
1,26,130,6.0,1.8799555324884687,0.018601838922508884,0.00999371531955955,106680,OPTIMAL,805.547
1,27,135,6.0,1.6865972249541135,0.01317306277533592,0.00787192098277388,19608,OPTIMAL,149.738
1,28,140,6.0,2.2624479709600145,0.02239868407458223,0.009999192520324137,71267,OPTIMAL,522.966
1,29,145,6.0,2.067941092377129,0.020473918955753234,0.009999632336737656,68815,OPTIMAL,532.685
1,30,150,6.0,2.0182483061979664,0.01994856332585937,0.009982768299408272,27113,OPTIMAL,297.465
2,15,75,3.0,1.5912331179212327,0.014857008207732392,0.009424786455582984,1901,OPTIMAL,10.358
2,16,80,4.0,1.5377816760125935,0.015224217498900128,0.009999108679787934,13397,OPTIMAL,93.08
2,17,85,4.0,1.9730825424630343,0.019377481560806764,0.009918324904096925,37249,OPTIMAL,224.74
2,18,90,4.0,1.908611486859085,0.018889115431666603,0.009995709273102664,22509,OPTIMAL,135.287
2,19,95,4.0,2.098437741911695,0.020770820070656892,0.009997184751948447,38224,OPTIMAL,242.515
2,20,100,4.0,1.7116317582213034,0.01680464883356092,0.009915258459390357,12822,OPTIMAL,90.364
2,21,105,5.0,2.0334184705530265,0.029359470747783778,0.014650003193836594,329496,Time limit reached,1800.009
2,22,110,5.0,2.069724633565379,0.0666936916567904,0.03329638612234382,298690,Time limit reached,1800.026
2,23,115,5.0,2.149508842914054,0.02127759532123985,0.009997783532831017,257439,OPTIMAL,1721.216
2,24,120,5.0,1.6462737520350288,0.01629947912408425,0.009999838276573086,195155,OPTIMAL,1483.836
2,25,125,5.0,1.8317048910029654,0.018130868944380207,0.00999731399096679,236556,OPTIMAL,1657.865
2,26,130,6.0,1.73106078875101,0.08860310567251206,0.05394544199546202,217598,Time limit reached,1800.02
2,27,135,6.0,2.2484432009967756,0.42315286625847337,0.23182770335500744,225399,Time limit reached,1800.016
2,28,140,6.0,1.9495269184815265,0.45117648315006265,0.3011154617179083,230627,Time limit reached,1800.028
2,29,145,6.0,2.042426453854244,0.11995321650464308,0.06239525948876949,208445,Time limit reached,1800.023
2,30,150,6.0,2.443866841233342,0.5405403560198105,0.2839977062364937,143329,Time limit reached,1800.008
3,15,75,3.0,3.3580743194150378,0.032983016369831475,0.009919431788121054,6421,OPTIMAL,40.45
3,16,80,4.0,3.048834351864469,0.03013666679057536,0.009983333852736451,28538,OPTIMAL,150.089
3,17,85,4.0,3.5278768501750717,0.03491427761568877,0.009995605990735306,54824,OPTIMAL,257.738
3,18,90,4.0,3.2649714704686863,0.03217535404031002,0.009952794077177269,18884,OPTIMAL,114.996
3,19,95,4.0,3.6329569162935957,0.035947286578005944,0.009993658699448143,48301,OPTIMAL,255.149
3,20,100,4.0,3.4232738207320144,0.03385764026402516,0.009989224828492531,41565,OPTIMAL,211.68
3,21,105,5.0,3.718586133585336,0.0368065538871587,0.009996946609763099,21273,OPTIMAL,132.632
3,22,110,5.0,3.5657132968055762,0.03529755796056255,0.009998130693840113,42248,OPTIMAL,267.546
3,23,115,5.0,4.014525717592983,0.03971965346062367,0.009992853190761616,152467,OPTIMAL,873.023
3,24,120,5.0,4.032486137147539,0.09870926639531286,0.02509274664997393,294308,Time limit reached,1800.009
3,25,125,5.0,4.453860581740739,0.044070543257968886,0.009993796274511921,106192,OPTIMAL,755.669
3,26,130,6.0,4.057720933359512,0.15768609278087897,0.04043197028401,291689,Time limit reached,1800.01
3,27,135,6.0,4.457530395820922,0.044128371469174255,0.00999872008615756,225068,OPTIMAL,1353.769
3,28,140,6.0,4.363373393383866,0.051555295169507964,0.011956741679538481,267331,Time limit reached,1800.01
3,29,145,6.0,4.6434855914450495,0.18185703405359188,0.04076023624878282,168811,Time limit reached,1800.027
3,30,150,6.0,4.319300767044491,0.1767875376482948,0.0426763966361703,165350,Time limit reached,1800.016
