seed,n0,m0,M,solution,dual_gap,rel_dual_gap,ncalls,termination,time
3,2,19,20.0,4.25751543319662,5.4112044622911526e-8,1.2709770794661549e-8,69,OPTIMAL,0.22
4,2,19,20.0,1.420694644575787,2.570762358544698e-8,1.809510871937256e-8,17,OPTIMAL,0.085
5,2,19,20.0,1.9826704151691419,6.398687135700243e-8,3.227307621705591e-8,76,OPTIMAL,0.295
6,2,19,20.0,0.40531192181987985,4.223502569900006e-8,1.0420376955706263e-7,20,OPTIMAL,0.104
7,2,19,20.0,4.461341255540128,3.219172128865466e-8,7.215704801995295e-9,93,OPTIMAL,0.261
8,2,19,20.0,2.5479034351512273,5.8699334282152904e-8,2.3038288980917016e-8,50,OPTIMAL,0.271
9,2,19,20.0,0.8896981060266753,7.47943504908477e-8,8.406711925309052e-8,73,OPTIMAL,0.231
10,2,19,20.0,2.740546208481591,0.009763184392267199,0.003575232563752691,68,OPTIMAL,0.281
1,2,20,20.0,3.388221407824682,2.9710965243623377e-8,8.768897285030413e-9,74,OPTIMAL,0.214
2,2,20,20.0,3.26727906600248,8.614195134981628e-8,2.636504316919195e-8,17,OPTIMAL,0.046
3,2,20,20.0,3.1647135439810334,4.104312356645323e-8,1.2968985511121788e-8,72,OPTIMAL,0.212
4,2,20,20.0,2.7126330459355774,3.2106715508462e-8,1.1835996739987916e-8,46,OPTIMAL,0.228
5,2,20,20.0,1.9437670310453399,1.7731493162642664e-8,9.12223174958247e-9,48,OPTIMAL,0.213
6,2,20,20.0,0.8511158152098122,5.8876476582980786e-8,6.917563932387369e-8,72,OPTIMAL,0.303
7,2,20,20.0,4.367876856557003,4.4887715766606107e-8,1.0276781535294996e-8,93,OPTIMAL,0.24
8,2,20,20.0,0.7424441245381959,8.624588088146368e-8,1.1616482378905837e-7,68,OPTIMAL,0.286
9,2,20,20.0,1.1139874445287137,9.513102172675758e-8,8.539686000760493e-8,70,OPTIMAL,0.274
10,2,20,20.0,1.4400681162035136,1.403999894122876e-8,9.749538178184415e-9,71,OPTIMAL,0.224
1,2,21,20.0,3.8774773891148415,7.80679836331899e-8,2.013370482163125e-8,75,OPTIMAL,0.223
2,2,21,20.0,4.217212338020206,3.7265689201149144e-8,8.836569407350398e-9,16,OPTIMAL,0.042
3,2,21,20.0,4.311855546219652,5.1229712916267545e-8,1.1881129359690445e-8,69,OPTIMAL,0.243
4,2,21,20.0,2.184584876887847,8.531783546317229e-8,3.905448568185641e-8,74,OPTIMAL,0.236
5,2,21,20.0,2.067139151750794,3.838577411485744e-8,1.8569516616794428e-8,49,OPTIMAL,0.238
6,2,21,20.0,0.9623225959819903,5.144719650296281e-8,5.346148938850168e-8,23,OPTIMAL,0.126
7,2,21,20.0,4.456969779803133,1.3436094903340745e-8,3.0146255432853798e-9,72,OPTIMAL,0.268
8,2,21,20.0,1.0971610544385286,6.39916626354875e-8,5.8324770195688553e-8,72,OPTIMAL,0.25
9,2,21,20.0,0.5976298112501273,5.6446784357788715e-8,9.445109435082126e-8,74,OPTIMAL,0.261
10,2,21,20.0,2.9169270157864955,5.064401342735891e-9,1.7362111990187178e-9,73,OPTIMAL,0.242
1,2,22,20.0,3.7142270359803407,5.539843517254894e-8,1.491519916854131e-8,69,OPTIMAL,0.244
2,2,22,20.0,3.9688828950092234,8.994692812791527e-8,2.266303454795599e-8,16,OPTIMAL,0.038
3,2,22,20.0,3.912591566422815,4.962454003276662e-8,1.2683291833484072e-8,72,OPTIMAL,0.21
4,2,22,20.0,2.7452959277722004,4.4547322275434453e-8,1.6226783621991613e-8,70,OPTIMAL,0.238
5,2,22,20.0,2.1908761446624747,3.19586521690951e-8,1.4587156244838518e-8,50,OPTIMAL,0.248
6,2,22,20.0,0.6513958580723096,7.921392297660645e-8,1.2160644196287854e-7,49,OPTIMAL,0.291
7,2,22,20.0,4.524304927622753,7.977454963281616e-8,1.7632443505825564e-8,65,OPTIMAL,0.262
8,2,22,20.0,1.2815295867275722,3.765839129421522e-8,2.938550369093542e-8,49,OPTIMAL,0.21
9,2,22,20.0,1.0517412371714123,5.974235306460685e-8,5.680328425539516e-8,74,OPTIMAL,0.228
10,2,22,20.0,2.5276615987871187,5.380832845958139e-8,2.1287790118290104e-8,90,OPTIMAL,0.291
1,2,23,20.0,4.168537226182991,3.241544455079293e-8,7.776215742840877e-9,75,OPTIMAL,0.229
2,2,23,20.0,3.903034787427202,2.1342906997290356e-8,5.468285136158945e-9,17,OPTIMAL,0.034
3,2,23,20.0,4.798576108153916,4.116883989269127e-8,8.579386742650401e-9,73,OPTIMAL,0.197
4,2,23,20.0,2.116421835990861,3.019439098750354e-8,1.4266717014919683e-8,70,OPTIMAL,0.221
5,2,23,20.0,2.4384225432404003,4.856210145121054e-8,1.9915376255425062e-8,74,OPTIMAL,0.274
6,2,23,20.0,1.6707479174665025,5.084610288363933e-8,3.043313949368745e-8,71,OPTIMAL,0.368
7,2,23,20.0,4.939014399234411,3.956621874579014e-8,8.010954385734614e-9,72,OPTIMAL,0.232
8,2,23,20.0,1.9385387538858083,7.682362879180005e-8,3.9629660063437516e-8,76,OPTIMAL,0.293
9,2,23,20.0,0.9733858225458037,5.968347771556637e-8,6.131533867935553e-8,74,OPTIMAL,0.232
10,2,23,20.0,3.593297448527318,3.718484187231752e-8,1.0348389686570656e-8,77,OPTIMAL,0.307
1,2,24,20.0,3.4517559686486594,2.8455484191169944e-8,8.243770615363221e-9,77,OPTIMAL,0.276
2,2,24,20.0,3.721536082875753,4.9472431928876404e-8,1.3293551771319053e-8,18,OPTIMAL,0.05
3,2,24,20.0,4.5948218554351445,8.807950546696475e-8,1.916929751067478e-8,71,OPTIMAL,0.363
4,2,24,20.0,2.3596923338462754,4.6337593317957726e-8,1.963713385988987e-8,19,OPTIMAL,0.099
5,2,24,20.0,1.908738745476035,7.422316716798605e-8,3.888597652777007e-8,71,OPTIMAL,0.291
6,2,24,20.0,0.45465059065083857,3.3378667829708775e-8,7.34160935158099e-8,49,OPTIMAL,0.275
7,2,24,20.0,5.085363468798053,3.7311624012659195e-8,7.337061453984061e-9,73,OPTIMAL,0.313
8,2,24,20.0,1.387735470569267,4.8413444586614673e-8,3.488665333007443e-8,71,OPTIMAL,0.302
9,2,24,20.0,1.2592919470381723,5.283911463926927e-8,4.195938597133297e-8,77,OPTIMAL,0.314
10,2,24,20.0,2.4796362214129806,1.3473129722996191e-8,5.433510641542871e-9,70,OPTIMAL,0.372
1,2,25,20.0,3.2110174730164687,4.582464629976357e-8,1.4271067454105742e-8,77,OPTIMAL,0.273
2,2,25,20.0,3.665499737781815,8.755701275120487e-8,2.3886787916030784e-8,18,OPTIMAL,0.04
3,2,25,20.0,4.5260116750278385,9.762792352319138e-8,2.1570409587700677e-8,67,OPTIMAL,0.255
4,2,25,20.0,1.2083682555308264,6.262819773894535e-8,5.1828737388813394e-8,74,OPTIMAL,0.267
5,2,25,20.0,2.665073778163115,2.8528988949005907e-8,1.0704765281982347e-8,74,OPTIMAL,0.305
6,2,25,20.0,1.7363731205668058,4.593305558131533e-8,2.645344842784083e-8,71,OPTIMAL,0.302
7,2,25,20.0,4.261687815864774,6.78894425121257e-8,1.5930177555682963e-8,73,OPTIMAL,0.261
8,2,25,20.0,1.2417842215013055,5.826811544373811e-8,4.6922901071654396e-8,76,OPTIMAL,0.321
9,2,25,20.0,2.694721937624888,9.660865485372483e-8,3.5851067588219714e-8,76,OPTIMAL,0.305
10,2,25,20.0,3.233885135863616,2.8012002495358956e-8,8.6620277347974e-9,75,OPTIMAL,0.276
1,3,26,20.0,3.352452770160834,5.140052650176585e-8,1.5332215191023807e-8,128,OPTIMAL,0.577
2,3,26,20.0,3.707298696663103,0.01390305611306264,0.0037643018691038803,22,OPTIMAL,0.203
3,3,26,20.0,3.7959953365216172,7.014790304182839e-8,1.8479449556542823e-8,121,OPTIMAL,0.54
4,3,26,20.0,0.5622672722197346,6.144484876458023e-8,1.0928051216057986e-7,118,OPTIMAL,0.622
5,3,26,20.0,1.1653012423841398,6.20818569885273e-8,5.327537467388738e-8,118,OPTIMAL,0.629
6,3,26,20.0,0.13376590350839082,4.23451202991032e-8,3.165614898364691e-7,130,OPTIMAL,0.669
7,3,26,20.0,5.159338267215356,0.018842950960168636,0.0036655905318275024,110,OPTIMAL,0.557
8,3,26,20.0,0.8255661158804138,3.7167515065661405e-8,4.502064222843013e-8,114,OPTIMAL,0.802
9,3,26,20.0,1.918254234178397,9.000731360231384e-8,4.692147486078172e-8,122,OPTIMAL,0.71
10,3,26,20.0,2.6076704768437207,5.193435237416111e-8,1.9915995471692375e-8,114,OPTIMAL,0.723
1,3,27,20.0,3.70592438255658,5.456850926677248e-8,1.4724669053455139e-8,131,OPTIMAL,0.68
2,3,27,20.0,3.294197974121157,2.2091655171863067e-8,6.706231833534095e-9,21,OPTIMAL,0.118
3,3,27,20.0,3.3974823906248117,4.323634161806922e-8,1.2725994485682474e-8,150,OPTIMAL,0.824
4,3,27,20.0,0.8664493447295628,8.694857234203823e-8,1.0035044933239003e-7,150,OPTIMAL,0.856
5,3,27,20.0,1.502105943055584,5.356794785527086e-8,3.566189855865802e-8,152,OPTIMAL,1.016
6,3,27,20.0,-0.5204368475555325,8.721984290360751e-8,1.675896764675196e-7,145,OPTIMAL,0.932
7,3,27,20.0,4.69101707442986,1.9373611159778648e-8,4.129938333713081e-9,105,OPTIMAL,0.658
8,3,27,20.0,0.9076318062146531,5.851743178908464e-8,6.447265858378236e-8,118,OPTIMAL,0.768
9,3,27,20.0,1.0910343120805823,8.238258564219336e-8,7.550870852603519e-8,116,OPTIMAL,0.766
10,3,27,20.0,2.079116257483275,4.615712390076965e-8,2.2200357848842234e-8,117,OPTIMAL,0.76
1,3,28,20.0,2.1402548558956194,6.086547310601986e-8,2.843842389576917e-8,128,OPTIMAL,0.695
2,3,28,20.0,3.857949865641383,0.008910409432772326,0.0023149696266167342,22,OPTIMAL,0.278
3,3,28,20.0,3.5124846272613426,3.730012165803487e-8,1.0619298306571837e-8,128,OPTIMAL,0.753
4,3,28,20.0,1.0011534798147328,6.369266314365518e-8,6.361928363623463e-8,117,OPTIMAL,0.572
5,3,28,20.0,1.0012176678740634,4.52565145359074e-8,4.520147619614438e-8,116,OPTIMAL,0.663
6,3,28,20.0,-0.3706234321366113,5.148829274048694e-8,1.389234686098002e-7,154,OPTIMAL,0.982
7,3,28,20.0,5.227827813831572,9.507870313285594e-8,1.8187038335597172e-8,114,OPTIMAL,0.794
8,3,28,20.0,2.653307207160749,8.505328885632935e-8,3.2055576283522544e-8,116,OPTIMAL,0.747
9,3,28,20.0,1.3490393487245942,5.590806306798868e-8,4.1442872246710874e-8,121,OPTIMAL,0.697
10,3,28,20.0,2.2960748012558363,4.013210697095815e-8,1.7478571538897524e-8,167,OPTIMAL,0.816
1,3,29,20.0,3.638683934425851,6.940380226083676e-8,1.9073875289909585e-8,127,OPTIMAL,0.719
2,3,29,20.0,3.6801873601379227,0.007483431144760022,0.0020375808367464935,21,OPTIMAL,0.232
3,3,29,20.0,5.135610922355204,3.827635719488853e-8,7.453126426215603e-9,120,OPTIMAL,0.575
4,3,29,20.0,0.8581538004403119,8.150322461375481e-8,9.49750875807018e-8,115,OPTIMAL,0.794
5,3,29,20.0,0.9038410578993221,7.06384724047382e-8,7.815365025524323e-8,121,OPTIMAL,0.765
6,3,29,20.0,0.555141317020947,4.474849690794258e-8,8.060740417437579e-8,87,OPTIMAL,0.736
7,3,29,20.0,5.360563582330041,6.619705494870232e-8,1.2348898534543561e-8,158,OPTIMAL,0.833
8,3,29,20.0,1.8212113656982034,4.50036647947627e-8,2.4710841780623276e-8,125,OPTIMAL,0.553
9,3,29,20.0,1.759598501091958,9.481013707457464e-8,5.388169069493329e-8,116,OPTIMAL,0.658
10,3,29,20.0,2.523534280468299,9.136515233265641e-8,3.620523657938916e-8,113,OPTIMAL,0.69
1,3,30,20.0,4.021995084160344,9.924751775969298e-8,2.467619132594321e-8,134,OPTIMAL,0.702
2,3,30,20.0,4.2870023359774985,0.007411845992029598,0.0017319054263191347,23,OPTIMAL,0.262
3,3,30,20.0,4.28336699828857,6.213056913395576e-8,1.450507744491399e-8,123,OPTIMAL,0.68
4,3,30,20.0,0.6466215639147731,7.02201297109184e-8,1.0859541539471116e-7,119,OPTIMAL,0.658
5,3,30,20.0,1.7053798648507585,3.1009676160209665e-8,1.8183442506392e-8,121,OPTIMAL,0.651
6,3,30,20.0,1.0695752476657039,4.854609336746307e-8,4.538820029430597e-8,120,OPTIMAL,0.742
7,3,30,20.0,5.005923288716395,7.86565133026329e-8,1.5712688749313035e-8,113,OPTIMAL,0.542
8,3,30,20.0,1.8412128194590383,7.454890571523265e-8,4.048902329256432e-8,115,OPTIMAL,0.682
9,3,30,20.0,1.2378727652842547,6.951216380279845e-8,5.6154533531771654e-8,124,OPTIMAL,0.657
10,3,30,20.0,3.741039670677676,2.6853926637926406e-8,7.1781988951281936e-9,122,OPTIMAL,0.487
