seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021654136378047806,0.009790039966405725,207,OPTIMAL,3.43
1,16,80,4.0,2.250303004538984,0.02219934655399136,0.009963336523610198,6383,OPTIMAL,45.911
1,17,85,4.0,1.6411353000709363,0.016202141337472664,0.009970958651678475,1021,OPTIMAL,7.232
1,18,90,4.0,2.1566595398692447,0.02003227025889398,0.009375650373753396,1007,OPTIMAL,8.971
1,19,95,4.0,1.7514415693513994,0.017297554570152585,0.009974693233499745,1699,OPTIMAL,12.566
1,20,100,4.0,2.274969426057991,0.02238251593195617,0.009936360648878956,3084,OPTIMAL,23.628
1,21,105,5.0,1.7617946665031219,0.016998204625252367,0.009742227816623227,5561,OPTIMAL,39.586
1,22,110,5.0,1.930455938957835,0.016563075214593326,0.008654128728082945,1437,OPTIMAL,10.192
1,23,115,5.0,1.8673957031119208,0.018192978376058155,0.009838282267649597,3401,OPTIMAL,26.372
1,24,120,5.0,2.0309586934341795,0.02009917850682763,0.009995317105757023,4743,OPTIMAL,38.922
1,25,125,5.0,1.918574585754522,0.01896060578017189,0.009981294083984321,10776,OPTIMAL,79.327
1,26,130,6.0,1.8799579402951283,0.018609549444193574,0.009997886228964383,101652,OPTIMAL,774.188
1,27,135,6.0,1.686598926778604,0.014149355741525094,0.008460258525314542,18199,OPTIMAL,139.431
1,28,140,6.0,2.262449035935668,0.022393677084971753,0.009996930208216489,67906,OPTIMAL,446.723
1,29,145,6.0,2.067935507980602,0.02043969817976965,0.009982779003468582,64350,OPTIMAL,507.35
1,30,150,6.0,2.0182483680492243,0.01996888185632617,0.009993037507666499,25400,OPTIMAL,281.64
2,15,75,3.0,1.5912331179212327,0.014861570709998606,0.009427708040208082,1807,OPTIMAL,12.233
2,16,80,4.0,1.5377867032276582,0.015177026523352177,0.009967772276479225,12704,OPTIMAL,88.823
2,17,85,4.0,1.9730825424630343,0.019423912392019238,0.00994232671616391,35484,OPTIMAL,176.29
2,18,90,4.0,1.9086119767106675,0.018879393273903755,0.009990510530103011,21334,OPTIMAL,130.428
2,19,95,4.0,2.098437741911695,0.02075794824287236,0.009990927527007143,36442,OPTIMAL,237.444
2,20,100,4.0,1.711632181840849,0.01679646235098642,0.009910377836526877,12341,OPTIMAL,87.908
2,21,105,5.0,2.033419042981672,0.029564160851419885,0.014753643647084317,319167,Time limit reached,1800.007
2,22,110,5.0,2.069725293490827,0.06402995289557412,0.03192406722975745,297947,Time limit reached,1800.013
2,23,115,5.0,2.1495094475962206,0.02127688442894682,0.009997443323243855,250462,OPTIMAL,1674.381
2,24,120,5.0,1.6462740967035767,0.01628108330594147,0.009988437479252994,188877,OPTIMAL,1449.907
2,25,125,5.0,1.8317057426843033,0.018131446322373623,0.009997630843547854,229647,OPTIMAL,1649.969
2,26,130,6.0,1.731062588856723,0.0853914550807302,0.051888529444397244,218217,Time limit reached,1800.023
2,27,135,6.0,1.9958712902462206,0.16732794020277697,0.09150887245785094,225416,Time limit reached,1800.022
2,28,140,6.0,1.9495269184815265,0.44777893917008393,0.2981718273231121,231458,Time limit reached,1800.014
2,29,145,6.0,2.042426906439225,0.11611790966043722,0.060280001731088786,210196,Time limit reached,1800.022
2,30,150,6.0,2.435855694884138,0.5275210071835295,0.27643002591916954,145379,Time limit reached,1800.016
3,15,75,3.0,3.3580743194150378,0.033142651630348574,0.009967919627181576,6063,OPTIMAL,38.978
3,16,80,4.0,3.048834351864469,0.03012395316241223,0.009979080197744213,22796,OPTIMAL,123.154
3,17,85,4.0,3.5278768501750717,0.03486727343850671,0.009982014842078493,52762,OPTIMAL,248.938
3,18,90,4.0,3.2649714704686863,0.03227411635622213,0.009983649200926504,21025,OPTIMAL,127.841
3,19,95,4.0,3.6329662394335505,0.03594760521118845,0.00999372226464986,46154,OPTIMAL,244.838
3,20,100,4.0,3.4232738207320144,0.03383886817945303,0.009983631092837229,36863,OPTIMAL,191.629
3,21,105,5.0,3.718586133585336,0.03681088819297251,0.009998135611086062,21518,OPTIMAL,136.504
3,22,110,5.0,3.5657132968055762,0.0352520714222182,0.009985117856205976,40285,OPTIMAL,246.364
3,23,115,5.0,4.014525717592983,0.03971786965357227,0.00999239992800218,147044,OPTIMAL,849.054
3,24,120,5.0,4.032487452620737,0.09552410054658367,0.02426339592322028,293008,Time limit reached,1800.017
3,25,125,5.0,4.453860581740739,0.044081854732442416,0.009996386998389973,101861,OPTIMAL,727.018
3,26,130,6.0,4.057720933359512,0.15646503602592432,0.04010632476912481,282846,Time limit reached,1800.016
3,27,135,6.0,4.457530395820922,0.044119530850560196,0.009996696931332831,217511,OPTIMAL,1310.839
3,28,140,6.0,4.363373393383866,0.045070085227564505,0.010436989255117228,272020,Time limit reached,1800.019
3,29,145,6.0,4.6434855914450495,0.13203891164274228,0.029267532349186106,243566,Time limit reached,1800.018
3,30,150,6.0,4.319300767044491,0.17722511326599655,0.042786546668776515,157836,Time limit reached,1800.014
