seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,3.9094341493961338,0.007788086876494386,3,18,Time limit reached,2249.128
1,5,-496.4583624786399,7.330865114005178,0.014766324163429895,3,10,Time limit reached,2714.245
1,6,-485.5407587930873,5.9352960074705265,0.012224094270116356,3,31,Time limit reached,1933.353
1,7,-475.91426983362254,7.757495199852997,0.016300194576147047,3,24,Time limit reached,1959.61
1,8,-470.5508423130816,12.66969811430431,0.026925247975381393,3,19,Time limit reached,2025.703
2,4,-505.96912868151054,5.092648726175469,0.010065137253425414,3,26,Time limit reached,1938.764
2,5,-543.7924584375728,4.572983147815648,0.008409427304223317,3,18,Time limit reached,2191.201
2,6,-476.5735179166229,6.734909609622719,0.01413194262044791,3,28,Time limit reached,1940.825
2,7,-466.26739774702844,10.62947255251055,0.022796945709417857,3,12,Time limit reached,1989.875
2,8,-448.3903978779525,11.12251792915896,0.024805432903552943,3,28,Time limit reached,2005.42
3,4,-482.39674582137786,3.066294821331155,0.0063563754272640645,3,30,Time limit reached,2099.299
3,5,-492.7137659643789,3.9035818317738062,0.007922615728288823,3,18,Time limit reached,2375.652
3,6,-508.8601833257553,5.436609558449163,0.010683896552717365,3,24,Time limit reached,1926.626
3,7,-457.87069945835185,11.024553153868396,0.024077874314539307,3,21,Time limit reached,1901.824
3,8,-433.40142236741144,9.34287844038937,0.02155710147270593,3,25,Time limit reached,1898.873
