seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.5933975521215746,0.006503708684702403,0.0025077947187009293,315,OPTIMAL,3.086
1,25,-0.5942541981194406,0.003265542167243618,0.005495194106457569,294,OPTIMAL,2.802
1,30,-30.32793351507017,0.15253562994826808,0.005029542480118931,288,OPTIMAL,3.517
1,35,-0.32005701395501174,0.0004240937528404154,0.0013250568940820881,391,OPTIMAL,3.686
1,40,-0.1771560141508542,0.0004097796869874104,0.0023131006246193226,838,OPTIMAL,4.734
1,45,-0.449027393477717,0.0016851180422364775,0.003752817905351473,1028,OPTIMAL,4.528
1,50,-0.39786229213225777,0.0024664357496173572,0.00619921967573007,1064,OPTIMAL,8.851
1,55,0.39870377383504313,0.004442917084204745,0.0112689784139858,1152,OPTIMAL,9.227
1,60,-0.5013765419393614,0.003865200483590181,0.007709176956383521,5424,OPTIMAL,22.312
1,65,-0.17394992624951394,0.0004436280493290701,0.002550320422054848,1093,OPTIMAL,9.006
1,70,-27.875144894275287,0.2582603711315805,0.009264897890615787,14500,OPTIMAL,84.613
1,75,0.11398007094588547,0.00019898511750926495,0.0017488417873723567,1767,OPTIMAL,8.479
1,80,-0.21389664876688513,0.0007191775470345996,0.003362266548731177,1913,OPTIMAL,10.359
1,85,-0.1841251999789955,0.0,0.0,2274,OPTIMAL,11.74
1,90,-0.5161866120510842,0.0036203101200632526,0.007013568417975494,3304,OPTIMAL,17.808
1,95,-0.032575440614084294,0.0006863410042832196,0.021069277693406663,2835,OPTIMAL,11.566
1,100,-0.8231735015894375,0.008215185978512785,0.009979896051865571,11793,OPTIMAL,55.211
1,105,-0.10000891591401173,0.0,0.0,2612,OPTIMAL,14.431
1,110,-47.466699261970604,3.46919543109221,0.07308693220789553,351382,Time limit reached,1800.012
1,115,-0.08414636128327008,0.0,0.0,3714,OPTIMAL,19.028
1,120,-0.11110119738268492,0.0,0.0,5922,OPTIMAL,27.769
2,20,-10.164844207713083,0.10086966028296906,0.009923384778138476,437,OPTIMAL,3.33
2,25,0.15777752298465197,0.0,0.0,418,OPTIMAL,3.049
2,30,-5.956131393249352,0.057526074460232834,0.009658295068075997,1947,OPTIMAL,7.112
2,35,-0.2615895592813327,0.0004332948238931489,0.0016563918876714482,565,OPTIMAL,4.187
2,40,-0.45911494789031926,0.0010271971844897365,0.0022373420626137616,1480,OPTIMAL,6.327
2,45,-0.3471663125602143,0.002973740440870787,0.008565751725565268,844,OPTIMAL,4.327
2,50,0.21453385815839732,0.0,0.0,907,OPTIMAL,7.63
2,55,-0.905570043350135,0.008628139158702197,0.00952785399877253,26892,OPTIMAL,125.653
