seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021246056165589167,0.009603771174494081,248,OPTIMAL,8.658
1,16,80,4.0,2.250303004538984,0.02205172393126187,0.009896426010466643,6550,OPTIMAL,38.08
1,17,85,4.0,1.6411353000709363,0.01565650051945,0.009631931541506449,1175,OPTIMAL,13.638
1,18,90,4.0,2.1566595398692447,0.021183545692563754,0.009919823847390489,1086,OPTIMAL,13.116
1,19,95,4.0,1.7514415693513994,0.01694745222845606,0.009770832925376133,1865,OPTIMAL,20.371
1,20,100,4.0,2.274969426057991,0.022323031883525246,0.009909691969966744,3528,OPTIMAL,30.618
1,21,105,5.0,1.7617940546994628,0.017391645770214126,0.009969973488450688,6226,OPTIMAL,44.452
1,22,110,5.0,1.930455938957835,0.01758925213564244,0.009195231563608396,1609,OPTIMAL,22.844
1,23,115,5.0,1.8673957031119208,0.017832068694896952,0.00964123015995476,3784,OPTIMAL,27.108
1,24,120,5.0,2.0309586934341795,0.020027436239164143,0.009959284370118043,5348,OPTIMAL,45.816
1,25,125,5.0,1.918574585754522,0.018941385800655075,0.0099710753639782,12556,OPTIMAL,89.349
1,26,130,6.0,1.879955650812728,0.0185563137106024,0.009969012742580724,110769,OPTIMAL,614.643
1,27,135,6.0,1.6865974449588725,0.013667918519520095,0.008170050383778427,18747,OPTIMAL,121.899
1,28,140,6.0,2.2624481519253608,0.022386755752302534,0.009993813468929144,75105,OPTIMAL,439.415
1,29,145,6.0,2.067935512304311,0.02044228476562937,0.00998405488754818,73648,OPTIMAL,451.825
1,30,150,6.0,2.018251261787098,0.019875478703152538,0.009945816433223677,28691,OPTIMAL,169.58
2,15,75,3.0,1.5912331179212327,0.015583255062661783,0.009890049451970487,1861,OPTIMAL,17.604
2,16,80,4.0,1.5377819611274637,0.014964463387741489,0.00982682653039701,13125,OPTIMAL,70.219
2,17,85,4.0,1.9730825424630343,0.019467652310425354,0.009964938539603686,37669,OPTIMAL,178.535
2,18,90,4.0,1.908641846793253,0.018879732751097,0.009990534052306564,23081,OPTIMAL,118.921
