seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.021193851312242273,0.009579947152882597,278,OPTIMAL,5.402
1,16,80,4.0,2.250303004538984,0.022262752987985746,0.009992078452123137,8067,OPTIMAL,33.36
1,17,85,4.0,1.6411353000709363,0.016072516841079798,0.009890397470758166,1332,OPTIMAL,8.804
1,18,90,4.0,2.1566595398692447,0.021086228417749986,0.0098738021798082,1315,OPTIMAL,20.789
1,19,95,4.0,1.7514415693513994,0.017317427371714267,0.009986267391413282,2151,OPTIMAL,14.754
1,20,100,4.0,2.274969426057991,0.02229175260281835,0.009895668992282905,4002,OPTIMAL,43.51
1,21,105,5.0,1.761794051506944,0.017442539364115328,0.009999440618874025,6942,OPTIMAL,50.361
1,22,110,5.0,1.930455938957835,0.018402366742191534,0.009624399132743596,1834,OPTIMAL,11.694
1,23,115,5.0,1.8673957031119208,0.018465561017841248,0.009987159924239939,4365,OPTIMAL,40.876
1,24,120,5.0,2.0309586934341795,0.019530387724716824,0.00970971108902047,6085,OPTIMAL,50.802
1,25,125,5.0,1.918574585754522,0.018947606489762236,0.009974382705964622,13448,OPTIMAL,63.935
1,26,130,6.0,1.8799554877600944,0.018613339917370464,0.009999956181588178,120386,OPTIMAL,562.071
1,27,135,6.0,1.686597181016222,0.012470666611964054,0.007449058661138147,22242,OPTIMAL,161.335
1,28,140,6.0,2.262447787186701,0.022360636097449316,0.009982038460680588,80370,OPTIMAL,533.152
1,29,145,6.0,2.0679355073617574,0.020473904591612246,0.009999652527750341,78814,OPTIMAL,613.491
1,30,150,6.0,2.0182483059101366,0.019884488434595005,0.009950384539945453,30856,OPTIMAL,150.664
2,15,75,3.0,1.5912331179212327,0.014811286941911028,0.00939550991418953,2240,OPTIMAL,12.665
2,16,80,4.0,1.5377815557830616,0.01497079233567633,0.009831026083493786,15380,OPTIMAL,95.244
2,17,85,4.0,1.9730825424630343,0.019349656161154583,0.009903941473688631,42787,OPTIMAL,169.378
2,18,90,4.0,1.9086114227602864,0.018896424469584172,0.009999616072622853,25609,OPTIMAL,191.45
