seed,dimension,p,k,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
3,16,4.0,80,159.631,3.048834351864469,1,27274,0.03014370487436624,3.0186906469901027,0.009985688631069942,253.973,3.048834351864469,1,42671,0.030113085805605344,3.0187212660588636,0.009985688631069942,217.183,3.048834351864469,1,44941,0.03011698149238029,3.0187173703720886,0.009985688631069942,261.045,3.048834351864469,1,47583,0.030120876500495886,3.018713475363973,0.009985688631069942,165.4,3.048834351864469,1,27669,0.03015836354144552,3.0186759883230234,0.009985688631069942,181.3,3.048834351864469,1,35564,0.030054537754425237,3.0187798141100437,0.009985688631069942,155.36,3.048834351864469,1,27274,0.03014370487436624,3.0186906469901027,0.009985688631069942,130.964,3.048834351864469,1,35564,0.030054537754426125,3.018779814110043,0.009985688631069942,130.964
3,17,4.0,85,313.666,3.5278768501750717,1,53738,0.034893569357576926,3.4929832808174948,0.009989618200923787,469.88,3.5278768501750717,1,78495,0.03489928061836922,3.4929775695567025,0.009989618200923787,417.259,3.5278768501750717,1,99474,0.034871469876663674,3.493005380298408,0.009989618200923787,513.54,3.5278768501750717,1,103034,0.03480067544367582,3.493076174731396,0.009989618200923787,302.346,3.5278768501750717,1,55340,0.034913948411136264,3.4929629017639354,0.009989618200923787,360.003,3.5278768501750717,1,67131,0.03491609318988953,3.492960756985182,0.009989618200923787,316.996,3.5278768501750717,1,53738,0.034893569357576926,3.4929832808174948,0.009989618200923787,232.94,3.5278768501750717,1,67131,0.03491609318988953,3.492960756985182,0.009989618200923787,232.94
3,18,4.0,90,127.67,3.2649714704686863,1,22262,0.03228030311712882,3.2326911673515575,0.009985582119053784,181.65,3.2649714704686863,1,28017,0.03221343078368566,3.2327580396850006,0.009985582119053784,152.722,3.2649714704686863,1,31596,0.032292397579242405,3.232679072889444,0.009985582119053784,178.72,3.2649714704686863,1,32933,0.0323064035397147,3.2326650669289716,0.009985582119053784,136.106,3.2649714704686863,1,22145,0.03218522056193507,3.2327862499067512,0.009985582119053784,159.436,3.2649714704686863,1,27776,0.03230744732970825,3.232664023138978,0.009985582119053784,132.874,3.2649714704686863,1,22262,0.03228030311712882,3.2326911673515575,0.009985582119053784,145.476,3.2649714704686863,1,27776,0.032307447329708694,3.2326640231389776,0.009985582119053784,127.67
3,19,4.0,95,270.942,3.6329679504573775,1,46751,0.035929144098486354,3.597038806358891,0.009988533911552567,400.994,3.632956866161044,1,66900,0.03594449489303564,3.597012371268008,0.009985452405644408,329.946,3.632957996044608,1,88071,0.03594562248418498,3.597012373560423,0.009985766520566396,424.055,3.6329605967574676,1,91835,0.03592645944611883,3.597034137311349,0.009986489535523902,282.145,3.6329601851099476,1,47447,0.035947462335959024,3.5970127227739885,0.009986375094856946,409.454,3.632958060800821,1,70588,0.03596347909666919,3.596994581704152,0.009985784523211562,279.754,3.6329679504573775,1,46751,0.035929144098486354,3.597038806358891,0.009988533911552567,341.455,3.6329580608008216,1,70588,0.03596347909666875,3.596994581704153,0.009985784523211685,270.942
3,20,4.0,100,234.623,3.4232738207320144,1,40167,0.033833515862661034,3.3894403048693533,0.00998203621230767,352.32,3.4232738207320144,1,55908,0.0338895997308537,3.3893842210011607,0.00998203621230767,271.297,3.4232738207320144,1,60784,0.03387659315149927,3.389397227580515,0.00998203621230767,364.861,3.4232738207320144,1,63992,0.033876896818969104,3.3893969239130453,0.00998203621230767,208.866,3.4232738207320144,1,33662,0.033868252982342195,3.389405567749672,0.00998203621230767,305.677,3.4232738207320144,1,50877,0.03388293714498758,3.389390883587027,0.00998203621230767,246.842,3.4232738207320144,1,40167,0.033833515862661034,3.3894403048693533,0.00998203621230767,264.411,3.4232738207320144,1,50877,0.03388293714498669,3.3893908835870277,0.00998203621230767,208.866
3,21,5.0,105,131.831,3.718586133585336,1,21466,0.03676795389193943,3.6818181796933964,0.009986357852956575,215.612,3.7183894561199775,1,33909,0.03654922062621324,3.6818402354937643,0.00993293928208768,189.265,3.718586133585336,1,36741,0.036713522993185865,3.68187261059215,0.009986357852956575,214.875,3.718586133585336,1,37734,0.036786236742536005,3.6817998968428,0.009986357852956575,136.914,3.718586133585336,1,21428,0.036767891278153275,3.6818182423071826,0.009986357852956575,201.197,3.718586133585336,1,27009,0.03647299866108922,3.6821131349242466,0.009986357852956575,131.857,3.718586133585336,1,21466,0.03676795389193943,3.6818181796933964,0.009986357852956575,188.79,3.718586133585336,1,27009,0.036472998661087885,3.682113134924248,0.009986357852956575,131.831
3,22,5.0,110,266.849,3.5657132968055762,1,42120,0.035287774210098544,3.5304255225954777,0.009995331719717424,450.102,3.5577863670987497,1,71497,0.027191081946046136,3.5305952851527036,0.007750013228761457,333.432,3.5657132968055762,1,65826,0.03519041309490456,3.5305228837106717,0.009995331719717424,400.943,3.5657132968055762,1,73578,0.03499332076080508,3.530719976044771,0.009995331719717424,251.847,3.5657132968055762,1,41199,0.035217140132738134,3.530496156672838,0.009995331719717424,400.05,3.5657132968055762,1,59025,0.035224872154103526,3.5304884246514727,0.009995331719717424,268.886,3.5657132968055762,1,42120,0.035287774210098544,3.5304255225954777,0.009995331719717424,415.858,3.5657132968055762,1,59025,0.03522487215410397,3.5304884246514723,0.009995331719717424,251.847
3,23,5.0,115,864.967,4.014525717592983,1,150109,0.039733904900133954,3.974791812692849,0.009996474475279488,1446.417,4.014525717592983,1,230441,0.03973997665383466,3.9747857409391485,0.009996474475279488,1134.683,4.014525717592983,1,272790,0.039729439597538274,3.974796277995445,0.009996474475279488,1436.988,4.014525717592983,1,282121,0.03972788380012826,3.974797833792855,0.009996474475279488,866.156,4.014525717592983,1,153807,0.039737819539327646,3.9747878980536555,0.009996474475279488,1283.422,4.014525717592983,1,198840,0.0397458214301869,3.9747798961627963,0.009996474475279488,926.425,4.014525717592983,1,150109,0.039733904900133954,3.974791812692849,0.009996474475279488,1227.318,4.014525717592983,1,198840,0.0397458214301869,3.9747798961627963,0.009996474475279488,864.967
3,24,5.0,120,1800.011,4.032486704878422,0,287883,0.10153897903058695,3.930947725847835,0.0258306612328931,1800.081,4.032486027759986,0,296720,0.15790598304451553,3.8745800447154704,0.025830488979664813,1800.007,4.032486482391069,0,370386,0.1345933743310388,3.89789310806003,0.025830604633984004,1800.008,4.0324874173422804,0,374117,0.13615565630448767,3.8963317610377928,0.02583084247769925,1800.007,4.032486457622685,0,314430,0.09416744749136718,3.938319010131318,0.025830598333115736,1800.019,4.032487680204842,0,267992,0.1338751436828325,3.89861253652201,0.025830909347721514,1800.007,4.032486704878422,0,296511,0.0977218646406568,3.934764840237765,0.0258306612328931,1800.01,4.032487680204842,0,291847,0.12411405734199343,3.908373622862849,0.025830909347721514,1800.007
3,25,5.0,125,784.815,4.453860581740739,1,120186,0.04406573552081561,4.409794846219923,0.009992695138321177,1139.743,4.453860581740739,1,171279,0.04407169468310812,4.409788887057631,0.009992695138321177,996.496,4.453860581740739,1,197899,0.04405780084936506,4.409802780891374,0.009992695138321177,1063.577,4.453860581740739,1,204627,0.04406668148432402,4.409793900256415,0.009992695138321177,794.339,4.453860581740739,1,124175,0.04402935816334885,4.40983122357739,0.009992695138321177,1214.922,4.453860581740739,1,159361,0.04406210520730003,4.409798476533439,0.009992695138321177,789.733,4.453860581740739,1,120186,0.04406573552081561,4.409794846219923,0.009992695138321177,972.196,4.453860581740739,1,159361,0.04406210520730003,4.409798476533439,0.009992695138321177,784.815
3,26,6.0,130,1800.011,4.057720933359512,0,281439,0.16013798461838702,3.897582948741125,0.04108648532293835,1800.064,4.0574474090504005,0,309977,0.23364216881676647,3.823805240233634,0.04101630739145905,1800.011,4.057720933359512,0,294975,0.19296855745179986,3.8647523759077123,0.04108648532293835,1800.009,4.057720933359512,0,299112,0.19378146876509073,3.8639394645944214,0.04108648532293835,1800.014,4.057720933359512,0,285763,0.1587482897651431,3.898972643594369,0.04108648532293835,1800.016,4.057720933359512,0,222399,0.19520592327420605,3.862515010085306,0.04108648532293835,1800.016,4.057720933359512,0,286046,0.15790811589154563,3.8998128174679665,0.04108648532293835,1800.015,4.057720933359512,0,253406,0.18450239541352964,3.8732185379459825,0.04108648532293835,1800.009
3,27,6.0,135,1478.519,4.457530395820922,1,219617,0.04409065519157007,4.413439740629352,0.009990088861003185,1800.088,4.457526586478268,0,285659,0.09334693026697138,4.364179656211297,0.009989225737707608,1800.002,4.457530395820922,0,317713,0.057876639977453515,4.3996537558434685,0.009990088861003185,1800.008,4.457530395820922,0,346268,0.05365655357811061,4.403873842242811,0.009990088861003185,1360.041,4.457530395820922,1,223121,0.04412959800532956,4.4134007978155925,0.009990088861003185,1800.002,4.457530395820922,0,218723,0.06831968478080341,4.389210711040119,0.009990088861003185,1421.495,4.457530395820922,1,219617,0.04409065519157007,4.413439740629352,0.009990088861003185,1800.008,4.457530395820922,0,242921,0.05791787573177842,4.399612520089144,0.009990088861003185,1360.041
3,28,6.0,140,1322.89,4.363373393383866,1,281557,0.04318949273143602,4.32018390065243,0.009997142187607704,1800.028,4.363373393383866,0,300682,0.12837408856184496,4.234999304822021,0.009997142187607704,1800.005,4.363373393383866,0,349671,0.07027814608048377,4.293095247303382,0.009997142187607704,1800.008,4.363373393383866,0,355643,0.07129908138648222,4.292074311997384,0.009997142187607704,1618.632,4.363373393383866,1,283771,0.043200415827231886,4.320172977556634,0.009997142187607704,1800.013,4.363373393383866,0,227701,0.08681722012598403,4.276556173257882,0.009997142187607704,1673.043,4.363373393383866,1,281557,0.04318949273143602,4.32018390065243,0.009997142187607704,1800.018,4.363373393383866,0,248522,0.07785921940989038,4.285514173973976,0.009997142187607704,1322.89
3,29,6.0,145,1800.023,4.6434855914450495,0,350433,0.0903565805885691,4.55312901085648,0.01984494187911717,1800.029,4.6434855914450495,0,270446,0.22171149935793188,4.421774092087118,0.01984494187911717,1800.007,4.6434855914450495,0,291602,0.16082052049289253,4.482665070952157,0.01984494187911717,1800.01,4.6434855914450495,0,327288,0.15078420694447559,4.492701384500574,0.01984494187911717,1800.008,4.6434855914450495,0,269981,0.12350120531191333,4.519984386133136,0.01984494187911717,1800.008,4.6434855914450495,0,209683,0.1687438094494329,4.474741781995617,0.01984494187911717,1800.009,4.6434855914450495,0,287579,0.11428920497125539,4.529196386473794,0.01984494187911717,1800.017,4.643485591445049,0,190753,0.1775694902178815,4.465916101227167,0.019844941879116975,1800.007
3,30,6.0,150,1800.007,4.319300767044491,0,338056,0.09075417661271867,4.2285465904317725,0.021462262427963896,1800.037,4.319300767044491,0,273038,0.21339842232474648,4.105902344719745,0.021462262427963896,1800.006,4.319300767044491,0,290175,0.15660704070636466,4.1626937263381265,0.021462262427963896,1800.007,4.319300767044491,0,327936,0.14551993175967493,4.173780835284816,0.021462262427963896,1800.015,4.319300767044491,0,256607,0.12304806525996792,4.196252701784523,0.021462262427963896,1800.015,4.319300767044491,0,209768,0.1660700426630921,4.153230724381399,0.021462262427963896,1800.013,4.319300767044491,0,266187,0.11784271359084464,4.2014580534536465,0.021462262427963896,1800.014,4.319300767044491,0,191849,0.1757883948849699,4.143512372159521,0.021462262427963896,1800.006
4,15,3.0,75,4.938,5.039099478655551,1,657,0.048500524608866336,4.990598954046685,0.009718377504475515,4.626,5.039099478655551,1,843,0.04841070145592141,4.9906887771996296,0.009718377504475515,4.348,5.039099478655551,1,1096,0.04933694032760361,4.989762538327947,0.009718377504475515,6.188,5.039099478655551,1,1165,0.04933694032760361,4.989762538327947,0.009718377504475515,5.984,5.039099478655551,1,655,0.04963733615034727,4.989462142505204,0.009718377504475515,12.463,5.039099478655551,1,969,0.0486203301047361,4.990479148550815,0.009718377504475515,7.182,5.039099478655551,1,657,0.048500524608866336,4.990598954046685,0.009718377504475515,6.461,5.039099478655551,1,969,0.04862033010473876,4.990479148550812,0.009718377504475515,4.348
4,16,4.0,80,7.191,4.873912590274357,1,950,0.04742022181164085,4.826492368462716,0.009824986385867764,9.283,4.873912590274357,1,1199,0.04715126854067897,4.826761321733678,0.009824986385867764,6.809,4.873912590274357,1,1365,0.048020941473537526,4.82589164880082,0.009824986385867764,8.285,4.873912590274357,1,1452,0.048020941473537526,4.82589164880082,0.009824986385867764,7.829,4.873912590274357,1,920,0.04792775830947971,4.8259848319648775,0.009824986385867764,13.19,4.873912590274357,1,1484,0.04640580072829881,4.827506789546058,0.009824986385867764,7.594,4.873912590274357,1,950,0.04742022181164085,4.826492368462716,0.009824986385867764,9.76,4.873912590274357,1,1504,0.046879588803901306,4.827033001470456,0.009824986385867764,6.809
4,17,4.0,85,4.731,4.165906206758644,1,622,0.04036168562698972,4.125544521131654,0.009783359607501785,4.332,4.165906206758644,1,812,0.04030573395974102,4.125600472798903,0.009783359607501785,3.385,4.165906206758644,1,813,0.040032126598488205,4.125874080160155,0.009783359607501785,4.65,4.165906206758644,1,880,0.040032126598488205,4.125874080160155,0.009783359607501785,5.621,4.165906206758644,1,591,0.04023771863350145,4.125668488125142,0.009783359607501785,12.266,4.165906206758644,1,1086,0.04080524606354441,4.125100960695099,0.009783359607501785,4.913,4.165906206758644,1,622,0.04036168562698972,4.125544521131654,0.009783359607501785,7.685,4.165906206758644,1,1163,0.040834419822478374,4.125071786936165,0.009783359607501785,3.385
4,18,4.0,90,8.057,4.507734990471111,1,1355,0.035959822421607335,4.471775168049503,0.008041509483423397,5.317,4.498716917025478,1,1637,0.042366201638753154,4.456350715386725,0.006024844265085424,7.551,4.507734990471111,1,1782,0.03537897062019901,4.472356019850912,0.008041509483423397,8.645,4.507734990471111,1,1921,0.03537897062019901,4.472356019850912,0.008041509483423397,9.173,4.507734990471111,1,1330,0.03554915312286955,4.472185837348241,0.008041509483423397,26.778,4.507734990471111,1,3468,0.04439276864546571,4.463342221825645,0.008041509483423397,8.59,4.507734990471111,1,1355,0.035959822421607335,4.471775168049503,0.008041509483423397,24.763,4.507734990471111,1,3810,0.04439549806719967,4.463339492403911,0.008041509483423397,5.317
4,19,4.0,95,6.457,4.659490245415256,1,889,0.04492271464471642,4.61456753077054,0.009734978271564105,6.958,4.659490245415256,1,1235,0.042818725346811526,4.6166715200684445,0.009734978271564105,5.788,4.659490245415256,1,1264,0.04497361428334745,4.614516631131909,0.009734978271564105,6.678,4.659490245415256,1,1353,0.04497361428334745,4.614516631131909,0.009734978271564105,7.307,4.659490245415256,1,857,0.04487532973774311,4.614614915677513,0.009734978271564105,16.999,4.659490245415256,1,1705,0.04607152253307589,4.61341872288218,0.009734978271564105,7.069,4.659490245415256,1,889,0.04492271464471642,4.61456753077054,0.009734978271564105,14.386,4.659490245415256,1,1775,0.04609623184878764,4.613394013566468,0.009734978271564105,5.788
4,20,4.0,100,17.461,5.58043616690493,1,3219,0.05409221256409946,5.52634395434083,0.009788064769586253,22.098,5.58043616690493,1,4224,0.05310887478920723,5.527327292115722,0.009788064769586253,24.789,5.58043616690493,1,5490,0.0531224103961776,5.527313756508752,0.009788064769586253,28.386,5.58043616690493,1,5799,0.0531224103961776,5.527313756508752,0.009788064769586253,19.675,5.58043616690493,1,3195,0.05407210597443601,5.526364060930494,0.009788064769586253,41.761,5.580436166904931,1,5576,0.05472488212407889,5.5257112847808525,0.009788064769586574,18.647,5.58043616690493,1,3219,0.05409221256409946,5.52634395434083,0.009788064769586253,39.656,5.58043616690493,1,5664,0.05459191737465918,5.52584424953027,0.009788064769586253,17.461
4,21,5.0,105,9.291,5.061115465947954,1,1319,0.04823263168122871,5.012882834266725,0.00962173529202066,10.255,5.061115465947954,1,1720,0.048196150656280246,5.012919315291674,0.00962173529202066,8.304,5.061115465947954,1,1673,0.048603231243101064,5.012512234704853,0.00962173529202066,9.623,5.061115465947954,1,1777,0.048179179077770584,5.0129362868701834,0.00962173529202066,9.487,5.061115465947954,1,1235,0.048712431765115305,5.012403034182839,0.00962173529202066,20.745,5.061115465947954,1,1989,0.049957037910920654,5.011158428037033,0.00962173529202066,9.667,5.061115465947954,1,1319,0.04823263168122871,5.012882834266725,0.00962173529202066,17.702,5.061115465947954,1,1989,0.04995703791092154,5.0111584280370325,0.00962173529202066,8.304
4,22,5.0,110,18.467,5.233157398042667,1,2939,0.05100848587241735,5.182148912170249,0.009843114649334794,22.692,5.233157398042667,1,3791,0.05101230995953454,5.182145088083132,0.009843114649334794,20.212,5.233157398042667,1,3923,0.05096030161865528,5.182197096424011,0.009843114649334794,22.556,5.233157398042667,1,4150,0.05096030161865528,5.182197096424011,0.009843114649334794,18.979,5.233157398042667,1,2842,0.05104453390988084,5.182112864132786,0.009843114649334794,45.12,5.233157398042667,1,5424,0.05175720706913367,5.181400190973533,0.009843114649334794,18.634,5.233157398042667,1,2939,0.05100848587241735,5.182148912170249,0.009843114649334794,47.249,5.233157398042667,1,5650,0.051759866487016915,5.18139753155565,0.009843114649334794,18.467
4,23,5.0,115,6.309,5.266123075399722,1,676,0.04894303153976587,5.2171800438599565,0.009381127568592615,5.548,5.266123075399722,1,880,0.05000098566093758,5.216122089738785,0.009381127568592615,4.624,5.266123075399722,1,888,0.04943233500857147,5.216690740391151,0.009381127568592615,5.585,5.266123075399722,1,945,0.04943233500857147,5.216690740391151,0.009381127568592615,6.879,5.266123075399722,1,662,0.049489020192095445,5.216634055207627,0.009381127568592615,11.669,5.266123075399722,1,992,0.0518463531947706,5.214276722204952,0.009381127568592615,6.176,5.266123075399722,1,676,0.04894303153976587,5.2171800438599565,0.009381127568592615,10.033,5.266123075399722,1,992,0.0518463531947706,5.214276722204952,0.009381127568592615,4.624
4,24,5.0,120,8.888,5.14765880456751,1,1024,0.04568701562126698,5.101971788946243,0.008954776214217981,9.345,5.14765880456751,1,1418,0.0506084236848281,5.097050380882682,0.008954776214217981,10.017,5.14765880456751,1,1438,0.0458701155536021,5.101788689013908,0.008954776214217981,10.1,5.14765880456751,1,1531,0.0458701155536021,5.101788689013908,0.008954776214217981,9.096,5.14765880456751,1,984,0.04552021843152865,5.102138586135982,0.008954776214217981,20.563,5.14765880456751,1,2064,0.050571428283135766,5.0970873762843745,0.008954776214217981,8.571,5.14765880456751,1,1024,0.04568701562126698,5.101971788946243,0.008954776214217981,19.93,5.14765880456751,1,2282,0.05063088880585642,5.097027915761654,0.008954776214217981,8.571
4,25,5.0,125,6.711,4.560058701673463,1,723,0.039756884471095155,4.520301817202368,0.00879518361358022,7.566,4.560058701673463,1,900,0.04504615464231598,4.515012547031147,0.00879518361358022,5.466,4.560058701673463,1,863,0.045094331314451175,4.514964370359012,0.00879518361358022,7.045,4.560058701673463,1,896,0.04471952249836608,4.515339179175097,0.00879518361358022,6.799,4.560058701673463,1,646,0.04493344537348776,4.515125256299975,0.00879518361358022,14.703,4.560058701673463,1,1279,0.04067820986807913,4.519380491805384,0.00879518361358022,6.595,4.560058701673463,1,723,0.039756884471095155,4.520301817202368,0.00879518361358022,12.063,4.560058701673463,1,1284,0.04056220582762027,4.519496495845843,0.00879518361358022,5.466
4,26,6.0,130,29.957,4.860201559916642,1,4647,0.048038407997658794,4.812163151918983,0.009982705590208875,40.154,4.860201559916642,1,6185,0.04711373686189546,4.8130878230547465,0.009982705590208875,31.951,4.860201559916642,1,5447,0.0464538822672127,4.813747677649429,0.009982705590208875,31.828,4.860201559916642,1,5782,0.04810677123445917,4.812094788682183,0.009982705590208875,29.469,4.860201559916642,1,4512,0.046521521222786966,4.813680038693855,0.009982705590208875,94.711,4.860201559916642,1,10110,0.04792314124959418,4.812278418667048,0.009982705590208875,29.772,4.860201559916642,1,4647,0.048038407997658794,4.812163151918983,0.009982705590208875,95.206,4.860201559916642,1,10744,0.04784209046754828,4.812359469449094,0.009982705590208875,29.469
4,27,6.0,135,31.537,5.075591656149386,1,5229,0.04991114955340947,5.025680506595976,0.009931222147508854,46.906,5.075591656149386,1,6950,0.049663334547738636,5.025928321601647,0.009931222147508854,40.273,5.075591656149386,1,6243,0.050230305316405044,5.025361350832981,0.009931222147508854,41.76,5.075591656149386,1,6658,0.05019225241113734,5.025399403738248,0.009931222147508854,34.412,5.075591656149386,1,5080,0.04973249440785832,5.025859161741527,0.009931222147508854,115.079,5.075591656149386,1,12180,0.04931768024726502,5.026273975902121,0.009931222147508854,34.007,5.075591656149386,1,5229,0.04991114955340947,5.025680506595976,0.009931222147508854,114.798,5.075591656149386,1,13052,0.049319084911547684,5.026272571237838,0.009931222147508854,31.537
4,28,6.0,140,19.578,5.8042455912059845,1,3180,0.05741815655965077,5.746827434646334,0.0099912790513753,27.897,5.8042455912059845,1,4449,0.05689493179759886,5.747350659408386,0.0099912790513753,24.962,5.8042455912059845,1,4336,0.05718777917611639,5.747057812029868,0.0099912790513753,27.471,5.8042455912059845,1,4563,0.05718777917611639,5.747057812029868,0.0099912790513753,21.609,5.8042455912059845,1,3066,0.0572218309128818,5.747023760293103,0.0099912790513753,52.978,5.8042455912059845,1,5616,0.05705124740585088,5.747194343800134,0.0099912790513753,21.566,5.8042455912059845,1,3180,0.05741815655965077,5.746827434646334,0.0099912790513753,52.125,5.8042455912059845,1,5723,0.05704665509640705,5.747198936109577,0.0099912790513753,19.578
4,29,6.0,145,24.095,5.521068734094021,1,3771,0.05384317343958234,5.467225560654438,0.009848354131768655,21.005,5.466992283065728,1,3159,0.05250734412033786,5.41448493894539,-4.267018803619362e-5,23.695,5.467200889941113,1,2912,0.052983125658799146,5.414217764282314,-4.512494386471213e-6,29.128,5.521068734094021,1,4826,0.054449561678011626,5.466619172416009,0.009848354131768655,26.931,5.521068734094021,1,3598,0.0539062783695643,5.4671624557244565,0.009848354131768655,51.11,5.46811680754889,1,4965,0.053663269146172254,5.414453538402718,0.00016301630224765465,26.324,5.521068734094021,1,3771,0.05384317343958234,5.467225560654438,0.009848354131768655,60.409,5.46811680754889,1,5100,0.053663269146172254,5.414453538402718,0.00016301630224765465,21.005
4,30,6.0,150,63.968,5.765377668008542,1,10901,0.05645009577215543,5.708927572236386,0.00988803852525352,96.926,5.765377668008542,1,14655,0.0569672094057605,5.708410458602781,0.00988803852525352,97.021,5.765377668008542,1,14365,0.05698982025597843,5.708387847752563,0.00988803852525352,93.723,5.765377668008542,1,15158,0.05698982025597843,5.708387847752563,0.00988803852525352,68.05,5.751984598690917,1,9495,0.05687001203598285,5.695114586654934,0.0075420516217309976,112.225,5.700370928694118,1,12315,0.0562828036658134,5.644088125028305,-0.0015010678514263184,72.306,5.765377668008542,1,10901,0.05645009577215543,5.708927572236386,0.00988803852525352,240.098,5.749677931635124,1,22964,0.05680246172002423,5.6928754699151,0.007138006023568129,63.968
5,15,3.0,75,3.138,3.5392833726599346,1,89,0.02040676142888831,3.5188766112310463,0.005799226197291753,1.244,3.5392833726599346,1,137,0.020443015663309527,3.518840356996625,0.005799226197291753,0.667,3.5392833726599346,1,101,0.02064300436080435,3.5186403682991303,0.005799226197291753,0.513,3.5392833726599346,1,112,0.02064300436080435,3.5186403682991303,0.005799226197291753,3.13,3.5392833726599346,1,84,0.02040676142888831,3.5188766112310463,0.005799226197291753,5.104,3.5392833726599346,1,124,0.032782410656627015,3.5065009620033076,0.005799226197291753,4.225,3.5392833726599346,1,89,0.02040676142888831,3.5188766112310463,0.005799226197291753,3.368,3.5392833726599346,1,124,0.032782410656627015,3.5065009620033076,0.005799226197291753,0.513
5,16,4.0,80,3.553,3.9792937790149603,1,198,0.03521401758781906,3.9440797614271412,0.00892832288337827,1.751,3.9792937790149603,1,229,0.03607248923619322,3.943221289778767,0.00892832288337827,1.077,3.9792937790149603,1,210,0.03645338211167681,3.9428403969032835,0.00892832288337827,1.195,3.9792937790149603,1,231,0.03645338211167681,3.9428403969032835,0.00892832288337827,3.726,3.9792937790149603,1,180,0.036395142941162195,3.942898636073798,0.00892832288337827,6.056,3.9792937790149603,1,288,0.03333131452936744,3.945962464485593,0.00892832288337827,3.494,3.9792937790149603,1,198,0.03521401758781906,3.9440797614271412,0.00892832288337827,3.886,3.9792937790149603,1,288,0.03333131452936744,3.945962464485593,0.00892832288337827,1.077
5,17,4.0,85,5.765,4.7972456633480265,1,789,0.045149740322176335,4.75209592302585,0.00950101619443483,5.186,4.7972456633480265,1,1034,0.043447007568119034,4.7537986557799075,0.00950101619443483,4.506,4.7972456633480265,1,1059,0.04537681425423479,4.751868849093792,0.00950101619443483,4.955,4.7972456633480265,1,1152,0.04537681425423479,4.751868849093792,0.00950101619443483,6.481,4.7972456633480265,1,788,0.04494933311822091,4.752296330229806,0.00950101619443483,9.972,4.758950024734796,1,767,0.04657504070643803,4.712374984028358,0.0014423323560736473,6.004,4.7972456633480265,1,789,0.045149740322176335,4.75209592302585,0.00950101619443483,5.979,4.758950024734796,1,767,0.04657504070643803,4.712374984028358,0.0014423323560736473,4.506
5,18,4.0,90,5.723,4.646806399110294,1,873,0.04502895104030458,4.601777448069989,0.009785121411986137,6.221,4.646806399110294,1,1152,0.0402464744579607,4.606559924652333,0.009785121411986137,4.604,4.646806399110294,1,1122,0.043930226982629605,4.602876172127664,0.009785121411986137,5.603,4.646806399110294,1,1217,0.043930226982629605,4.602876172127664,0.009785121411986137,6.608,4.646806399110294,1,836,0.044749964854843505,4.60205643425545,0.009785121411986137,14.232,4.646806399110295,1,1384,0.045263491133511025,4.601542907976784,0.00978512141198633,6.18,4.646806399110294,1,873,0.04502895104030458,4.601777448069989,0.009785121411986137,11.119,4.646806399110294,1,1424,0.04519258947082072,4.601613809639473,0.009785121411986137,4.604
5,19,4.0,95,6.336,5.052999834779796,1,843,0.04713566018040538,5.005864174599391,0.009416088518657731,6.092,5.052999834779796,1,1119,0.049812169559372954,5.003187665220423,0.009416088518657731,5.252,5.052999834779796,1,1128,0.04739753889887677,5.005602295880919,0.009416088518657731,6.533,5.052999834779796,1,1209,0.04739753889887677,5.005602295880919,0.009416088518657731,7.229,5.052999834779796,1,828,0.049449033161979905,5.003550801617816,0.009416088518657731,12.566,5.052999834779796,1,1193,0.04766608983295573,5.0053337449468405,0.009416088518657731,6.751,5.052999834779796,1,843,0.04713566018040538,5.005864174599391,0.009416088518657731,10.565,5.052999834779796,1,1196,0.047547813832805375,5.005452020946991,0.009416088518657731,5.252
