seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-1.5315296315467162,0.01430473518801989,0.009340162209968677,4288,OPTIMAL,22.739
1,25,4.732725723895142,0.04562747658260857,0.009734696004883242,10638,OPTIMAL,57.033
1,30,-30.148229091749364,0.3005118841452834,0.00996781214680116,778,OPTIMAL,73.626
1,35,7.5542870779353555,0.050061329656208464,0.006671085243895871,6132,OPTIMAL,30.607
1,40,8.098852387127241,0.07961982724012096,0.00992860933331527,35899,OPTIMAL,257.343
1,45,5.539145438148692,0.044774244676833774,0.008149111718194855,46286,OPTIMAL,374.751
1,50,4.585952906710067,0.0449758978492536,0.009904453988974637,35806,OPTIMAL,324.155
1,55,16.533886380781954,0.1582492483913711,0.00966370023419475,9483,OPTIMAL,69.414
1,60,2.86613555120942,0.44712070778946034,0.1848358677937375,179448,Time limit reached,1800.001
1,65,14.605036632131924,0.14359403970817297,0.009929440910922738,25205,OPTIMAL,234.212
1,70,-27.282184367248433,0.6740552869187795,0.024706793189476633,57556,Time limit reached,1800.013
1,75,16.762974827801166,0.10977102491004231,0.006591585992059091,28286,OPTIMAL,288.772
1,80,20.417363511271507,0.18481472452748804,0.0091345250900161,87579,OPTIMAL,1069.567
1,85,10.236294863872313,0.08234033742980351,0.008109189106113898,32182,OPTIMAL,359.673
1,90,9.436663323353024,4.097108312777294,0.7673126889155375,124413,Time limit reached,1800.037
1,95,30.948564636447877,0.3042245885518682,0.00992759472308348,86695,OPTIMAL,1198.821
1,100,5.1243627144029755,7.449792812569139,Inf,98129,Time limit reached,1800.022
1,105,24.383439443446974,0.23078417042533417,0.009555229759069951,69567,OPTIMAL,761.583
1,110,-45.31429362737212,5.277079245218587,0.11645507019513518,97923,Time limit reached,1800.016
1,115,29.724648332400744,0.29285485568988534,0.009950289163370865,117496,OPTIMAL,1463.481
1,120,34.22481925672192,7.61223821141521,0.2860390804806088,110657,Time limit reached,1800.06
2,20,-9.114481093385423,0.08802654885609762,0.009657878265826937,3900,OPTIMAL,62.83
2,25,5.401151430831927,0.04564866362221309,0.008523693405912781,4295,OPTIMAL,21.282
2,30,-5.097761657956127,0.04916674811475996,0.00964477184570309,25031,OPTIMAL,162.802
2,35,4.642555494445428,0.042808486611553676,0.009306704594545334,7502,OPTIMAL,43.507
2,40,4.9837457348195215,0.04813263607855589,0.0097521088293639,63089,OPTIMAL,510.025
2,45,5.830242767434988,0.05512572279126893,0.009545386243279122,42399,OPTIMAL,312.619
2,50,8.80701698090926,0.08177427863394016,0.009372149454663938,10869,OPTIMAL,88.278
2,55,1.7526932412468637,1.9934676766521986,Inf,193104,Time limit reached,1800.009
2,60,2.6138728690704593,0.023112633118200332,0.008921177960609334,79526,OPTIMAL,708.043
2,65,17.475556187178498,0.1426755407399085,0.008231496174827942,37437,OPTIMAL,328.139
