seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.02148520279800792,0.009712921657605353,214,OPTIMAL,5.116
1,16,80,4.0,2.250303004538984,0.022261064444524248,0.009991313019709347,6696,OPTIMAL,27.534
1,17,85,4.0,1.6411353000709363,0.016077175306383085,0.009893292468361665,1047,OPTIMAL,8.195
1,18,90,4.0,2.1566595398692447,0.019969241845264385,0.009345875658129782,1088,OPTIMAL,19.064
1,19,95,4.0,1.7514415693513994,0.01719000940610016,0.009912062242367167,1745,OPTIMAL,14.42
1,20,100,4.0,2.274969426057991,0.022357506473090094,0.009925147904398026,3207,OPTIMAL,37.417
1,21,105,5.0,1.761794051506944,0.017317774013721143,0.009927205223224036,5728,OPTIMAL,43.577
1,22,110,5.0,1.930455938957835,0.018638355469389634,0.009749023981346952,1481,OPTIMAL,10.563
1,23,115,5.0,1.8673957031119208,0.018267505865624756,0.009878982913585197,3556,OPTIMAL,24.332
1,24,120,5.0,2.0309586934341795,0.019736807984568117,0.009813341892983591,4883,OPTIMAL,42.293
1,25,125,5.0,1.918574585754522,0.018887611647631974,0.00994248626488146,11239,OPTIMAL,55.304
1,26,130,6.0,1.8799554877600944,0.018606134959627818,0.009996046648435031,106708,OPTIMAL,1112.584
1,27,135,6.0,1.686597181016222,0.013523106684378616,0.008082790171606232,19122,OPTIMAL,90.062
1,28,140,6.0,2.262447787186701,0.022394323967410035,0.009997227447967268,70842,OPTIMAL,509.951
1,29,145,6.0,2.0679355073617574,0.020440210208171106,0.009983031578429969,67721,OPTIMAL,506.505
1,30,150,6.0,2.0182483059101366,0.01997796093219062,0.009997626688700675,26429,OPTIMAL,194.16
2,15,75,3.0,1.5912331179212327,0.014979356504713826,0.009503137674515334,1897,OPTIMAL,11.59
2,16,80,4.0,1.5377815557830616,0.014921257494231455,0.009798178802742315,13366,OPTIMAL,55.985
2,17,85,4.0,1.9730825424630343,0.019507440412446897,0.009985508308316756,37868,OPTIMAL,157.757
2,18,90,4.0,1.9086114227602864,0.01885314392836457,0.009976484368158388,22452,OPTIMAL,187.971
2,19,95,4.0,2.098437741911695,0.02077038189935232,0.009996971747791683,38870,OPTIMAL,240.521
2,20,100,4.0,1.7116317565128987,0.01679219469901083,0.009907837341865637,13019,OPTIMAL,131.643
2,21,105,5.0,2.033418409196724,0.02012400386201829,0.009995559421759146,384570,OPTIMAL,2711.966
2,22,110,5.0,2.069724617321463,0.02049108868688343,0.009999391675255676,564135,OPTIMAL,2716.24
2,23,115,5.0,2.149508807356191,0.021273737452065955,0.009995952868601264,269328,OPTIMAL,2131.969
2,24,120,5.0,1.646273721545093,0.01629655650608197,0.009998027491196134,200565,OPTIMAL,1792.681
2,25,125,5.0,1.831704795182616,0.01812931897774117,0.00999645132811288,244723,OPTIMAL,1241.346
3,15,75,3.0,3.3580743194150378,0.03314263222170455,0.009967913731689676,6359,OPTIMAL,22.895
3,16,80,4.0,3.048834351864469,0.03008166833158077,0.009964933032001739,23864,OPTIMAL,88.278
3,17,85,4.0,3.5278768501750717,0.03483409439304719,0.009972421418371248,55940,OPTIMAL,195.927
3,18,90,4.0,3.2649714704686863,0.03216384436570685,0.009949198370482403,20129,OPTIMAL,175.412
3,19,95,4.0,3.632956866161044,0.03591784015985722,0.009985390733941224,48812,OPTIMAL,304.974
3,20,100,4.0,3.4232738207320144,0.03383823030975819,0.009983441020498229,34602,OPTIMAL,128.669
3,21,105,5.0,3.7183894561199775,0.03645509858935636,0.009901072384627155,22175,OPTIMAL,136.2
3,22,110,5.0,3.5577863670987497,0.027327894662581453,0.007740607877402402,42955,OPTIMAL,291.628
3,23,115,5.0,4.014525717592983,0.03972885356261546,0.009995190929664558,155963,OPTIMAL,1016.479
3,24,120,5.0,4.032486027759986,0.039924926495290336,0.009999828551814423,485472,OPTIMAL,2754.78
3,25,125,5.0,4.453860581740739,0.04407933473854353,0.009995809830364945,120226,OPTIMAL,792.038
3,27,135,6.0,4.457526586478268,0.04411895544701494,0.00999657388019378,228483,OPTIMAL,1644.176
3,28,140,6.0,4.363373393383866,0.04315193939330353,0.009988362831133192,292515,OPTIMAL,2038.042
3,29,145,6.0,4.6434855914450495,0.045970721724692964,0.009999037094466022,529893,OPTIMAL,2447.901
3,30,150,6.0,4.319300767044491,0.04273753558612903,0.009993430068273534,545785,OPTIMAL,2764.882
4,15,75,3.0,5.039099478655551,0.04842871479041033,0.009703848857563906,682,OPTIMAL,6.464
4,16,80,4.0,4.873912590274357,0.047558854809970796,0.009853992769014212,987,OPTIMAL,7.688
4,17,85,4.0,4.165906206758644,0.04084767672918055,0.009902326580779157,642,OPTIMAL,6.425
4,18,90,4.0,4.507734990471111,0.03537666916107263,0.007910070396754376,1417,OPTIMAL,14.653
4,19,95,4.0,4.659490245415256,0.04485522884603288,0.009720211606113274,986,OPTIMAL,8.129
4,20,100,4.0,5.58043616690493,0.052980560785730546,0.009584981691590274,3337,OPTIMAL,23.814
4,21,105,5.0,5.061115465947954,0.047597596865771585,0.009493852043352787,1416,OPTIMAL,9.105
4,22,110,5.0,5.233157398042667,0.050857254801982776,0.009813645176132129,3014,OPTIMAL,15.325
4,23,115,5.0,5.2661230753997215,0.04860138542102099,0.009315032750964836,746,OPTIMAL,13.751
4,24,120,5.0,5.14765880456751,0.04538554409067608,0.008895161386639367,1076,OPTIMAL,14.889
4,25,125,5.0,4.560058701673463,0.042580255355236574,0.009425668735606199,753,OPTIMAL,7.314
4,26,130,6.0,4.860201559916642,0.047854127038127636,0.00994402995743464,4937,OPTIMAL,22.343
4,27,135,6.0,5.075591656149386,0.050019023016804276,0.009952900230122831,5382,OPTIMAL,39.998
4,28,140,6.0,5.8042455912059845,0.05672314645052179,0.00986914744496229,3342,OPTIMAL,17.642
4,29,145,6.0,5.521068734094021,0.05386261038847806,0.009851944333127001,3933,OPTIMAL,32.046
5,15,75,3.0,3.5392833726599346,0.02041244431066147,0.005800850535952192,88,OPTIMAL,4.689
5,16,80,4.0,3.9792937790149603,0.03545763519902412,0.008990646138943386,201,OPTIMAL,5.124
5,18,90,4.0,4.646806399110294,0.04439164911292792,0.009645295247012088,918,OPTIMAL,12.839
5,19,95,4.0,5.052999834779796,0.050009326574336654,0.009995886758592847,892,OPTIMAL,15.043
5,20,100,4.0,5.1963483368745385,0.04998402502372734,0.00971249254714176,1257,OPTIMAL,12.759
5,21,105,5.0,5.48922185529245,0.05426860793570665,0.009985110352531525,3230,OPTIMAL,14.744
5,22,110,5.0,5.183929732888859,0.049911464003194794,0.009721715309366838,939,OPTIMAL,7.662
5,23,115,5.0,5.519353385927931,0.053364620512818206,0.009763031503187776,1852,OPTIMAL,17.258
5,24,120,5.0,5.482109670783845,0.053814451565057375,0.009913692861531964,3810,OPTIMAL,35.419
5,25,125,5.0,6.063698098092319,0.059738651399104725,0.009949875899312883,6453,OPTIMAL,27.146
5,26,130,6.0,5.876645371520513,0.05785885047080708,0.009943456468371926,4698,OPTIMAL,22.42
5,29,145,6.0,6.393902999859767,0.06307541705826658,0.009963218273329539,7056,OPTIMAL,49.502
