seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
1,3,Inf,0.7,15,691.0,105974650,-0.0008064483696593081,0.18353686095338478,546.0,3,13,3,0
1,3,Inf,0.7,15,691.0,105974650,-0.0008064483696593081,0.16796783705171286,561.0,5,24,1,0
1,3,Inf,0.7,15,691.0,105974650,-0.00042249026919194735,0.15707040112411708,578.0,7,36,2,1
1,3,Inf,0.7,15,691.0,105974650,-0.00042249026919194735,0.15707040112411708,584.0,7,42,2,0
1,3,Inf,0.7,15,691.0,105974650,-0.00023770797597291209,0.06372333721926576,601.0,9,53,3,1
1,3,Inf,0.7,15,691.0,105974650,-0.00023770797597291209,0.06372333721926576,611.0,9,60,3,2
1,3,Inf,0.7,15,691.0,105974650,-0.00022310786232696846,0.06372333721926576,625.0,11,70,2,0
1,3,Inf,0.7,15,691.0,105974650,-0.00022310786232696846,0.03883552224430975,635.0,11,81,4,1
1,3,Inf,0.7,15,691.0,105974650,-0.00022310786232696846,0.03883552224430975,641.0,13,90,2,0
1,3,Inf,0.7,15,691.0,105974650,-0.00022310786232696846,2.7137304225557636e-9,645.0,13,97,3,0
1,3,Inf,0.7,15,691.0,105974650,-0.000133451217206895,2.7137304225557636e-9,651.0,13,101,2,1
1,3,Inf,0.7,15,691.0,105974650,-0.000133451217206895,2.7137304225557636e-9,657.0,15,109,1,0
1,3,Inf,0.7,15,691.0,105974650,-8.292900089068942e-5,2.7137304225557636e-9,662.0,15,118,4,2
1,3,Inf,0.7,15,691.0,105974650,-8.292900089068942e-5,2.7137304225557636e-9,668.0,15,125,2,0
1,3,Inf,0.7,15,691.0,105974650,-8.292900089068942e-5,2.7137304225557636e-9,670.0,15,129,2,2
