seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
8,50,50,25.0,10.0,-0.19400956480628526,0.03730945795762025,0.1923073122444917,62472,Time limit reached,1803.198
9,50,50,25.0,0.1,0.7858912668850695,0.008577154358869743,0.011034347917593798,57900,Time limit reached,1801.707
9,50,50,25.0,1.0,0.1400496356087335,0.0202005578180679,0.168549964592562,44948,Time limit reached,1802.754
9,50,50,25.0,5.0,0.1392812492425534,0.019395771559887337,0.1617858304008053,39273,Time limit reached,1802.389
9,50,50,25.0,10.0,0.1723032179746091,0.05249907607218572,0.43820752136386515,63329,Time limit reached,1800.296
10,50,50,25.0,0.1,0.8328507229982246,0.004479645203396276,0.005407775963546857,48591,Time limit reached,1801.724
10,50,50,25.0,1.0,0.4964118592752267,0.02617603433662874,0.05566575949428509,37683,Time limit reached,1803.506
10,50,50,25.0,5.0,0.49364796142942813,0.023466661162243052,0.049909813829065286,57966,Time limit reached,1802.369
10,50,50,25.0,10.0,0.5026089110049429,0.03244028776950175,0.0689971345732635,58737,Time limit reached,1803.369
1,70,70,35.0,0.1,0.4379418256803428,0.019347098418318887,0.04621916416593647,41151,Time limit reached,1803.504
1,70,70,35.0,1.0,-1.2120706695776509,0.22506556584874593,0.18568683452027646,22742,Time limit reached,1800.28
1,70,70,35.0,5.0,-1.565480464071966,0.08092134191511668,0.05169105828675272,28477,Time limit reached,1804.621
2,70,70,35.0,0.1,0.8635729374480843,0.04678184784053108,0.057275169178214874,54909,Time limit reached,1800.197
2,70,70,35.0,1.0,0.2843021667961945,0.03628237908806892,0.14628824346373004,29148,Time limit reached,1800.403
2,70,70,35.0,5.0,0.28582501996519755,0.037769080768163876,0.1522603364806495,33278,Time limit reached,1800.4
3,70,70,35.0,0.1,0.6322465991864024,0.0072687980094817695,0.011630489908271311,29446,Time limit reached,1803.793
3,70,70,35.0,1.0,-0.8262712854632354,0.09421057506696617,0.1140189387244028,45198,Time limit reached,1800.26
3,70,70,35.0,5.0,-0.9394368465969277,0.09627905648832502,0.10248592743311276,34953,Time limit reached,1800.417
4,70,70,35.0,0.1,0.8934130266358712,0.06588660611246022,0.07961873419193903,43899,Time limit reached,1800.22
4,70,70,35.0,1.0,0.5297678963076655,0.05638134924033028,0.11910213669910334,32410,Time limit reached,1800.427
4,70,70,35.0,5.0,0.5294348237488671,0.05628352953460686,0.11895461393183808,33918,Time limit reached,1800.466
5,70,70,35.0,0.1,0.4749281437027129,0.02630312973469473,0.05863054648256827,43507,Time limit reached,1806.139
5,70,70,35.0,1.0,-1.534031049372387,0.050956774405368055,0.03321756389886361,30717,Time limit reached,1803.377
5,70,70,35.0,5.0,-1.814094329099468,0.05904998662251648,0.03255067042287123,31683,Time limit reached,1805.312
6,70,70,35.0,0.1,0.7779321759254076,0.004527818324444599,0.005854399810326283,37956,Time limit reached,1803.092
6,70,70,35.0,1.0,0.12583764119430313,0.05649575661012847,0.8147421569073138,28706,Time limit reached,1800.407
6,70,70,35.0,5.0,0.12817707953925406,0.05904467277033741,0.8540809662203908,33024,Time limit reached,1800.4
7,70,70,35.0,0.1,0.8950657649385793,0.05577254048700797,0.0664517940359307,49932,Time limit reached,1800.191
7,70,70,35.0,1.0,0.5380874348374264,0.04282937332840636,0.08647890192419679,30125,Time limit reached,1800.381
7,70,70,35.0,5.0,0.5410831123264759,0.04593798844701652,0.09277681679886622,31764,Time limit reached,1800.455
8,70,70,35.0,0.1,0.9428759082602531,0.03137345148865023,0.034419491966889496,62589,Time limit reached,1800.193
8,70,70,35.0,1.0,0.840623895935512,0.032225980586599645,0.039864007532343274,33026,Time limit reached,1800.414
8,70,70,35.0,5.0,0.8411385385783007,0.03272168584646107,0.040476253972052206,30731,Time limit reached,1800.573
9,70,70,35.0,0.1,0.22895179621613856,0.021152611250779135,0.10179352365749327,49347,Time limit reached,1803.917
9,70,70,35.0,1.0,-2.226163031459371,0.05328898827013884,0.023937594649213544,16486,Time limit reached,1802.809
9,70,70,35.0,5.0,-2.655824580170541,0.10962529508492036,0.04127731021974384,29348,Time limit reached,1804.355
10,70,70,35.0,0.1,0.9971627249381513,0.01794045700517488,0.018321128504404916,56666,Time limit reached,1800.424
10,70,70,35.0,1.0,0.9969404444481795,0.017998817537647094,0.018385996716116806,36888,Time limit reached,1800.501
10,70,70,35.0,5.0,0.9973751913987989,0.018645509925312997,0.01905072491235989,33001,Time limit reached,1800.543
1,90,90,45.0,0.1,0.836027139905809,0.07602037994807664,0.10002592602242709,32390,Time limit reached,1800.253
1,90,90,45.0,1.0,0.02910851070751062,0.05807294171626043,Inf,16760,Time limit reached,1800.493
1,90,90,45.0,5.0,0.016460859681873594,0.04464708455272,Inf,21060,Time limit reached,1803.902
2,90,90,45.0,0.1,0.8229861560750843,0.08858137896693885,0.12061656150405829,31240,Time limit reached,1800.275
2,90,90,45.0,1.0,-0.08185655509841146,0.0632242377209513,0.7723784325511918,24336,Time limit reached,1800.392
2,90,90,45.0,5.0,-0.0829954619438676,0.06343792584995737,0.7643541509879469,19472,Time limit reached,1800.52
3,90,90,45.0,0.1,0.4484603616423023,0.03193501964812573,0.07667005204348938,26073,Time limit reached,1808.741
3,90,90,45.0,1.0,-0.3039412986114327,0.3280809465971658,1.0794220729332145,16933,Time limit reached,1800.378
3,90,90,45.0,5.0,-0.32034072805584124,0.32261039005014536,1.0070851496407554,19567,Time limit reached,1800.614
4,90,90,45.0,0.1,0.44174542855506616,0.02248428782984785,0.05362836105191046,17160,Time limit reached,1806.406
4,90,90,45.0,1.0,-1.3631633489115382,0.2393409007670868,0.17557756446297965,17435,Time limit reached,1800.397
4,90,90,45.0,5.0,-1.6548243395620015,0.24361346284654894,0.14721409216825304,20925,Time limit reached,1800.703
5,90,90,45.0,0.1,0.8692761132992008,0.08952935436134857,0.11481850143667513,30415,Time limit reached,1800.278
5,90,90,45.0,1.0,0.3370039597128762,0.0778292345868507,0.3002963909733316,16755,Time limit reached,1800.517
5,90,90,45.0,5.0,0.3373662985737422,0.07852001932289376,0.30334613868179217,18545,Time limit reached,1800.646
6,90,90,45.0,0.1,0.8394008620905159,0.09959365937231401,0.13462109993845245,21614,Time limit reached,1800.291
6,90,90,45.0,1.0,0.061974031798993905,0.08412174307316911,Inf,15772,Time limit reached,1800.526
6,90,90,45.0,5.0,0.05963891846702091,0.08188190324860148,Inf,19007,Time limit reached,1800.619
7,90,90,45.0,0.1,0.8450846270109141,0.058497448883423675,0.07436867839961457,38968,Time limit reached,1800.285
7,90,90,45.0,1.0,0.11566953655749482,0.052611186414322,0.834325450870016,16281,Time limit reached,1800.502
7,90,90,45.0,5.0,0.11463236076539278,0.051041810442684854,0.8026634489504966,18906,Time limit reached,1800.699
8,90,90,45.0,0.1,0.6336920308984719,0.013630113433175772,0.021981858664846365,23887,Time limit reached,1806.28
8,90,90,45.0,1.0,-0.615180411461822,0.11100463307849151,0.18044240520389268,20550,Time limit reached,1800.401
8,90,90,45.0,5.0,-0.6837571423428932,0.10194735104022745,0.14909877312711492,19771,Time limit reached,1800.729
9,90,90,45.0,0.1,0.508136825636055,0.027886198700410758,0.058065928780448285,18404,Time limit reached,1807.924
9,90,90,45.0,1.0,-0.8773312077513368,0.21073731033574028,0.2402026834037686,25325,Time limit reached,1800.371
9,90,90,45.0,5.0,-0.999234638902262,0.20749640901776056,0.20765534033699204,20180,Time limit reached,1800.653
10,90,90,45.0,0.1,0.8413702127272606,0.0883649294687665,0.11734968058442201,24304,Time limit reached,1800.249
10,90,90,45.0,1.0,0.08357604955508682,0.07743212280048634,12.603034816863051,15857,Time limit reached,1800.513
10,90,90,45.0,5.0,0.08090791450766951,0.07460331637068589,11.833159663746486,18526,Time limit reached,1800.608
