seed,dimension,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,20,-2.594074440750031,0.004132053851167328,0.0015928817563048102,414,OPTIMAL,8.301
1,25,-0.5942506283911175,0.0027606952451875166,0.004645674927869848,357,OPTIMAL,7.111
1,30,-30.30906219040646,0.2070134728532267,0.006830085060129355,39,OPTIMAL,7.657
1,35,-0.32006766103183076,0.00037803527582047636,0.0011811105020787486,427,OPTIMAL,8.531
1,40,-0.1771470729674065,0.007513404553959713,0.042413371150321594,968,OPTIMAL,9.817
1,45,-0.4495765994634078,0.01032036901956035,0.022955752216370306,1422,OPTIMAL,12.097
1,50,-0.39879631571690183,0.07261237644946611,0.18207885476307234,1287,OPTIMAL,11.928
1,55,0.3987037738078666,0.09113615239025907,0.2963125701275191,1382,OPTIMAL,12.598
1,60,-0.5028847932840317,0.004601542244186185,0.00915029109179528,13548,OPTIMAL,53.092
1,65,-0.17394992730334707,0.005456955550301762,0.03137084122366725,1367,OPTIMAL,13.508
1,70,-27.786109617699392,0.27692421031708037,0.00996628222256358,12134,OPTIMAL,75.307
1,75,0.11591840194622693,0.02610022684367408,0.29058959184901373,2369,OPTIMAL,18.551
1,80,-0.21380406369362792,0.014751789084791134,0.06899676661866361,2824,OPTIMAL,21.589
1,85,-0.1838034375353481,0.006588672130092288,0.03584629438078485,3180,OPTIMAL,24.352
1,90,-0.5166868049401936,0.02840489961216175,0.054975082275324626,8296,OPTIMAL,55.915
1,95,-0.03257544061508849,0.06381921740727842,1.9591206197750781,3733,OPTIMAL,28.318
1,100,-0.8256830968677676,0.010137395225004231,0.012277585993295106,31356,OPTIMAL,173.105
1,105,-0.09905170271830105,0.011717151192753739,0.11829328392341555,4451,OPTIMAL,31.53
1,110,-47.78889667606077,0.5863479199776691,0.012269542943254275,293203,Time limit reached,1800.058
1,115,-0.08332080933217018,0.03866935550541162,0.4641020150350529,5671,OPTIMAL,39.817
1,120,-0.11009521067225736,0.010562190649708036,0.09593687668349754,5719,OPTIMAL,37.498
2,20,-10.150621977826841,0.07117937922950901,0.007012317017124096,668,OPTIMAL,9.122
2,25,0.15980149466653104,0.001295549655320305,0.00817350828846624,457,OPTIMAL,12.792
2,30,-5.963039026867023,0.047600139291580135,0.007982530229487568,3815,OPTIMAL,19.283
2,35,-0.261442513487636,0.07712421262169833,0.2949949172109136,631,OPTIMAL,9.323
2,40,-0.45935422469701415,0.012334943653497632,0.02685279244276821,1768,OPTIMAL,12.971
2,45,-0.3473254135990774,0.0006746765167735536,0.0019424910771209563,1303,OPTIMAL,12.003
2,50,0.2182305028466745,0.0023001724033722137,0.010652382176463993,1185,OPTIMAL,11.488
2,55,-0.9085693083468147,0.008544737442857553,0.009404607182257907,58577,OPTIMAL,207.496
2,60,-0.8669776146015707,0.007818611679500598,0.009018239396058373,1820,OPTIMAL,15.068
2,65,-0.036152311623007916,0.12262331292260717,3.391852620692938,1471,OPTIMAL,12.437
2,70,-1.2729287315242068,0.01266040194301965,0.009945884344883995,161415,OPTIMAL,507.343
2,75,-0.15325499925285924,0.02390646770863966,0.15599143796409398,2120,OPTIMAL,16.771
2,80,-0.27666190941590996,0.004270637115388665,0.015436303191880862,2494,OPTIMAL,20.379
2,85,-0.2696155463645113,0.04168497376399605,0.1546089397517135,2976,OPTIMAL,24.244
2,90,-0.12272464462972776,0.0010134776233367004,0.008258142660705691,3125,OPTIMAL,23.682
2,95,-1.1117337757252468,0.004682754537134182,0.00421211861992711,37640,OPTIMAL,192.966
2,100,-1.1549549509421373,0.0067723327226003605,0.005863720240409317,5766,OPTIMAL,39.822
2,105,-0.03548493932758018,0.011517319813600269,0.32456924069329296,3819,OPTIMAL,26.094
2,110,-0.3015484689360006,1.5257810926995186,5.05982039332902,338572,Time limit reached,1800.072
2,115,-0.4958547546715474,0.007426118724034425,0.014976399145256685,38115,OPTIMAL,208.856
2,120,-0.33023411307316636,0.04973344289768644,0.1506005616284334,16068,OPTIMAL,101.016
3,20,0.2228422898376317,0.0036432463645498236,0.016620722001449893,333,OPTIMAL,7.583
3,25,-1.7242357868018687,0.007831550645310603,0.004542041584600589,1224,OPTIMAL,10.144
3,30,-12.152992911444908,0.0925819466486697,0.0076180367522046336,1327,OPTIMAL,10.934
3,35,-1.965603981083428,0.03905882461728494,0.019871156648632735,1117,OPTIMAL,10.516
3,40,0.16875128469448264,0.09301276305251371,1.228077351340492,873,OPTIMAL,15.093
3,45,-0.5469593535691428,0.030955211211092126,0.05659508519069321,1185,OPTIMAL,18.082
3,50,-0.5871793434092759,0.005388128990746144,0.009176291794363257,4309,OPTIMAL,23.19
3,55,-1.1735978779951237,0.016420552428694446,0.013991634389068548,1257,OPTIMAL,17.15
3,60,0.014667061333997644,0.012283087892250522,5.152359366574452,1360,OPTIMAL,12.765
3,65,-0.8249327501448092,0.005863667960096852,0.007108055728260928,5509,OPTIMAL,37.235
3,70,-11.582346508168099,0.11531981025107108,0.009956515302814096,91138,OPTIMAL,330.972
3,75,-0.9809358511852484,0.00618158558926285,0.006301722566051331,33836,OPTIMAL,157.131
3,80,-0.13466644853724824,0.015947696103332798,0.1184236777353026,2241,OPTIMAL,17.6
3,85,-0.2789093480901663,0.03122425829211095,0.11195127917339191,2420,OPTIMAL,20.052
3,90,-0.5424037800840222,0.024395603752869977,0.04497683211037158,3430,OPTIMAL,26.137
3,95,-0.5109377556728585,0.025666222664366356,0.050233560505949064,3515,OPTIMAL,27.823
3,100,-0.047091480986083845,0.06900853192263579,1.4654143483622595,3659,OPTIMAL,25.542
3,105,-0.6699228906378145,0.02033563040903641,0.030355180712925683,23048,OPTIMAL,130.497
3,110,-10.583246575312089,3.3976643214626314,0.3210417802594227,285606,Time limit reached,1800.09
3,115,-0.649705367861854,0.015791825900686507,0.024306134259990144,76307,OPTIMAL,408.168
3,120,-0.08136844263486886,0.009123321874930257,0.11212358968046213,5897,OPTIMAL,36.55
4,20,-1.378692743808232,0.013703179527036369,0.00993925556551881,1938,OPTIMAL,10.867
4,25,-0.3391380718655436,0.00122042350199969,0.0035986036462563402,292,OPTIMAL,7.801
4,30,-0.19418573932706829,0.03983445601168742,0.20513584648249575,577,OPTIMAL,7.611
4,35,0.13465951762169004,0.030207321339227988,0.2891975699346776,753,OPTIMAL,9.806
4,40,-0.09731296013344426,0.05357552938550553,0.5505487584802472,849,OPTIMAL,15.593
4,45,-11.175605285790732,0.09469960058109272,0.008473778212397937,9542,OPTIMAL,34.957
4,50,-0.3466236242380477,0.02498460862096541,0.07207993591287057,1160,OPTIMAL,10.809
4,55,-0.42735173849678043,0.07892967211873736,0.18469486609876515,1097,OPTIMAL,11.912
4,60,-0.41853300192246884,0.06644757597560991,0.15876305015469006,1626,OPTIMAL,14.72
4,65,-0.1370827148974536,0.07829014410476343,0.5711160897515731,1678,OPTIMAL,14.737
4,70,-0.38184915299090433,0.06134876062879013,0.16066229333825827,1957,OPTIMAL,16.892
4,75,0.0732573273719469,0.028100899457009554,0.6223012039381004,2169,OPTIMAL,16.749
4,80,-0.2674479001966192,0.07356384750678918,0.27505860936917953,2269,OPTIMAL,18.296
4,85,-4.876422913293753,1.7849810551688012,0.36604311949702195,395714,Time limit reached,1800.063
4,90,-0.089127882242097,0.03768201488056755,0.42278593334252396,3313,OPTIMAL,23.425
4,95,-0.14286076724185404,0.03834328988206981,0.2683962197764002,4184,OPTIMAL,31.124
4,100,-0.5067208655459112,0.016257577975781756,0.0320838928909446,6586,OPTIMAL,44.572
4,105,-0.2894653638241638,0.006030250302987039,0.02083237256202481,7647,OPTIMAL,52.77
4,110,-0.23983443317016423,0.0004871057742476814,0.002031008507865409,20507,OPTIMAL,134.544
4,115,-0.1515444078582942,0.07525164292628961,0.4965649606592923,4643,OPTIMAL,32.688
4,120,-0.3251347196031998,0.0008732228031092526,0.002685726102013803,319175,OPTIMAL,1563.563
5,20,-10.318941382149232,0.0823414090146084,0.007979637248162981,271,OPTIMAL,8.474
5,25,-0.30236142529608406,0.026942606834345073,0.08910728876199014,285,OPTIMAL,6.956
5,30,-0.3583123031761973,0.05055096340499782,0.14108073587453618,597,OPTIMAL,9.514
5,35,-0.3694550655099169,0.01888299672910454,0.051110401485610926,645,OPTIMAL,9.395
5,40,-0.27341363225399046,0.008305795849417097,0.030378133602721537,746,OPTIMAL,10.009
5,45,-0.21299346584072854,0.0266778057773292,0.1252517567711595,852,OPTIMAL,10.205
5,50,-2.086619239667468,0.002921871076006166,0.0014002895307683482,4956,OPTIMAL,23.562
5,55,-0.5622947924086367,0.028819972375930702,0.051254204671677545,1243,OPTIMAL,12.545
5,60,-2.418162306490215,0.023349087867363227,0.009655715749391823,52730,OPTIMAL,170.367
5,65,-0.4153267070814777,0.008957855243022117,0.021568213867028757,1569,OPTIMAL,14.0
5,70,-0.26497701336281204,0.0006652764382891196,0.0025106949083851635,1851,OPTIMAL,15.407
5,75,-0.26217344934984105,3.458442268317041e-5,0.00013191428334537942,2185,OPTIMAL,17.886
5,80,-0.07204246172022588,0.08724489190428475,1.2110204151975945,2662,OPTIMAL,20.8
5,85,-0.20231661538838913,0.0009944672080751948,0.0049154005772887545,3095,OPTIMAL,22.339
5,90,-0.7583912186722628,0.029308653363988357,0.03864582374160378,53571,OPTIMAL,266.362
5,95,-0.8166545780897304,0.034372907079577075,0.04208989700392071,6211,OPTIMAL,46.576
5,100,-1.8782760221210713,0.017425253810710917,0.009277259362036251,13781,OPTIMAL,78.746
