seed,dimension,p,k,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,15,75,3.0,2.2335078624459115,0.0218227248871119,0.009867012494915643,198,OPTIMAL,5.149
1,16,80,4.0,2.250303004538984,0.022184502614012835,0.009956608050625069,6162,OPTIMAL,28.1
1,17,85,4.0,1.6411353000709363,0.015014413448075636,0.009233270153277273,1024,OPTIMAL,8.253
1,18,90,4.0,2.1566595398692447,0.02111659712613445,0.009888163194232061,984,OPTIMAL,16.117
1,19,95,4.0,1.7514415693513994,0.016236934359561195,0.009357359951748611,1659,OPTIMAL,12.958
1,20,100,4.0,2.274969426057991,0.022129308518211044,0.009822849098753361,3030,OPTIMAL,36.61
1,21,105,5.0,1.761794051506944,0.017170978461433783,0.009842228230685484,5394,OPTIMAL,41.075
1,22,110,5.0,1.930455938957835,0.018485683933689545,0.00966839514637538,1396,OPTIMAL,10.023
1,23,115,5.0,1.8673957031119208,0.018486084429323757,0.009998371062883885,3331,OPTIMAL,23.847
1,24,120,5.0,2.0309586934341795,0.019646838731625316,0.009768171298592986,4567,OPTIMAL,40.644
1,25,125,5.0,1.918574585754522,0.018703227432226743,0.009844470442852962,10241,OPTIMAL,50.639
1,26,130,6.0,1.8799554877600944,0.01861269882386929,0.00999960831207594,96395,OPTIMAL,457.126
1,27,135,6.0,1.6865971810162221,0.014893133839559702,0.008908953630107366,17247,OPTIMAL,177.551
1,28,140,6.0,2.262447787186701,0.022384302751219387,0.009992709093626628,64675,OPTIMAL,440.233
1,29,145,6.0,2.0679355073617574,0.020463978605488986,0.009994756126313405,61305,OPTIMAL,463.853
1,30,150,6.0,2.0182483059101366,0.019925688410956655,0.009971206969519692,24354,OPTIMAL,118.574
2,15,75,3.0,1.5912331179212327,0.015145231232684075,0.00960938242124624,1704,OPTIMAL,10.448
2,16,80,4.0,1.5377815557830616,0.015209852397427337,0.009989580368271833,11950,OPTIMAL,54.484
2,17,85,4.0,1.9730825424630343,0.019519323786738596,0.00999165197221751,33368,OPTIMAL,141.385
2,18,90,4.0,1.9086114227602864,0.018895411177259236,0.009999074496612022,20298,OPTIMAL,167.499
2,19,95,4.0,2.098437741911695,0.020757671721751247,0.009990793106011534,33790,OPTIMAL,233.312
2,20,100,4.0,1.7116317565128987,0.016854402408718716,0.009944906549466824,11475,OPTIMAL,119.944
2,21,105,5.0,2.033418409196724,0.020020003384281004,0.009943388912241922,335237,OPTIMAL,1733.956
2,23,115,5.0,2.149508807356191,0.021277103073826797,0.00999755009335386,231003,OPTIMAL,1834.211
2,24,120,5.0,1.646273721545093,0.016289370372000178,0.009993574699215232,176466,OPTIMAL,1599.723
2,25,125,5.0,1.831704795182616,0.01812618326625781,0.009994705025278378,213841,OPTIMAL,2283.159
3,15,75,3.0,3.3580743194150378,0.033179333379481424,0.009979062051232737,5764,OPTIMAL,22.747
3,16,80,4.0,3.048834351864469,0.030139040782392712,0.009984128133683398,21542,OPTIMAL,81.34
3,17,85,4.0,3.5278768501750717,0.03489315276511196,0.009989497744001829,49797,OPTIMAL,182.131
3,18,90,4.0,3.2649714704686863,0.03219257372238227,0.009958173679858878,18317,OPTIMAL,157.479
3,19,95,4.0,3.632956866161044,0.03595477499477928,0.009995761493461234,43782,OPTIMAL,273.758
3,20,100,4.0,3.4232738207320144,0.03384401584568586,0.009985164996453109,37641,OPTIMAL,148.077
3,21,105,5.0,3.7183894561199775,0.03655378699441503,0.009928141905121085,20702,OPTIMAL,130.707
3,22,110,5.0,3.5577863670987497,0.027364909584996155,0.007751173596216324,41173,OPTIMAL,245.895
3,23,115,5.0,4.014525717592983,0.03970658352536871,0.009989532148783621,138441,OPTIMAL,911.023
3,25,125,5.0,4.453860581740739,0.04407434163075674,0.009994666233449336,106625,OPTIMAL,424.205
3,27,135,6.0,4.457526586478268,0.044111863596638656,0.00999495093174405,204964,OPTIMAL,1222.064
3,28,140,6.0,4.363373393383866,0.043186303173706087,0.009996396515227131,261219,OPTIMAL,1179.053
4,15,75,3.0,5.039099478655551,0.049440410802803036,0.009908574940788338,656,OPTIMAL,6.295
4,16,80,4.0,4.873912590274357,0.04699793675921704,0.009736641339823852,937,OPTIMAL,7.539
4,17,85,4.0,4.165906206758644,0.04073857640083922,0.00987561719941686,627,OPTIMAL,6.369
4,18,90,4.0,4.507734990471111,0.03587920078011386,0.008023335829126345,1376,OPTIMAL,13.72
4,19,95,4.0,4.659490245415256,0.0455182362578741,0.009865303943659334,933,OPTIMAL,15.222
4,20,100,4.0,5.58043616690493,0.05420445384224415,0.009808574206926183,3095,OPTIMAL,22.954
