seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,3.9094341493959064,0.0077880868764939335,3,18,Time limit reached,2333.618
1,5,-496.4583624786399,14.263128831521783,0.028729758444013424,3,6,Time limit reached,1928.308
1,6,-485.5407587930873,5.990949184968372,0.012338715291091368,3,30,Time limit reached,1911.003
1,7,-475.91426983362254,7.757495199852997,0.016300194576147047,3,24,Time limit reached,2045.666
1,8,-470.9310220831441,12.289518344241571,0.026096217424537865,3,19,Time limit reached,2038.538
2,4,-505.8780881861788,5.226265234123048,0.010331076510670334,3,25,Time limit reached,1912.147
2,5,-543.7924584375728,4.572983147815421,0.0084094273042229,3,18,Time limit reached,2277.205
2,6,-476.5735179166229,6.734909609622662,0.01413194262044779,3,28,Time limit reached,1941.051
2,7,-466.26739774702844,10.481348567183659,0.022479265369675865,3,11,Time limit reached,2016.548
2,8,-448.3903978779525,11.222887977364337,0.025029278125663825,3,27,Time limit reached,1895.107
3,4,-482.39674582137786,3.1083107517107464,0.006443473714604396,3,29,Time limit reached,1938.57
3,5,-492.7137659643789,3.9035818317739768,0.007922615728289168,3,18,Time limit reached,2465.526
3,6,-508.8601833257553,5.436609558449163,0.010683896552717365,3,24,Time limit reached,1995.4
3,7,-457.58825120820745,11.307001404012794,0.024709990639309464,3,21,Time limit reached,2008.113
3,8,-433.40142236741144,9.342814013882503,0.02155695281950928,3,25,Time limit reached,1897.603
