seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,3.9094341493959064,0.0077880868764939335,3,18,Time limit reached,2361.235
1,5,-496.4583624786399,14.263128831521783,0.028729758444013424,3,6,Time limit reached,1933.058
1,6,-485.5407587930873,5.939627398227287,0.0122330150263625,3,33,Time limit reached,1960.796
1,7,-475.91426983362254,7.699663007084098,0.016178676486787977,3,25,Time limit reached,2062.632
1,8,-470.9310220831441,12.201539110419844,0.025909397636296787,3,20,Time limit reached,2115.355
2,4,-505.8780881861788,5.226265234123048,0.010331076510670334,3,25,Time limit reached,1916.531
2,5,-543.7924584375728,4.572983147815421,0.0084094273042229,3,18,Time limit reached,2326.863
2,6,-476.5735179166229,6.67372337592758,0.014003554803259453,3,30,Time limit reached,1918.621
2,7,-466.26739774702844,10.62947255251055,0.022796945709417857,3,12,Time limit reached,2004.714
2,8,-448.3903978779525,11.100388665006903,0.024756080231736633,3,29,Time limit reached,2031.747
3,4,-482.39674582137786,3.066294821331155,0.0063563754272640645,3,30,Time limit reached,2207.52
3,5,-492.7137659643789,3.9035818317739768,0.007922615728289168,3,18,Time limit reached,2228.746
3,6,-508.8601833257553,5.468228534718037,0.010746033417233314,3,26,Time limit reached,1968.887
3,7,-457.58825120820745,11.191544623474556,0.024457674763118612,3,22,Time limit reached,1943.198
3,8,-433.40142236741144,9.20117306932923,0.021230140452859505,3,27,Time limit reached,1917.622
