seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-271.01171330788446,3.7631205892375874,0.013885453670271705,119,2833,Time limit reached,1804.761
1,5,-296.2328406095605,8.857078707231608,0.029899043904134098,111,2687,Time limit reached,1805.491
1,6,-220.4497816902557,14.378911435987902,0.0652253376063265,73,2304,Time limit reached,1805.661
1,7,-192.13083878378455,23.048925184156673,0.11996473512560314,79,2020,Time limit reached,1805.481
1,8,-105.9148864611476,25.77666805752014,0.24337153084685323,61,2211,Time limit reached,1808.939
2,4,-374.33604298902037,5.229774103290481,0.013970800304270661,161,3192,Time limit reached,1803.58
2,5,-206.5806487926882,20.228552305315958,0.09792084797650193,31,889,Time limit reached,1805.932
2,6,-227.86464758902537,15.351864868588564,0.0673727365390925,207,6122,Time limit reached,1805.115
2,7,-160.5123476237869,30.01694937709894,0.18700710457150288,61,1819,Time limit reached,1806.613
2,8,-160.53970956157926,40.28825961411579,0.25095510465379384,35,1111,Time limit reached,1807.68
3,4,-350.8591606370959,7.431307663757934,0.02118031534437933,143,2429,Time limit reached,1803.672
3,5,-303.58076278784307,14.306843159099913,0.0471269754635218,69,1767,Time limit reached,1805.331
3,6,-197.47775222227224,23.08554000380414,0.11690197880022493,35,882,Time limit reached,1805.564
3,7,-154.15950880984462,28.719395117369146,0.18629661795818545,59,1861,Time limit reached,1807.909
3,8,-156.9874463178072,29.117669527270806,0.18547769398277017,25,739,Time limit reached,1808.935
