seed,num_v,solution,dual_gap,rel_dual_gap,number_nodes,ncalls,termination,time
1,4,-501.9761863719564,4.122879303605828,0.008213296597601623,3,12,Time limit reached,1029.459
1,5,-496.4583624786399,9.101790965360124e-8,1.833344274818561e-10,1,3,Optimal (tree empty),1978.527
1,6,-485.5407587930873,6.4523381666516,0.01328897327320209,3,15,Time limit reached,972.11
1,7,-475.9244553746261,8.774978943473116,0.018437755917724067,3,13,Time limit reached,966.191
1,8,-470.5508423130816,15.375143667898726,0.0326747766348038,3,11,Time limit reached,892.415
2,4,-505.96912868151054,5.896945519280052,0.01165475359069183,3,12,Time limit reached,741.14
2,5,-543.7924584375728,5.3359616815326945,0.009812496658861372,3,11,Time limit reached,1445.412
2,6,-476.5735179166229,7.190667169289156,0.015088264242469243,3,15,Time limit reached,795.033
2,7,-466.26739774702844,13.919356587456718,0.029852733977786306,3,9,Time limit reached,1374.605
2,8,-448.3903978779525,14.30111049628016,0.03189432816572665,3,11,Time limit reached,731.87
3,4,-482.5884753539862,3.258918078516274,0.006752996072120882,3,14,Time limit reached,722.784
3,5,-492.7137659643789,4.500444155809475,0.00913399313494082,3,12,Time limit reached,949.728
3,6,-508.8601833257553,6.526216660844057,0.012825166665999864,3,13,Time limit reached,767.813
3,7,-457.87069945835185,12.542898319664346,0.027393974618821954,3,13,Time limit reached,771.534
3,8,-433.40142236741144,12.79958995623457,0.029532874826109487,3,10,Time limit reached,883.05
