seed,n0,m0,M,solution,dual_gap,rel_dual_gap,ncalls,termination,time
3,2,18,20.0,3.3413215906953506,3.938317894025545e-8,1.1786707246056359e-8,61,OPTIMAL,0.255
4,2,18,20.0,1.4352713939575417,9.017705226987971e-8,6.282927278790729e-8,38,OPTIMAL,0.254
5,2,18,20.0,0.9996270147139672,8.404317664023608e-8,8.407454227332558e-8,63,OPTIMAL,0.301
6,2,18,20.0,0.09959889598338262,5.489344445663846e-8,5.511454135000372e-7,37,OPTIMAL,0.242
7,2,18,20.0,4.155671012596181,4.337326586778545e-8,1.0437127046152064e-8,59,OPTIMAL,0.256
8,2,18,20.0,1.7918318160727862,8.244643789900863e-8,4.601237736322022e-8,41,OPTIMAL,0.239
9,2,18,20.0,0.3516914944738503,2.6011075737741862e-8,7.395992814791597e-8,67,OPTIMAL,0.292
10,2,18,20.0,1.5948028072372764,2.390136732977055e-8,1.4987036378112634e-8,84,OPTIMAL,0.261
1,2,19,20.0,3.0758039096430787,8.391365113880056e-8,2.728186057799067e-8,64,OPTIMAL,0.242
2,2,19,20.0,2.8257415463844584,7.264414758623161e-8,2.5707994967450336e-8,16,OPTIMAL,0.053
3,2,19,20.0,4.25751543319662,5.411205794558782e-8,1.2709773923875486e-8,66,OPTIMAL,0.254
4,2,19,20.0,1.4206946445757869,2.5707687756337805e-8,1.8095153888046488e-8,16,OPTIMAL,0.1
5,2,19,20.0,1.9826704151691423,6.39870096907913e-8,3.227314598850997e-8,41,OPTIMAL,0.284
6,2,19,20.0,0.40531192181988007,4.223499638911221e-8,1.0420369724264896e-7,19,OPTIMAL,0.183
7,2,19,20.0,4.461341255540128,3.219172128865466e-8,7.215704801995295e-9,79,OPTIMAL,0.257
8,2,19,20.0,2.5479034351512273,5.8699334726242114e-8,2.3038289155212958e-8,41,OPTIMAL,0.219
9,2,19,20.0,0.8896981060266755,7.479437669211109e-8,8.406714870270673e-8,41,OPTIMAL,0.246
10,2,19,20.0,2.7405462084815904,0.018082465876733345,0.006641949199820019,62,OPTIMAL,0.297
1,2,20,20.0,3.3882214078246813,2.9710979898567302e-8,8.768901610292085e-9,62,OPTIMAL,0.271
2,2,20,20.0,3.2672790660024797,8.614259172645689e-8,2.6365239166124398e-8,16,OPTIMAL,0.035
3,2,20,20.0,3.1647135439810334,4.104312356645323e-8,1.2968985511121788e-8,58,OPTIMAL,0.224
4,2,20,20.0,2.7126330459355774,3.2106715508462e-8,1.1835996739987916e-8,37,OPTIMAL,0.244
5,2,20,20.0,1.9437670310453399,1.7731493162642664e-8,9.12223174958247e-9,39,OPTIMAL,0.238
6,2,20,20.0,0.8511158152098122,5.8876476582980786e-8,6.917563932387369e-8,42,OPTIMAL,0.22
7,2,20,20.0,4.367876856557001,0.004466837249614386,0.0010237033031159919,62,OPTIMAL,0.206
8,2,20,20.0,0.7424441245381959,8.624588088146368e-8,1.1616482378905837e-7,38,OPTIMAL,0.216
9,2,20,20.0,1.1139874445287137,9.513102172675758e-8,8.539686000760493e-8,40,OPTIMAL,0.213
10,2,20,20.0,1.4400681162035136,1.403999894122876e-8,9.749538178184415e-9,62,OPTIMAL,0.224
1,2,21,20.0,3.8774773891148415,7.80679836331899e-8,2.013370482163125e-8,61,OPTIMAL,0.224
2,2,21,20.0,4.217212338020206,5.058105312372163e-8,1.1993954697129159e-8,15,OPTIMAL,0.041
3,2,21,20.0,4.311855546219652,5.1229712916267545e-8,1.1881129359690445e-8,55,OPTIMAL,0.229
4,2,21,20.0,2.184584876887847,8.531783546317229e-8,3.905448568185641e-8,39,OPTIMAL,0.216
5,2,21,20.0,2.067139151750794,3.838577411485744e-8,1.8569516616794428e-8,42,OPTIMAL,0.187
6,2,21,20.0,0.9623225959819903,5.144719650296281e-8,5.346148938850168e-8,22,OPTIMAL,0.142
7,2,21,20.0,4.456969779803133,1.3436094903340745e-8,3.0146255432853798e-9,59,OPTIMAL,0.309
8,2,21,20.0,1.0971610544385286,6.39916626354875e-8,5.8324770195688553e-8,39,OPTIMAL,0.212
9,2,21,20.0,0.5976298112501273,5.6446784357788715e-8,9.445109435082126e-8,42,OPTIMAL,0.252
10,2,21,20.0,2.9169270157864955,5.064401342735891e-9,1.7362111990187178e-9,64,OPTIMAL,0.255
1,2,22,20.0,3.7142270359803407,5.539843517254894e-8,1.491519916854131e-8,61,OPTIMAL,0.211
2,2,22,20.0,3.9688828950092234,8.994692812791527e-8,2.266303454795599e-8,15,OPTIMAL,0.045
3,2,22,20.0,3.912591566422815,4.962454003276662e-8,1.2683291833484072e-8,64,OPTIMAL,0.226
4,2,22,20.0,2.7452959277722004,4.4547322275434453e-8,1.6226783621991613e-8,42,OPTIMAL,0.183
5,2,22,20.0,2.1908761446624747,3.19586521690951e-8,1.4587156244838518e-8,46,OPTIMAL,0.234
6,2,22,20.0,0.6513958580723096,7.921392297660645e-8,1.2160644196287854e-7,41,OPTIMAL,0.239
7,2,22,20.0,4.524304927622753,7.977454963281616e-8,1.7632443505825564e-8,60,OPTIMAL,0.22
8,2,22,20.0,1.2815295867275722,3.765839129421522e-8,2.938550369093542e-8,39,OPTIMAL,0.211
9,2,22,20.0,1.0517412371714123,5.974235306460685e-8,5.680328425539516e-8,37,OPTIMAL,0.224
10,2,22,20.0,2.5276615987871187,5.380832845958139e-8,2.1287790118290104e-8,78,OPTIMAL,0.218
1,2,23,20.0,4.168537226182991,3.241544455079293e-8,7.776215742840877e-9,64,OPTIMAL,0.202
2,2,23,20.0,3.903034787427202,2.1342906997290356e-8,5.468285136158945e-9,16,OPTIMAL,0.033
3,2,23,20.0,4.7985761081539176,4.1169055720047254e-8,8.579431720025942e-9,65,OPTIMAL,0.224
4,2,23,20.0,2.116421835990861,3.019439098750354e-8,1.4266717014919683e-8,38,OPTIMAL,0.211
5,2,23,20.0,2.4384225432404003,4.856210145121054e-8,1.9915376255425062e-8,43,OPTIMAL,0.246
6,2,23,20.0,1.6707479174665025,5.084610288363933e-8,3.043313949368745e-8,46,OPTIMAL,0.273
7,2,23,20.0,4.939014399234411,3.956621874579014e-8,8.010954385734614e-9,64,OPTIMAL,0.209
8,2,23,20.0,1.9385387538858083,7.682362879180005e-8,3.9629660063437516e-8,59,OPTIMAL,0.27
9,2,23,20.0,0.9733858225458037,5.968347771556637e-8,6.131533867935553e-8,61,OPTIMAL,0.231
10,2,23,20.0,3.5932974485273177,3.7185003964879115e-8,1.0348434796269277e-8,60,OPTIMAL,0.25
1,2,24,20.0,3.4517559686486585,2.8455477973921006e-8,8.243768814178812e-9,61,OPTIMAL,0.289
2,2,24,20.0,3.7215360828757533,4.947259624188405e-8,1.3293595923252113e-8,17,OPTIMAL,0.05
3,2,24,20.0,4.594821855435146,8.807948947975319e-8,1.9169294031277167e-8,40,OPTIMAL,0.263
4,2,24,20.0,2.359692333846276,4.633752404004099e-8,1.963710450101182e-8,18,OPTIMAL,0.116
5,2,24,20.0,1.908738745476035,7.422308434534841e-8,3.888593313647607e-8,42,OPTIMAL,0.156
6,2,24,20.0,0.45465059065083757,3.337862941599212e-8,7.341600902516366e-8,38,OPTIMAL,0.233
7,2,24,20.0,5.085363468798052,3.7311620459945516e-8,7.337060755368565e-9,56,OPTIMAL,0.239
8,2,24,20.0,1.3877354705692668,4.8413420383752737e-8,3.4886635889528934e-8,40,OPTIMAL,0.204
9,2,24,20.0,1.259291947038172,5.28390753373742e-8,4.195935476181206e-8,39,OPTIMAL,0.204
10,2,24,20.0,2.47963622141298,1.3473129722996191e-8,5.433510641542872e-9,40,OPTIMAL,0.21
1,2,25,20.0,3.2110174730164687,4.5824603223110216e-8,1.4271054038839414e-8,62,OPTIMAL,0.262
2,2,25,20.0,3.665499737781815,8.755697722406808e-8,2.388677822372659e-8,17,OPTIMAL,0.035
3,2,25,20.0,4.526011675027838,9.762790043055247e-8,2.1570404485495565e-8,58,OPTIMAL,0.248
4,2,25,20.0,1.2083682555308264,6.262820306801586e-8,5.182874179895165e-8,41,OPTIMAL,0.189
5,2,25,20.0,2.665073778163115,2.8528825080087472e-8,1.0704703794408051e-8,42,OPTIMAL,0.2
6,2,25,20.0,1.7363731205668058,4.593305558131533e-8,2.645344842784083e-8,53,OPTIMAL,0.22
7,2,25,20.0,4.261687815864774,6.788944784119622e-8,1.593017880614309e-8,62,OPTIMAL,0.22
8,2,25,20.0,1.2417842215013055,5.8268115221693506e-8,4.692290089284344e-8,61,OPTIMAL,0.267
9,2,25,20.0,2.694721937624888,9.660865485372483e-8,3.5851067588219714e-8,42,OPTIMAL,0.284
10,2,25,20.0,3.233885135863616,2.8012002495358956e-8,8.6620277347974e-9,63,OPTIMAL,0.301
1,3,26,20.0,3.352452770160834,5.140052650176585e-8,1.5332215191023807e-8,102,OPTIMAL,0.545
2,3,26,20.0,3.707298696663103,0.01390305611306264,0.0037643018691038803,21,OPTIMAL,0.192
3,3,26,20.0,3.7959953365216172,7.014790304182839e-8,1.8479449556542823e-8,107,OPTIMAL,0.562
4,3,26,20.0,0.5622672722197346,6.144484876458023e-8,1.0928051216057986e-7,79,OPTIMAL,0.663
5,3,26,20.0,1.1653012423841398,6.20818569885273e-8,5.327537467388738e-8,104,OPTIMAL,0.798
6,3,26,20.0,0.13376590350839082,4.23451202991032e-8,3.165614898364691e-7,53,OPTIMAL,0.489
7,3,26,20.0,5.159338267215356,4.3860232779024955e-8,8.501135393775871e-9,96,OPTIMAL,0.665
8,3,26,20.0,0.8255661158804138,3.7167515065661405e-8,4.502064222843013e-8,124,OPTIMAL,0.703
9,3,26,20.0,1.918254234178397,9.000731360231384e-8,4.692147486078172e-8,108,OPTIMAL,0.649
10,3,26,20.0,2.6076704768437207,5.193435237416111e-8,1.9915995471692375e-8,96,OPTIMAL,0.728
1,3,27,20.0,3.6436218122750543,8.49949559622587e-8,2.3327052675609656e-8,74,OPTIMAL,0.495
2,3,27,20.0,3.294197974121157,2.2091655171863067e-8,6.706231833534095e-9,20,OPTIMAL,0.132
3,3,27,20.0,3.3974823906248117,4.323634161806922e-8,1.2725994485682474e-8,98,OPTIMAL,0.591
4,3,27,20.0,0.8664493447295628,8.694857234203823e-8,1.0035044933239003e-7,108,OPTIMAL,0.575
5,3,27,20.0,1.502105943055584,5.356794785527086e-8,3.566189855865802e-8,78,OPTIMAL,0.587
6,3,27,20.0,-0.5204368475555325,8.721984290360751e-8,1.675896764675196e-7,54,OPTIMAL,0.586
7,3,27,20.0,4.69101707442986,1.9373611159778648e-8,4.129938333713081e-9,68,OPTIMAL,0.456
8,3,27,20.0,0.9076318062146531,5.851744888651922e-8,6.447267742119712e-8,105,OPTIMAL,0.659
9,3,27,20.0,1.0910343120805823,8.238258564219336e-8,7.550870852603519e-8,96,OPTIMAL,0.583
10,3,27,20.0,2.079116257483275,4.615712390076965e-8,2.2200357848842234e-8,72,OPTIMAL,0.588
1,3,28,20.0,2.1402548558956194,6.086547310601986e-8,2.843842389576917e-8,101,OPTIMAL,0.596
2,3,28,20.0,3.857949865641383,0.008910409432772326,0.0023149696266167342,21,OPTIMAL,0.205
3,3,28,20.0,3.5124846272613426,3.730012165803487e-8,1.0619298306571837e-8,49,OPTIMAL,0.515
4,3,28,20.0,1.0011534798147328,6.369266314365518e-8,6.361928363623463e-8,79,OPTIMAL,0.642
5,3,28,20.0,1.0012176678740634,4.52565145359074e-8,4.520147619614438e-8,80,OPTIMAL,0.609
6,3,28,20.0,-0.3706234321366113,5.148829274048694e-8,1.389234686098002e-7,56,OPTIMAL,0.56
7,3,28,20.0,5.227827813831572,9.507870313285594e-8,1.8187038335597172e-8,96,OPTIMAL,0.609
8,3,28,20.0,2.653307207160749,8.505328885632935e-8,3.2055576283522544e-8,110,OPTIMAL,0.799
9,3,28,20.0,1.3490393487245942,5.590806306798868e-8,4.1442872246710874e-8,102,OPTIMAL,0.64
10,3,28,20.0,2.2960748012558363,4.013210697095815e-8,1.7478571538897524e-8,138,OPTIMAL,0.557
1,3,29,20.0,3.638683934425851,6.940380226083676e-8,1.9073875289909585e-8,103,OPTIMAL,0.585
2,3,29,20.0,3.6801873601379227,0.007483431144760022,0.0020375808367464935,20,OPTIMAL,0.194
3,3,29,20.0,5.135610922355204,3.827635719488853e-8,7.453126426215603e-9,104,OPTIMAL,0.6
4,3,29,20.0,0.8581538004403119,8.150322461375481e-8,9.49750875807018e-8,80,OPTIMAL,0.522
5,3,29,20.0,0.9038410578993226,7.063857143663199e-8,7.815375982307971e-8,104,OPTIMAL,0.484
6,3,29,20.0,0.5551413170209486,4.474844894630792e-8,8.060731777900032e-8,107,OPTIMAL,0.56
7,3,29,20.0,5.360563582330039,6.61971624182911e-8,1.234891858273249e-8,125,OPTIMAL,0.529
8,3,29,20.0,1.821211365698203,4.5003768711637804e-8,2.4710898839832442e-8,132,OPTIMAL,0.572
9,3,29,20.0,1.7595985010919581,9.480984930476666e-8,5.388152715203483e-8,91,OPTIMAL,0.492
10,3,29,20.0,2.523534280468299,9.136513900998011e-8,3.620523130001675e-8,90,OPTIMAL,0.404
1,3,30,20.0,4.021995084160342,9.924750088430301e-8,2.4676187130167132e-8,112,OPTIMAL,0.448
2,3,30,20.0,4.287002335977499,0.007411845991986077,0.0017319054263089473,22,OPTIMAL,0.172
3,3,30,20.0,4.283366998288573,6.212995895538143e-8,1.4504934991887592e-8,127,OPTIMAL,0.509
4,3,30,20.0,0.6466215639147733,7.022013281954287e-8,1.085954202021987e-7,123,OPTIMAL,0.596
5,3,30,20.0,1.7053798648507583,3.100885770379591e-8,1.8182962580212277e-8,110,OPTIMAL,0.603
6,3,30,20.0,1.0695752476657032,4.854621327154973e-8,4.5388312398711745e-8,76,OPTIMAL,0.47
7,3,30,20.0,4.614836276832873,6.221502157899295e-8,1.348152321894373e-8,120,OPTIMAL,0.619
8,3,30,20.0,1.8412128194590387,7.45491828268996e-8,4.048917379753933e-8,140,OPTIMAL,0.648
9,3,30,20.0,1.2378727652842538,6.951163977753083e-8,5.6154110204478964e-8,96,OPTIMAL,0.48
10,3,30,20.0,3.741039670677676,2.6853602896892426e-8,7.1781123574095035e-9,121,OPTIMAL,0.509
