seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,45,542.0,-6.375663864511893,-3.2384420530024283,OPTIMAL,70,2,8,0
2,45,1055.0,-6.375663864511893,-3.3729920722618933,OPTIMAL,111,3,1,0
2,45,1557.0,-6.375663864511893,-3.951778337248138,OPTIMAL,183,4,9,0
2,45,2019.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,211,5,4,0
2,45,2557.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,309,6,2,0
2,45,3028.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,327,7,7,0
2,45,3554.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,411,8,4,0
2,45,4031.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,427,9,4,0
2,45,4545.0,-6.269019634944756,-4.3262710909796676,OPTIMAL,507,10,11,0
2,45,5025.0,-6.269019634944756,-4.3262710909796676,OPTIMAL,527,11,7,0
2,45,5583.0,-6.09430914618139,-4.3262710909796676,OPTIMAL,620,12,5,0
2,45,6114.0,-6.09430914618139,-4.3262710909796676,OPTIMAL,667,13,1,0
2,45,6642.0,-6.026803113377536,-4.3262710909796676,OPTIMAL,744,14,6,0
2,45,7042.0,-6.026803113377536,-4.3262710909796676,OPTIMAL,803,15,6,0
2,45,7486.0,-5.955433899565859,-4.3262710909796676,OPTIMAL,908,16,7,0
2,45,7952.0,-5.955433899565859,-4.3262710909796676,OPTIMAL,927,17,5,0
2,45,8491.0,-5.955433899565859,-4.560807609934333,OPTIMAL,1016,18,3,0
2,45,8992.0,-5.955433899565859,-4.560807609934333,OPTIMAL,1061,19,8,0
2,45,9292.0,-5.825437229082777,-4.632351041591965,OPTIMAL,1095,20,9,0
2,45,9811.0,-5.825437229082777,-4.632351041591965,OPTIMAL,1158,21,4,0
2,45,10385.0,-5.78978058355295,-4.632351041591965,OPTIMAL,1247,22,3,0
2,45,10741.0,-5.78978058355295,-4.632351041591965,OPTIMAL,1310,23,4,0
2,45,11129.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1416,24,3,0
2,45,11673.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1452,25,0,0
2,45,12205.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1532,26,1,0
2,45,12821.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1582,27,0,0
2,45,13360.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1669,28,8,0
2,45,13883.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1724,29,7,0
2,45,14464.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1809,30,1,0
2,45,14835.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1839,29,7,0
2,45,15419.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1949,30,1,0
2,45,15975.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2014,31,3,0
2,45,16539.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2115,32,2,0
2,45,16868.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2164,31,8,0
2,45,17056.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2190,30,9,0
2,45,17573.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2220,31,0,0
2,45,18153.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2327,32,13,0
2,45,18270.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2342,31,10,0
2,45,18846.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2443,32,2,0
2,45,19346.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2469,33,0,0
2,45,19921.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2573,32,12,0
2,45,20285.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2636,31,11,0
2,45,20829.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2710,32,3,0
2,45,21021.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2735,31,11,0
2,45,21447.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2826,30,7,0
2,45,21623.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2850,29,10,0
2,45,21914.0,-5.768317551857422,-4.632351041591965,OPTIMAL,2928,28,10,0
2,45,22378.0,-5.768317551857422,-4.632351041591965,OPTIMAL,2951,29,3,0
