seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,16,1,80,16.0,1,102.0,0.38149230143457097,0.6931471805599453,Time limit reached,32,2
1,16,1,80,16.0,1,222.0,0.38149230143457097,0.6931471805599453,Time limit reached,63,3
1,16,1,80,16.0,1,327.0,0.38430087352517645,0.6931471805599453,Time limit reached,96,4
1,16,1,80,16.0,1,468.0,0.38430087352517645,0.6931471805599453,Time limit reached,140,5
1,16,1,80,16.0,1,599.0,0.38527763800533965,0.6931471805599453,Time limit reached,179,6
1,16,1,80,16.0,1,770.0,0.38527763800533965,0.6931471805599453,Time limit reached,229,7
1,16,1,80,16.0,1,932.0,0.38598258290025167,0.6931471805599453,Time limit reached,269,8
1,16,1,80,16.0,1,1092.0,0.38598258290025167,0.6931471805599453,Time limit reached,318,9
1,16,1,80,16.0,1,1270.0,0.3877496791814413,0.6931471805599453,Time limit reached,369,10
1,16,1,80,16.0,1,1464.0,0.3877496791814413,0.6931471805599453,Time limit reached,425,11
1,16,1,80,16.0,1,1651.0,0.3878260892262871,0.6931471805599453,Time limit reached,472,12
1,16,1,80,16.0,1,1869.0,0.3878260892262871,0.6931471805599453,Time limit reached,536,13
1,16,1,80,16.0,1,2079.0,0.3885134071446175,0.6931471805599453,Time limit reached,592,14
1,16,1,80,16.0,1,2298.0,0.3885134071446175,0.6931471805599453,Time limit reached,649,15
1,16,1,80,16.0,1,2513.0,0.389089077203522,0.6931471805599453,Time limit reached,706,16
1,16,1,80,16.0,1,2775.0,0.389089077203522,0.6931471805599453,Time limit reached,772,17
1,16,1,80,16.0,1,3013.0,0.3894514497312513,0.6931471805599453,Time limit reached,834,18
1,16,1,80,16.0,1,3264.0,0.3894514497312513,0.6931471805599453,Time limit reached,901,19
1,16,1,80,16.0,1,3588.0,0.38947018025067426,0.6931471805599453,Time limit reached,975,20
1,16,1,80,16.0,1,3909.0,0.38947018025067426,0.6931471805599453,Time limit reached,1051,21
1,16,1,80,16.0,1,4258.0,0.38969145605045996,0.6931471805599453,Time limit reached,1128,22
1,16,1,80,16.0,1,4632.0,0.38969145605045996,0.6931471805599453,Time limit reached,1216,23
1,16,1,80,16.0,1,5103.0,0.39003441753619883,0.6931471805599453,Time limit reached,1311,24
1,16,1,80,16.0,1,5492.0,0.39003441753619883,0.6931471805599453,Time limit reached,1395,25
1,16,1,80,16.0,1,6087.0,0.39008183764645615,0.6931471805599453,Time limit reached,1495,26
1,16,1,80,16.0,1,6629.0,0.39008183764645615,0.6931471805599453,Time limit reached,1583,27
1,16,1,80,16.0,1,7490.0,0.39019960258700964,0.6931471805599453,Time limit reached,1696,28
1,16,1,80,16.0,1,8137.0,0.39019960258700964,0.6931471805599453,Time limit reached,1789,29
1,16,1,80,16.0,1,9247.0,0.39077730805786537,0.6931471805599453,Time limit reached,1911,30
1,16,1,80,16.0,1,9412.0,0.39077730805786537,0.6931471805599453,Time limit reached,1960,31
1,16,1,80,16.0,1,9582.0,0.39089647782530096,0.6931471805599453,Time limit reached,2006,32
1,16,1,80,16.0,1,10427.0,0.39089647782530096,0.6931471805599453,Time limit reached,2084,33
1,16,1,80,16.0,1,11385.0,0.39090988173330843,0.6931471805599453,Time limit reached,2188,34
1,16,1,80,16.0,1,11533.0,0.39090988173330843,0.6931471805599453,Time limit reached,2233,35
1,16,1,80,16.0,1,11702.0,0.39130915801880495,0.6931471805599453,Time limit reached,2278,36
1,16,1,80,16.0,1,11853.0,0.39130915801880495,0.6931471805599453,Time limit reached,2325,37
1,16,1,80,16.0,1,12017.0,0.39189733609749233,0.6931471805599453,Time limit reached,2376,38
1,16,1,80,16.0,1,12195.0,0.39189733609749233,0.6931471805599453,Time limit reached,2428,39
1,16,1,80,16.0,1,12395.0,0.3924942436045024,0.6931471805599453,Time limit reached,2480,40
1,16,1,80,16.0,1,12558.0,0.3924942436045024,0.6931471805599453,Time limit reached,2531,41
1,16,1,80,16.0,1,12720.0,0.3925093941055996,0.6931471805599453,Time limit reached,2581,42
1,16,1,80,16.0,1,12913.0,0.3925093941055996,0.6931471805599453,Time limit reached,2637,43
1,16,1,80,16.0,1,13133.0,0.39265510875504284,0.6931471805599453,Time limit reached,2695,44
1,16,1,80,16.0,1,13319.0,0.39265510875504284,0.6931471805599453,Time limit reached,2753,45
1,16,1,80,16.0,1,13494.0,0.39314232759822754,0.6931471805599453,Time limit reached,2805,46
1,16,1,80,16.0,1,13694.0,0.39314232759822754,0.6931471805599453,Time limit reached,2862,47
1,16,1,80,16.0,1,13891.0,0.39325521795105756,0.6931471805599453,Time limit reached,2915,48
1,16,1,80,16.0,1,14088.0,0.39325521795105756,0.6931471805599453,Time limit reached,2974,49
1,16,1,80,16.0,1,14285.0,0.39329148169324557,0.6931471805599453,Time limit reached,3030,50
1,16,1,80,16.0,1,14478.0,0.39329148169324557,0.6931471805599453,Time limit reached,3080,51
1,16,1,80,16.0,1,14643.0,0.3933402742195374,0.6931471805599453,Time limit reached,3131,52
1,16,1,80,16.0,1,14862.0,0.3933402742195374,0.6931471805599453,Time limit reached,3195,53
1,16,1,80,16.0,1,15071.0,0.3934950181837184,0.6931471805599453,Time limit reached,3255,54
1,16,1,80,16.0,1,15291.0,0.3934950181837184,0.6931471805599453,Time limit reached,3313,55
1,16,1,80,16.0,1,15501.0,0.39349788096572375,0.6931471805599453,Time limit reached,3374,56
1,16,1,80,16.0,1,15688.0,0.39349788096572375,0.6931471805599453,Time limit reached,3429,57
1,16,1,80,16.0,1,15894.0,0.39355384366640395,0.6931471805599453,Time limit reached,3484,58
1,16,1,80,16.0,1,16097.0,0.39355384366640395,0.6931471805599453,Time limit reached,3544,59
1,16,1,80,16.0,1,16322.0,0.39358682018291735,0.6931471805599453,Time limit reached,3608,60
1,16,1,80,16.0,1,16580.0,0.39358682018291735,0.6931471805599453,Time limit reached,3675,61
1,16,1,80,16.0,1,16872.0,0.39378785063930855,0.6931471805599453,Time limit reached,3757,62
1,16,1,80,16.0,1,17125.0,0.39378785063930855,0.6931471805599453,Time limit reached,3822,63
1,16,1,80,16.0,1,17369.0,0.3938601980208356,0.6931471805599453,Time limit reached,3894,64
1,16,1,80,16.0,1,17601.0,0.3938601980208356,0.6931471805599453,Time limit reached,3959,65
1,16,1,80,16.0,1,17883.0,0.3938924373562873,0.6931471805599453,Time limit reached,4033,66
1,16,1,80,16.0,1,18144.0,0.3938924373562873,0.6931471805599453,Time limit reached,4102,67
1,16,1,80,16.0,1,18450.0,0.39402785069452645,0.6931471805599453,Time limit reached,4177,68
1,16,1,80,16.0,1,18598.0,0.39402785069452645,0.6931471805599453,Time limit reached,4225,69
1,16,1,80,16.0,1,18778.0,0.39402827461130313,0.6931471805599453,Time limit reached,4278,70
1,16,1,80,16.0,1,19035.0,0.39402827461130313,0.6931471805599453,Time limit reached,4342,71
1,16,1,80,16.0,1,19294.0,0.39407257112412086,0.6931471805599453,Time limit reached,4414,72
1,16,1,80,16.0,1,19596.0,0.39407257112412086,0.6931471805599453,Time limit reached,4482,73
1,16,1,80,16.0,1,19960.0,0.3941258043457269,0.6931471805599453,Time limit reached,4572,74
1,16,1,80,16.0,1,20228.0,0.3941258043457269,0.6931471805599453,Time limit reached,4641,75
1,16,1,80,16.0,1,20473.0,0.3941618426140925,0.6931471805599453,Time limit reached,4708,76
1,16,1,80,16.0,1,20685.0,0.3941618426140925,0.6931471805599453,Time limit reached,4770,77
1,16,1,80,16.0,1,20911.0,0.3941618426140925,0.6931471805599453,Time limit reached,4831,78
1,16,1,80,16.0,1,21125.0,0.3941618426140925,0.6931471805599453,Time limit reached,4891,79
1,16,1,80,16.0,1,21375.0,0.3941618426140925,0.6931471805599453,Time limit reached,4955,80
1,16,1,80,16.0,1,21655.0,0.3941618426140925,0.6931471805599453,Time limit reached,5034,81
1,16,1,80,16.0,1,21943.0,0.39419972342988874,0.6931471805599453,Time limit reached,5113,82
1,16,1,80,16.0,1,22239.0,0.39419972342988874,0.6931471805599453,Time limit reached,5188,83
1,16,1,80,16.0,1,22603.0,0.3942542245000126,0.6931471805599453,Time limit reached,5275,84
1,16,1,80,16.0,1,22818.0,0.3942542245000126,0.6931471805599453,Time limit reached,5337,85
1,16,1,80,16.0,1,23068.0,0.39426413019115764,0.6931471805599453,Time limit reached,5406,86
1,16,1,80,16.0,1,23383.0,0.39426413019115764,0.6931471805599453,Time limit reached,5483,87
1,16,1,80,16.0,1,23765.0,0.3942820836439755,0.6931471805599453,Time limit reached,5568,88
1,16,1,80,16.0,1,23974.0,0.3942820836439755,0.6931471805599453,Time limit reached,5629,89
1,16,1,80,16.0,1,24196.0,0.39431177379597115,0.6931471805599453,Time limit reached,5691,90
1,16,1,80,16.0,1,24546.0,0.39431177379597115,0.6931471805599453,Time limit reached,5770,91
1,16,1,80,16.0,1,25057.0,0.39431518056663317,0.6931471805599453,Time limit reached,5877,92
1,16,1,80,16.0,1,25368.0,0.39431518056663317,0.6931471805599453,Time limit reached,5953,93
1,16,1,80,16.0,1,25675.0,0.3943268262056217,0.6931471805599453,Time limit reached,6034,94
1,16,1,80,16.0,1,26036.0,0.3943268262056217,0.6931471805599453,Time limit reached,6115,95
1,16,1,80,16.0,1,26516.0,0.3943555191968572,0.6931471805599453,Time limit reached,6216,96
1,16,1,80,16.0,1,26616.0,0.3943555191968572,0.6931471805599453,Time limit reached,6249,97
1,16,1,80,16.0,1,26745.0,0.3943948911318147,0.6931471805599453,Time limit reached,6287,98
1,16,1,80,16.0,1,27101.0,0.3943948911318147,0.6931471805599453,Time limit reached,6368,99
