seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes
2,17,1,85,17.0,1,102.0,0.5711079696783297,0.6931471805599453,Time limit reached,32,2
2,17,1,85,17.0,1,205.0,0.5711079696783297,0.6931471805599453,Time limit reached,63,3
2,17,1,85,17.0,1,345.0,0.5732878170667186,0.6931471805599453,Time limit reached,106,4
2,17,1,85,17.0,1,495.0,0.5732878170667186,0.6931471805599453,Time limit reached,151,5
2,17,1,85,17.0,1,683.0,0.576218172071618,0.6931471805599453,Time limit reached,199,6
2,17,1,85,17.0,1,838.0,0.576218172071618,0.6931471805599453,Time limit reached,247,7
2,17,1,85,17.0,1,1001.0,0.5763738580198975,0.6931471805599453,Time limit reached,298,8
2,17,1,85,17.0,1,1175.0,0.5763738580198975,0.6931471805599453,Time limit reached,349,9
2,17,1,85,17.0,1,1354.0,0.5776832140036887,0.6931471805599453,Time limit reached,403,10
2,17,1,85,17.0,1,1562.0,0.5776832140036887,0.6931471805599453,Time limit reached,457,11
2,17,1,85,17.0,1,1732.0,0.5778724096864422,0.6931471805599453,Time limit reached,510,12
2,17,1,85,17.0,1,1902.0,0.5778724096864422,0.6931471805599453,Time limit reached,563,13
2,17,1,85,17.0,1,2097.0,0.5778724096864422,0.6931471805599453,Time limit reached,621,14
2,17,1,85,17.0,1,2308.0,0.5778724096864422,0.6931471805599453,Time limit reached,683,15
2,17,1,85,17.0,1,2558.0,0.578421660999999,0.6931471805599453,Time limit reached,748,16
2,17,1,85,17.0,1,2709.0,0.578421660999999,0.6931471805599453,Time limit reached,795,17
2,17,1,85,17.0,1,2875.0,0.57851499788027,0.6931471805599453,Time limit reached,847,18
2,17,1,85,17.0,1,3071.0,0.57851499788027,0.6931471805599453,Time limit reached,905,19
2,17,1,85,17.0,1,3249.0,0.5786882870338762,0.6931471805599453,Time limit reached,959,20
2,17,1,85,17.0,1,3521.0,0.5786882870338762,0.6931471805599453,Time limit reached,1028,21
2,17,1,85,17.0,1,3752.0,0.5787152152049236,0.6931471805599453,Time limit reached,1097,22
2,17,1,85,17.0,1,3958.0,0.5787152152049236,0.6931471805599453,Time limit reached,1156,23
2,17,1,85,17.0,1,4168.0,0.5787152152049236,0.6931471805599453,Time limit reached,1218,24
2,17,1,85,17.0,1,4417.0,0.5787152152049236,0.6931471805599453,Time limit reached,1282,25
2,17,1,85,17.0,1,4632.0,0.5790768955444816,0.6931471805599453,Time limit reached,1347,26
2,17,1,85,17.0,1,4883.0,0.5790768955444816,0.6931471805599453,Time limit reached,1417,27
2,17,1,85,17.0,1,5155.0,0.5794078323879134,0.6931471805599453,Time limit reached,1494,28
2,17,1,85,17.0,1,5355.0,0.5794078323879134,0.6931471805599453,Time limit reached,1545,29
2,17,1,85,17.0,1,5518.0,0.5794317528228585,0.6931471805599453,Time limit reached,1596,30
2,17,1,85,17.0,1,5780.0,0.5794317528228585,0.6931471805599453,Time limit reached,1670,31
2,17,1,85,17.0,1,6043.0,0.5794411742713971,0.6931471805599453,Time limit reached,1744,32
2,17,1,85,17.0,1,6338.0,0.5794411742713971,0.6931471805599453,Time limit reached,1819,33
2,17,1,85,17.0,1,6617.0,0.5796275151279235,0.6931471805599453,Time limit reached,1898,34
2,17,1,85,17.0,1,6902.0,0.5796275151279235,0.6931471805599453,Time limit reached,1977,35
2,17,1,85,17.0,1,7230.0,0.5796566621549148,0.6931471805599453,Time limit reached,2060,36
2,17,1,85,17.0,1,7451.0,0.5796566621549148,0.6931471805599453,Time limit reached,2124,37
2,17,1,85,17.0,1,7671.0,0.5797230974539807,0.6931471805599453,Time limit reached,2189,38
2,17,1,85,17.0,1,7882.0,0.5797230974539807,0.6931471805599453,Time limit reached,2244,39
2,17,1,85,17.0,1,8061.0,0.5797529787600778,0.6931471805599453,Time limit reached,2300,40
2,17,1,85,17.0,1,8417.0,0.5797529787600778,0.6931471805599453,Time limit reached,2396,41
2,17,1,85,17.0,1,8792.0,0.5797555291757756,0.6931471805599453,Time limit reached,2485,42
2,17,1,85,17.0,1,9075.0,0.5797555291757756,0.6931471805599453,Time limit reached,2566,43
2,17,1,85,17.0,1,9348.0,0.5797881857684931,0.6931471805599453,Time limit reached,2642,44
2,17,1,85,17.0,1,9659.0,0.5797881857684931,0.6931471805599453,Time limit reached,2720,45
2,17,1,85,17.0,1,9964.0,0.5798537520310109,0.6931471805599453,Time limit reached,2806,46
2,17,1,85,17.0,1,10142.0,0.5798537520310109,0.6931471805599453,Time limit reached,2859,47
2,17,1,85,17.0,1,10318.0,0.5798566947736908,0.6931471805599453,Time limit reached,2912,48
2,17,1,85,17.0,1,10599.0,0.5798566947736908,0.6931471805599453,Time limit reached,2984,49
2,17,1,85,17.0,1,10871.0,0.5798659825486565,0.6931471805599453,Time limit reached,3062,50
2,17,1,85,17.0,1,11092.0,0.5798659825486565,0.6931471805599453,Time limit reached,3127,51
2,17,1,85,17.0,1,11336.0,0.579916386934588,0.6931471805599453,Time limit reached,3191,52
