seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,7,1855.0,1.2135485957049656,3.693985094295321,Time limit reached,46,2,0,0
3,7,3370.0,1.2135485957049656,3.693985094295321,Time limit reached,72,3,0,0
3,7,3586.0,1.3529441447212287,3.693985094295321,Time limit reached,109,4,0,0
3,7,3753.0,1.3529441447212287,3.6721406795913794,Time limit reached,140,5,0,0
3,7,3925.0,1.3755026248528246,3.6721406795913794,Time limit reached,169,6,0,0
3,7,4152.0,1.3755026248528246,3.6721406795913794,Time limit reached,208,7,0,0
3,7,4352.0,1.4750923249776915,3.6721406795913794,Time limit reached,246,8,0,0
3,7,4537.0,1.4750923249776915,3.5319419635286264,Time limit reached,278,9,0,0
3,7,4751.0,1.4995246467458934,3.5319419635286264,Time limit reached,317,10,1,0
3,7,5033.0,1.4995246467458934,3.5319419635286264,Time limit reached,357,11,0,0
3,7,5253.0,1.5282660715087975,3.5319419635286264,Time limit reached,394,12,1,0
3,7,5423.0,1.5282660715087975,3.5319419635286264,Time limit reached,427,13,0,0
3,7,5637.0,1.5517344440029803,2.819770213846189,Time limit reached,465,14,5,2
3,7,5875.0,1.5517344440029803,2.819770213846189,Time limit reached,506,15,5,0
3,7,6074.0,1.5882189179556074,2.819770213846189,Time limit reached,542,16,5,0
3,7,6276.0,1.5882189179556074,2.819770213846189,Time limit reached,578,17,5,0
3,7,6490.0,1.6117452943331645,2.819770213846189,Time limit reached,618,18,5,0
3,7,6729.0,1.6117452943331645,2.819770213846189,Time limit reached,655,19,5,0
3,7,6911.0,1.6418711513227202,2.819770213846189,Time limit reached,689,20,5,0
3,7,7169.0,1.6418711513227202,2.819770213846189,Time limit reached,731,21,5,0
3,7,7352.0,1.6653823746432432,2.819770213846189,Time limit reached,768,22,5,0
3,7,7596.0,1.6653823746432432,2.819770213846189,Time limit reached,810,23,4,0
3,7,7768.0,1.6656884991470986,2.819770213846189,Time limit reached,843,24,4,0
3,7,7944.0,1.6656884991470986,2.819770213846189,Time limit reached,871,25,0,0
3,7,8167.0,1.6876689358555041,2.819770213846189,Time limit reached,913,26,0,0
3,7,8401.0,1.6876689358555041,2.819770213846189,Time limit reached,954,27,4,0
3,7,8624.0,1.698137874273344,2.819770213846189,Time limit reached,996,28,4,0
3,7,8852.0,1.698137874273344,2.819770213846189,Time limit reached,1032,29,0,0
