seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,35,364.0,-2.87588984682526,2.7625481281668307,OPTIMAL,57,2,0,11
5,35,463.0,-2.87588984682526,1.196140057682495,OPTIMAL,68,3,0,11
5,35,623.0,-2.7236029348087683,1.196140057682495,OPTIMAL,122,4,0,0
5,35,782.0,-2.7236029348087683,1.196140057682495,OPTIMAL,137,5,0,0
5,35,982.0,-2.6649196558374197,1.196140057682495,OPTIMAL,199,6,0,0
5,35,1126.0,-2.6649196558374197,1.196140057682495,OPTIMAL,215,7,0,0
5,35,1311.0,-2.4356726287245536,1.1456224276403963,OPTIMAL,270,8,0,2
5,35,1443.0,-2.4356726287245536,1.1456224276403963,OPTIMAL,280,9,0,0
5,35,1683.0,-2.4333214824673712,1.1456224276403963,OPTIMAL,347,10,0,0
5,35,1891.0,-2.4333214824673712,1.1456224276403963,OPTIMAL,395,11,0,0
5,35,2099.0,-2.2967774486439265,1.1456224276403963,OPTIMAL,444,12,0,0
5,35,2155.0,-2.2967774486439265,1.1456224276403963,OPTIMAL,453,13,0,0
5,35,2419.0,-2.255571326059247,0.6128386391058571,OPTIMAL,518,14,0,10
5,35,2482.0,-2.255571326059247,0.6128386391058571,OPTIMAL,531,15,0,0
5,35,2652.0,-2.254675415703117,0.6128386391058571,OPTIMAL,589,16,0,0
5,35,2752.0,-2.254675415703117,0.6128386391058571,OPTIMAL,600,17,0,0
5,35,3133.0,-2.183932573630021,0.6128386391058571,OPTIMAL,673,18,0,0
5,35,3247.0,-2.183932573630021,0.6128386391058571,OPTIMAL,688,19,0,0
5,35,3501.0,-2.1804067541946712,0.6128386391058571,OPTIMAL,744,20,0,0
5,35,3623.0,-2.1804067541946712,0.6128386391058571,OPTIMAL,764,21,0,0
5,35,3745.0,-2.165927174939451,0.6128386391058571,OPTIMAL,819,22,0,0
5,35,3831.0,-2.165927174939451,0.6128386391058571,OPTIMAL,838,23,0,0
5,35,3962.0,-2.1191117638846717,0.6128386391058571,OPTIMAL,896,24,0,0
5,35,4028.0,-2.1191117638846717,0.6128386391058571,OPTIMAL,911,25,0,0
5,35,4179.0,-2.031840505682111,0.6128386391058571,OPTIMAL,973,26,0,0
5,35,4272.0,-2.031840505682111,0.6128386391058571,OPTIMAL,987,27,0,0
5,35,4568.0,-1.931140321669133,0.6128386391058571,OPTIMAL,1045,28,0,0
5,35,4724.0,-1.931140321669133,0.4034980934807608,OPTIMAL,1069,29,0,4
5,35,4840.0,-1.923667786184606,0.4034980934807608,OPTIMAL,1120,30,0,0
5,35,4984.0,-1.923667786184606,0.4034980934807608,OPTIMAL,1141,31,0,0
5,35,5138.0,-1.8977287341839535,0.4034980934807608,OPTIMAL,1199,32,0,0
5,35,5178.0,-1.8977287341839535,0.4034980934807608,OPTIMAL,1208,33,0,0
5,35,5327.0,-1.8969210643497154,0.4034980934807608,OPTIMAL,1272,34,0,0
5,35,5625.0,-1.8969210643497154,0.4034980934807608,OPTIMAL,1294,35,0,0
5,35,5754.0,-1.8900006847163469,0.4034980934807608,OPTIMAL,1345,36,0,0
5,35,5840.0,-1.8900006847163469,0.4034980934807608,OPTIMAL,1364,37,0,0
5,35,6021.0,-1.844837412675211,0.4034980934807608,OPTIMAL,1410,38,0,0
5,35,6270.0,-1.844837412675211,0.4034980934807608,OPTIMAL,1466,39,0,0
5,35,6471.0,-1.8416835233755353,0.4034980934807608,OPTIMAL,1535,40,0,0
5,35,6587.0,-1.8416835233755353,0.4034980934807608,OPTIMAL,1551,41,0,0
5,35,6706.0,-1.8345588668838542,0.4034980934807608,OPTIMAL,1607,42,0,0
5,35,6926.0,-1.8345588668838542,0.4034980934807608,OPTIMAL,1643,43,0,0
5,35,7126.0,-1.773343216967255,0.4034980934807608,OPTIMAL,1703,44,0,0
5,35,7242.0,-1.773343216967255,0.4034980934807608,OPTIMAL,1723,45,0,0
5,35,7366.0,-1.7618633497416671,0.4034980934807608,OPTIMAL,1771,46,0,0
5,35,7409.0,-1.7618633497416671,0.4034980934807608,OPTIMAL,1781,47,0,0
5,35,7618.0,-1.7365652757435655,0.4034980934807608,OPTIMAL,1837,48,0,0
5,35,7709.0,-1.7365652757435655,0.4034980934807608,OPTIMAL,1858,49,0,0
5,35,7871.0,-1.678528846793088,0.4034980934807608,OPTIMAL,1921,50,0,0
5,35,7911.0,-1.678528846793088,0.4034980934807608,OPTIMAL,1933,51,0,0
5,35,8001.0,-1.637367085548977,-0.20620544007426833,OPTIMAL,1985,52,0,9
5,35,8070.0,-1.637367085548977,-0.20620544007426833,OPTIMAL,1997,53,0,0
5,35,8339.0,-1.6333577490061857,-0.20620544007426833,OPTIMAL,2069,54,0,0
5,35,8365.0,-1.6333577490061857,-0.20620544007426833,OPTIMAL,2079,55,0,0
5,35,8504.0,-1.6099683233220294,-0.20620544007426833,OPTIMAL,2151,56,0,0
5,35,8586.0,-1.6099683233220294,-0.20620544007426833,OPTIMAL,2162,57,0,0
5,35,8727.0,-1.6076488786683516,-0.20620544007426833,OPTIMAL,2232,58,0,0
5,35,8795.0,-1.6076488786683516,-0.20620544007426833,OPTIMAL,2252,59,0,0
5,35,8924.0,-1.6072129640776511,-0.20620544007426833,OPTIMAL,2314,60,0,0
5,35,8979.0,-1.6072129640776511,-0.20620544007426833,OPTIMAL,2324,61,0,0
5,35,9355.0,-1.6069841999813006,-0.20620544007426833,OPTIMAL,2380,62,0,0
5,35,9411.0,-1.6069841999813006,-0.20620544007426833,OPTIMAL,2390,63,0,0
5,35,9588.0,-1.6053415376677962,-0.20620544007426833,OPTIMAL,2452,64,0,0
5,35,9754.0,-1.6053415376677962,-0.20620544007426833,OPTIMAL,2501,65,0,0
5,35,9923.0,-1.604448231680987,-0.20620544007426833,OPTIMAL,2570,66,0,0
5,35,9960.0,-1.604448231680987,-0.20620544007426833,OPTIMAL,2581,67,0,0
5,35,10071.0,-1.5935822763811234,-0.20620544007426833,OPTIMAL,2633,68,0,0
