seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,35,366.0,-2.87588984682526,2.7625481281668307,OPTIMAL,57,2,11,11
5,35,470.0,-2.87588984682526,1.196140057682495,OPTIMAL,68,3,7,11
5,35,706.0,-2.7236029348087683,1.196140057682495,OPTIMAL,126,4,13,0
5,35,894.0,-2.7236029348087683,1.196140057682495,OPTIMAL,146,5,7,0
5,35,1093.0,-2.6625545336761482,1.196140057682495,OPTIMAL,205,6,10,0
5,35,1253.0,-2.6625545336761482,1.196140057682495,OPTIMAL,223,7,6,0
5,35,1431.0,-2.4355345107753985,1.1456224276403963,OPTIMAL,278,8,7,2
5,35,1492.0,-2.4355345107753985,1.1456224276403963,OPTIMAL,285,9,5,0
5,35,1770.0,-2.4331725852058868,1.1456224276403963,OPTIMAL,363,10,7,0
5,35,2180.0,-2.4331725852058868,1.1456224276403963,OPTIMAL,409,11,4,0
5,35,2350.0,-2.292925827813292,1.1456224276403963,OPTIMAL,461,12,7,0
5,35,2448.0,-2.292925827813292,1.1456224276403963,OPTIMAL,472,13,3,0
5,35,2709.0,-2.2575246497984045,0.6128386391058571,OPTIMAL,541,14,8,10
5,35,2761.0,-2.2575246497984045,0.6128386391058571,OPTIMAL,548,15,7,0
5,35,3053.0,-2.2560967785642285,0.6128386391058571,OPTIMAL,616,16,10,0
5,35,3191.0,-2.2560967785642285,0.6128386391058571,OPTIMAL,632,17,6,0
5,35,3475.0,-2.184052573376744,0.6128386391058571,OPTIMAL,695,18,7,0
5,35,3526.0,-2.184052573376744,0.6128386391058571,OPTIMAL,710,19,7,0
5,35,3739.0,-2.1812381174739737,0.6128386391058571,OPTIMAL,774,20,13,0
5,35,3995.0,-2.1812381174739737,0.6128386391058571,OPTIMAL,810,21,4,0
5,35,4293.0,-2.1703026629609923,0.6128386391058571,OPTIMAL,885,22,10,0
5,35,4669.0,-2.1703026629609923,0.6128386391058571,OPTIMAL,929,23,5,0
5,35,4834.0,-2.1192680942514848,0.6128386391058571,OPTIMAL,990,24,15,0
5,35,5312.0,-2.1192680942514848,0.6128386391058571,OPTIMAL,1025,25,3,0
5,35,5529.0,-2.0315279092699954,0.6128386391058571,OPTIMAL,1086,26,6,0
5,35,5758.0,-2.0315279092699954,0.6128386391058571,OPTIMAL,1117,27,10,0
5,35,6105.0,-1.933322480008633,0.6128386391058571,OPTIMAL,1188,28,9,0
5,35,6221.0,-1.933322480008633,0.4034980934807608,OPTIMAL,1205,29,4,4
5,35,6537.0,-1.9234876887894252,0.4034980934807608,OPTIMAL,1269,30,8,0
5,35,6779.0,-1.9234876887894252,0.4034980934807608,OPTIMAL,1307,31,4,0
5,35,7054.0,-1.8986876862388855,0.4034980934807608,OPTIMAL,1385,32,6,0
5,35,7189.0,-1.8986876862388855,0.4034980934807608,OPTIMAL,1401,33,9,0
5,35,7620.0,-1.895394366553039,0.4034980934807608,OPTIMAL,1478,34,11,0
5,35,8126.0,-1.895394366553039,0.4034980934807608,OPTIMAL,1510,35,7,0
5,35,8322.0,-1.891853544028356,0.4034980934807608,OPTIMAL,1561,36,9,0
5,35,8502.0,-1.891853544028356,0.4034980934807608,OPTIMAL,1582,37,7,0
5,35,8698.0,-1.8453385869792713,0.4034980934807608,OPTIMAL,1642,38,9,0
5,35,9000.0,-1.8453385869792713,0.4034980934807608,OPTIMAL,1705,39,6,0
5,35,9279.0,-1.8413444750242893,0.4034980934807608,OPTIMAL,1786,40,8,0
5,35,9743.0,-1.8413444750242893,0.4034980934807608,OPTIMAL,1808,41,4,0
5,35,9910.0,-1.8353213897945226,0.4034980934807608,OPTIMAL,1881,42,10,0
5,35,10362.0,-1.8353213897945226,0.4034980934807608,OPTIMAL,1918,43,2,0
5,35,10612.0,-1.7875909713294331,0.4034980934807608,OPTIMAL,1987,44,6,0
5,35,10764.0,-1.7875909713294331,0.4034980934807608,OPTIMAL,2017,45,11,0
5,35,11238.0,-1.762824441989471,0.4034980934807608,OPTIMAL,2073,46,9,0
5,35,11372.0,-1.762824441989471,0.4034980934807608,OPTIMAL,2085,47,7,0
5,35,11858.0,-1.7383070136030723,0.4034980934807608,OPTIMAL,2164,48,9,0
5,35,12321.0,-1.7383070136030723,0.4034980934807608,OPTIMAL,2195,49,9,0
5,35,12874.0,-1.7043031243971294,0.4034980934807608,OPTIMAL,2267,50,7,0
5,35,13027.0,-1.7043031243971294,0.4034980934807608,OPTIMAL,2293,51,7,0
5,35,13218.0,-1.6374313802742377,-0.20620544007426833,OPTIMAL,2368,52,13,9
5,35,13488.0,-1.6374313802742377,-0.20620544007426833,OPTIMAL,2412,53,5,0
5,35,13880.0,-1.6328608539115974,-0.20620544007426833,OPTIMAL,2492,54,8,0
5,35,13980.0,-1.6328608539115974,-0.20620544007426833,OPTIMAL,2522,55,13,0
5,35,14180.0,-1.611405567633395,-0.20620544007426833,OPTIMAL,2589,56,16,0
5,35,14337.0,-1.611405567633395,-0.20620544007426833,OPTIMAL,2605,57,11,0
5,35,14893.0,-1.6093478473576468,-0.20620544007426833,OPTIMAL,2684,58,11,0
5,35,15085.0,-1.6093478473576468,-0.20620544007426833,OPTIMAL,2709,59,14,0
5,35,15311.0,-1.6074486250328417,-0.20620544007426833,OPTIMAL,2770,60,11,0
5,35,15753.0,-1.6074486250328417,-0.20620544007426833,OPTIMAL,2788,61,11,0
5,35,16168.0,-1.6067072794137571,-0.20620544007426833,OPTIMAL,2855,62,11,0
5,35,16271.0,-1.6067072794137571,-0.20620544007426833,OPTIMAL,2871,63,10,0
5,35,16527.0,-1.604369422507319,-0.20620544007426833,OPTIMAL,2927,64,11,0
5,35,16717.0,-1.604369422507319,-0.20620544007426833,OPTIMAL,2966,65,15,0
5,35,16930.0,-1.6042399158667164,-0.20620544007426833,OPTIMAL,3027,66,13,0
5,35,17028.0,-1.6042399158667164,-0.20620544007426833,OPTIMAL,3046,67,9,0
5,35,17201.0,-1.5940633710732963,-0.20620544007426833,OPTIMAL,3105,68,14,0
5,35,17663.0,-1.5940633710732963,-0.20620544007426833,OPTIMAL,3138,69,8,0
5,35,18013.0,-1.587064746151051,-0.20620544007426833,OPTIMAL,3210,70,10,0
5,35,18114.0,-1.587064746151051,-0.20620544007426833,OPTIMAL,3226,71,10,0
5,35,18370.0,-1.5647112108725667,-0.20620544007426833,OPTIMAL,3296,72,16,0
5,35,18525.0,-1.5647112108725667,-0.20620544007426833,OPTIMAL,3321,73,6,0
5,35,18863.0,-1.5384055539340222,-0.20620544007426833,OPTIMAL,3406,74,9,0
5,35,19011.0,-1.5384055539340222,-0.20620544007426833,OPTIMAL,3431,75,8,0
5,35,19245.0,-1.5226024349800031,-0.20620544007426833,OPTIMAL,3495,76,12,0
5,35,19319.0,-1.5226024349800031,-0.20620544007426833,OPTIMAL,3507,77,14,0
5,35,19498.0,-1.4930771813723827,-0.20620544007426833,OPTIMAL,3584,78,14,0
5,35,19722.0,-1.4930771813723827,-0.20620544007426833,OPTIMAL,3608,79,10,0
5,35,20027.0,-1.4767239442926092,-0.20620544007426833,OPTIMAL,3682,80,10,0
5,35,20228.0,-1.4767239442926092,-0.20620544007426833,OPTIMAL,3712,81,11,0
5,35,20473.0,-1.475857993850743,-0.20620544007426833,OPTIMAL,3784,82,16,0
5,35,20651.0,-1.475857993850743,-0.20620544007426833,OPTIMAL,3802,83,9,0
5,35,20913.0,-1.4653309058405934,-0.20620544007426833,OPTIMAL,3871,84,12,0
5,35,21088.0,-1.4653309058405934,-0.20620544007426833,OPTIMAL,3889,85,9,0
5,35,21379.0,-1.4564835959157105,-0.20620544007426833,OPTIMAL,3958,86,15,0
5,35,21832.0,-1.4564835959157105,-0.20620544007426833,OPTIMAL,3979,87,12,0
5,35,22174.0,-1.448882675507181,-0.20620544007426833,OPTIMAL,4042,88,13,0
5,35,22576.0,-1.448882675507181,-0.20620544007426833,OPTIMAL,4087,89,9,0
5,35,22701.0,-1.4315313493477233,-0.20620544007426833,OPTIMAL,4134,90,9,0
5,35,23025.0,-1.4315313493477233,-0.20620544007426833,OPTIMAL,4165,91,8,0
5,35,23309.0,-1.4272633622802613,-0.20620544007426833,OPTIMAL,4248,92,10,0
5,35,23439.0,-1.4272633622802613,-0.20620544007426833,OPTIMAL,4280,93,11,0
5,35,23993.0,-1.420140576772353,-0.20620544007426833,OPTIMAL,4346,94,8,0
5,35,24460.0,-1.420140576772353,-0.20620544007426833,OPTIMAL,4371,95,10,0
5,35,24983.0,-1.414740168137248,-0.20620544007426833,OPTIMAL,4449,96,12,0
5,35,25219.0,-1.414740168137248,-0.20620544007426833,OPTIMAL,4483,97,4,0
5,35,25842.0,-1.405892434539795,-0.20620544007426833,OPTIMAL,4548,98,7,0
5,35,26045.0,-1.405892434539795,-0.20620544007426833,OPTIMAL,4574,99,7,0
5,35,26572.0,-1.3904399488205446,-0.20620544007426833,OPTIMAL,4639,100,15,0
5,35,26725.0,-1.3904399488205446,-0.20620544007426833,OPTIMAL,4650,101,11,0
5,35,27303.0,-1.3891854758114341,-0.20620544007426833,OPTIMAL,4738,102,9,0
5,35,27391.0,-1.3891854758114341,-0.20620544007426833,OPTIMAL,4752,103,12,0
5,35,27787.0,-1.3891271334775626,-0.20620544007426833,OPTIMAL,4833,104,8,0
5,35,28326.0,-1.3891271334775626,-0.20620544007426833,OPTIMAL,4876,105,10,0
5,35,28840.0,-1.375548255872392,-0.20620544007426833,OPTIMAL,4936,106,6,0
5,35,28942.0,-1.375548255872392,-0.20620544007426833,OPTIMAL,4963,107,5,0
5,35,29192.0,-1.3543746158649936,-0.20620544007426833,OPTIMAL,5035,108,12,0
5,35,29244.0,-1.3543746158649936,-0.20620544007426833,OPTIMAL,5058,109,10,0
5,35,29443.0,-1.3517633866393122,-0.20620544007426833,OPTIMAL,5127,110,11,0
5,35,29667.0,-1.3517633866393122,-0.20620544007426833,OPTIMAL,5174,111,2,0
5,35,29864.0,-1.3467896898147371,-0.20620544007426833,OPTIMAL,5243,112,5,0
5,35,30073.0,-1.3467896898147371,-0.20620544007426833,OPTIMAL,5277,113,6,0
5,35,30384.0,-1.3436803389833525,-0.20620544007426833,OPTIMAL,5348,114,8,0
5,35,30498.0,-1.3436803389833525,-0.20620544007426833,OPTIMAL,5369,115,7,0
5,35,30653.0,-1.3418721273075294,-0.20620544007426833,OPTIMAL,5418,116,12,0
5,35,30930.0,-1.3418721273075294,-0.20620544007426833,OPTIMAL,5470,117,7,0
5,35,31020.0,-1.3352322900334728,-0.20620544007426833,OPTIMAL,5508,118,11,0
5,35,31461.0,-1.3352322900334728,-0.20620544007426833,OPTIMAL,5525,119,5,0
5,35,32005.0,-1.334794816950088,-0.20620544007426833,OPTIMAL,5596,120,6,0
5,35,32251.0,-1.334794816950088,-0.20620544007426833,OPTIMAL,5623,121,6,0
5,35,32822.0,-1.3196276489920526,-0.20620544007426833,OPTIMAL,5708,122,10,0
5,35,33061.0,-1.3196276489920526,-0.20620544007426833,OPTIMAL,5758,123,6,0
5,35,33176.0,-1.3175888076433093,-0.20620544007426833,OPTIMAL,5811,124,11,0
5,35,33247.0,-1.3175888076433093,-0.20620544007426833,OPTIMAL,5836,125,6,0
5,35,33468.0,-1.3079905817433821,-0.20620544007426833,OPTIMAL,5893,126,5,0
5,35,33757.0,-1.3079905817433821,-0.20620544007426833,OPTIMAL,5919,127,7,0
5,35,34007.0,-1.2896893240424707,-0.20620544007426833,OPTIMAL,5989,128,10,0
5,35,34088.0,-1.2896893240424707,-0.20620544007426833,OPTIMAL,6003,129,5,0
5,35,34483.0,-1.2896635640755778,-0.20620544007426833,OPTIMAL,6084,130,5,0
5,35,34735.0,-1.2896635640755778,-0.20620544007426833,OPTIMAL,6116,131,6,0
5,35,35022.0,-1.2873610979541539,-0.20620544007426833,OPTIMAL,6178,132,4,0
5,35,35044.0,-1.2873610979541539,-0.20620544007426833,OPTIMAL,6185,133,4,0
5,35,35195.0,-1.278323723923076,-0.20620544007426833,OPTIMAL,6244,134,11,0
5,35,35672.0,-1.278323723923076,-0.20620544007426833,OPTIMAL,6279,135,5,0
5,35,36132.0,-1.267810034979008,-0.20620544007426833,OPTIMAL,6350,136,11,0
5,35,36398.0,-1.267810034979008,-0.20620544007426833,OPTIMAL,6373,137,4,0
5,35,36569.0,-1.2647623956267902,-0.20620544007426833,OPTIMAL,6427,138,9,0
5,35,36875.0,-1.2647623956267902,-0.20620544007426833,OPTIMAL,6488,139,7,0
5,35,37146.0,-1.2466082976226938,-0.20620544007426833,OPTIMAL,6565,140,6,0
5,35,37286.0,-1.2466082976226938,-0.20620544007426833,OPTIMAL,6587,141,5,0
5,35,37762.0,-1.2463963177801967,-0.20620544007426833,OPTIMAL,6640,142,9,0
5,35,38210.0,-1.2463963177801967,-0.20620544007426833,OPTIMAL,6667,143,1,0
5,35,38497.0,-1.2382183295228337,-0.20620544007426833,OPTIMAL,6723,144,8,0
5,35,39045.0,-1.2382183295228337,-0.20620544007426833,OPTIMAL,6760,145,3,0
5,35,39293.0,-1.2317075667941044,-0.20620544007426833,OPTIMAL,6809,146,6,0
5,35,39783.0,-1.2317075667941044,-0.20620544007426833,OPTIMAL,6854,147,4,0
5,35,40096.0,-1.2215180752087145,-0.20620544007426833,OPTIMAL,6924,148,8,0
5,35,40268.0,-1.2215180752087145,-0.20620544007426833,OPTIMAL,6962,149,7,0
5,35,40440.0,-1.2189976359765797,-0.20620544007426833,OPTIMAL,7024,150,8,0
5,35,40682.0,-1.2189976359765797,-0.20620544007426833,OPTIMAL,7070,151,10,0
5,35,41049.0,-1.2171176133469146,-0.20620544007426833,OPTIMAL,7148,152,7,0
5,35,41128.0,-1.2171176133469146,-0.20620544007426833,OPTIMAL,7160,153,8,0
5,35,41591.0,-1.21369655404169,-0.20620544007426833,OPTIMAL,7247,154,4,0
5,35,42104.0,-1.21369655404169,-0.20620544007426833,OPTIMAL,7287,155,5,0
5,35,42321.0,-1.2083513452053838,-0.20620544007426833,OPTIMAL,7341,156,6,0
5,35,42782.0,-1.2083513452053838,-0.20620544007426833,OPTIMAL,7368,157,6,0
5,35,43163.0,-1.1903914036326042,-0.20620544007426833,OPTIMAL,7446,158,8,0
5,35,43503.0,-1.1903914036326042,-0.20620544007426833,OPTIMAL,7488,159,7,0
5,35,44010.0,-1.1875797508270947,-0.20620544007426833,OPTIMAL,7563,160,11,0
5,35,44453.0,-1.1875797508270947,-0.20620544007426833,OPTIMAL,7584,161,2,0
5,35,44639.0,-1.1851370635242544,-0.20620544007426833,OPTIMAL,7645,162,6,0
