seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,45,574.0,-6.375663864511893,-3.2384420530024283,OPTIMAL,70,2,8,8
2,45,1075.0,-6.375663864511893,-3.3729920722618933,OPTIMAL,111,3,1,2
2,45,1561.0,-6.375663864511893,-3.951778337248138,OPTIMAL,183,4,9,7
2,45,2027.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,211,5,4,3
2,45,2566.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,309,6,2,0
2,45,3008.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,327,7,7,0
2,45,3538.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,411,8,4,0
2,45,3990.0,-6.375663864511893,-4.3262710909796676,OPTIMAL,427,9,4,0
2,45,4498.0,-6.269019634944756,-4.3262710909796676,OPTIMAL,507,10,11,0
2,45,4951.0,-6.269019634944756,-4.3262710909796676,OPTIMAL,527,11,7,0
2,45,5479.0,-6.09430914618139,-4.3262710909796676,OPTIMAL,620,12,5,0
2,45,6011.0,-6.09430914618139,-4.3262710909796676,OPTIMAL,667,13,1,0
2,45,6516.0,-6.026803113377536,-4.3262710909796676,OPTIMAL,744,14,6,0
2,45,6899.0,-6.026803113377536,-4.3262710909796676,OPTIMAL,803,15,6,0
2,45,7343.0,-5.955433899565859,-4.3262710909796676,OPTIMAL,908,16,7,0
2,45,7810.0,-5.955433899565859,-4.3262710909796676,OPTIMAL,927,17,5,0
2,45,8402.0,-5.955433899565859,-4.560807609934333,OPTIMAL,1016,18,3,5
2,45,9127.0,-5.955433899565859,-4.560807609934333,OPTIMAL,1061,19,8,0
2,45,9559.0,-5.825437229082777,-4.632351041591965,OPTIMAL,1095,20,9,2
2,45,10241.0,-5.825437229082777,-4.632351041591965,OPTIMAL,1158,21,4,0
2,45,10943.0,-5.78978058355295,-4.632351041591965,OPTIMAL,1247,22,3,0
2,45,11395.0,-5.78978058355295,-4.632351041591965,OPTIMAL,1310,23,4,0
2,45,11909.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1416,24,3,0
2,45,12678.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1452,25,0,0
2,45,13287.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1532,26,1,0
2,45,13878.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1582,27,0,0
2,45,14410.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1669,28,8,0
2,45,14912.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1724,29,7,0
2,45,15438.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1809,30,1,0
2,45,15770.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1839,29,7,0
2,45,16321.0,-5.789278463222309,-4.632351041591965,OPTIMAL,1949,30,1,0
2,45,16821.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2014,31,3,0
2,45,17341.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2115,32,2,0
2,45,17629.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2164,31,8,0
2,45,17809.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2190,30,9,0
2,45,18286.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2220,31,0,0
2,45,18835.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2327,32,13,0
2,45,18934.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2342,31,10,0
2,45,19463.0,-5.789278463222309,-4.632351041591965,OPTIMAL,2443,32,2,0
